Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Method,Shipping_Type,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount
ORD02081,CUST01912,2024-01-08,Completed,UPI,Express,2024-01-09,2182,356,1826
ORD02082,CUST03641,2023-12-13,Completed,Card,Standard,2023-12-18,1262,204,1058
ORD02083,CUST02919,2023-05-13,Completed,COD,Standard,2023-05-17,1794,0,1794
ORD02084,CUST03358,2021-04-26,Completed,Card,Standard,2021-04-29,1573,215,1358
ORD02085,CUST01869,2025-10-11,Completed,UPI,Express,2025-10-12,2379,148,2231
ORD02086,CUST02547,2022-04-23,Completed,UPI,Express,2022-04-24,693,81,612
ORD02087,CUST03108,2023-11-27,Completed,Wallet,Standard,2023-12-03,3740,0,3740
ORD02088,CUST03803,2024-03-14,Cancelled,COD,Express,,1530,350,1180
ORD02089,CUST04349,2022-01-14,Returned,Wallet,Standard,2022-01-19,4562,732,3830
ORD02090,CUST03400,2022-01-30,Completed,Wallet,Standard,2022-02-06,2371,0,2371
ORD02091,CUST04093,2021-03-27,Returned,Wallet,Express,2021-03-29,4333,0,4333
ORD02092,CUST03625,2024-01-01,Completed,Card,Express,2024-01-03,862,0,862
ORD02093,CUST01249,2021-01-05,Completed,COD,Express,2021-01-07,4009,0,4009
ORD02094,CUST03593,2023-04-19,Cancelled,Card,Standard,,1296,0,1296
ORD02095,CUST00436,2022-01-05,Completed,Card,Express,2022-01-08,1865,96,1769
ORD02096,CUST02632,2021-06-23,Returned,Card,Express,2021-06-25,2002,458,1544
ORD02097,CUST01550,2024-10-14,Completed,Card,Express,2024-10-15,2395,134,2261
ORD02098,CUST00451,2023-01-18,Completed,Card,Express,2023-01-21,832,0,832
ORD02099,CUST02006,2021-08-29,Completed,Card,Express,2021-08-30,1055,0,1055
ORD02100,CUST04285,2021-09-26,Completed,COD,Express,2021-09-27,922,248,674
ORD02101,CUST04610,2023-03-12,Completed,UPI,Standard,2023-03-15,4608,0,4608
ORD02102,CUST04711,2022-07-11,Completed,UPI,Express,2022-07-14,3955,618,3337
ORD02103,CUST00393,2025-10-22,Returned,UPI,Standard,2025-10-27,3239,393,2846
ORD02104,CUST04280,2021-04-24,Returned,Wallet,Standard,2021-04-27,2464,0,2464
ORD02105,CUST03277,2021-09-15,Completed,UPI,Express,2021-09-18,4762,0,4762
ORD02106,CUST01048,2025-08-03,Returned,UPI,Express,2025-08-06,2530,0,2530
ORD02107,CUST03874,2021-06-08,Completed,Wallet,Standard,2021-06-15,652,0,652
ORD02108,CUST02685,2022-03-29,Completed,COD,Standard,2022-04-05,2962,0,2962
ORD02109,CUST02346,2023-11-09,Completed,UPI,Standard,2023-11-16,887,168,719
ORD02110,CUST04790,2023-02-12,Completed,UPI,Express,2023-02-15,3926,0,3926
ORD02111,CUST00035,2025-11-12,Completed,Card,Express,2025-11-15,3411,0,3411
ORD02112,CUST03686,2021-08-10,Completed,Card,Express,2021-08-11,1521,103,1418
ORD02113,CUST02569,2023-06-24,Completed,COD,Standard,2023-06-28,1830,0,1830
ORD02114,CUST00625,2024-07-02,Completed,COD,Express,2024-07-03,3837,0,3837
ORD02115,CUST01772,2023-08-19,Completed,Card,Standard,2023-08-23,1889,478,1411
ORD02116,CUST00886,2024-01-02,Completed,UPI,Express,2024-01-03,3388,0,3388
ORD02117,CUST01601,2023-06-06,Completed,UPI,Express,2023-06-09,2162,0,2162
ORD02118,CUST04686,2024-03-27,Completed,Card,Express,2024-03-28,1502,0,1502
ORD02119,CUST03667,2024-03-14,Completed,Card,Standard,2024-03-21,2462,0,2462
ORD02120,CUST02231,2022-02-16,Completed,UPI,Express,2022-02-18,4715,511,4204
ORD02121,CUST03862,2021-08-10,Completed,COD,Standard,2021-08-13,2068,0,2068
ORD02122,CUST03245,2024-08-31,Completed,UPI,Standard,2024-09-03,1681,0,1681
ORD02123,CUST02875,2024-01-09,Completed,UPI,Express,2024-01-11,4815,0,4815
ORD02124,CUST03771,2024-06-15,Cancelled,Wallet,Standard,,1753,368,1385
ORD02125,CUST01384,2021-08-05,Completed,UPI,Express,2021-08-08,2835,0,2835
ORD02126,CUST00549,2022-06-06,Cancelled,UPI,Express,,4846,0,4846
ORD02127,CUST01781,2021-12-11,Cancelled,Card,Standard,,764,0,764
ORD02128,CUST00109,2024-10-08,Completed,Card,Standard,2024-10-15,3592,0,3592
ORD02129,CUST02272,2025-09-08,Completed,Wallet,Standard,2025-09-12,4234,0,4234
ORD02130,CUST00507,2023-11-16,Completed,COD,Express,2023-11-17,4041,0,4041
ORD02131,CUST01277,2023-06-26,Completed,COD,Express,2023-06-27,2761,476,2285
ORD02132,CUST03631,2023-01-29,Cancelled,Wallet,Standard,,3774,0,3774
ORD02133,CUST02489,2021-08-06,Returned,COD,Express,2021-08-09,4249,303,3946
ORD02134,CUST01902,2021-03-31,Completed,Card,Express,2021-04-03,518,69,449
ORD02135,CUST00335,2023-04-25,Returned,Wallet,Express,2023-04-28,4506,481,4025
ORD02136,CUST02379,2022-05-13,Completed,UPI,Standard,2022-05-16,2374,194,2180
ORD02137,CUST04577,2021-02-11,Completed,UPI,Standard,2021-02-18,4713,0,4713
ORD02138,CUST04956,2023-01-09,Completed,Card,Standard,2023-01-12,4525,852,3673
ORD02139,CUST00047,2024-02-05,Completed,Card,Standard,2024-02-11,2916,160,2756
ORD02140,CUST04570,2024-12-27,Completed,UPI,Express,2024-12-29,4673,0,4673
ORD02141,CUST02456,2025-11-01,Completed,Card,Standard,2025-11-04,3524,0,3524
ORD02142,CUST02004,2024-09-11,Cancelled,Card,Express,,3434,0,3434
ORD02143,CUST02532,2025-10-16,Completed,Card,Standard,2025-10-21,4145,1098,3047
ORD02144,CUST03935,2024-09-23,Completed,COD,Express,2024-09-26,4766,0,4766
ORD02145,CUST01791,2021-02-26,Completed,COD,Standard,2021-03-03,1079,0,1079
ORD02146,CUST03155,2021-03-30,Completed,UPI,Express,2021-04-01,4338,0,4338
ORD02147,CUST01441,2021-10-29,Completed,Card,Express,2021-10-31,2419,0,2419
ORD02148,CUST01925,2024-01-03,Completed,UPI,Standard,2024-01-08,2644,398,2246
ORD02149,CUST03753,2024-04-16,Cancelled,COD,Standard,,1925,110,1815
ORD02150,CUST00715,2022-10-16,Completed,Wallet,Express,2022-10-18,4444,799,3645
ORD02151,CUST04780,2025-02-23,Completed,UPI,Standard,2025-03-02,3631,0,3631
ORD02152,CUST02888,2025-03-27,Returned,COD,Standard,2025-03-30,4226,644,3582
ORD02153,CUST04347,2022-02-18,Completed,Wallet,Standard,2022-02-23,1578,0,1578
ORD02154,CUST04184,2022-04-01,Completed,UPI,Standard,2022-04-05,1292,266,1026
ORD02155,CUST00491,2025-10-12,Returned,COD,Express,2025-10-15,4143,0,4143
ORD02156,CUST01999,2023-07-12,Completed,Wallet,Express,2023-07-15,1705,0,1705
ORD02157,CUST00188,2023-10-25,Cancelled,UPI,Standard,,2587,615,1972
ORD02158,CUST03068,2023-12-02,Completed,UPI,Standard,2023-12-06,700,186,514
ORD02159,CUST03998,2021-02-28,Completed,Wallet,Express,2021-03-03,3719,0,3719
ORD02160,CUST03897,2025-03-21,Completed,UPI,Standard,2025-03-26,1693,484,1209
ORD02161,CUST04229,2024-06-06,Cancelled,Card,Express,,2875,0,2875
ORD02162,CUST02918,2023-06-10,Completed,COD,Express,2023-06-11,4649,0,4649
ORD02163,CUST03630,2024-07-25,Returned,UPI,Standard,2024-08-01,1061,0,1061
ORD02164,CUST02688,2024-08-11,Completed,Card,Express,2024-08-13,4509,883,3626
ORD02165,CUST02314,2022-01-26,Returned,Wallet,Express,2022-01-27,771,107,664
ORD02166,CUST01677,2022-03-17,Completed,UPI,Express,2022-03-18,3251,0,3251
ORD02167,CUST03066,2024-02-15,Completed,Wallet,Express,2024-02-16,1395,243,1152
ORD02168,CUST02653,2025-09-10,Completed,Card,Express,2025-09-12,2996,0,2996
ORD02169,CUST00715,2025-06-13,Completed,Card,Standard,2025-06-17,2370,120,2250
ORD02170,CUST02129,2024-03-05,Completed,COD,Standard,2024-03-12,3484,0,3484
ORD02171,CUST03725,2024-09-10,Completed,Card,Standard,2024-09-16,552,0,552
ORD02172,CUST00972,2025-04-30,Completed,UPI,Standard,2025-05-06,1269,192,1077
ORD02173,CUST03566,2025-07-11,Cancelled,UPI,Standard,,3512,0,3512
ORD02174,CUST03486,2022-04-17,Returned,UPI,Standard,2022-04-24,3890,331,3559
ORD02175,CUST01815,2021-07-27,Completed,Card,Standard,2021-07-31,2856,0,2856
ORD02176,CUST00904,2025-07-25,Completed,COD,Express,2025-07-27,3907,452,3455
ORD02177,CUST04944,2023-12-28,Completed,Card,Standard,2023-12-31,3056,489,2567
ORD02178,CUST00699,2025-10-26,Completed,Wallet,Express,2025-10-28,2849,425,2424
ORD02179,CUST02982,2023-02-03,Completed,Card,Standard,2023-02-08,4903,0,4903
ORD02180,CUST01041,2025-04-26,Returned,COD,Standard,2025-05-03,573,86,487
ORD02181,CUST04247,2021-10-05,Completed,Wallet,Standard,2021-10-10,1671,0,1671
ORD02182,CUST00208,2022-02-26,Returned,COD,Standard,2022-03-02,4953,433,4520
ORD02183,CUST02805,2021-11-06,Returned,Card,Standard,2021-11-12,4349,0,4349
ORD02184,CUST01843,2023-09-13,Completed,UPI,Express,2023-09-14,3164,0,3164
ORD02185,CUST01389,2025-06-25,Completed,Wallet,Standard,2025-06-30,2661,159,2502
ORD02186,CUST01494,2024-02-07,Completed,UPI,Standard,2024-02-14,1516,101,1415
ORD02187,CUST04710,2022-09-19,Completed,COD,Express,2022-09-22,3678,0,3678
ORD02188,CUST00561,2023-08-09,Returned,Card,Express,2023-08-10,3727,211,3516
ORD02189,CUST04272,2021-11-25,Completed,COD,Standard,2021-12-01,4068,0,4068
ORD02190,CUST01329,2021-10-09,Completed,Card,Express,2021-10-11,2780,0,2780
ORD02191,CUST01752,2022-09-05,Completed,UPI,Express,2022-09-07,3297,797,2500
ORD02192,CUST03127,2023-07-15,Completed,UPI,Express,2023-07-17,3514,0,3514
ORD02193,CUST03691,2024-06-24,Completed,UPI,Express,2024-06-25,3300,776,2524
ORD02194,CUST03853,2021-07-27,Completed,UPI,Standard,2021-08-02,3147,0,3147
ORD02195,CUST01683,2024-07-04,Completed,COD,Express,2024-07-07,1894,257,1637
ORD02196,CUST02658,2021-04-09,Completed,UPI,Express,2021-04-12,768,156,612
ORD02197,CUST04981,2023-11-09,Completed,Wallet,Standard,2023-11-14,813,231,582
ORD02198,CUST01407,2023-07-18,Completed,Card,Express,2023-07-20,2896,0,2896
ORD02199,CUST04297,2023-03-26,Completed,UPI,Express,2023-03-27,1622,0,1622
ORD02200,CUST01455,2021-03-21,Completed,UPI,Express,2021-03-22,1123,0,1123
ORD02201,CUST04138,2024-05-29,Completed,UPI,Express,2024-05-31,3252,913,2339
ORD02202,CUST02872,2024-08-20,Returned,UPI,Express,2024-08-22,4493,0,4493
ORD02203,CUST04921,2023-09-02,Completed,COD,Standard,2023-09-05,3384,0,3384
ORD02204,CUST01849,2025-03-19,Completed,Wallet,Standard,2025-03-23,1170,147,1023
ORD02205,CUST02250,2021-05-30,Completed,COD,Standard,2021-06-06,3275,0,3275
ORD02206,CUST02539,2023-03-04,Completed,UPI,Express,2023-03-05,1129,231,898
ORD02207,CUST00400,2025-06-11,Completed,UPI,Standard,2025-06-15,727,0,727
ORD02208,CUST04743,2022-08-03,Completed,UPI,Express,2022-08-04,4735,0,4735
ORD02209,CUST04654,2024-04-19,Completed,UPI,Express,2024-04-22,4008,265,3743
ORD02210,CUST01184,2024-02-17,Completed,Wallet,Standard,2024-02-24,2372,474,1898
ORD02211,CUST04631,2024-02-11,Returned,UPI,Express,2024-02-14,4856,0,4856
ORD02212,CUST01688,2023-05-07,Completed,COD,Express,2023-05-10,4302,658,3644
ORD02213,CUST01929,2021-10-25,Completed,UPI,Express,2021-10-26,4879,0,4879
ORD02214,CUST03669,2021-07-20,Completed,Wallet,Standard,2021-07-26,4530,710,3820
ORD02215,CUST03648,2024-01-12,Completed,Card,Standard,2024-01-18,4098,0,4098
ORD02216,CUST02164,2025-01-05,Completed,UPI,Express,2025-01-07,1932,511,1421
ORD02217,CUST04239,2024-08-14,Completed,Card,Standard,2024-08-17,4431,1289,3142
ORD02218,CUST01636,2023-08-31,Returned,Card,Express,2023-09-02,3812,0,3812
ORD02219,CUST04973,2022-11-26,Returned,COD,Standard,2022-12-01,3180,0,3180
ORD02220,CUST04034,2024-12-12,Cancelled,Wallet,Express,,967,0,967
ORD02221,CUST00714,2023-03-21,Completed,UPI,Express,2023-03-22,4677,640,4037
ORD02222,CUST01916,2023-06-07,Completed,UPI,Standard,2023-06-12,993,0,993
ORD02223,CUST04606,2023-07-20,Completed,COD,Express,2023-07-23,2464,0,2464
ORD02224,CUST01427,2023-09-30,Completed,COD,Express,2023-10-02,3560,398,3162
ORD02225,CUST02557,2021-03-11,Completed,Wallet,Express,2021-03-14,3857,610,3247
ORD02226,CUST00733,2022-01-18,Completed,Card,Standard,2022-01-24,615,0,615
ORD02227,CUST02376,2025-01-27,Completed,UPI,Express,2025-01-30,3192,0,3192
ORD02228,CUST02731,2025-04-09,Completed,Card,Standard,2025-04-12,4087,0,4087
ORD02229,CUST00641,2024-11-19,Completed,Card,Express,2024-11-20,4520,0,4520
ORD02230,CUST02243,2024-05-30,Completed,Wallet,Standard,2024-06-05,1889,0,1889
ORD02231,CUST01683,2025-06-23,Completed,UPI,Standard,2025-06-29,1669,267,1402
ORD02232,CUST02557,2021-03-12,Completed,UPI,Express,2021-03-13,1426,107,1319
ORD02233,CUST02383,2025-05-03,Completed,Card,Express,2025-05-04,809,0,809
ORD02234,CUST02994,2023-03-15,Completed,Card,Standard,2023-03-20,4164,0,4164
ORD02235,CUST02774,2022-09-08,Completed,COD,Standard,2022-09-15,2917,0,2917
ORD02236,CUST02163,2021-02-20,Returned,COD,Express,2021-02-21,4050,0,4050
ORD02237,CUST00080,2023-12-02,Completed,COD,Express,2023-12-04,3870,0,3870
ORD02238,CUST01490,2021-01-30,Completed,COD,Standard,2021-02-04,3318,0,3318
ORD02239,CUST03409,2022-06-02,Completed,UPI,Standard,2022-06-08,1807,297,1510
ORD02240,CUST00712,2022-02-19,Completed,COD,Express,2022-02-22,3839,0,3839
ORD02241,CUST03056,2025-12-13,Cancelled,Card,Standard,,3759,539,3220
ORD02242,CUST03092,2023-06-15,Completed,UPI,Express,2023-06-18,4470,0,4470
ORD02243,CUST03443,2023-07-28,Cancelled,Card,Standard,,4094,0,4094
ORD02244,CUST02152,2022-12-20,Completed,Card,Express,2022-12-22,1208,316,892
ORD02245,CUST02554,2021-11-12,Cancelled,COD,Standard,,2851,0,2851
ORD02246,CUST01785,2022-03-14,Completed,UPI,Express,2022-03-16,923,53,870
ORD02247,CUST01384,2024-10-07,Completed,UPI,Standard,2024-10-13,3103,0,3103
ORD02248,CUST01727,2024-03-25,Completed,Card,Standard,2024-03-30,609,0,609
ORD02249,CUST01191,2024-12-24,Completed,Card,Express,2024-12-27,2366,258,2108
ORD02250,CUST00204,2021-11-15,Completed,Card,Standard,2021-11-19,2859,0,2859
ORD02251,CUST01592,2021-05-24,Completed,Card,Express,2021-05-25,4317,669,3648
ORD02252,CUST04859,2023-06-30,Completed,COD,Standard,2023-07-04,908,191,717
ORD02253,CUST04479,2025-10-24,Cancelled,UPI,Express,,1168,0,1168
ORD02254,CUST00313,2024-08-28,Completed,COD,Express,2024-08-31,1076,0,1076
ORD02255,CUST03395,2024-06-02,Completed,Card,Standard,2024-06-05,2206,0,2206
ORD02256,CUST03071,2025-08-15,Returned,Card,Standard,2025-08-20,1538,0,1538
ORD02257,CUST02590,2021-07-15,Completed,UPI,Standard,2021-07-19,3446,0,3446
ORD02258,CUST03808,2025-09-19,Completed,Wallet,Express,2025-09-22,946,0,946
ORD02259,CUST01767,2023-02-19,Completed,UPI,Standard,2023-02-25,3303,0,3303
ORD02260,CUST00206,2021-06-16,Completed,UPI,Standard,2021-06-20,3504,554,2950
ORD02261,CUST04353,2023-08-05,Completed,UPI,Express,2023-08-08,1800,0,1800
ORD02262,CUST00149,2022-07-20,Completed,Card,Express,2022-07-21,4762,0,4762
ORD02263,CUST02331,2022-10-12,Completed,COD,Standard,2022-10-18,3568,402,3166
ORD02264,CUST03440,2022-02-27,Completed,COD,Standard,2022-03-05,3777,922,2855
ORD02265,CUST03436,2023-03-19,Completed,UPI,Express,2023-03-22,3241,734,2507
ORD02266,CUST02250,2022-06-25,Completed,Wallet,Express,2022-06-26,2779,0,2779
ORD02267,CUST02708,2021-06-05,Completed,Card,Express,2021-06-07,1381,121,1260
ORD02268,CUST00318,2025-01-20,Completed,Wallet,Standard,2025-01-23,3984,425,3559
ORD02269,CUST04064,2025-09-17,Completed,UPI,Express,2025-09-19,1628,0,1628
ORD02270,CUST02286,2022-03-29,Completed,COD,Standard,2022-04-03,3311,0,3311
ORD02271,CUST03457,2021-01-05,Returned,COD,Express,2021-01-08,2913,0,2913
ORD02272,CUST03416,2025-01-28,Completed,UPI,Standard,2025-01-31,4748,353,4395
ORD02273,CUST03673,2022-04-11,Completed,UPI,Express,2022-04-14,3808,0,3808
ORD02274,CUST03516,2023-02-17,Completed,UPI,Standard,2023-02-24,2453,0,2453
ORD02275,CUST00546,2023-06-18,Completed,Card,Standard,2023-06-23,2030,0,2030
ORD02276,CUST02800,2025-07-22,Completed,Card,Standard,2025-07-25,4005,0,4005
ORD02277,CUST02108,2023-10-30,Completed,Card,Standard,2023-11-05,2001,0,2001
ORD02278,CUST00675,2022-12-14,Completed,UPI,Standard,2022-12-17,3918,0,3918
ORD02279,CUST03737,2023-03-09,Completed,Card,Standard,2023-03-16,3389,0,3389
ORD02280,CUST04578,2022-11-17,Completed,UPI,Standard,2022-11-23,4377,411,3966
ORD02281,CUST00600,2021-11-12,Completed,COD,Standard,2021-11-17,1706,0,1706
ORD02282,CUST00850,2022-02-18,Completed,Card,Express,2022-02-20,854,0,854
ORD02283,CUST01991,2021-05-18,Completed,Card,Standard,2021-05-23,1969,0,1969
ORD02284,CUST04823,2025-08-02,Completed,UPI,Express,2025-08-05,3591,0,3591
ORD02285,CUST01953,2024-12-23,Completed,Card,Standard,2024-12-28,1890,466,1424
ORD02286,CUST04236,2023-05-29,Completed,Card,Express,2023-05-30,1702,0,1702
ORD02287,CUST02916,2025-08-26,Completed,COD,Standard,2025-08-30,4561,947,3614
ORD02288,CUST01055,2021-10-24,Completed,UPI,Standard,2021-10-29,1388,0,1388
ORD02289,CUST03738,2021-11-05,Completed,Wallet,Express,2021-11-08,1422,0,1422
ORD02290,CUST03838,2024-03-07,Completed,UPI,Standard,2024-03-10,3512,0,3512
ORD02291,CUST03672,2024-04-15,Completed,COD,Express,2024-04-16,2467,0,2467
ORD02292,CUST04435,2023-12-20,Completed,Card,Express,2023-12-21,4934,1398,3536
ORD02293,CUST03489,2025-05-31,Completed,UPI,Express,2025-06-03,1728,0,1728
ORD02294,CUST03258,2022-09-24,Completed,Card,Express,2022-09-27,4725,0,4725
ORD02295,CUST01512,2025-09-18,Cancelled,UPI,Express,,682,0,682
ORD02296,CUST03254,2024-06-01,Completed,UPI,Express,2024-06-04,4719,0,4719
ORD02297,CUST03037,2025-04-12,Completed,UPI,Express,2025-04-15,4032,0,4032
ORD02298,CUST00194,2025-12-28,Completed,UPI,Standard,2026-01-01,3009,0,3009
ORD02299,CUST04323,2021-11-19,Cancelled,UPI,Express,,2583,0,2583
ORD02300,CUST01291,2025-06-16,Completed,UPI,Standard,2025-06-22,781,214,567
ORD02301,CUST03317,2024-11-10,Completed,Card,Express,2024-11-13,1846,0,1846
ORD02302,CUST00833,2024-04-23,Cancelled,COD,Express,,4810,0,4810
ORD02303,CUST01342,2022-12-20,Cancelled,COD,Standard,,1112,131,981
ORD02304,CUST02222,2022-07-29,Completed,UPI,Standard,2022-08-05,1392,387,1005
ORD02305,CUST04155,2022-09-08,Completed,COD,Express,2022-09-09,1122,0,1122
ORD02306,CUST04157,2024-01-17,Completed,Card,Express,2024-01-20,4406,0,4406
ORD02307,CUST04662,2023-02-12,Completed,Wallet,Standard,2023-02-17,3078,341,2737
ORD02308,CUST02031,2024-12-29,Completed,Card,Standard,2025-01-03,4912,0,4912
ORD02309,CUST01073,2022-02-01,Completed,UPI,Standard,2022-02-04,2242,0,2242
ORD02310,CUST04202,2025-04-29,Returned,UPI,Standard,2025-05-04,3371,638,2733
ORD02311,CUST02094,2023-08-31,Completed,COD,Standard,2023-09-03,2537,0,2537
ORD02312,CUST03598,2024-04-24,Completed,UPI,Express,2024-04-25,4941,0,4941
ORD02313,CUST03881,2023-02-01,Completed,Card,Standard,2023-02-05,1433,0,1433
ORD02314,CUST02233,2023-02-14,Completed,UPI,Express,2023-02-17,4659,0,4659
ORD02315,CUST04963,2021-10-03,Cancelled,COD,Standard,,1301,217,1084
ORD02316,CUST01023,2025-11-26,Completed,Card,Express,2025-11-27,578,168,410
ORD02317,CUST00638,2023-11-12,Completed,COD,Express,2023-11-15,4942,0,4942
ORD02318,CUST02556,2023-12-07,Completed,Card,Standard,2023-12-13,4744,0,4744
ORD02319,CUST04665,2024-11-11,Completed,UPI,Express,2024-11-14,3320,0,3320
ORD02320,CUST02385,2021-08-06,Completed,UPI,Standard,2021-08-10,4646,1054,3592
ORD02321,CUST00070,2021-05-30,Completed,UPI,Standard,2021-06-06,851,0,851
ORD02322,CUST00140,2023-01-11,Completed,Card,Standard,2023-01-14,4723,247,4476
ORD02323,CUST02671,2021-10-29,Completed,UPI,Standard,2021-11-03,2032,0,2032
ORD02324,CUST03875,2023-02-18,Completed,Wallet,Express,2023-02-19,2456,530,1926
ORD02325,CUST00936,2022-11-25,Completed,UPI,Express,2022-11-26,3805,1025,2780
ORD02326,CUST04726,2023-07-30,Completed,UPI,Express,2023-08-01,3351,0,3351
ORD02327,CUST01599,2023-10-06,Completed,Card,Express,2023-10-08,4344,0,4344
ORD02328,CUST03718,2025-07-25,Completed,Card,Express,2025-07-28,4429,0,4429
ORD02329,CUST02398,2025-08-18,Completed,COD,Standard,2025-08-23,2720,238,2482
ORD02330,CUST02085,2023-08-20,Returned,UPI,Express,2023-08-21,2052,201,1851
ORD02331,CUST03571,2022-10-31,Completed,UPI,Express,2022-11-02,3267,0,3267
ORD02332,CUST01569,2021-05-01,Cancelled,COD,Standard,,2503,349,2154
ORD02333,CUST03439,2025-03-14,Completed,UPI,Express,2025-03-16,3419,521,2898
ORD02334,CUST03991,2021-03-22,Completed,Wallet,Express,2021-03-23,854,0,854
ORD02335,CUST03912,2023-05-14,Completed,UPI,Standard,2023-05-18,3660,0,3660
ORD02336,CUST04913,2022-02-19,Completed,Wallet,Standard,2022-02-26,539,0,539
ORD02337,CUST01762,2022-03-28,Completed,UPI,Express,2022-03-31,4892,277,4615
ORD02338,CUST00778,2021-11-08,Completed,COD,Standard,2021-11-11,1890,231,1659
ORD02339,CUST00808,2023-07-08,Completed,Card,Express,2023-07-09,1264,0,1264
ORD02340,CUST00830,2023-04-20,Cancelled,Card,Standard,,4423,1092,3331
ORD02341,CUST04863,2022-04-04,Completed,Wallet,Standard,2022-04-11,3961,1166,2795
ORD02342,CUST00180,2022-09-14,Completed,Card,Express,2022-09-16,2348,0,2348
ORD02343,CUST00441,2023-08-22,Completed,UPI,Standard,2023-08-29,3899,701,3198
ORD02344,CUST03001,2022-04-26,Completed,UPI,Standard,2022-04-30,2800,0,2800
ORD02345,CUST00015,2025-08-29,Completed,UPI,Express,2025-09-01,742,87,655
ORD02346,CUST01242,2021-10-10,Completed,COD,Standard,2021-10-15,4410,973,3437
ORD02347,CUST04469,2025-07-27,Completed,COD,Standard,2025-07-30,1585,0,1585
ORD02348,CUST02665,2025-08-22,Completed,UPI,Express,2025-08-23,916,174,742
ORD02349,CUST04868,2021-05-21,Completed,UPI,Standard,2021-05-25,4640,0,4640
ORD02350,CUST02936,2024-02-12,Completed,Card,Express,2024-02-14,2621,0,2621
ORD02351,CUST01242,2025-12-07,Completed,Card,Express,2025-12-08,704,0,704
ORD02352,CUST00256,2022-08-20,Cancelled,Card,Standard,,3596,0,3596
ORD02353,CUST03286,2022-10-15,Completed,UPI,Standard,2022-10-22,2397,431,1966
ORD02354,CUST03266,2022-05-06,Completed,UPI,Express,2022-05-09,1009,0,1009
