Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percentage,Total_Price
OD04552,ORD06079,PROD00702,1,3983,0,3983
OD04553,ORD03623,PROD00203,3,4583,0,13749
OD04554,ORD05335,PROD01656,2,1198,0,2396
OD04555,ORD06045,PROD01584,1,4772,15,4056
OD04556,ORD05841,PROD01287,2,3280,0,6560
OD04557,ORD01278,PROD01991,2,2739,20,4382
OD04558,ORD05687,PROD00413,1,3398,20,2718
OD04559,ORD00452,PROD00920,1,956,0,956
OD04560,ORD00286,PROD01076,1,1603,15,1362
OD04561,ORD00238,PROD00729,1,1360,0,1360
OD04562,ORD00016,PROD01449,2,3433,10,6179
OD04563,ORD06019,PROD01458,3,734,0,2202
OD04564,ORD05345,PROD00022,1,4501,0,4501
OD04565,ORD02659,PROD01917,1,1248,0,1248
OD04566,ORD00252,PROD00164,1,398,25,298
OD04567,ORD06747,PROD00258,1,362,5,343
OD04568,ORD01498,PROD01284,1,648,0,648
OD04569,ORD03298,PROD00089,4,2964,15,10077
OD04570,ORD01501,PROD01416,2,2196,20,3513
OD04571,ORD07580,PROD01454,2,2175,0,4350
OD04572,ORD00933,PROD01406,2,2457,0,4914
OD04573,ORD04775,PROD00274,1,1838,0,1838
OD04574,ORD03814,PROD01056,2,2191,25,3286
OD04575,ORD05110,PROD00576,2,2889,0,5778
OD04576,ORD03348,PROD01090,1,979,0,979
OD04577,ORD00253,PROD01380,4,4518,0,18072
OD04578,ORD03820,PROD00410,1,1163,0,1163
OD04579,ORD06633,PROD00138,1,1652,20,1321
OD04580,ORD00665,PROD00265,1,4170,20,3336
OD04581,ORD01503,PROD00259,3,4372,0,13116
OD04582,ORD06894,PROD00545,1,1682,25,1261
OD04583,ORD01167,PROD00359,3,4326,0,12978
OD04584,ORD01304,PROD01796,2,2343,0,4686
OD04585,ORD00623,PROD01184,1,1140,0,1140
OD04586,ORD01889,PROD00214,2,1628,0,3256
OD04587,ORD01367,PROD01323,1,3286,15,2793
OD04588,ORD05108,PROD00140,2,751,25,1126
OD04589,ORD01369,PROD00205,1,3999,0,3999
OD04590,ORD07063,PROD00608,1,535,5,508
OD04591,ORD04276,PROD01683,1,3426,0,3426
OD04592,ORD06813,PROD01915,1,2693,10,2423
OD04593,ORD00865,PROD01910,1,1297,0,1297
OD04594,ORD05050,PROD01023,2,2264,20,3622
OD04595,ORD04946,PROD01422,1,1653,20,1322
OD04596,ORD04413,PROD01726,1,4786,5,4546
OD04597,ORD02279,PROD01518,3,1445,0,4335
OD04598,ORD00460,PROD01853,1,526,0,526
OD04599,ORD07802,PROD00210,1,3197,15,2717
OD04600,ORD02762,PROD01814,2,1750,0,3500
OD04601,ORD04945,PROD01608,2,3838,10,6908
OD04602,ORD06016,PROD00025,3,4287,0,12861
OD04603,ORD07253,PROD00651,1,1988,0,1988
OD04604,ORD01371,PROD00925,2,3975,25,5962
OD04605,ORD05124,PROD01768,1,3915,0,3915
OD04606,ORD05490,PROD00946,1,1752,15,1489
OD04607,ORD03744,PROD01140,1,2721,0,2721
OD04608,ORD07828,PROD01900,2,3627,15,6165
OD04609,ORD07858,PROD01504,2,2669,0,5338
OD04610,ORD00756,PROD00075,4,1333,0,5332
OD04611,ORD05684,PROD00119,2,3444,0,6888
OD04612,ORD04784,PROD01500,2,2956,0,5912
OD04613,ORD01321,PROD00530,1,450,0,450
OD04614,ORD06468,PROD00709,3,486,0,1458
OD04615,ORD02498,PROD01329,4,683,0,2732
OD04616,ORD02338,PROD00011,3,578,0,1734
OD04617,ORD07362,PROD00115,2,4091,15,6954
OD04618,ORD04811,PROD01500,2,3345,0,6690
OD04619,ORD00021,PROD01251,1,901,0,901
OD04620,ORD03332,PROD01287,3,3439,0,10317
OD04621,ORD07580,PROD00189,2,4869,5,9251
OD04622,ORD02630,PROD01598,3,671,0,2013
OD04623,ORD06923,PROD00268,1,3103,0,3103
OD04624,ORD07214,PROD01319,1,2622,0,2622
OD04625,ORD04263,PROD00304,1,4827,0,4827
OD04626,ORD05306,PROD01028,2,4391,0,8782
OD04627,ORD02484,PROD01422,2,2839,0,5678
OD04628,ORD05690,PROD01001,1,841,15,714
OD04629,ORD07291,PROD00417,3,3028,5,8629
OD04630,ORD00636,PROD00373,4,738,0,2952
OD04631,ORD05718,PROD01153,2,4998,0,9996
OD04632,ORD06029,PROD00100,1,940,20,752
OD04633,ORD07082,PROD01547,2,3666,25,5499
OD04634,ORD02216,PROD00201,1,4234,0,4234
OD04635,ORD01801,PROD01352,1,3011,0,3011
OD04636,ORD03872,PROD00648,1,1969,15,1673
OD04637,ORD07241,PROD01776,2,1274,5,2420
OD04638,ORD02601,PROD00841,1,1355,20,1084
OD04639,ORD02639,PROD01719,1,2577,10,2319
OD04640,ORD07576,PROD01401,4,2908,20,9305
OD04641,ORD05403,PROD01658,1,939,0,939
OD04642,ORD05873,PROD00740,1,3848,15,3270
OD04643,ORD07493,PROD00609,2,3558,0,7116
OD04644,ORD02009,PROD00258,1,3642,0,3642
OD04645,ORD03682,PROD01964,3,3410,0,10230
OD04646,ORD03112,PROD01176,1,1711,0,1711
OD04647,ORD05383,PROD01098,1,304,15,258
OD04648,ORD07894,PROD00058,1,1705,0,1705
OD04649,ORD01471,PROD00540,1,3353,0,3353
OD04650,ORD03561,PROD01560,3,1918,20,4603
OD04651,ORD01302,PROD01317,1,1587,0,1587
OD04652,ORD01119,PROD01151,1,2639,5,2507
OD04653,ORD01744,PROD00621,3,1914,0,5742
OD04654,ORD05439,PROD01895,2,4285,20,6856
OD04655,ORD01034,PROD00549,1,1164,0,1164
OD04656,ORD03327,PROD00775,4,2005,0,8020
OD04657,ORD01979,PROD00272,1,4906,0,4906
OD04658,ORD03523,PROD00266,3,1800,0,5400
OD04659,ORD06106,PROD01330,1,2029,5,1927
OD04660,ORD00590,PROD00948,2,1037,0,2074
OD04661,ORD06545,PROD01056,2,2811,0,5622
OD04662,ORD00875,PROD01661,1,1013,5,962
OD04663,ORD01111,PROD00039,2,2808,0,5616
OD04664,ORD03970,PROD00010,2,1625,0,3250
OD04665,ORD00039,PROD01781,1,997,0,997
OD04666,ORD06897,PROD00097,2,3977,0,7954
OD04667,ORD05375,PROD01435,2,4097,0,8194
OD04668,ORD06913,PROD01198,4,3766,15,12804
OD04669,ORD00361,PROD00237,1,392,10,352
OD04670,ORD01909,PROD00281,3,3065,10,8275
OD04671,ORD02623,PROD00130,2,2006,20,3209
OD04672,ORD01953,PROD00537,3,1956,5,5574
OD04673,ORD04878,PROD00516,3,4589,10,12390
OD04674,ORD07666,PROD00132,1,3567,0,3567
OD04675,ORD05397,PROD00840,1,2367,0,2367
OD04676,ORD07133,PROD01666,3,1492,10,4028
OD04677,ORD02691,PROD01766,1,3582,20,2865
OD04678,ORD04098,PROD00960,2,957,10,1722
OD04679,ORD07270,PROD01805,1,2436,0,2436
OD04680,ORD05373,PROD00883,1,1155,15,981
OD04681,ORD01920,PROD01733,2,1294,5,2458
OD04682,ORD05953,PROD00135,1,4842,5,4599
OD04683,ORD00301,PROD00701,2,2670,25,4005
OD04684,ORD05303,PROD01855,1,1255,20,1004
OD04685,ORD02483,PROD01849,3,2115,0,6345
OD04686,ORD03147,PROD00956,1,4597,5,4367
OD04687,ORD03463,PROD00140,1,3514,0,3514
OD04688,ORD04378,PROD00077,1,4646,0,4646
OD04689,ORD01077,PROD00335,1,570,0,570
OD04690,ORD07155,PROD01042,1,1206,0,1206
OD04691,ORD04819,PROD00619,1,3355,0,3355
OD04692,ORD05705,PROD01108,1,3844,0,3844
OD04693,ORD00222,PROD00769,2,2351,0,4702
OD04694,ORD04354,PROD01925,1,1680,0,1680
OD04695,ORD05978,PROD00888,1,4834,0,4834
OD04696,ORD00907,PROD00551,3,3799,0,11397
OD04697,ORD07613,PROD01916,2,3078,0,6156
OD04698,ORD04575,PROD01961,1,2394,10,2154
OD04699,ORD07087,PROD01411,1,2372,0,2372
OD04700,ORD04175,PROD01578,1,3358,0,3358
OD04701,ORD05184,PROD00506,2,2352,5,4468
OD04702,ORD02071,PROD01686,1,390,0,390
OD04703,ORD03580,PROD01563,1,3694,0,3694
OD04704,ORD04885,PROD00960,2,840,0,1680
OD04705,ORD05959,PROD01396,1,2429,0,2429
OD04706,ORD00469,PROD01718,2,942,0,1884
OD04707,ORD06841,PROD00351,1,903,0,903
OD04708,ORD01642,PROD01974,1,1603,20,1282
OD04709,ORD03157,PROD01554,1,4087,25,3065
OD04710,ORD01258,PROD00222,1,2360,0,2360
OD04711,ORD05218,PROD00369,1,2085,10,1876
OD04712,ORD05629,PROD00726,1,2591,0,2591
OD04713,ORD06636,PROD01440,2,1733,10,3119
OD04714,ORD07244,PROD00584,2,4632,0,9264
OD04715,ORD06018,PROD01968,2,2639,20,4222
OD04716,ORD01368,PROD00915,3,3098,15,7899
OD04717,ORD07113,PROD01489,1,3564,0,3564
OD04718,ORD04298,PROD00437,1,4360,0,4360
OD04719,ORD07288,PROD00399,3,1939,0,5817
OD04720,ORD03038,PROD00993,2,3366,20,5385
OD04721,ORD07644,PROD00455,2,686,10,1234
OD04722,ORD01297,PROD00540,1,4070,0,4070
OD04723,ORD06694,PROD01269,1,2478,0,2478
OD04724,ORD06116,PROD00498,1,2427,0,2427
OD04725,ORD02431,PROD01031,1,1514,20,1211
OD04726,ORD06249,PROD00635,1,2193,10,1973
OD04727,ORD00863,PROD00336,1,2332,0,2332
OD04728,ORD00353,PROD00672,3,2208,0,6624
OD04729,ORD07395,PROD01626,1,3696,5,3511
OD04730,ORD06985,PROD01148,1,2938,0,2938
OD04731,ORD07623,PROD00993,1,2198,0,2198
OD04732,ORD01265,PROD00129,1,4239,0,4239
OD04733,ORD01185,PROD01494,1,3612,0,3612
OD04734,ORD07415,PROD01747,1,1749,0,1749
OD04735,ORD06903,PROD00010,3,2316,20,5558
OD04736,ORD02674,PROD01219,2,4838,0,9676
OD04737,ORD06625,PROD00317,2,474,0,948
OD04738,ORD02822,PROD00737,4,4459,5,16944
OD04739,ORD04079,PROD00568,2,4317,0,8634
OD04740,ORD04836,PROD00641,1,1314,0,1314
OD04741,ORD06102,PROD01067,1,495,15,420
OD04742,ORD07156,PROD01121,2,4309,0,8618
OD04743,ORD05956,PROD01199,1,1334,15,1133
OD04744,ORD02725,PROD01645,1,3609,10,3248
OD04745,ORD00576,PROD00896,3,741,0,2223
OD04746,ORD00640,PROD00194,2,357,15,606
OD04747,ORD01425,PROD01890,2,4899,20,7838
OD04748,ORD04625,PROD01255,1,1952,20,1561
OD04749,ORD06241,PROD01884,1,841,10,756
OD04750,ORD06045,PROD01520,2,2887,0,5774
OD04751,ORD07803,PROD00067,2,4152,15,7058
OD04752,ORD05204,PROD00524,1,4118,20,3294
OD04753,ORD07230,PROD01005,3,4574,20,10977
OD04754,ORD05194,PROD00205,1,4116,0,4116
OD04755,ORD05745,PROD00927,1,1563,10,1406
OD04756,ORD01196,PROD01571,1,1699,0,1699
OD04757,ORD07819,PROD01829,1,3149,5,2991
OD04758,ORD02640,PROD01459,4,374,0,1496
OD04759,ORD02727,PROD00342,4,4250,0,17000
OD04760,ORD02605,PROD01217,1,4779,10,4301
OD04761,ORD07409,PROD00821,3,2225,0,6675
OD04762,ORD02515,PROD01346,1,898,20,718
OD04763,ORD01286,PROD00832,4,787,15,2675
OD04764,ORD06177,PROD01881,1,2342,0,2342
OD04765,ORD04454,PROD00038,3,1498,0,4494
OD04766,ORD02931,PROD01003,1,1652,10,1486
OD04767,ORD07031,PROD01528,1,1881,5,1786
OD04768,ORD06106,PROD00883,2,1318,25,1977
OD04769,ORD05552,PROD00339,1,2704,15,2298
OD04770,ORD03203,PROD00565,2,560,20,896
OD04771,ORD06633,PROD01433,1,4138,0,4138
OD04772,ORD00393,PROD00706,1,666,0,666
OD04773,ORD04127,PROD01895,2,2619,0,5238
OD04774,ORD03252,PROD00975,1,419,25,314
OD04775,ORD02017,PROD01759,1,1371,20,1096
OD04776,ORD03004,PROD01136,1,1684,0,1684
OD04777,ORD06037,PROD00903,2,1510,15,2567
OD04778,ORD00560,PROD01813,1,1080,0,1080
OD04779,ORD05202,PROD01960,2,2495,0,4990
OD04780,ORD06526,PROD01373,3,4972,0,14916
OD04781,ORD03978,PROD00978,3,375,0,1125
OD04782,ORD04103,PROD00636,1,3688,0,3688
OD04783,ORD06619,PROD01734,4,3503,0,14012
OD04784,ORD00785,PROD00758,1,3273,0,3273
OD04785,ORD06630,PROD01278,1,363,0,363
OD04786,ORD04281,PROD01110,4,1240,0,4960
OD04787,ORD01076,PROD00704,1,890,10,801
OD04788,ORD07587,PROD00164,3,444,0,1332
OD04789,ORD06132,PROD01199,1,4791,0,4791
OD04790,ORD06888,PROD01479,1,3764,10,3387
OD04791,ORD06397,PROD01374,1,3038,15,2582
OD04792,ORD02798,PROD00896,3,333,0,999
OD04793,ORD03951,PROD01849,1,680,0,680
OD04794,ORD02777,PROD00024,1,4393,25,3294
OD04795,ORD07526,PROD00588,1,4390,0,4390
OD04796,ORD05586,PROD00569,1,4797,0,4797
OD04797,ORD03498,PROD01961,1,1178,0,1178
OD04798,ORD04762,PROD01245,1,1838,15,1562
OD04799,ORD01328,PROD00544,2,2783,0,5566
OD04800,ORD04060,PROD01281,1,773,0,773
OD04801,ORD02956,PROD00497,1,4416,15,3753
OD04802,ORD02402,PROD00229,2,3541,5,6727
OD04803,ORD03494,PROD00829,1,2068,0,2068
OD04804,ORD07381,PROD01936,1,4988,0,4988
OD04805,ORD05563,PROD00341,1,2005,15,1704
OD04806,ORD00577,PROD01578,3,4259,0,12777
OD04807,ORD07283,PROD01022,2,1457,0,2914
OD04808,ORD00223,PROD01760,1,1236,5,1174
OD04809,ORD02318,PROD01471,3,3981,25,8957
OD04810,ORD00357,PROD01681,1,3284,10,2955
OD04811,ORD04642,PROD00633,1,3711,15,3154
OD04812,ORD05867,PROD01947,1,356,0,356
OD04813,ORD05438,PROD01079,2,1111,0,2222
OD04814,ORD04067,PROD01913,1,3835,0,3835
OD04815,ORD02143,PROD01380,3,2875,0,8625
OD04816,ORD00056,PROD01125,1,519,0,519
OD04817,ORD00669,PROD01394,1,2699,0,2699
OD04818,ORD07764,PROD01841,1,1921,0,1921
OD04819,ORD03493,PROD01494,1,1664,0,1664
OD04820,ORD06393,PROD00959,1,3288,0,3288
OD04821,ORD07852,PROD00264,3,3378,5,9627
OD04822,ORD07790,PROD00687,1,2075,0,2075
OD04823,ORD00600,PROD01179,2,867,0,1734
OD04824,ORD05998,PROD01439,1,2802,0,2802
OD04825,ORD03552,PROD00971,1,3846,0,3846
OD04826,ORD06256,PROD00233,1,1208,0,1208
OD04827,ORD05514,PROD00198,2,1193,15,2028
OD04828,ORD05154,PROD00915,1,3656,0,3656
OD04829,ORD02949,PROD01894,1,713,25,534
OD04830,ORD02456,PROD00111,2,1985,20,3176
OD04831,ORD01051,PROD00751,1,4479,0,4479
OD04832,ORD07576,PROD01402,2,1593,0,3186
OD04833,ORD02792,PROD00580,2,2118,0,4236
OD04834,ORD00173,PROD00438,1,1153,5,1095
OD04835,ORD03867,PROD01858,3,2252,25,5067
OD04836,ORD05680,PROD01317,1,2551,0,2551
OD04837,ORD00013,PROD01473,1,2130,0,2130
OD04838,ORD07950,PROD01363,1,1782,25,1336
OD04839,ORD05156,PROD00400,1,3556,25,2667
OD04840,ORD00421,PROD00002,2,2394,0,4788
OD04841,ORD01116,PROD00512,3,305,0,915
OD04842,ORD03960,PROD01833,1,1301,0,1301
OD04843,ORD01184,PROD01213,2,597,0,1194
OD04844,ORD01236,PROD01091,2,485,0,970
OD04845,ORD07873,PROD00941,2,931,20,1489
OD04846,ORD07214,PROD01823,1,4941,0,4941
OD04847,ORD04159,PROD01492,1,1003,0,1003
OD04848,ORD06899,PROD01037,1,4429,0,4429
OD04849,ORD02034,PROD00348,1,2075,0,2075
OD04850,ORD03213,PROD01621,2,2583,0,5166
OD04851,ORD01209,PROD01110,2,2022,0,4044
OD04852,ORD04760,PROD00972,1,3976,5,3777
OD04853,ORD06355,PROD01342,2,813,0,1626
OD04854,ORD06242,PROD00854,1,1246,15,1059
OD04855,ORD03974,PROD00084,4,4409,0,17636
OD04856,ORD05310,PROD01777,2,3193,15,5428
OD04857,ORD06610,PROD01436,1,415,15,352
OD04858,ORD06292,PROD00461,1,2591,0,2591
OD04859,ORD04952,PROD01291,1,3858,0,3858
OD04860,ORD02027,PROD01036,1,3926,20,3140
OD04861,ORD05717,PROD01241,1,4630,0,4630
OD04862,ORD01290,PROD01957,2,1248,0,2496
OD04863,ORD02340,PROD01274,1,2143,0,2143
OD04864,ORD03719,PROD00113,3,4415,0,13245
OD04865,ORD06046,PROD01101,1,4012,0,4012
OD04866,ORD02786,PROD00213,2,1817,25,2725
OD04867,ORD01271,PROD01218,2,342,15,581
OD04868,ORD03910,PROD01703,1,4267,0,4267
OD04869,ORD06720,PROD01019,2,4792,20,7667
OD04870,ORD07834,PROD00836,2,2133,0,4266
OD04871,ORD00467,PROD01933,1,2532,0,2532
OD04872,ORD03745,PROD00570,2,4171,5,7924
OD04873,ORD01137,PROD00669,1,708,5,672
OD04874,ORD03291,PROD00042,1,3133,10,2819
OD04875,ORD07760,PROD01233,3,1695,0,5085
OD04876,ORD00534,PROD01767,1,1000,0,1000
OD04877,ORD03323,PROD00491,1,4930,0,4930
OD04878,ORD07734,PROD00918,1,2975,15,2528
OD04879,ORD04165,PROD00548,1,494,0,494
OD04880,ORD06126,PROD00008,1,569,0,569
OD04881,ORD00388,PROD01720,1,555,0,555
OD04882,ORD06413,PROD00002,1,3593,0,3593
OD04883,ORD06917,PROD00945,3,1189,0,3567
OD04884,ORD02832,PROD00365,1,784,0,784
OD04885,ORD05054,PROD01090,1,895,0,895
OD04886,ORD00187,PROD01334,2,4365,0,8730
OD04887,ORD06965,PROD00777,3,3283,25,7386
OD04888,ORD00640,PROD01359,1,3866,0,3866
OD04889,ORD01519,PROD00696,1,1536,0,1536
OD04890,ORD05710,PROD01361,1,1775,5,1686
OD04891,ORD04408,PROD01369,1,1789,0,1789
OD04892,ORD02743,PROD01696,1,832,0,832
OD04893,ORD04208,PROD01678,1,4980,0,4980
OD04894,ORD07191,PROD01313,3,3846,5,10961
OD04895,ORD07074,PROD01856,2,809,10,1456
OD04896,ORD02456,PROD00348,1,2415,0,2415
OD04897,ORD00557,PROD01854,2,2923,20,4676
OD04898,ORD04447,PROD01817,1,4528,10,4075
OD04899,ORD07222,PROD00518,1,2740,0,2740
OD04900,ORD06115,PROD00539,1,1522,10,1369
OD04901,ORD01203,PROD00381,1,1354,0,1354
OD04902,ORD07577,PROD01249,3,2524,20,6057
OD04903,ORD03261,PROD00830,2,1514,10,2725
OD04904,ORD05403,PROD00542,2,3018,25,4527
OD04905,ORD05716,PROD01033,3,1105,0,3315
OD04906,ORD02290,PROD00101,1,4193,0,4193
OD04907,ORD02913,PROD00915,1,1003,0,1003
OD04908,ORD05771,PROD00258,2,4725,0,9450
OD04909,ORD06613,PROD01380,1,4523,20,3618
OD04910,ORD04307,PROD00496,2,1755,0,3510
OD04911,ORD01151,PROD00225,1,2641,20,2112
OD04912,ORD03206,PROD00826,2,4550,0,9100
OD04913,ORD05117,PROD00067,1,891,10,801
OD04914,ORD02356,PROD01439,1,2097,0,2097
OD04915,ORD00573,PROD00248,1,2521,5,2394
OD04916,ORD03909,PROD01703,3,4136,0,12408
OD04917,ORD05609,PROD00933,1,2412,25,1809
OD04918,ORD00352,PROD00408,1,917,0,917
OD04919,ORD00529,PROD01763,1,1709,0,1709
OD04920,ORD03488,PROD01399,2,3597,25,5395
OD04921,ORD03470,PROD01552,1,1941,0,1941
OD04922,ORD01525,PROD00498,1,3013,25,2259
OD04923,ORD02535,PROD01786,1,4155,15,3531
OD04924,ORD00915,PROD01188,1,4023,20,3218
OD04925,ORD04784,PROD00638,1,2848,0,2848
OD04926,ORD00612,PROD01932,1,4184,10,3765
OD04927,ORD07167,PROD01635,3,2093,20,5023
OD04928,ORD00654,PROD01557,4,2292,10,8251
OD04929,ORD07276,PROD01800,3,1898,0,5694
OD04930,ORD06952,PROD01886,1,2968,0,2968
OD04931,ORD05436,PROD00760,1,3355,0,3355
OD04932,ORD06107,PROD01547,3,2109,0,6327
OD04933,ORD01061,PROD01724,1,762,0,762
OD04934,ORD07094,PROD00635,2,1920,15,3264
OD04935,ORD00470,PROD00546,4,4010,0,16040
OD04936,ORD02670,PROD01205,1,3830,0,3830
OD04937,ORD07132,PROD01658,2,1789,20,2862
OD04938,ORD01701,PROD00866,3,2192,0,6576
OD04939,ORD06939,PROD01586,1,4346,10,3911
OD04940,ORD06871,PROD01850,1,4509,0,4509
OD04941,ORD04101,PROD01260,3,4687,15,11951
OD04942,ORD01163,PROD00337,1,1600,25,1200
OD04943,ORD04049,PROD01301,2,3647,0,7294
OD04944,ORD05823,PROD01186,4,2630,15,8942
OD04945,ORD05121,PROD00266,3,3804,0,11412
OD04946,ORD02552,PROD01741,1,729,5,692
OD04947,ORD04534,PROD01262,1,3448,20,2758
OD04948,ORD02659,PROD00428,1,1337,0,1337
OD04949,ORD06430,PROD01900,2,2618,20,4188
OD04950,ORD05993,PROD00446,3,3056,0,9168
OD04951,ORD06448,PROD00241,4,4160,25,12480
OD04952,ORD04101,PROD00545,1,1354,0,1354
OD04953,ORD05743,PROD00630,1,4790,0,4790
OD04954,ORD01643,PROD00540,1,1190,0,1190
OD04955,ORD07676,PROD01430,2,1842,0,3684
OD04956,ORD00536,PROD00926,1,520,0,520
OD04957,ORD03529,PROD00865,2,4772,0,9544
OD04958,ORD03735,PROD01743,3,746,0,2238
OD04959,ORD06774,PROD00155,1,3391,0,3391
OD04960,ORD00630,PROD01069,3,2946,0,8838
OD04961,ORD05578,PROD01997,1,3440,0,3440
OD04962,ORD01244,PROD00919,1,4788,0,4788
OD04963,ORD00910,PROD01168,3,1133,0,3399
OD04964,ORD01691,PROD00092,1,4127,0,4127
OD04965,ORD00106,PROD00576,1,2473,10,2225
OD04966,ORD04869,PROD00593,1,4204,0,4204
OD04967,ORD05648,PROD01829,1,3111,0,3111
OD04968,ORD07812,PROD00865,1,1868,0,1868
OD04969,ORD00566,PROD01474,1,1891,20,1512
OD04970,ORD02781,PROD00587,2,2933,0,5866
OD04971,ORD00415,PROD01471,2,326,0,652
OD04972,ORD06059,PROD01353,2,4732,0,9464
OD04973,ORD04746,PROD00869,2,1034,0,2068
OD04974,ORD05162,PROD00065,2,1609,10,2896
OD04975,ORD00606,PROD00107,1,1707,0,1707
OD04976,ORD05503,PROD00549,2,2052,15,3488
OD04977,ORD04909,PROD00331,1,4249,0,4249
OD04978,ORD02131,PROD00334,4,2547,0,10188
OD04979,ORD02335,PROD00049,2,472,0,944
OD04980,ORD03029,PROD00861,4,2460,5,9348
OD04981,ORD01214,PROD00971,1,3007,10,2706
OD04982,ORD00578,PROD01259,1,3935,0,3935
OD04983,ORD05690,PROD01115,1,1698,0,1698
OD04984,ORD03650,PROD01189,3,3868,0,11604
OD04985,ORD05275,PROD00917,2,1573,5,2988
OD04986,ORD06018,PROD01847,2,3018,0,6036
OD04987,ORD05603,PROD00081,1,3554,5,3376
OD04988,ORD05132,PROD01582,1,2767,0,2767
OD04989,ORD02966,PROD00551,1,1426,0,1426
OD04990,ORD02869,PROD00360,1,1144,0,1144
OD04991,ORD03610,PROD01452,1,888,10,799
OD04992,ORD06903,PROD01386,1,3613,10,3251
OD04993,ORD04457,PROD00689,1,4607,0,4607
OD04994,ORD04437,PROD00434,1,922,10,829
OD04995,ORD01059,PROD01214,3,890,20,2136
OD04996,ORD00969,PROD00859,2,958,0,1916
OD04997,ORD05452,PROD00239,1,2569,0,2569
OD04998,ORD02925,PROD00337,1,2570,5,2441
OD04999,ORD00525,PROD00931,1,4218,0,4218
OD05000,ORD01061,PROD01505,2,1141,25,1711
OD05001,ORD04140,PROD01736,1,3984,0,3984
OD05002,ORD01803,PROD00431,1,383,0,383
OD05003,ORD06936,PROD01012,1,3389,5,3219
OD05004,ORD00838,PROD00196,1,993,0,993
OD05005,ORD02978,PROD00113,1,1289,0,1289
OD05006,ORD00346,PROD00353,3,746,0,2238
OD05007,ORD00933,PROD00249,3,1942,25,4369
OD05008,ORD07963,PROD00778,4,3230,15,10982
OD05009,ORD04677,PROD00146,2,2685,15,4564
OD05010,ORD04141,PROD00808,2,851,0,1702
OD05011,ORD05887,PROD01401,3,1915,0,5745
OD05012,ORD05504,PROD01459,2,4905,0,9810
OD05013,ORD01262,PROD01047,1,3319,0,3319
OD05014,ORD07710,PROD00568,1,4889,25,3666
OD05015,ORD06384,PROD00944,1,4560,10,4104
OD05016,ORD05390,PROD01353,1,4433,0,4433
OD05017,ORD07683,PROD00593,1,425,25,318
OD05018,ORD00134,PROD00325,2,4009,15,6815
OD05019,ORD02478,PROD00334,1,1499,0,1499
OD05020,ORD01799,PROD01955,3,2736,0,8208
OD05021,ORD00432,PROD00546,1,1197,0,1197
OD05022,ORD05131,PROD01244,1,3449,0,3449
OD05023,ORD03701,PROD00499,1,460,25,345
OD05024,ORD06159,PROD01927,2,1558,5,2960
OD05025,ORD00351,PROD00807,2,4487,0,8974
OD05026,ORD02551,PROD00250,1,4306,15,3660
OD05027,ORD02020,PROD01557,1,3888,20,3110
OD05028,ORD07634,PROD00159,1,1323,20,1058
OD05029,ORD01891,PROD01651,1,1337,0,1337
OD05030,ORD00799,PROD00107,1,2232,15,1897
OD05031,ORD06196,PROD01685,1,2391,5,2271
OD05032,ORD01095,PROD00412,3,3365,10,9085
OD05033,ORD06440,PROD01461,4,3463,0,13852
OD05034,ORD02610,PROD00806,2,1069,25,1603
OD05035,ORD04519,PROD01087,2,4822,0,9644
OD05036,ORD03542,PROD00783,3,2788,0,8364
OD05037,ORD06756,PROD01227,3,3091,10,8345
OD05038,ORD03220,PROD01280,2,1149,20,1838
OD05039,ORD07112,PROD00733,2,1765,0,3530
OD05040,ORD07456,PROD01490,1,3279,20,2623
OD05041,ORD03964,PROD01003,1,1741,10,1566
OD05042,ORD02061,PROD00287,1,1163,25,872
OD05043,ORD06481,PROD00617,1,2957,0,2957
OD05044,ORD06244,PROD00282,2,2858,0,5716
OD05045,ORD03724,PROD01699,2,4643,0,9286
OD05046,ORD07635,PROD00130,2,2784,0,5568
OD05047,ORD04691,PROD01089,1,4602,0,4602
OD05048,ORD03548,PROD00167,2,1309,0,2618
OD05049,ORD07903,PROD00079,1,1626,5,1544
OD05050,ORD07659,PROD00743,1,1192,20,953
OD05051,ORD07572,PROD01499,1,601,25,450
OD05052,ORD00295,PROD00020,3,3443,0,10329
OD05053,ORD07345,PROD00044,1,3359,0,3359
OD05054,ORD06900,PROD00334,1,2714,0,2714
OD05055,ORD07932,PROD00988,2,1625,10,2925
OD05056,ORD00993,PROD00392,1,2413,25,1809
OD05057,ORD00428,PROD01769,1,1896,0,1896
OD05058,ORD07091,PROD00539,2,2064,0,4128
OD05059,ORD01611,PROD00487,2,4694,0,9388
OD05060,ORD05149,PROD00682,2,2890,10,5202
OD05061,ORD01071,PROD01021,2,1667,0,3334
OD05062,ORD02479,PROD00493,3,541,0,1623
OD05063,ORD06133,PROD00985,1,1719,25,1289
OD05064,ORD01295,PROD00173,1,2895,0,2895
OD05065,ORD06865,PROD01145,4,406,0,1624
OD05066,ORD00272,PROD00868,1,1044,0,1044
OD05067,ORD01305,PROD01604,1,1458,0,1458
OD05068,ORD01208,PROD00307,1,2865,0,2865
OD05069,ORD04012,PROD00811,2,404,10,727
OD05070,ORD03305,PROD01344,2,4738,0,9476
OD05071,ORD05195,PROD01141,1,875,0,875
OD05072,ORD04345,PROD01694,2,1900,0,3800
OD05073,ORD06130,PROD01018,1,1657,25,1242
