bid_id,auction_id,user_id,bid_amount,bid_time,bid_status,is_auto_bid
BID014242,AUC00562,USER02191,15413,2025-04-01 14:21:11,outbid,Yes
BID014243,AUC00562,USER02687,15676,2025-03-29 04:35:40,outbid,No
BID014244,AUC00562,USER02500,16298,2025-03-31 21:25:59,outbid,Yes
BID014245,AUC00562,USER00727,17941,2025-03-30 05:45:56,outbid,Yes
BID014246,AUC00562,USER01820,19720,2025-03-28 10:45:02,outbid,No
BID014247,AUC00562,USER00140,21640,2025-03-29 02:57:50,outbid,No
BID014248,AUC00562,USER01253,23546,2025-03-31 06:35:36,outbid,Yes
BID014249,AUC00562,USER01851,24650,2025-03-28 18:53:07,outbid,No
BID014250,AUC00562,USER00280,26479,2025-03-30 21:39:20,outbid,No
BID014251,AUC00562,USER01016,26928,2025-03-29 02:51:48,outbid,No
BID014252,AUC00562,USER01483,28395,2025-04-02 20:00:19,outbid,Yes
BID014253,AUC00562,USER02392,29862,2025-04-01 06:46:57,outbid,No
BID014254,AUC00562,USER00649,30709,2025-03-31 09:11:41,valid,No
BID014255,AUC00562,USER01067,32011,2025-04-02 03:45:11,winning,Yes
BID014256,AUC00563,USER01051,1373,2024-07-24 23:26:18,outbid,Yes
BID014257,AUC00563,USER00162,3313,2024-07-25 08:02:24,outbid,No
BID014258,AUC00563,USER00520,4597,2024-08-01 10:18:21,outbid,Yes
BID014259,AUC00563,USER00540,4771,2024-07-30 12:12:34,outbid,Yes
BID014260,AUC00563,USER02436,5619,2024-07-31 19:44:20,valid,No
BID014261,AUC00563,USER02780,6165,2024-07-26 00:49:03,winning,No
BID014262,AUC00564,USER01884,2108,2025-08-05 02:09:37,outbid,Yes
BID014263,AUC00564,USER01773,4106,2025-07-31 01:00:03,outbid,Yes
BID014264,AUC00564,USER00516,5075,2025-08-02 22:57:19,outbid,No
BID014265,AUC00564,USER00246,6830,2025-07-28 23:38:57,outbid,Yes
BID014266,AUC00564,USER00311,7972,2025-08-01 20:43:54,outbid,No
BID014267,AUC00564,USER02052,9009,2025-07-31 08:46:05,outbid,No
BID014268,AUC00564,USER02949,9182,2025-08-05 06:00:12,outbid,Yes
BID014269,AUC00564,USER01035,9909,2025-08-04 02:28:57,outbid,Yes
BID014270,AUC00564,USER02727,10996,2025-08-05 03:56:10,outbid,No
BID014271,AUC00564,USER00738,11985,2025-08-04 23:58:14,outbid,Yes
BID014272,AUC00564,USER01884,13775,2025-07-31 07:02:30,outbid,No
BID014273,AUC00564,USER00678,14066,2025-07-30 22:22:00,outbid,Yes
BID014274,AUC00564,USER01153,14892,2025-08-03 14:32:00,outbid,No
BID014275,AUC00564,USER02990,16840,2025-08-02 00:36:54,outbid,Yes
BID014276,AUC00564,USER02884,17051,2025-07-29 19:29:42,outbid,Yes
BID014277,AUC00564,USER02729,17896,2025-08-02 15:51:07,outbid,Yes
BID014278,AUC00564,USER02579,18712,2025-07-29 03:29:19,outbid,No
BID014279,AUC00564,USER01662,20474,2025-08-02 02:39:58,outbid,Yes
BID014280,AUC00564,USER00624,20918,2025-07-30 09:53:00,outbid,No
BID014281,AUC00564,USER01245,21934,2025-07-30 21:24:44,outbid,Yes
BID014282,AUC00564,USER00783,23184,2025-08-05 16:32:24,outbid,No
BID014283,AUC00564,USER00419,23557,2025-07-30 15:54:14,outbid,No
BID014284,AUC00564,USER02617,25343,2025-08-03 17:58:18,outbid,Yes
BID014285,AUC00564,USER02925,27020,2025-07-30 01:28:31,outbid,Yes
BID014286,AUC00564,USER00514,27395,2025-08-01 07:45:45,outbid,No
BID014287,AUC00564,USER01630,27702,2025-07-27 18:36:27,outbid,No
BID014288,AUC00564,USER02634,29429,2025-08-02 07:34:08,outbid,No
BID014289,AUC00564,USER01074,29706,2025-08-04 17:21:59,outbid,Yes
BID014290,AUC00564,USER01907,30783,2025-08-02 03:02:02,outbid,No
BID014291,AUC00564,USER01517,32192,2025-07-29 23:01:27,valid,No
BID014292,AUC00564,USER01035,33490,2025-08-05 06:14:19,winning,No
BID014293,AUC00565,USER00746,2248,2023-02-17 08:05:22,outbid,Yes
BID014294,AUC00565,USER00843,4157,2023-02-17 01:19:03,outbid,Yes
BID014295,AUC00565,USER02044,4976,2023-02-12 02:14:26,outbid,Yes
BID014296,AUC00565,USER00744,6235,2023-02-13 13:06:23,outbid,No
BID014297,AUC00565,USER00131,6462,2023-02-14 10:41:41,outbid,No
BID014298,AUC00565,USER00772,7796,2023-02-12 23:16:39,outbid,No
BID014299,AUC00565,USER02934,8079,2023-02-16 11:11:40,outbid,Yes
BID014300,AUC00565,USER00738,8855,2023-02-14 05:37:02,outbid,No
BID014301,AUC00565,USER00896,9752,2023-02-13 11:34:35,outbid,Yes
BID014302,AUC00565,USER00408,10058,2023-02-16 02:49:09,outbid,No
BID014303,AUC00565,USER00200,12009,2023-02-11 14:27:19,outbid,No
BID014304,AUC00565,USER02792,13716,2023-02-13 22:20:07,outbid,No
BID014305,AUC00565,USER01246,14313,2023-02-13 19:51:52,outbid,No
BID014306,AUC00565,USER01035,15446,2023-02-16 06:11:33,outbid,No
BID014307,AUC00565,USER00855,17200,2023-02-17 18:49:52,outbid,Yes
BID014308,AUC00565,USER02127,17943,2023-02-12 10:49:36,outbid,Yes
BID014309,AUC00565,USER01465,18544,2023-02-12 02:26:46,outbid,Yes
BID014310,AUC00565,USER00662,20210,2023-02-12 20:05:51,outbid,No
BID014311,AUC00565,USER01797,21849,2023-02-12 19:59:38,outbid,No
BID014312,AUC00565,USER00816,23365,2023-02-15 05:03:20,outbid,Yes
BID014313,AUC00565,USER00243,24597,2023-02-17 05:34:37,outbid,No
BID014314,AUC00565,USER00946,25676,2023-02-17 16:52:39,outbid,Yes
BID014315,AUC00565,USER01926,27448,2023-02-16 23:42:01,outbid,Yes
BID014316,AUC00565,USER02391,29109,2023-02-13 16:51:43,outbid,No
BID014317,AUC00565,USER02689,29352,2023-02-16 14:26:03,outbid,Yes
BID014318,AUC00565,USER01359,29590,2023-02-10 14:09:08,outbid,No
BID014319,AUC00565,USER00802,29856,2023-02-10 08:31:58,outbid,Yes
BID014320,AUC00565,USER01628,30965,2023-02-13 01:38:01,outbid,No
BID014321,AUC00565,USER00769,32657,2023-02-16 04:28:41,outbid,No
BID014322,AUC00565,USER02976,33932,2023-02-11 06:46:15,outbid,No
BID014323,AUC00565,USER01258,34282,2023-02-13 06:28:41,outbid,Yes
BID014324,AUC00565,USER01818,36065,2023-02-15 03:55:17,outbid,No
BID014325,AUC00565,USER00891,37786,2023-02-15 09:17:09,outbid,Yes
BID014326,AUC00565,USER01900,39457,2023-02-15 03:16:29,outbid,Yes
BID014327,AUC00565,USER01298,40554,2023-02-17 21:11:55,outbid,Yes
BID014328,AUC00565,USER00590,42528,2023-02-11 11:02:32,outbid,No
BID014329,AUC00565,USER02000,43719,2023-02-18 00:03:10,outbid,No
BID014330,AUC00565,USER00790,45225,2023-02-17 19:35:34,outbid,No
BID014331,AUC00565,USER01766,47206,2023-02-14 16:48:01,outbid,No
BID014332,AUC00565,USER01059,49002,2023-02-11 00:53:58,outbid,Yes
BID014333,AUC00565,USER01520,49535,2023-02-15 08:42:32,outbid,No
BID014334,AUC00565,USER00852,51092,2023-02-12 02:03:57,outbid,No
BID014335,AUC00565,USER01314,51377,2023-02-14 01:04:10,outbid,No
BID014336,AUC00565,USER02465,53117,2023-02-17 04:10:40,outbid,Yes
BID014337,AUC00565,USER00417,54032,2023-02-17 07:08:04,outbid,Yes
BID014338,AUC00565,USER01766,54620,2023-02-15 02:17:36,valid,Yes
BID014339,AUC00565,USER01812,56173,2023-02-15 09:36:01,winning,Yes
BID014340,AUC00566,USER02542,2744,2023-04-22 04:32:59,outbid,Yes
BID014341,AUC00566,USER02334,3135,2023-04-21 08:02:26,valid,No
BID014342,AUC00566,USER00855,4282,2023-04-21 10:31:55,winning,Yes
BID014343,AUC00567,USER01044,3690,2024-07-24 10:09:48,outbid,Yes
BID014344,AUC00567,USER00967,3954,2024-07-28 05:47:11,outbid,No
BID014345,AUC00567,USER00110,4751,2024-07-23 07:15:10,outbid,Yes
BID014346,AUC00567,USER00297,5473,2024-07-26 07:24:00,outbid,No
BID014347,AUC00567,USER00444,7014,2024-07-30 05:27:24,outbid,No
BID014348,AUC00567,USER02337,8631,2024-07-30 13:11:00,outbid,No
BID014349,AUC00567,USER02768,9693,2024-07-25 14:55:54,outbid,Yes
BID014350,AUC00567,USER00601,11357,2024-07-30 12:34:25,outbid,Yes
BID014351,AUC00567,USER01136,13149,2024-07-26 22:23:32,outbid,No
BID014352,AUC00567,USER02129,14053,2024-07-24 06:01:53,outbid,No
BID014353,AUC00567,USER00798,15280,2024-07-29 02:59:31,outbid,No
BID014354,AUC00567,USER00905,15785,2024-07-27 14:23:35,outbid,No
BID014355,AUC00567,USER01062,17076,2024-07-29 03:55:29,outbid,Yes
BID014356,AUC00567,USER00587,17682,2024-07-29 09:22:42,valid,Yes
BID014357,AUC00567,USER01868,19565,2024-07-24 10:15:28,winning,Yes
BID014358,AUC00568,USER01525,2063,2023-06-14 16:09:20,outbid,Yes
BID014359,AUC00568,USER00304,3948,2023-06-12 14:59:24,outbid,No
BID014360,AUC00568,USER01307,4352,2023-06-14 18:11:19,outbid,Yes
BID014361,AUC00568,USER01936,6217,2023-06-14 06:03:26,outbid,No
BID014362,AUC00568,USER01338,7005,2023-06-12 18:48:33,outbid,Yes
BID014363,AUC00568,USER00030,8095,2023-06-12 20:03:14,outbid,Yes
BID014364,AUC00568,USER00278,9822,2023-06-12 17:51:39,outbid,Yes
BID014365,AUC00568,USER01229,11556,2023-06-13 11:22:54,outbid,Yes
BID014366,AUC00568,USER01647,11832,2023-06-12 11:38:01,outbid,No
BID014367,AUC00568,USER02628,12134,2023-06-12 18:29:55,outbid,No
BID014368,AUC00568,USER01381,13888,2023-06-13 08:46:53,outbid,No
BID014369,AUC00568,USER02502,14672,2023-06-14 09:41:45,outbid,No
BID014370,AUC00568,USER01514,15512,2023-06-12 03:09:38,outbid,No
BID014371,AUC00568,USER00039,16536,2023-06-13 15:32:55,outbid,Yes
BID014372,AUC00568,USER01017,17896,2023-06-12 23:48:08,outbid,No
BID014373,AUC00568,USER00386,19025,2023-06-14 12:57:56,outbid,No
BID014374,AUC00568,USER01030,19277,2023-06-14 21:25:25,outbid,Yes
BID014375,AUC00568,USER02269,20172,2023-06-13 23:34:19,outbid,No
BID014376,AUC00568,USER00163,20838,2023-06-12 16:39:28,outbid,No
BID014377,AUC00568,USER02895,21345,2023-06-14 19:59:29,outbid,Yes
BID014378,AUC00568,USER01901,22226,2023-06-13 02:23:37,outbid,Yes
BID014379,AUC00568,USER00591,24093,2023-06-13 07:41:41,outbid,Yes
BID014380,AUC00568,USER00013,25656,2023-06-14 01:49:49,outbid,Yes
BID014381,AUC00568,USER02100,26187,2023-06-13 04:57:35,outbid,No
BID014382,AUC00568,USER01494,27536,2023-06-14 18:35:10,outbid,Yes
BID014383,AUC00568,USER01690,28506,2023-06-13 15:17:54,outbid,No
BID014384,AUC00568,USER02278,29289,2023-06-14 07:10:21,outbid,Yes
BID014385,AUC00568,USER02244,30193,2023-06-14 00:47:06,outbid,No
BID014386,AUC00568,USER01619,31325,2023-06-12 22:16:15,outbid,Yes
BID014387,AUC00568,USER02430,31912,2023-06-14 15:05:55,outbid,Yes
BID014388,AUC00568,USER00773,33412,2023-06-12 17:43:17,outbid,No
BID014389,AUC00568,USER01012,34398,2023-06-14 12:34:46,outbid,No
BID014390,AUC00568,USER01304,35889,2023-06-13 23:21:02,outbid,Yes
BID014391,AUC00568,USER01843,37209,2023-06-14 09:44:00,valid,Yes
BID014392,AUC00568,USER02910,38904,2023-06-13 15:48:32,winning,Yes
BID014393,AUC00569,USER02168,3565,2024-08-30 17:12:55,outbid,Yes
BID014394,AUC00569,USER01555,3686,2024-08-31 05:00:27,outbid,No
BID014395,AUC00569,USER02292,4471,2024-08-30 18:18:58,outbid,Yes
BID014396,AUC00569,USER00619,4947,2024-08-29 23:01:20,outbid,Yes
BID014397,AUC00569,USER01242,6128,2024-08-31 04:59:17,outbid,No
BID014398,AUC00569,USER01669,6245,2024-08-29 21:15:43,outbid,Yes
BID014399,AUC00569,USER02066,7527,2024-08-30 15:12:48,outbid,No
BID014400,AUC00569,USER00966,8391,2024-08-30 05:46:22,outbid,Yes
BID014401,AUC00569,USER02669,8859,2024-08-30 15:20:44,outbid,Yes
BID014402,AUC00569,USER01037,9886,2024-08-30 14:01:25,outbid,No
BID014403,AUC00569,USER01012,11364,2024-08-29 11:02:37,outbid,No
BID014404,AUC00569,USER00144,13018,2024-08-30 20:45:42,outbid,Yes
BID014405,AUC00569,USER02428,14724,2024-08-31 01:03:23,outbid,No
BID014406,AUC00569,USER01971,15377,2024-08-29 10:25:58,outbid,Yes
BID014407,AUC00569,USER02286,17082,2024-08-29 11:44:10,outbid,No
BID014408,AUC00569,USER00001,17567,2024-08-30 18:18:47,outbid,No
BID014409,AUC00569,USER02283,18821,2024-08-31 08:27:48,outbid,Yes
BID014410,AUC00569,USER00238,19478,2024-08-30 23:17:24,outbid,No
BID014411,AUC00569,USER01958,20668,2024-08-31 06:03:11,outbid,Yes
BID014412,AUC00569,USER02632,22312,2024-08-29 17:59:34,outbid,Yes
BID014413,AUC00569,USER01782,24035,2024-08-29 11:16:54,outbid,Yes
BID014414,AUC00569,USER01908,24621,2024-08-30 02:00:08,outbid,Yes
BID014415,AUC00569,USER02481,26347,2024-08-30 08:54:05,outbid,No
BID014416,AUC00569,USER01124,27740,2024-08-31 06:29:30,outbid,No
BID014417,AUC00569,USER01722,29655,2024-08-29 14:11:47,outbid,No
BID014418,AUC00569,USER00368,30696,2024-08-30 04:45:56,outbid,No
BID014419,AUC00569,USER01075,32413,2024-08-30 22:52:31,outbid,Yes
BID014420,AUC00569,USER02625,33191,2024-08-31 02:49:03,outbid,No
BID014421,AUC00569,USER00763,34506,2024-08-30 08:14:54,outbid,No
BID014422,AUC00569,USER02633,35652,2024-08-31 03:26:11,outbid,No
BID014423,AUC00569,USER02775,37130,2024-08-31 09:55:29,outbid,No
BID014424,AUC00569,USER00727,38826,2024-08-31 06:53:36,outbid,No
BID014425,AUC00569,USER02106,39624,2024-08-30 14:06:18,outbid,Yes
BID014426,AUC00569,USER01377,40532,2024-08-30 02:37:24,outbid,Yes
BID014427,AUC00569,USER00305,41733,2024-08-29 10:34:39,outbid,Yes
BID014428,AUC00569,USER01706,43218,2024-08-31 09:37:08,outbid,No
BID014429,AUC00569,USER00738,44285,2024-08-30 08:15:33,outbid,Yes
BID014430,AUC00569,USER01328,44745,2024-08-29 22:17:52,outbid,Yes
BID014431,AUC00569,USER02438,46202,2024-08-31 01:30:04,outbid,No
BID014432,AUC00569,USER00610,47229,2024-08-30 07:14:22,outbid,Yes
BID014433,AUC00569,USER02834,48526,2024-08-29 15:54:37,outbid,No
BID014434,AUC00569,USER01431,49195,2024-08-29 20:05:46,outbid,No
BID014435,AUC00569,USER00196,51086,2024-08-31 04:20:07,outbid,No
BID014436,AUC00569,USER01750,52909,2024-08-29 14:54:27,outbid,Yes
BID014437,AUC00569,USER02600,53806,2024-08-30 07:13:50,valid,Yes
BID014438,AUC00569,USER02652,55511,2024-08-30 02:22:32,winning,No
BID014439,AUC00570,USER01519,1735,2024-02-26 06:09:12,outbid,No
BID014440,AUC00570,USER01636,2714,2024-02-24 21:46:42,outbid,Yes
BID014441,AUC00570,USER01334,3498,2024-02-27 13:59:34,outbid,No
BID014442,AUC00570,USER00834,4059,2024-02-25 14:26:48,outbid,No
BID014443,AUC00570,USER01255,5496,2024-02-25 14:06:23,outbid,No
BID014444,AUC00570,USER00081,7220,2024-02-26 06:33:54,valid,Yes
BID014445,AUC00570,USER02906,8135,2024-02-27 14:26:18,winning,No
BID014446,AUC00571,USER02457,2632,2022-07-04 00:07:25,outbid,Yes
BID014447,AUC00571,USER00700,3333,2022-07-02 10:11:06,outbid,No
BID014448,AUC00571,USER00044,4215,2022-07-04 18:10:25,outbid,No
BID014449,AUC00571,USER01293,4757,2022-07-07 05:36:33,outbid,No
BID014450,AUC00571,USER01950,6674,2022-07-05 23:40:56,outbid,Yes
BID014451,AUC00571,USER00456,8352,2022-07-03 11:19:41,outbid,No
BID014452,AUC00571,USER02568,8622,2022-07-02 18:03:44,outbid,No
BID014453,AUC00571,USER00773,10205,2022-07-02 23:10:27,outbid,No
BID014454,AUC00571,USER02511,11488,2022-07-04 10:06:32,outbid,Yes
BID014455,AUC00571,USER02944,13453,2022-07-06 01:36:34,outbid,No
BID014456,AUC00571,USER01179,13620,2022-07-04 09:20:42,outbid,Yes
BID014457,AUC00571,USER00218,15078,2022-06-30 22:56:38,outbid,No
BID014458,AUC00571,USER00002,15430,2022-07-05 03:03:34,outbid,No
BID014459,AUC00571,USER00642,15861,2022-07-08 02:35:56,outbid,Yes
BID014460,AUC00571,USER02366,17325,2022-07-08 20:04:06,outbid,No
BID014461,AUC00571,USER02483,18190,2022-07-04 08:18:13,outbid,Yes
BID014462,AUC00571,USER01181,19293,2022-06-30 18:12:02,outbid,No
BID014463,AUC00571,USER01436,20046,2022-06-30 17:14:05,outbid,Yes
BID014464,AUC00571,USER02787,21728,2022-07-01 10:24:19,outbid,Yes
BID014465,AUC00571,USER00193,21830,2022-07-06 03:17:09,outbid,Yes
BID014466,AUC00571,USER02368,23132,2022-07-04 15:41:04,outbid,No
BID014467,AUC00571,USER00991,23469,2022-07-02 02:49:46,outbid,Yes
BID014468,AUC00571,USER02144,24843,2022-06-30 11:20:48,valid,Yes
BID014469,AUC00571,USER00634,25561,2022-07-06 15:17:59,winning,Yes
BID014470,AUC00572,USER00339,1893,2022-09-08 02:38:42,outbid,No
BID014471,AUC00572,USER02685,3177,2022-09-04 00:33:36,outbid,No
BID014472,AUC00572,USER02553,4731,2022-09-07 22:18:04,outbid,No
BID014473,AUC00572,USER02162,6293,2022-09-06 01:28:26,outbid,No
BID014474,AUC00572,USER00928,7810,2022-09-07 21:47:06,outbid,Yes
BID014475,AUC00572,USER01403,8263,2022-09-08 05:04:47,outbid,Yes
BID014476,AUC00572,USER00199,8616,2022-09-02 20:13:55,outbid,No
BID014477,AUC00572,USER02498,9678,2022-09-03 10:18:17,outbid,No
BID014478,AUC00572,USER00271,10745,2022-09-07 00:04:17,outbid,Yes
BID014479,AUC00572,USER01725,10848,2022-09-07 01:58:01,outbid,No
BID014480,AUC00572,USER02388,11717,2022-09-07 21:57:21,outbid,Yes
BID014481,AUC00572,USER02394,13627,2022-09-03 15:15:13,outbid,Yes
BID014482,AUC00572,USER00595,14918,2022-09-02 22:14:23,outbid,No
BID014483,AUC00572,USER02294,16151,2022-09-06 12:23:10,outbid,No
BID014484,AUC00572,USER01068,16894,2022-09-07 15:31:04,outbid,Yes
BID014485,AUC00572,USER00075,17541,2022-09-03 21:21:58,outbid,No
BID014486,AUC00572,USER01489,18677,2022-09-05 07:46:45,valid,No
BID014487,AUC00572,USER01993,18857,2022-09-06 21:34:23,winning,Yes
BID014488,AUC00573,USER02862,2244,2022-03-13 22:43:03,outbid,No
BID014489,AUC00573,USER01003,2725,2022-03-14 17:07:16,outbid,No
BID014490,AUC00573,USER02029,2850,2022-03-17 17:54:00,outbid,No
BID014491,AUC00573,USER01742,4605,2022-03-17 05:04:02,outbid,No
BID014492,AUC00573,USER00189,6293,2022-03-14 20:22:59,outbid,Yes
BID014493,AUC00573,USER00529,6713,2022-03-16 03:30:01,outbid,No
BID014494,AUC00573,USER02907,7482,2022-03-15 02:11:09,outbid,No
BID014495,AUC00573,USER02103,8111,2022-03-15 02:48:42,outbid,No
BID014496,AUC00573,USER02839,9776,2022-03-17 13:45:08,outbid,No
BID014497,AUC00573,USER02621,11739,2022-03-15 04:58:46,outbid,Yes
BID014498,AUC00573,USER02627,13392,2022-03-16 07:19:11,outbid,No
BID014499,AUC00573,USER00843,14377,2022-03-17 15:39:39,outbid,No
BID014500,AUC00573,USER00650,16095,2022-03-17 07:49:06,outbid,No
BID014501,AUC00573,USER01862,17163,2022-03-16 21:45:26,outbid,No
BID014502,AUC00573,USER02749,18035,2022-03-13 10:51:47,outbid,No
BID014503,AUC00573,USER00172,19278,2022-03-15 11:20:42,outbid,No
BID014504,AUC00573,USER00374,21269,2022-03-14 01:07:18,outbid,No
BID014505,AUC00573,USER00746,21795,2022-03-15 20:11:22,outbid,Yes
BID014506,AUC00573,USER01870,21955,2022-03-15 22:06:33,outbid,No
BID014507,AUC00573,USER00059,22896,2022-03-17 10:48:33,outbid,No
BID014508,AUC00573,USER00806,23857,2022-03-13 06:36:58,outbid,Yes
BID014509,AUC00573,USER02618,24372,2022-03-15 18:44:34,outbid,No
BID014510,AUC00573,USER00830,25501,2022-03-14 22:03:08,outbid,No
BID014511,AUC00573,USER00185,26574,2022-03-16 12:17:38,outbid,No
BID014512,AUC00573,USER01459,27603,2022-03-14 05:33:20,outbid,No
BID014513,AUC00573,USER02830,27908,2022-03-15 02:39:50,outbid,No
BID014514,AUC00573,USER02944,29662,2022-03-12 20:02:26,outbid,Yes
BID014515,AUC00573,USER00323,31260,2022-03-14 09:42:32,outbid,Yes
BID014516,AUC00573,USER02204,32833,2022-03-17 00:15:12,outbid,Yes
BID014517,AUC00573,USER01330,33385,2022-03-13 04:35:48,outbid,Yes
BID014518,AUC00573,USER00340,34992,2022-03-14 14:08:30,outbid,Yes
BID014519,AUC00573,USER02812,35478,2022-03-15 00:20:15,outbid,No
BID014520,AUC00573,USER00324,37271,2022-03-15 18:07:23,valid,Yes
BID014521,AUC00573,USER00412,37627,2022-03-15 15:03:34,winning,No
BID014522,AUC00574,USER01912,1996,2024-04-22 18:06:32,outbid,No
BID014523,AUC00574,USER00032,2776,2024-04-22 16:00:53,outbid,Yes
BID014524,AUC00574,USER00944,3601,2024-04-25 17:47:22,outbid,No
BID014525,AUC00574,USER00492,4387,2024-04-20 15:07:55,outbid,Yes
BID014526,AUC00574,USER02597,4581,2024-04-23 22:51:00,outbid,No
BID014527,AUC00574,USER02651,6535,2024-04-21 09:20:27,outbid,No
BID014528,AUC00574,USER00946,7290,2024-04-20 17:18:42,outbid,Yes
BID014529,AUC00574,USER00152,7646,2024-04-25 18:42:55,outbid,Yes
BID014530,AUC00574,USER02548,9318,2024-04-25 00:21:47,outbid,No
BID014531,AUC00574,USER00272,9573,2024-04-21 04:13:34,outbid,Yes
BID014532,AUC00574,USER02891,10171,2024-04-24 10:00:02,outbid,Yes
BID014533,AUC00574,USER01828,10774,2024-04-22 04:45:00,outbid,No
BID014534,AUC00574,USER02539,12547,2024-04-21 11:39:15,outbid,Yes
BID014535,AUC00574,USER02446,13034,2024-04-25 15:55:21,outbid,Yes
BID014536,AUC00574,USER00969,13707,2024-04-22 07:34:22,outbid,Yes
BID014537,AUC00574,USER01570,14355,2024-04-21 05:59:36,outbid,No
BID014538,AUC00574,USER01881,14478,2024-04-22 07:52:00,outbid,No
BID014539,AUC00574,USER00121,15270,2024-04-25 11:59:19,outbid,Yes
BID014540,AUC00574,USER00264,16237,2024-04-21 12:38:39,outbid,No
BID014541,AUC00574,USER00395,17401,2024-04-22 11:50:37,outbid,Yes
BID014542,AUC00574,USER02449,19231,2024-04-22 05:37:07,outbid,No
BID014543,AUC00574,USER02959,19914,2024-04-22 05:30:55,outbid,Yes
BID014544,AUC00574,USER02560,20561,2024-04-24 21:00:51,outbid,No
BID014545,AUC00574,USER00609,21203,2024-04-22 18:03:27,outbid,No
BID014546,AUC00574,USER00467,21692,2024-04-26 01:49:46,outbid,No
BID014547,AUC00574,USER00048,21916,2024-04-21 05:37:29,outbid,No
BID014548,AUC00574,USER02616,22626,2024-04-26 02:11:53,outbid,No
BID014549,AUC00574,USER02115,23511,2024-04-26 07:11:11,outbid,No
BID014550,AUC00574,USER01741,24301,2024-04-22 11:05:09,outbid,Yes
BID014551,AUC00574,USER01644,24858,2024-04-21 00:07:26,outbid,No
BID014552,AUC00574,USER00277,26812,2024-04-21 22:26:00,outbid,Yes
BID014553,AUC00574,USER01808,27536,2024-04-24 00:06:54,outbid,Yes
BID014554,AUC00574,USER01941,28570,2024-04-24 10:57:31,outbid,Yes
BID014555,AUC00574,USER00791,28934,2024-04-21 11:47:19,outbid,No
BID014556,AUC00574,USER02950,30875,2024-04-25 18:09:10,outbid,No
BID014557,AUC00574,USER00405,31700,2024-04-21 12:12:24,outbid,No
BID014558,AUC00574,USER01999,32714,2024-04-23 05:12:03,outbid,No
BID014559,AUC00574,USER00822,34255,2024-04-24 01:31:07,outbid,Yes
BID014560,AUC00574,USER00453,35902,2024-04-23 11:05:38,outbid,Yes
BID014561,AUC00574,USER01365,36071,2024-04-20 22:39:21,outbid,No
BID014562,AUC00574,USER02060,36677,2024-04-23 01:24:59,outbid,No
BID014563,AUC00574,USER01132,38084,2024-04-24 21:00:35,outbid,Yes
