item_id,seller_id,item_name,category,sub_category,starting_price,reserve_price,buy_now_price,item_condition,created_date
ITEM01382,USER01042,Samsung Galaxy S22,Electronics,Mobile,13331,19662,23489,used,2023-03-14
ITEM01383,USER00657,Office Chair,Home,Kitchen,24718,28871,42535,used,2024-07-15
ITEM01384,USER01493,Office Chair,Fashion,Watches,35226,36138,41365,used,2025-09-11
ITEM01385,USER01896,Kitchen Mixer Grinder,Electronics,Mobile,11090,18523,20667,new,2024-07-07
ITEM01386,USER01218,Canon DSLR Camera,Fashion,Men Clothing,37874,44841,52015,used,2024-01-16
ITEM01387,USER01890,Kitchen Mixer Grinder,Electronics,Mobile,3698,7609,27209,used,2024-08-13
ITEM01388,USER00710,Dell XPS 13 Laptop,Home,Kitchen,49617,57592,69426,used,2022-07-16
ITEM01389,USER00432,iPhone 13 Pro,Vehicles,Bike,7405,9753,26086,used,2023-01-25
ITEM01390,USER01614,Dell XPS 13 Laptop,Home,Decor,47170,49368,57630,new,2023-05-12
ITEM01391,USER02363,Office Chair,Vehicles,Bike,2685,9881,12145,new,2023-07-18
ITEM01392,USER01407,Rolex Style Watch,Electronics,Headphones,3364,12966,17093,used,2025-11-12
ITEM01393,USER02820,Sony WH-1000XM4 Headphones,Electronics,Laptop,39558,40461,47318,new,2024-02-08
ITEM01394,USER02179,Vintage Coin Collection,Vehicles,Bike,41214,42872,47467,new,2025-12-20
ITEM01395,USER00598,Nike Running Shoes,Electronics,Laptop,23134,24493,38026,new,2024-10-27
ITEM01396,USER00593,Rolex Style Watch,Vehicles,Bike,47376,52867,72385,new,2025-08-05
ITEM01397,USER01656,Used Honda City Car,Fashion,Men Clothing,644,8715,24990,new,2024-06-10
ITEM01398,USER01171,Used Honda City Car,Fashion,Men Clothing,16912,17543,29304,new,2025-01-13
ITEM01399,USER01073,Wooden Dining Table,Collectibles,Art,6735,7514,23187,new,2024-07-24
ITEM01400,USER00874,Samsung Galaxy S22,Home,Kitchen,14564,16263,30450,used,2024-03-05
ITEM01401,USER00023,Vintage Coin Collection,Vehicles,Car,7913,13920,30631,used,2024-12-20
ITEM01402,USER00156,Yamaha Bike,Vehicles,Bike,21533,26540,37387,used,2023-02-08
ITEM01403,USER01204,iPhone 13 Pro,Collectibles,Art,19772,28856,46284,new,2024-07-10
ITEM01404,USER01890,Samsung Galaxy S22,Home,Decor,2081,11596,14070,new,2025-06-23
ITEM01405,USER02451,Used Honda City Car,Vehicles,Bike,29289,36212,50760,used,2023-04-21
ITEM01406,USER01163,Yamaha Bike,Collectibles,Coins,11317,16378,19459,new,2023-09-06
ITEM01407,USER02936,Leather Jacket,Fashion,Men Clothing,44329,49117,65029,new,2024-04-17
ITEM01408,USER02768,Leather Jacket,Fashion,Watches,7974,10692,30213,new,2023-03-20
ITEM01409,USER01582,Rolex Style Watch,Electronics,Mobile,33203,40715,59970,new,2024-05-19
ITEM01410,USER01460,Antique Wall Clock,Fashion,Women Clothing,11649,20956,36983,used,2022-05-18
ITEM01411,USER01147,Kitchen Mixer Grinder,Home,Furniture,36568,44030,56168,new,2023-01-18
ITEM01412,USER01214,Rolex Style Watch,Collectibles,Art,38972,41993,43192,used,2022-12-21
ITEM01413,USER00540,Canon DSLR Camera,Fashion,Women Clothing,20767,29989,33716,new,2024-10-12
ITEM01414,USER01586,Dell XPS 13 Laptop,Collectibles,Coins,8719,10873,26579,used,2022-01-29
ITEM01415,USER02382,Rolex Style Watch,Electronics,Camera,4037,6844,26638,used,2022-07-14
ITEM01416,USER02002,Sony WH-1000XM4 Headphones,Electronics,Camera,34147,39077,50865,used,2023-08-19
ITEM01417,USER02411,Vintage Coin Collection,Vehicles,Bike,27359,30617,48478,used,2025-08-19
ITEM01418,USER02994,Rolex Style Watch,Electronics,Laptop,22215,25839,31747,used,2023-11-22
ITEM01419,USER01444,Samsung Galaxy S22,Collectibles,Antiques,38755,40046,41408,used,2023-08-29
ITEM01420,USER00673,Sony WH-1000XM4 Headphones,Collectibles,Art,21082,22945,27625,new,2024-01-25
ITEM01421,USER02970,Sony WH-1000XM4 Headphones,Fashion,Watches,30004,33930,49263,used,2024-01-22
ITEM01422,USER02527,Vintage Coin Collection,Collectibles,Antiques,28681,31695,47309,new,2024-08-19
ITEM01423,USER00182,Rolex Style Watch,Vehicles,Bike,7855,12708,20702,new,2023-05-29
ITEM01424,USER01583,Nike Running Shoes,Electronics,Laptop,19001,21776,35358,new,2022-12-17
ITEM01425,USER01150,Office Chair,Home,Furniture,10948,14681,16587,new,2025-12-23
ITEM01426,USER00743,Office Chair,Electronics,Mobile,35750,39222,43091,new,2025-12-29
ITEM01427,USER02328,Office Chair,Fashion,Shoes,42132,43061,50562,new,2025-04-20
ITEM01428,USER02492,iPhone 13 Pro,Home,Decor,3076,3840,11040,new,2022-12-23
ITEM01429,USER01487,Nike Running Shoes,Home,Furniture,43180,49279,60755,new,2022-12-28
ITEM01430,USER01428,Leather Jacket,Collectibles,Art,5525,12403,28756,new,2025-01-19
ITEM01431,USER01800,Dell XPS 13 Laptop,Electronics,Headphones,30374,35932,41875,new,2022-03-04
ITEM01432,USER00050,Leather Jacket,Electronics,Mobile,41827,45352,53893,used,2025-06-19
ITEM01433,USER02521,Yamaha Bike,Vehicles,Car,25125,29738,48506,used,2022-05-16
ITEM01434,USER00289,Kitchen Mixer Grinder,Home,Kitchen,12157,21848,39566,used,2024-12-02
ITEM01435,USER02456,Rolex Style Watch,Collectibles,Antiques,933,4296,7780,used,2023-11-27
ITEM01436,USER01992,Dell XPS 13 Laptop,Electronics,Camera,12949,22433,25138,new,2023-12-17
ITEM01437,USER01207,Kitchen Mixer Grinder,Fashion,Shoes,20776,22752,29352,used,2025-04-03
ITEM01438,USER00487,Yamaha Bike,Fashion,Men Clothing,40420,49343,63649,used,2025-06-23
ITEM01439,USER01428,Nike Running Shoes,Collectibles,Art,37390,44730,55618,used,2022-07-04
ITEM01440,USER00089,Office Chair,Home,Kitchen,42392,49181,60479,new,2024-12-08
ITEM01441,USER01618,Samsung Galaxy S22,Home,Kitchen,1599,10450,19883,new,2022-02-06
ITEM01442,USER00971,Kitchen Mixer Grinder,Vehicles,Bike,10348,16723,33125,used,2023-05-21
ITEM01443,USER02018,Vintage Coin Collection,Home,Kitchen,24191,29350,34652,new,2025-11-07
ITEM01444,USER01749,iPhone 13 Pro,Collectibles,Antiques,20655,26798,45720,used,2022-01-31
ITEM01445,USER02110,Yamaha Bike,Home,Decor,537,2238,8801,new,2024-06-13
ITEM01446,USER02188,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,9875,15160,21186,new,2023-01-15
ITEM01447,USER01927,Gaming Keyboard,Home,Decor,27699,30011,37374,new,2024-12-06
ITEM01448,USER02713,Nike Running Shoes,Collectibles,Antiques,36882,42395,52117,new,2023-04-08
ITEM01449,USER02128,Nike Running Shoes,Fashion,Shoes,28174,31886,36178,new,2022-01-18
ITEM01450,USER01345,Gaming Keyboard,Electronics,Laptop,19477,20464,22953,new,2025-06-03
ITEM01451,USER02065,Wooden Dining Table,Fashion,Watches,10642,18037,34002,new,2024-01-13
ITEM01452,USER01705,Yamaha Bike,Collectibles,Antiques,6141,13559,30282,used,2023-03-22
ITEM01453,USER01117,Nike Running Shoes,Fashion,Watches,12832,19708,36457,used,2024-09-15
ITEM01454,USER01891,Yamaha Bike,Electronics,Headphones,23486,28748,45786,new,2024-12-21
ITEM01455,USER01455,Gaming Keyboard,Fashion,Men Clothing,10115,15012,18160,new,2025-12-05
ITEM01456,USER00400,Dell XPS 13 Laptop,Electronics,Camera,45886,53532,60396,used,2024-06-29
ITEM01457,USER02110,Sony WH-1000XM4 Headphones,Electronics,Headphones,30609,38161,43416,used,2023-03-09
ITEM01458,USER00218,Rolex Style Watch,Electronics,Mobile,12741,16098,34639,used,2022-08-01
ITEM01459,USER00514,Samsung Galaxy S22,Fashion,Women Clothing,3736,6581,25269,new,2022-11-30
ITEM01460,USER01925,Leather Jacket,Electronics,Headphones,28234,37686,41788,new,2025-06-19
ITEM01461,USER00992,Samsung Galaxy S22,Collectibles,Art,13884,15132,20320,used,2025-01-28
ITEM01462,USER02063,Kitchen Mixer Grinder,Home,Decor,11279,14918,21293,new,2022-07-13
ITEM01463,USER02322,Vintage Coin Collection,Electronics,Laptop,45709,46286,51020,new,2022-08-21
ITEM01464,USER02535,Dell XPS 13 Laptop,Electronics,Mobile,32004,33192,37607,new,2024-03-21
ITEM01465,USER01439,Yamaha Bike,Electronics,Camera,39600,47414,63912,used,2024-10-14
ITEM01466,USER00986,Yamaha Bike,Collectibles,Antiques,33827,43798,53752,new,2025-11-20
ITEM01467,USER02763,Antique Wall Clock,Electronics,Mobile,7777,16354,29564,used,2022-01-05
ITEM01468,USER01254,Vintage Coin Collection,Collectibles,Antiques,14569,22838,41116,used,2025-06-15
ITEM01469,USER01924,Used Honda City Car,Collectibles,Coins,47739,53615,55179,used,2024-11-06
ITEM01470,USER01620,Used Honda City Car,Electronics,Laptop,9834,14981,33139,new,2025-08-10
ITEM01471,USER00873,Gaming Keyboard,Vehicles,Bike,18038,19841,23254,used,2025-10-16
ITEM01472,USER02000,iPhone 13 Pro,Collectibles,Antiques,40993,43199,53033,used,2023-07-01
ITEM01473,USER02205,Gaming Keyboard,Vehicles,Car,26981,30371,34048,new,2025-04-18
ITEM01474,USER00551,iPhone 13 Pro,Fashion,Shoes,47819,50402,66287,new,2024-05-27
ITEM01475,USER01909,Nike Running Shoes,Collectibles,Antiques,29241,32749,51679,used,2025-11-01
ITEM01476,USER02148,Nike Running Shoes,Electronics,Mobile,46168,49128,59874,new,2023-01-19
ITEM01477,USER01448,Kitchen Mixer Grinder,Fashion,Men Clothing,30600,37089,52949,used,2022-05-17
ITEM01478,USER02835,Used Honda City Car,Electronics,Laptop,579,7282,23395,new,2022-09-16
ITEM01479,USER01972,Yamaha Bike,Collectibles,Art,25217,27589,30263,used,2025-09-23
ITEM01480,USER01772,Gaming Keyboard,Fashion,Women Clothing,10365,16080,24522,new,2023-01-09
ITEM01481,USER00417,Kitchen Mixer Grinder,Vehicles,Bike,44294,47253,55833,new,2022-04-04
ITEM01482,USER00902,Yamaha Bike,Home,Kitchen,29797,31677,37780,new,2024-09-18
ITEM01483,USER00020,Dell XPS 13 Laptop,Electronics,Headphones,43309,46447,51744,used,2023-12-27
ITEM01484,USER02520,Samsung Galaxy S22,Home,Kitchen,43618,46879,54644,new,2025-07-24
ITEM01485,USER01752,Dell XPS 13 Laptop,Home,Furniture,13942,21480,26617,used,2025-06-21
ITEM01486,USER01911,iPhone 13 Pro,Collectibles,Antiques,8580,11564,14452,new,2023-02-23
ITEM01487,USER01198,Gaming Keyboard,Vehicles,Car,24011,33851,50290,new,2024-01-31
ITEM01488,USER00271,Nike Running Shoes,Home,Furniture,37680,42866,54154,used,2023-03-23
ITEM01489,USER02119,Leather Jacket,Fashion,Shoes,6269,14566,26978,new,2025-10-01
ITEM01490,USER02128,Vintage Coin Collection,Electronics,Headphones,28327,33851,48454,used,2022-11-30
ITEM01491,USER01765,Canon DSLR Camera,Fashion,Watches,26758,30278,36282,new,2024-10-08
ITEM01492,USER02152,Kitchen Mixer Grinder,Electronics,Mobile,41721,46340,49550,used,2025-11-11
ITEM01493,USER00256,Dell XPS 13 Laptop,Collectibles,Antiques,13470,19609,28872,used,2022-01-24
ITEM01494,USER00856,Antique Wall Clock,Fashion,Shoes,43063,46093,63080,new,2025-05-22
ITEM01495,USER02653,Rolex Style Watch,Vehicles,Car,12831,19925,36245,new,2022-01-03
ITEM01496,USER00442,Yamaha Bike,Collectibles,Art,14453,21288,26986,used,2022-04-09
ITEM01497,USER00211,Leather Jacket,Vehicles,Car,35901,44057,49520,new,2022-03-21
ITEM01498,USER02875,Samsung Galaxy S22,Vehicles,Bike,40472,45943,54128,new,2024-01-20
ITEM01499,USER01958,Gaming Keyboard,Home,Furniture,37147,40746,55642,new,2023-09-10
ITEM01500,USER01527,Canon DSLR Camera,Vehicles,Car,41528,45045,59127,used,2023-10-07
ITEM01501,USER02037,Leather Jacket,Fashion,Women Clothing,2388,3484,17509,used,2025-05-29
ITEM01502,USER01119,Leather Jacket,Home,Decor,8934,9446,26094,new,2025-08-01
ITEM01503,USER02710,Dell XPS 13 Laptop,Home,Kitchen,44874,47994,58035,used,2024-11-20
ITEM01504,USER02134,Vintage Coin Collection,Vehicles,Bike,46201,55486,64399,used,2022-10-11
ITEM01505,USER02734,Leather Jacket,Fashion,Watches,32697,33542,40913,used,2022-12-21
ITEM01506,USER01211,Vintage Coin Collection,Electronics,Headphones,32096,40425,55707,used,2024-02-22
ITEM01507,USER02520,Gaming Keyboard,Home,Decor,45414,47711,59971,used,2023-11-01
ITEM01508,USER00740,iPhone 13 Pro,Fashion,Men Clothing,29151,38525,46567,new,2025-01-14
ITEM01509,USER01084,iPhone 13 Pro,Vehicles,Bike,36300,41312,54384,new,2024-02-14
ITEM01510,USER00044,Wooden Dining Table,Vehicles,Bike,22591,27181,44282,new,2025-11-27
ITEM01511,USER01932,Used Honda City Car,Collectibles,Antiques,43481,45241,56535,used,2024-10-21
ITEM01512,USER00118,Dell XPS 13 Laptop,Collectibles,Coins,11852,14626,29113,used,2022-08-27
ITEM01513,USER00178,Office Chair,Fashion,Watches,13701,18696,24493,used,2022-03-04
ITEM01514,USER01716,Used Honda City Car,Collectibles,Art,10149,18873,27672,new,2025-07-01
ITEM01515,USER01167,Kitchen Mixer Grinder,Collectibles,Antiques,23200,31281,32648,used,2022-02-04
ITEM01516,USER01547,Canon DSLR Camera,Home,Furniture,33853,37795,54430,new,2022-05-23
ITEM01517,USER02224,Sony WH-1000XM4 Headphones,Fashion,Watches,798,1614,18792,used,2024-02-02
ITEM01518,USER01550,iPhone 13 Pro,Home,Kitchen,16976,25053,38474,new,2024-07-20
ITEM01519,USER01847,Leather Jacket,Fashion,Watches,48166,51550,53335,used,2025-06-15
ITEM01520,USER01138,Sony WH-1000XM4 Headphones,Home,Furniture,42057,49434,63210,new,2023-07-17
ITEM01521,USER01925,Vintage Coin Collection,Collectibles,Coins,40500,42931,57474,used,2022-01-07
ITEM01522,USER00211,Antique Wall Clock,Fashion,Shoes,18256,27813,41833,used,2022-02-25
ITEM01523,USER00567,Vintage Coin Collection,Fashion,Men Clothing,16518,24311,32014,used,2022-08-29
ITEM01524,USER00839,Nike Running Shoes,Vehicles,Car,41645,47937,65477,used,2023-07-13
ITEM01525,USER01764,Used Honda City Car,Fashion,Shoes,15304,23284,33149,used,2022-06-14
ITEM01526,USER00540,Canon DSLR Camera,Home,Kitchen,32810,36813,51076,new,2022-10-31
ITEM01527,USER02840,Canon DSLR Camera,Fashion,Women Clothing,45132,51662,53509,used,2023-05-27
ITEM01528,USER02739,Nike Running Shoes,Fashion,Women Clothing,6065,14148,16096,new,2023-09-21
ITEM01529,USER02997,Office Chair,Collectibles,Antiques,4764,10219,24299,new,2025-03-18
ITEM01530,USER02918,Dell XPS 13 Laptop,Vehicles,Bike,32939,40230,51587,new,2025-09-26
ITEM01531,USER01148,Yamaha Bike,Home,Furniture,29150,31877,33187,used,2024-10-03
ITEM01532,USER02392,Kitchen Mixer Grinder,Electronics,Camera,27720,28714,29877,new,2024-10-05
ITEM01533,USER02609,Canon DSLR Camera,Home,Kitchen,2735,9446,28207,new,2024-08-04
ITEM01534,USER00084,Antique Wall Clock,Vehicles,Bike,7114,15061,20033,new,2023-02-17
ITEM01535,USER01597,Gaming Keyboard,Electronics,Mobile,6382,12472,27339,used,2022-09-15
ITEM01536,USER01496,Leather Jacket,Home,Decor,30685,40102,48140,new,2022-07-19
ITEM01537,USER00582,Canon DSLR Camera,Home,Kitchen,15749,21061,28381,used,2023-02-22
ITEM01538,USER00841,Kitchen Mixer Grinder,Vehicles,Bike,49254,51741,56737,new,2025-12-24
ITEM01539,USER02040,Yamaha Bike,Electronics,Laptop,29938,38891,54310,new,2022-07-11
ITEM01540,USER02916,Rolex Style Watch,Collectibles,Art,17503,23714,26748,new,2024-04-23
ITEM01541,USER01098,Nike Running Shoes,Fashion,Men Clothing,1244,4141,7897,new,2023-08-20
ITEM01542,USER01110,Yamaha Bike,Fashion,Women Clothing,19487,28903,31705,new,2025-04-12
ITEM01543,USER01021,Office Chair,Vehicles,Bike,14129,20380,29485,new,2022-07-06
ITEM01544,USER02051,Nike Running Shoes,Electronics,Headphones,2296,4784,19264,used,2024-06-09
ITEM01545,USER02125,Gaming Keyboard,Electronics,Camera,6673,10608,23616,new,2023-04-15
ITEM01546,USER00360,Dell XPS 13 Laptop,Home,Kitchen,46040,47443,51085,used,2023-04-10
ITEM01547,USER01768,Dell XPS 13 Laptop,Home,Decor,35117,44960,48606,new,2023-04-01
ITEM01548,USER00230,Antique Wall Clock,Electronics,Camera,31631,38124,53898,new,2024-04-15
ITEM01549,USER01100,iPhone 13 Pro,Electronics,Mobile,8376,12492,29486,used,2022-11-29
ITEM01550,USER02964,Yamaha Bike,Fashion,Women Clothing,5994,8318,13221,used,2025-07-04
ITEM01551,USER01480,Dell XPS 13 Laptop,Electronics,Headphones,15586,22931,28122,used,2024-04-25
ITEM01552,USER00304,Vintage Coin Collection,Fashion,Women Clothing,44320,51693,53822,new,2024-03-23
ITEM01553,USER02958,Antique Wall Clock,Collectibles,Art,15389,23712,26352,used,2022-07-21
ITEM01554,USER00555,iPhone 13 Pro,Fashion,Watches,47873,55235,73408,new,2023-06-17
ITEM01555,USER01643,Leather Jacket,Fashion,Men Clothing,33770,41274,60141,new,2022-09-19
ITEM01556,USER00620,Rolex Style Watch,Electronics,Camera,7777,12354,20831,used,2025-11-28
ITEM01557,USER02420,Dell XPS 13 Laptop,Collectibles,Art,30164,37974,43792,new,2023-06-16
ITEM01558,USER01059,Used Honda City Car,Collectibles,Coins,5130,14545,25689,used,2025-05-11
ITEM01559,USER00577,Antique Wall Clock,Collectibles,Coins,14652,23958,32825,new,2023-11-16
ITEM01560,USER00819,Leather Jacket,Electronics,Camera,1291,6759,24846,new,2022-12-30
ITEM01561,USER00363,Gaming Keyboard,Collectibles,Coins,35130,44462,60403,used,2022-06-27
ITEM01562,USER00998,Vintage Coin Collection,Fashion,Shoes,49407,55655,67479,new,2024-04-08
ITEM01563,USER02622,Samsung Galaxy S22,Home,Kitchen,33172,38576,50793,new,2024-08-09
ITEM01564,USER00813,Gaming Keyboard,Electronics,Laptop,38409,41810,46293,used,2023-03-27
ITEM01565,USER01309,iPhone 13 Pro,Vehicles,Car,48033,49548,51998,new,2025-03-22
ITEM01566,USER02894,Vintage Coin Collection,Electronics,Mobile,41045,45292,59730,used,2022-02-09
ITEM01567,USER01917,Rolex Style Watch,Fashion,Men Clothing,34029,38937,57928,used,2022-07-20
ITEM01568,USER01472,Leather Jacket,Collectibles,Art,10744,17102,25927,new,2025-07-11
ITEM01569,USER02181,Yamaha Bike,Collectibles,Coins,30350,35957,43809,new,2022-06-17
ITEM01570,USER00391,Antique Wall Clock,Fashion,Women Clothing,44744,49825,66141,used,2024-12-21
ITEM01571,USER00441,Rolex Style Watch,Collectibles,Antiques,28935,32945,44204,used,2025-01-25
ITEM01572,USER02935,Dell XPS 13 Laptop,Collectibles,Art,27457,30691,34959,used,2025-07-07
ITEM01573,USER01953,Office Chair,Fashion,Watches,25266,31461,42339,new,2023-05-20
ITEM01574,USER00845,Dell XPS 13 Laptop,Fashion,Men Clothing,31702,34987,45562,used,2023-07-13
ITEM01575,USER00191,Kitchen Mixer Grinder,Home,Furniture,43325,48556,50917,new,2023-04-30
ITEM01576,USER01092,Sony WH-1000XM4 Headphones,Collectibles,Coins,12085,18516,24133,used,2024-09-08
ITEM01577,USER02458,Office Chair,Vehicles,Car,5030,11143,13977,new,2022-03-25
ITEM01578,USER00786,Canon DSLR Camera,Vehicles,Bike,32322,39419,53275,new,2023-08-12
ITEM01579,USER00769,Yamaha Bike,Electronics,Laptop,2040,8924,11326,new,2023-10-29
ITEM01580,USER01837,Wooden Dining Table,Vehicles,Bike,31964,37007,51165,used,2025-12-01
ITEM01581,USER00964,Kitchen Mixer Grinder,Fashion,Women Clothing,46813,54279,57688,used,2022-01-27
ITEM01582,USER01527,Samsung Galaxy S22,Fashion,Watches,40544,43582,60074,new,2023-02-03
ITEM01583,USER00435,Nike Running Shoes,Home,Furniture,29782,30656,48246,new,2023-04-17
ITEM01584,USER00826,Yamaha Bike,Collectibles,Coins,6633,12959,19065,new,2025-10-16
ITEM01585,USER02748,Nike Running Shoes,Collectibles,Coins,12665,14082,19209,used,2024-08-05
ITEM01586,USER02957,Wooden Dining Table,Electronics,Camera,12240,20583,31836,new,2023-08-16
ITEM01587,USER00214,Nike Running Shoes,Electronics,Laptop,29902,32035,41181,new,2024-10-24
ITEM01588,USER02376,Vintage Coin Collection,Home,Decor,20360,29855,43190,new,2024-11-28
ITEM01589,USER01595,Yamaha Bike,Home,Furniture,30710,39635,49290,used,2023-05-01
ITEM01590,USER01664,Antique Wall Clock,Electronics,Headphones,26189,27068,32884,used,2025-03-17
ITEM01591,USER02554,Leather Jacket,Collectibles,Art,41967,45410,51265,used,2022-04-12
ITEM01592,USER00099,iPhone 13 Pro,Collectibles,Antiques,16761,19436,21652,new,2024-08-19
ITEM01593,USER00016,iPhone 13 Pro,Home,Furniture,43977,52426,65399,new,2025-09-11
ITEM01594,USER01557,Nike Running Shoes,Electronics,Camera,28852,36858,56536,used,2025-07-22
ITEM01595,USER02419,Nike Running Shoes,Electronics,Mobile,16360,17118,32394,new,2024-01-04
ITEM01596,USER00752,Office Chair,Electronics,Laptop,2944,8243,19225,new,2024-04-15
ITEM01597,USER01562,Antique Wall Clock,Home,Furniture,16292,26270,39346,used,2025-07-15
ITEM01598,USER00003,Antique Wall Clock,Collectibles,Art,5848,8840,18629,used,2022-03-27
ITEM01599,USER02431,Kitchen Mixer Grinder,Collectibles,Coins,38361,43312,47235,new,2025-05-03
ITEM01600,USER01620,Used Honda City Car,Fashion,Men Clothing,26382,30950,36614,new,2022-09-21
ITEM01601,USER01912,Dell XPS 13 Laptop,Vehicles,Bike,37999,39765,56074,new,2022-06-12
ITEM01602,USER01163,Antique Wall Clock,Electronics,Camera,20775,29933,37159,used,2022-05-16
ITEM01603,USER02297,Used Honda City Car,Home,Furniture,43704,51943,61732,new,2023-11-27
ITEM01604,USER00230,Sony WH-1000XM4 Headphones,Fashion,Men Clothing,23052,26036,43453,new,2023-12-17
ITEM01605,USER00293,Used Honda City Car,Collectibles,Antiques,27611,28680,42326,used,2022-05-07
ITEM01606,USER00128,Sony WH-1000XM4 Headphones,Home,Kitchen,5406,7246,13067,used,2024-08-21
ITEM01607,USER01271,Antique Wall Clock,Collectibles,Art,3055,11688,18422,new,2024-05-05
ITEM01608,USER02850,Nike Running Shoes,Electronics,Laptop,27492,28546,45000,used,2023-02-27
ITEM01609,USER00890,Wooden Dining Table,Home,Furniture,2458,11510,16671,used,2023-01-20
ITEM01610,USER01277,Leather Jacket,Collectibles,Antiques,30192,31130,37058,used,2024-01-04
ITEM01611,USER01869,Rolex Style Watch,Collectibles,Art,33052,41402,53254,used,2022-05-16
ITEM01612,USER01301,Office Chair,Vehicles,Bike,44552,46402,62251,new,2023-04-09
ITEM01613,USER00403,Wooden Dining Table,Fashion,Men Clothing,21283,30603,34836,used,2025-07-23
ITEM01614,USER00095,Used Honda City Car,Home,Furniture,26341,30073,46576,new,2022-12-15
ITEM01615,USER02632,Sony WH-1000XM4 Headphones,Home,Kitchen,33065,38958,56217,new,2022-11-23
ITEM01616,USER01567,Gaming Keyboard,Collectibles,Antiques,10378,15372,21511,used,2024-12-15
ITEM01617,USER00488,Used Honda City Car,Vehicles,Bike,10662,17437,34862,used,2024-05-19
ITEM01618,USER00029,Canon DSLR Camera,Vehicles,Car,3449,9428,24010,used,2025-07-02
ITEM01619,USER01327,Used Honda City Car,Electronics,Camera,38345,43456,47141,used,2024-09-09
ITEM01620,USER01851,iPhone 13 Pro,Vehicles,Bike,22379,30613,35563,used,2023-04-30
ITEM01621,USER02912,Gaming Keyboard,Electronics,Laptop,27134,35159,43147,used,2022-09-03
ITEM01622,USER00567,Kitchen Mixer Grinder,Collectibles,Coins,41549,47586,66244,new,2022-06-09
ITEM01623,USER02329,Canon DSLR Camera,Vehicles,Car,46963,49252,64055,new,2023-10-21
ITEM01624,USER01628,Samsung Galaxy S22,Collectibles,Coins,3269,6780,8470,new,2024-12-03
ITEM01625,USER02313,Yamaha Bike,Vehicles,Car,11563,14089,16722,new,2025-01-18
ITEM01626,USER00003,Used Honda City Car,Electronics,Camera,982,5634,8492,used,2025-05-29
ITEM01627,USER01974,Kitchen Mixer Grinder,Collectibles,Art,12831,17276,34732,new,2023-02-25
ITEM01628,USER02282,Rolex Style Watch,Vehicles,Bike,8419,13941,23230,used,2022-04-10
ITEM01629,USER02737,Vintage Coin Collection,Collectibles,Coins,28291,37089,53061,new,2024-03-01
ITEM01630,USER01446,Yamaha Bike,Vehicles,Car,45642,50561,54783,new,2024-01-21
ITEM01631,USER01908,Sony WH-1000XM4 Headphones,Fashion,Shoes,4967,13259,31552,used,2022-03-31
ITEM01632,USER00191,Leather Jacket,Fashion,Shoes,44006,49478,66960,new,2022-06-04
ITEM01633,USER01516,Office Chair,Collectibles,Antiques,15179,22063,25469,used,2023-01-23
ITEM01634,USER01041,Wooden Dining Table,Vehicles,Car,41883,49324,58724,used,2024-09-03
ITEM01635,USER00788,Gaming Keyboard,Home,Kitchen,41264,41898,56187,new,2023-12-11
ITEM01636,USER01500,Office Chair,Home,Decor,26437,31240,43039,new,2022-01-15
ITEM01637,USER00588,Vintage Coin Collection,Home,Furniture,17244,22724,40673,new,2024-06-19
ITEM01638,USER00672,Wooden Dining Table,Electronics,Laptop,4789,7461,18933,used,2025-06-19
ITEM01639,USER02354,Sony WH-1000XM4 Headphones,Collectibles,Antiques,31231,33265,53143,new,2022-09-30
ITEM01640,USER02113,Kitchen Mixer Grinder,Fashion,Women Clothing,30641,38551,58323,new,2022-01-25
ITEM01641,USER02934,Wooden Dining Table,Home,Kitchen,13982,16348,33330,used,2022-06-13
ITEM01642,USER02786,Leather Jacket,Home,Kitchen,41042,47176,54910,used,2022-08-20
ITEM01643,USER01988,Leather Jacket,Collectibles,Art,7152,12596,28171,new,2023-08-26
ITEM01644,USER01568,Yamaha Bike,Home,Kitchen,39918,45257,48354,used,2024-12-13
ITEM01645,USER00020,Leather Jacket,Fashion,Women Clothing,29078,37495,43062,new,2023-02-07
ITEM01646,USER02468,Office Chair,Vehicles,Bike,13433,16303,28312,new,2022-12-09
ITEM01647,USER01139,Dell XPS 13 Laptop,Collectibles,Art,18294,22763,37671,used,2024-08-31
ITEM01648,USER00840,Dell XPS 13 Laptop,Electronics,Mobile,14370,19118,23534,new,2024-04-28
ITEM01649,USER00249,Antique Wall Clock,Fashion,Men Clothing,3121,9229,25438,used,2023-03-17
ITEM01650,USER02269,Wooden Dining Table,Fashion,Women Clothing,15582,23610,38668,used,2025-03-14
ITEM01651,USER01051,Vintage Coin Collection,Home,Furniture,37184,45921,61279,used,2023-03-13
ITEM01652,USER00310,Dell XPS 13 Laptop,Fashion,Shoes,33385,35724,46171,used,2023-06-27
ITEM01653,USER02959,Gaming Keyboard,Electronics,Laptop,35794,37620,52398,used,2025-09-21
ITEM01654,USER01832,Samsung Galaxy S22,Home,Decor,31689,34558,39963,used,2024-07-21
ITEM01655,USER00249,Samsung Galaxy S22,Collectibles,Antiques,9156,17027,35247,new,2025-03-14
ITEM01656,USER01291,Office Chair,Collectibles,Coins,40479,46930,60542,used,2025-09-10
ITEM01657,USER02733,Leather Jacket,Vehicles,Bike,32289,37600,39327,used,2024-09-02
