auction_id,item_id,start_time,end_time,auction_status,winner_user_id,final_price,total_bids,auction_type
AUC01303,ITEM00462,2022-05-28 19:26:00,2022-06-01 19:26:00,closed,USER00811,89247,12,standard
AUC01304,ITEM00393,2025-09-23 10:45:00,2025-10-01 10:45:00,active,,0,19,standard
AUC01305,ITEM01965,2022-11-17 19:12:00,2022-11-20 19:12:00,active,,0,10,standard
AUC01306,ITEM01695,2024-02-19 02:32:00,2024-02-20 02:32:00,active,,0,43,sealed
AUC01307,ITEM00926,2023-09-27 22:27:00,2023-09-30 22:27:00,closed,USER02670,64071,19,standard
AUC01308,ITEM01480,2022-05-30 06:57:00,2022-06-05 06:57:00,closed,USER00435,38742,28,standard
AUC01309,ITEM01218,2022-05-30 13:09:00,2022-06-02 13:09:00,closed,USER00578,85885,36,standard
AUC01310,ITEM00708,2022-07-15 19:11:00,2022-07-23 19:11:00,closed,USER02156,95903,25,reverse
AUC01311,ITEM00772,2022-08-01 10:18:00,2022-08-06 10:18:00,closed,USER01094,35044,17,standard
AUC01312,ITEM01292,2025-07-11 20:14:00,2025-07-19 20:14:00,active,,0,2,reverse
AUC01313,ITEM00088,2025-06-07 21:53:00,2025-06-09 21:53:00,closed,USER00486,1704,17,reverse
AUC01314,ITEM01356,2024-04-27 00:09:00,2024-04-30 00:09:00,active,,0,36,standard
AUC01315,ITEM00101,2022-01-12 02:04:00,2022-01-17 02:04:00,active,,0,43,sealed
AUC01316,ITEM01280,2023-04-07 15:14:00,2023-04-12 15:14:00,active,,0,36,sealed
AUC01317,ITEM00249,2025-12-31 07:42:00,2026-01-01 07:42:00,closed,USER00951,93009,7,reverse
AUC01318,ITEM00302,2022-12-23 06:40:00,2022-12-29 06:40:00,closed,USER01019,7605,43,sealed
AUC01319,ITEM01895,2024-06-14 14:30:00,2024-06-16 14:30:00,closed,USER00656,36132,45,sealed
AUC01320,ITEM01986,2025-07-30 20:01:00,2025-08-07 20:01:00,closed,USER02106,51276,12,reverse
AUC01321,ITEM00753,2023-04-18 06:07:00,2023-04-26 06:07:00,closed,USER02747,10086,28,sealed
AUC01322,ITEM00304,2025-05-11 17:32:00,2025-05-18 17:32:00,cancelled,,0,4,reverse
AUC01323,ITEM00156,2023-07-23 19:15:00,2023-07-27 19:15:00,closed,,0,0,reverse
AUC01324,ITEM00766,2022-03-02 04:08:00,2022-03-07 04:08:00,active,,0,12,standard
AUC01325,ITEM01731,2022-06-11 04:52:00,2022-06-17 04:52:00,closed,USER01325,59393,12,sealed
AUC01326,ITEM01006,2022-12-03 14:41:00,2022-12-11 14:41:00,closed,USER00503,59650,33,standard
AUC01327,ITEM01340,2024-02-29 21:02:00,2024-03-06 21:02:00,closed,USER02206,62100,49,sealed
AUC01328,ITEM01491,2025-02-25 15:27:00,2025-03-04 15:27:00,closed,USER00526,97961,26,sealed
AUC01329,ITEM01966,2022-04-27 20:12:00,2022-04-30 20:12:00,closed,USER02924,60484,12,sealed
AUC01330,ITEM01760,2025-07-02 15:14:00,2025-07-10 15:14:00,closed,USER01490,42309,24,sealed
AUC01331,ITEM00582,2024-02-22 02:42:00,2024-02-25 02:42:00,closed,USER01990,72902,9,sealed
AUC01332,ITEM00602,2022-02-10 02:50:00,2022-02-16 02:50:00,active,,0,45,reverse
AUC01333,ITEM00122,2025-09-11 19:42:00,2025-09-15 19:42:00,closed,USER01707,11702,49,standard
AUC01334,ITEM00216,2022-03-14 11:16:00,2022-03-18 11:16:00,closed,USER02786,13017,2,reverse
AUC01335,ITEM01495,2025-01-30 22:16:00,2025-02-07 22:16:00,active,,0,7,sealed
AUC01336,ITEM01803,2023-08-27 06:32:00,2023-08-30 06:32:00,closed,USER01285,46266,15,reverse
AUC01337,ITEM00553,2024-04-29 15:10:00,2024-05-04 15:10:00,closed,USER01269,14617,41,reverse
AUC01338,ITEM01931,2025-11-08 16:46:00,2025-11-18 16:46:00,closed,USER02224,23166,23,standard
AUC01339,ITEM01870,2022-07-01 20:52:00,2022-07-02 20:52:00,closed,USER02093,52586,1,reverse
AUC01340,ITEM01678,2023-06-01 10:29:00,2023-06-04 10:29:00,active,,0,18,standard
AUC01341,ITEM00360,2023-05-22 23:17:00,2023-05-29 23:17:00,closed,USER02615,97603,25,reverse
AUC01342,ITEM00056,2023-12-04 04:04:00,2023-12-10 04:04:00,closed,USER01381,48991,20,sealed
AUC01343,ITEM00022,2022-11-30 09:24:00,2022-12-08 09:24:00,closed,USER01160,25103,35,sealed
AUC01344,ITEM01436,2023-07-11 00:05:00,2023-07-18 00:05:00,closed,USER00798,15901,21,reverse
AUC01345,ITEM00376,2024-11-19 09:56:00,2024-11-22 09:56:00,closed,USER02051,93636,33,sealed
AUC01346,ITEM00577,2023-10-10 13:09:00,2023-10-18 13:09:00,active,,0,16,reverse
AUC01347,ITEM00072,2022-01-04 12:47:00,2022-01-10 12:47:00,closed,USER02700,10298,34,standard
AUC01348,ITEM00957,2025-07-21 14:57:00,2025-07-26 14:57:00,active,,0,31,standard
AUC01349,ITEM00757,2024-09-12 02:36:00,2024-09-17 02:36:00,closed,USER00315,69177,43,reverse
AUC01350,ITEM00292,2024-10-25 23:26:00,2024-10-26 23:26:00,active,,0,40,reverse
AUC01351,ITEM00229,2024-04-15 13:16:00,2024-04-18 13:16:00,closed,USER01156,9846,7,sealed
AUC01352,ITEM01276,2023-10-16 00:21:00,2023-10-18 00:21:00,cancelled,,0,35,sealed
AUC01353,ITEM01610,2024-03-09 02:49:00,2024-03-16 02:49:00,closed,USER00446,51917,2,standard
AUC01354,ITEM01556,2023-11-25 11:39:00,2023-12-04 11:39:00,closed,USER02873,51032,37,sealed
AUC01355,ITEM01177,2022-04-05 01:30:00,2022-04-09 01:30:00,closed,USER01635,99319,26,sealed
AUC01356,ITEM00050,2024-02-27 20:39:00,2024-03-02 20:39:00,closed,USER00678,33188,9,reverse
AUC01357,ITEM01604,2024-02-29 17:46:00,2024-03-04 17:46:00,closed,USER01710,39680,20,standard
AUC01358,ITEM00198,2023-12-10 11:33:00,2023-12-13 11:33:00,active,,0,42,reverse
AUC01359,ITEM00047,2024-02-25 14:46:00,2024-03-04 14:46:00,active,,0,16,sealed
AUC01360,ITEM01518,2023-09-18 17:01:00,2023-09-25 17:01:00,active,,0,34,standard
AUC01361,ITEM00585,2025-08-15 00:40:00,2025-08-25 00:40:00,closed,USER00081,1471,17,reverse
AUC01362,ITEM00650,2023-05-19 01:23:00,2023-05-26 01:23:00,closed,USER01896,87516,25,reverse
AUC01363,ITEM00995,2024-06-15 12:19:00,2024-06-21 12:19:00,active,,0,26,standard
AUC01364,ITEM00748,2023-10-05 01:00:00,2023-10-10 01:00:00,closed,USER00484,47441,15,sealed
AUC01365,ITEM00181,2024-12-25 03:35:00,2025-01-03 03:35:00,active,,0,23,sealed
AUC01366,ITEM01202,2024-09-29 20:16:00,2024-10-04 20:16:00,active,,0,40,sealed
AUC01367,ITEM00204,2025-06-23 13:21:00,2025-06-29 13:21:00,closed,USER02362,24269,28,standard
AUC01368,ITEM00443,2025-04-26 18:58:00,2025-04-30 18:58:00,closed,USER00523,92726,34,sealed
AUC01369,ITEM01542,2022-11-24 23:11:00,2022-12-03 23:11:00,closed,USER02896,27944,17,standard
AUC01370,ITEM01715,2023-02-28 11:40:00,2023-03-04 11:40:00,closed,USER00009,38730,11,standard
AUC01371,ITEM01500,2025-07-21 19:24:00,2025-07-26 19:24:00,active,,0,1,standard
AUC01372,ITEM01512,2025-08-10 07:44:00,2025-08-15 07:44:00,active,,0,23,standard
AUC01373,ITEM00130,2022-10-23 17:07:00,2022-10-29 17:07:00,active,,0,45,sealed
AUC01374,ITEM00678,2023-09-13 07:30:00,2023-09-20 07:30:00,closed,USER00968,62731,2,sealed
AUC01375,ITEM01981,2022-06-01 07:51:00,2022-06-05 07:51:00,closed,USER01068,13122,32,sealed
AUC01376,ITEM01489,2025-03-31 05:18:00,2025-04-09 05:18:00,active,,0,5,sealed
AUC01377,ITEM01143,2025-09-09 13:38:00,2025-09-13 13:38:00,closed,USER02721,54412,45,reverse
AUC01378,ITEM00557,2025-12-13 01:01:00,2025-12-21 01:01:00,active,,0,20,standard
AUC01379,ITEM01447,2023-10-09 11:00:00,2023-10-19 11:00:00,closed,USER00919,14021,44,sealed
AUC01380,ITEM01553,2022-04-27 10:31:00,2022-04-30 10:31:00,closed,USER02638,64704,3,standard
AUC01381,ITEM00653,2025-08-29 15:47:00,2025-09-07 15:47:00,active,,0,13,reverse
AUC01382,ITEM00192,2022-08-08 21:01:00,2022-08-12 21:01:00,active,,0,21,reverse
AUC01383,ITEM01433,2022-12-21 22:55:00,2022-12-27 22:55:00,cancelled,,0,17,standard
AUC01384,ITEM00956,2023-06-09 08:35:00,2023-06-14 08:35:00,active,,0,35,sealed
AUC01385,ITEM00542,2025-01-22 03:01:00,2025-02-01 03:01:00,active,,0,0,reverse
AUC01386,ITEM01658,2025-01-25 14:43:00,2025-02-04 14:43:00,closed,USER02818,77110,21,reverse
AUC01387,ITEM01619,2024-07-06 18:26:00,2024-07-13 18:26:00,closed,USER02964,70300,3,sealed
AUC01388,ITEM00106,2025-11-01 05:38:00,2025-11-10 05:38:00,closed,USER00935,91608,10,standard
AUC01389,ITEM01524,2025-06-17 08:13:00,2025-06-24 08:13:00,closed,USER02376,62319,13,standard
AUC01390,ITEM01257,2023-07-17 12:41:00,2023-07-22 12:41:00,active,,0,38,standard
AUC01391,ITEM01302,2023-03-29 16:09:00,2023-04-03 16:09:00,active,,0,0,sealed
AUC01392,ITEM00390,2024-11-16 08:17:00,2024-11-25 08:17:00,closed,USER01498,52817,3,reverse
AUC01393,ITEM01468,2024-06-16 15:15:00,2024-06-22 15:15:00,cancelled,,0,17,reverse
AUC01394,ITEM01033,2024-12-21 04:41:00,2024-12-31 04:41:00,closed,USER00737,60993,9,reverse
AUC01395,ITEM01040,2023-06-04 22:45:00,2023-06-06 22:45:00,closed,USER01748,50308,48,reverse
AUC01396,ITEM01742,2024-07-06 02:21:00,2024-07-14 02:21:00,active,,0,22,sealed
AUC01397,ITEM00672,2025-08-15 05:46:00,2025-08-20 05:46:00,closed,USER00507,64592,42,standard
AUC01398,ITEM01478,2022-11-28 17:37:00,2022-12-02 17:37:00,active,,0,17,reverse
AUC01399,ITEM00646,2023-08-01 20:50:00,2023-08-03 20:50:00,active,,0,41,sealed
AUC01400,ITEM00132,2024-06-20 04:08:00,2024-06-26 04:08:00,closed,USER00387,46368,43,sealed
AUC01401,ITEM01962,2025-04-10 03:38:00,2025-04-11 03:38:00,closed,,0,0,sealed
AUC01402,ITEM00930,2023-07-19 02:50:00,2023-07-24 02:50:00,closed,USER02350,1256,19,standard
AUC01403,ITEM01563,2022-12-03 01:37:00,2022-12-06 01:37:00,active,,0,18,standard
AUC01404,ITEM01165,2022-12-09 13:00:00,2022-12-12 13:00:00,closed,USER00487,44878,14,standard
AUC01405,ITEM00346,2023-02-24 22:01:00,2023-03-05 22:01:00,closed,USER00338,36414,10,standard
AUC01406,ITEM01459,2024-04-21 09:54:00,2024-04-30 09:54:00,closed,USER01514,82210,20,standard
AUC01407,ITEM00973,2024-08-17 02:31:00,2024-08-23 02:31:00,closed,USER01018,66976,47,reverse
AUC01408,ITEM01222,2024-06-23 14:07:00,2024-06-27 14:07:00,active,,0,30,reverse
AUC01409,ITEM01290,2023-05-03 01:46:00,2023-05-06 01:46:00,closed,USER00410,51174,13,reverse
AUC01410,ITEM00743,2023-06-19 19:31:00,2023-06-20 19:31:00,cancelled,,0,0,standard
AUC01411,ITEM01470,2022-03-12 17:23:00,2022-03-19 17:23:00,closed,USER02962,9800,22,sealed
AUC01412,ITEM00426,2023-03-29 03:44:00,2023-03-30 03:44:00,cancelled,,0,27,sealed
AUC01413,ITEM00871,2024-03-01 18:40:00,2024-03-10 18:40:00,closed,USER00806,60185,34,sealed
AUC01414,ITEM00237,2023-02-22 16:22:00,2023-02-28 16:22:00,cancelled,,0,6,standard
AUC01415,ITEM00213,2022-07-28 12:32:00,2022-07-30 12:32:00,closed,USER01239,99530,43,reverse
AUC01416,ITEM00970,2022-02-19 03:27:00,2022-02-24 03:27:00,active,,0,25,standard
AUC01417,ITEM00723,2025-09-06 23:47:00,2025-09-16 23:47:00,active,,0,23,reverse
AUC01418,ITEM00194,2022-07-21 19:10:00,2022-07-28 19:10:00,cancelled,,0,21,sealed
AUC01419,ITEM01892,2025-10-27 08:44:00,2025-10-31 08:44:00,closed,USER02244,54264,20,standard
AUC01420,ITEM00985,2025-07-31 14:30:00,2025-08-06 14:30:00,closed,USER01243,45330,7,sealed
AUC01421,ITEM00299,2025-05-31 07:26:00,2025-06-04 07:26:00,closed,USER00793,47756,28,sealed
AUC01422,ITEM00995,2022-01-01 20:44:00,2022-01-08 20:44:00,cancelled,,0,14,reverse
AUC01423,ITEM01045,2024-11-12 23:18:00,2024-11-22 23:18:00,closed,USER00761,52139,19,standard
AUC01424,ITEM01080,2022-02-21 21:23:00,2022-02-22 21:23:00,closed,USER02968,28196,29,reverse
AUC01425,ITEM01970,2023-11-13 13:51:00,2023-11-20 13:51:00,closed,USER01904,42546,33,reverse
AUC01426,ITEM00896,2025-05-19 02:15:00,2025-05-23 02:15:00,closed,USER01873,87671,50,sealed
AUC01427,ITEM00695,2024-06-11 16:19:00,2024-06-13 16:19:00,closed,USER00657,41436,25,standard
AUC01428,ITEM00404,2023-03-29 18:41:00,2023-04-05 18:41:00,cancelled,,0,47,standard
AUC01429,ITEM00043,2022-04-27 08:18:00,2022-04-30 08:18:00,closed,USER01709,78460,37,standard
AUC01430,ITEM00772,2023-11-09 07:12:00,2023-11-19 07:12:00,cancelled,,0,9,standard
AUC01431,ITEM01106,2023-05-02 20:42:00,2023-05-12 20:42:00,closed,USER00740,72600,16,reverse
AUC01432,ITEM00476,2023-08-25 10:06:00,2023-08-27 10:06:00,closed,USER02379,37975,7,standard
AUC01433,ITEM01561,2024-09-10 00:14:00,2024-09-17 00:14:00,closed,USER01174,74011,13,reverse
AUC01434,ITEM01459,2023-06-02 23:04:00,2023-06-05 23:04:00,closed,USER01538,68310,38,standard
AUC01435,ITEM01030,2024-05-14 07:04:00,2024-05-19 07:04:00,closed,USER01191,22380,24,sealed
AUC01436,ITEM01660,2023-10-14 13:04:00,2023-10-17 13:04:00,active,,0,20,sealed
AUC01437,ITEM01756,2025-09-11 07:09:00,2025-09-13 07:09:00,cancelled,,0,42,sealed
AUC01438,ITEM00809,2023-03-09 23:27:00,2023-03-13 23:27:00,active,,0,17,standard
AUC01439,ITEM01723,2023-01-26 15:33:00,2023-01-31 15:33:00,cancelled,,0,40,standard
AUC01440,ITEM00208,2025-11-14 10:09:00,2025-11-16 10:09:00,closed,USER00625,46521,22,sealed
AUC01441,ITEM01943,2023-08-30 21:21:00,2023-09-03 21:21:00,closed,USER02132,99716,36,sealed
AUC01442,ITEM01691,2025-07-21 14:04:00,2025-07-27 14:04:00,closed,USER01149,99399,35,standard
AUC01443,ITEM00228,2022-02-17 18:54:00,2022-02-24 18:54:00,closed,USER02178,93017,29,sealed
AUC01444,ITEM01630,2024-07-28 07:35:00,2024-08-04 07:35:00,closed,USER02565,6094,47,standard
AUC01445,ITEM01288,2022-05-19 19:38:00,2022-05-28 19:38:00,closed,USER02228,19439,43,standard
AUC01446,ITEM01727,2022-01-02 06:47:00,2022-01-06 06:47:00,closed,USER00094,39875,45,reverse
AUC01447,ITEM00874,2024-04-22 06:31:00,2024-04-26 06:31:00,closed,USER01055,27755,11,standard
AUC01448,ITEM01312,2022-03-11 01:25:00,2022-03-18 01:25:00,active,,0,1,sealed
AUC01449,ITEM00868,2023-08-27 15:59:00,2023-09-06 15:59:00,active,,0,10,sealed
AUC01450,ITEM01398,2022-01-31 17:53:00,2022-02-05 17:53:00,closed,USER02275,7525,49,reverse
AUC01451,ITEM00575,2023-07-05 01:08:00,2023-07-07 01:08:00,closed,USER00754,3608,20,reverse
AUC01452,ITEM00423,2023-01-07 07:34:00,2023-01-17 07:34:00,closed,USER02831,80132,34,sealed
AUC01453,ITEM01630,2025-12-21 22:43:00,2025-12-30 22:43:00,closed,USER00095,74231,33,reverse
AUC01454,ITEM00179,2025-02-13 17:42:00,2025-02-22 17:42:00,active,,0,0,reverse
AUC01455,ITEM01657,2024-07-19 15:06:00,2024-07-22 15:06:00,cancelled,,0,32,standard
AUC01456,ITEM01577,2023-07-21 05:31:00,2023-07-26 05:31:00,closed,USER02667,57727,49,standard
AUC01457,ITEM00254,2023-07-04 17:11:00,2023-07-10 17:11:00,closed,USER00189,70310,4,sealed
AUC01458,ITEM01802,2024-07-03 04:01:00,2024-07-08 04:01:00,closed,USER02095,81172,26,standard
AUC01459,ITEM00765,2025-03-30 17:07:00,2025-04-03 17:07:00,active,,0,48,reverse
AUC01460,ITEM00367,2025-12-03 17:23:00,2025-12-13 17:23:00,cancelled,,0,36,standard
AUC01461,ITEM00790,2024-05-30 10:18:00,2024-06-09 10:18:00,cancelled,,0,35,standard
AUC01462,ITEM00327,2025-08-09 12:12:00,2025-08-11 12:12:00,active,,0,41,standard
AUC01463,ITEM00008,2023-12-27 20:42:00,2023-12-31 20:42:00,closed,USER01829,61933,3,sealed
AUC01464,ITEM01479,2024-11-16 00:08:00,2024-11-17 00:08:00,closed,USER00341,8625,41,standard
AUC01465,ITEM00570,2023-03-23 14:39:00,2023-03-30 14:39:00,cancelled,,0,9,sealed
AUC01466,ITEM01072,2023-09-17 14:54:00,2023-09-18 14:54:00,closed,USER00166,55317,15,reverse
AUC01467,ITEM01320,2023-02-24 00:10:00,2023-03-03 00:10:00,closed,USER00870,78780,16,sealed
AUC01468,ITEM01648,2023-02-27 16:58:00,2023-03-09 16:58:00,closed,USER00369,28533,40,standard
AUC01469,ITEM00485,2022-05-27 04:30:00,2022-05-28 04:30:00,active,,0,30,sealed
AUC01470,ITEM00098,2025-07-24 02:05:00,2025-08-03 02:05:00,cancelled,,0,26,reverse
AUC01471,ITEM01796,2024-09-10 07:02:00,2024-09-17 07:02:00,active,,0,14,sealed
AUC01472,ITEM00913,2023-03-22 16:24:00,2023-03-27 16:24:00,closed,USER00630,78428,24,sealed
AUC01473,ITEM00283,2022-12-08 00:38:00,2022-12-12 00:38:00,closed,USER01259,16123,14,sealed
AUC01474,ITEM01508,2025-12-10 03:04:00,2025-12-17 03:04:00,cancelled,,0,41,standard
AUC01475,ITEM00032,2025-03-27 06:42:00,2025-04-01 06:42:00,closed,USER01162,14551,9,reverse
AUC01476,ITEM00248,2024-08-27 11:23:00,2024-08-31 11:23:00,closed,USER02168,99721,20,reverse
AUC01477,ITEM01922,2022-03-25 22:24:00,2022-04-02 22:24:00,closed,USER02246,82870,19,reverse
AUC01478,ITEM00039,2022-06-26 13:20:00,2022-06-30 13:20:00,closed,USER02458,45951,8,standard
AUC01479,ITEM01923,2025-01-25 23:31:00,2025-01-30 23:31:00,closed,USER01263,82663,38,reverse
AUC01480,ITEM01658,2024-04-14 13:27:00,2024-04-22 13:27:00,closed,USER01685,90863,48,sealed
AUC01481,ITEM01725,2024-11-16 23:06:00,2024-11-17 23:06:00,closed,USER02257,42876,31,reverse
AUC01482,ITEM00712,2025-08-26 03:33:00,2025-09-02 03:33:00,closed,USER00335,55375,28,sealed
AUC01483,ITEM01561,2022-01-13 20:57:00,2022-01-16 20:57:00,closed,USER02570,12372,17,sealed
AUC01484,ITEM00196,2023-02-20 17:31:00,2023-03-01 17:31:00,cancelled,,0,39,reverse
AUC01485,ITEM00696,2022-01-04 17:59:00,2022-01-12 17:59:00,active,,0,2,sealed
AUC01486,ITEM00255,2025-11-18 07:19:00,2025-11-20 07:19:00,closed,USER02821,35257,20,sealed
AUC01487,ITEM01153,2025-10-06 15:04:00,2025-10-12 15:04:00,closed,USER01162,76909,5,standard
AUC01488,ITEM00280,2022-01-02 14:57:00,2022-01-12 14:57:00,closed,USER02982,30930,18,standard
AUC01489,ITEM01181,2024-08-26 05:36:00,2024-09-03 05:36:00,closed,USER01662,97063,26,standard
AUC01490,ITEM01560,2025-12-25 07:25:00,2026-01-02 07:25:00,closed,USER02924,5314,10,standard
AUC01491,ITEM01235,2022-10-14 03:39:00,2022-10-15 03:39:00,active,,0,50,standard
AUC01492,ITEM00482,2025-10-12 21:30:00,2025-10-22 21:30:00,closed,USER02495,36322,29,standard
AUC01493,ITEM01103,2022-06-14 10:57:00,2022-06-18 10:57:00,closed,USER02095,43580,12,reverse
AUC01494,ITEM00571,2023-11-01 10:45:00,2023-11-07 10:45:00,closed,USER01396,30392,4,standard
AUC01495,ITEM00942,2024-05-16 23:05:00,2024-05-23 23:05:00,active,,0,18,standard
AUC01496,ITEM00373,2024-11-07 17:36:00,2024-11-08 17:36:00,closed,USER02800,18199,35,reverse
AUC01497,ITEM01476,2023-05-08 22:44:00,2023-05-18 22:44:00,active,,0,32,sealed
AUC01498,ITEM01287,2024-07-14 10:12:00,2024-07-20 10:12:00,active,,0,25,standard
AUC01499,ITEM01994,2023-12-31 01:19:00,2024-01-03 01:19:00,closed,USER02000,63982,24,standard
AUC01500,ITEM01839,2022-09-20 12:48:00,2022-09-24 12:48:00,closed,USER02452,40770,9,reverse
AUC01501,ITEM00816,2022-05-14 08:11:00,2022-05-21 08:11:00,active,,0,25,standard
AUC01502,ITEM01556,2022-01-26 04:58:00,2022-01-29 04:58:00,active,,0,11,sealed
AUC01503,ITEM00924,2023-11-26 07:47:00,2023-12-06 07:47:00,closed,USER02069,24823,11,reverse
AUC01504,ITEM00936,2023-02-14 09:07:00,2023-02-18 09:07:00,closed,USER01012,90560,14,reverse
AUC01505,ITEM01686,2024-10-10 07:08:00,2024-10-18 07:08:00,active,,0,31,standard
AUC01506,ITEM01170,2024-03-26 21:40:00,2024-03-30 21:40:00,cancelled,,0,10,sealed
AUC01507,ITEM00132,2022-02-09 00:26:00,2022-02-11 00:26:00,closed,USER00955,12669,48,standard
AUC01508,ITEM00109,2025-03-25 07:38:00,2025-04-03 07:38:00,closed,USER02567,78872,38,sealed
AUC01509,ITEM00808,2022-03-28 04:39:00,2022-04-07 04:39:00,cancelled,,0,42,standard
AUC01510,ITEM00965,2023-11-26 01:01:00,2023-12-05 01:01:00,closed,USER01669,17681,21,reverse
AUC01511,ITEM01275,2023-05-12 18:28:00,2023-05-16 18:28:00,closed,USER02713,7716,31,standard
AUC01512,ITEM00608,2023-04-22 02:49:00,2023-04-28 02:49:00,cancelled,,0,3,sealed
AUC01513,ITEM01157,2024-10-17 12:54:00,2024-10-18 12:54:00,closed,USER02995,27266,20,reverse
AUC01514,ITEM01692,2023-04-27 19:44:00,2023-05-07 19:44:00,cancelled,,0,31,reverse
AUC01515,ITEM00989,2023-03-31 12:18:00,2023-04-04 12:18:00,cancelled,,0,28,reverse
AUC01516,ITEM00187,2022-07-24 07:13:00,2022-07-25 07:13:00,closed,USER01308,2933,37,standard
AUC01517,ITEM01175,2024-11-04 01:41:00,2024-11-07 01:41:00,closed,USER00750,50396,4,standard
AUC01518,ITEM00529,2024-02-21 21:01:00,2024-02-26 21:01:00,closed,USER01405,23473,34,reverse
AUC01519,ITEM00689,2025-05-06 22:15:00,2025-05-07 22:15:00,active,,0,2,reverse
AUC01520,ITEM00363,2024-05-03 05:49:00,2024-05-11 05:49:00,closed,USER02041,67145,11,standard
AUC01521,ITEM01674,2025-06-21 07:41:00,2025-06-23 07:41:00,active,,0,29,reverse
AUC01522,ITEM01714,2024-01-17 06:01:00,2024-01-25 06:01:00,closed,USER01039,95041,4,reverse
AUC01523,ITEM01533,2024-05-17 09:26:00,2024-05-27 09:26:00,active,,0,40,reverse
AUC01524,ITEM00606,2024-03-14 22:18:00,2024-03-18 22:18:00,cancelled,,0,19,sealed
AUC01525,ITEM00653,2023-09-02 20:01:00,2023-09-04 20:01:00,active,,0,16,sealed
AUC01526,ITEM00415,2022-02-20 10:18:00,2022-02-27 10:18:00,active,,0,26,standard
AUC01527,ITEM01452,2022-02-26 22:36:00,2022-03-08 22:36:00,active,,0,24,sealed
AUC01528,ITEM00069,2023-01-15 09:34:00,2023-01-19 09:34:00,closed,USER00851,93836,2,reverse
AUC01529,ITEM00319,2024-07-31 03:46:00,2024-08-02 03:46:00,closed,USER00143,10442,1,sealed
AUC01530,ITEM00576,2023-02-27 19:54:00,2023-03-05 19:54:00,closed,USER00081,7600,40,standard
AUC01531,ITEM01222,2022-01-29 13:43:00,2022-02-04 13:43:00,closed,USER00942,13118,17,reverse
AUC01532,ITEM00904,2025-01-16 16:50:00,2025-01-20 16:50:00,active,,0,45,reverse
AUC01533,ITEM01079,2025-06-11 22:48:00,2025-06-18 22:48:00,closed,USER01544,70367,2,standard
AUC01534,ITEM01284,2025-07-19 18:30:00,2025-07-25 18:30:00,active,,0,43,standard
AUC01535,ITEM00596,2024-09-18 12:06:00,2024-09-21 12:06:00,closed,USER01374,76678,22,standard
AUC01536,ITEM01029,2024-03-13 04:16:00,2024-03-16 04:16:00,closed,USER02892,15281,31,standard
AUC01537,ITEM01185,2022-09-17 11:57:00,2022-09-21 11:57:00,closed,USER02520,90303,32,standard
AUC01538,ITEM01244,2022-10-22 10:16:00,2022-11-01 10:16:00,closed,USER00332,41196,50,standard
AUC01539,ITEM01817,2022-05-17 15:34:00,2022-05-25 15:34:00,closed,USER01296,47751,1,standard
AUC01540,ITEM01559,2024-05-10 09:40:00,2024-05-18 09:40:00,closed,USER01519,7801,35,standard
AUC01541,ITEM01180,2024-03-04 13:14:00,2024-03-11 13:14:00,closed,USER01982,95761,21,reverse
AUC01542,ITEM00021,2024-12-07 12:27:00,2024-12-14 12:27:00,closed,USER01785,44411,11,sealed
AUC01543,ITEM01739,2024-01-15 05:57:00,2024-01-20 05:57:00,closed,USER02954,43758,23,sealed
AUC01544,ITEM00661,2023-05-28 07:19:00,2023-06-03 07:19:00,closed,USER02500,99758,35,standard
AUC01545,ITEM00688,2024-06-27 13:19:00,2024-07-06 13:19:00,closed,USER00124,90669,40,standard
AUC01546,ITEM01972,2025-03-30 18:00:00,2025-04-05 18:00:00,closed,USER00014,98318,26,sealed
AUC01547,ITEM01891,2023-03-08 16:44:00,2023-03-11 16:44:00,closed,USER00551,46585,27,reverse
AUC01548,ITEM01097,2022-05-17 22:15:00,2022-05-26 22:15:00,closed,USER01354,3951,35,standard
AUC01549,ITEM00328,2023-03-05 16:03:00,2023-03-10 16:03:00,cancelled,,0,15,sealed
AUC01550,ITEM00066,2022-07-27 10:56:00,2022-07-30 10:56:00,closed,USER00077,5998,9,standard
AUC01551,ITEM01503,2022-09-11 18:04:00,2022-09-18 18:04:00,cancelled,,0,35,sealed
AUC01552,ITEM00947,2025-05-12 19:27:00,2025-05-14 19:27:00,closed,USER02744,45829,47,sealed
AUC01553,ITEM00811,2025-11-30 16:11:00,2025-12-01 16:11:00,active,,0,5,standard
AUC01554,ITEM01357,2023-10-29 23:14:00,2023-10-31 23:14:00,closed,USER00110,1304,15,reverse
AUC01555,ITEM00025,2022-12-26 04:04:00,2022-12-31 04:04:00,active,,0,20,sealed
AUC01556,ITEM00463,2024-03-24 14:58:00,2024-03-30 14:58:00,closed,USER02192,16868,40,standard
AUC01557,ITEM00866,2025-08-22 07:30:00,2025-08-24 07:30:00,closed,USER02327,3134,44,reverse
AUC01558,ITEM01076,2023-10-03 11:12:00,2023-10-06 11:12:00,closed,USER02937,24584,35,reverse
AUC01559,ITEM01985,2023-08-17 01:52:00,2023-08-23 01:52:00,closed,USER01644,23465,12,sealed
AUC01560,ITEM01025,2023-06-12 20:20:00,2023-06-20 20:20:00,closed,USER00760,86713,39,reverse
AUC01561,ITEM01090,2024-03-30 03:48:00,2024-04-03 03:48:00,closed,USER01182,27112,27,reverse
