Payment_ID,Ride_ID,Customer_ID,Payment_Method,Fare_Amount,Surge_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Time
1133,2129,3072,UPI,370.14,0.0,0.0,18.51,388.65,Paid,2025-11-20 09:33:13.091104
1134,191,4036,UPI,397.76,0.0,0.0,19.89,417.65,Paid,2025-12-09 00:22:59.731219
1135,3616,1364,UPI,424.26,0.0,0.0,21.21,445.47,Paid,2025-11-29 09:59:22.624174
1136,994,750,UPI,466.15,0.0,0.0,23.31,489.46,Paid,2025-12-29 21:50:39.963575
1137,4555,3739,Wallet,115.04,35.57,0.0,7.53,0.0,Failed,2026-03-21 22:52:31.176474
1138,2913,4639,Card,441.74,72.81,0.0,25.73,540.28,Paid,2026-02-14 06:44:51.450351
1139,4521,2865,UPI,187.79,0.0,0.0,9.39,197.18,Paid,2025-12-04 14:06:10.284313
1140,335,4026,UPI,281.34,100.42,0.0,19.09,400.85,Paid,2026-02-10 09:44:20.906270
1141,4716,4844,UPI,147.79,40.76,0.0,9.43,0.0,Failed,2025-12-04 08:20:29.712588
1142,2008,2230,UPI,103.7,25.92,0.0,6.48,136.1,Paid,2025-10-09 12:26:31.666078
1143,2640,1533,Cash,416.51,0.0,0.0,20.83,437.34,Paid,2025-12-28 16:54:14.080252
1144,1454,4616,Cash,193.03,69.06,0.0,13.1,275.19,Paid,2026-03-25 19:03:41.795635
1145,4111,3813,Card,210.77,0.0,0.0,10.54,221.31,Paid,2025-12-24 02:08:43.496787
1146,441,1074,Card,196.18,0.0,0.0,9.81,205.99,Paid,2025-11-21 10:39:52.372784
1147,3184,3398,Cash,487.4,127.7,0.0,30.76,645.86,Paid,2026-01-12 08:42:30.327793
1148,440,3277,UPI,52.31,0.0,9.64,2.13,44.8,Paid,2026-01-08 11:30:49.639977
1149,2034,3555,Cash,482.3,104.43,0.0,29.34,0.0,Failed,2026-02-24 20:10:33.084203
1150,900,3498,UPI,100.68,48.94,0.0,7.48,157.1,Paid,2025-11-05 06:51:18.609105
1151,4625,3421,Cash,72.3,19.64,0.0,4.6,96.54,Refunded,2025-10-28 08:14:08.368159
1152,796,1865,UPI,344.33,0.0,0.0,17.22,361.55,Paid,2025-11-09 02:35:58.075043
1153,1809,2141,Card,253.18,0.0,0.0,12.66,265.84,Refunded,2026-01-13 10:38:37.774584
1154,853,2506,UPI,410.88,0.0,106.96,15.2,319.12,Paid,2026-01-02 01:43:52.978375
1155,954,3094,UPI,349.32,38.09,29.08,17.92,376.25,Paid,2026-01-25 05:00:57.452261
1156,1214,781,Wallet,337.82,0.0,0.0,16.89,354.71,Paid,2026-02-27 21:33:04.663844
1157,390,2407,Wallet,429.4,0.0,113.96,15.77,331.21,Paid,2025-12-03 08:31:08.810969
1158,2654,2939,Wallet,315.58,116.0,71.55,18.0,378.03,Paid,2026-01-26 13:39:41.210973
1159,4446,3387,UPI,382.19,169.33,0.0,27.58,579.1,Paid,2025-11-19 10:09:44.650380
1160,2414,2081,UPI,234.1,0.0,0.0,11.71,245.81,Paid,2026-03-14 13:56:09.399486
1161,3566,4998,Cash,375.04,0.0,0.0,18.75,393.79,Refunded,2026-01-16 19:50:47.095550
1162,3441,2590,UPI,368.97,0.0,0.0,18.45,387.42,Paid,2025-11-02 22:26:59.878894
1163,1528,773,Cash,208.74,0.0,0.0,10.44,219.18,Paid,2026-04-05 20:25:12.339964
1164,4244,384,UPI,162.23,0.0,0.0,8.11,170.34,Paid,2026-03-24 01:03:05.486874
1165,1283,2856,Card,335.36,0.0,0.0,16.77,352.13,Paid,2026-03-15 22:21:23.849520
1166,4237,1208,UPI,324.59,0.0,70.88,12.69,266.4,Paid,2026-03-22 19:54:27.668940
1167,586,3725,Cash,349.09,82.22,0.0,21.57,452.88,Paid,2026-03-18 04:33:55.682355
1168,1605,1512,Wallet,410.66,0.0,0.0,20.53,431.19,Refunded,2025-12-24 01:36:27.033627
1169,795,3893,Card,264.58,108.65,0.0,18.66,391.89,Paid,2026-03-03 09:05:55.299189
1170,2669,297,Cash,228.9,0.0,0.0,11.45,240.35,Paid,2026-02-02 04:37:55.700185
1171,9,1780,UPI,456.03,0.0,0.0,22.8,478.83,Paid,2026-01-25 21:01:17.888309
1172,3172,2757,Wallet,129.84,0.0,35.54,4.72,99.02,Paid,2026-04-01 22:32:14.522664
1173,3523,712,UPI,81.49,29.79,0.0,5.56,116.84,Paid,2025-11-10 20:32:42.360965
1174,4148,598,Card,66.76,0.0,19.72,2.35,49.39,Paid,2025-12-09 12:41:51.659202
1175,248,4895,UPI,259.91,54.44,0.0,15.72,330.07,Paid,2026-01-20 22:56:17.861187
1176,2174,740,Cash,214.37,60.77,16.49,12.93,271.58,Paid,2026-03-11 19:32:15.082175
1177,2980,3032,Card,220.52,78.11,0.0,14.93,313.56,Paid,2025-12-29 06:15:43.550223
1178,45,538,Cash,383.91,53.65,0.0,21.88,459.44,Paid,2026-02-01 18:09:37.021410
1179,4826,908,Card,225.34,0.0,0.0,11.27,236.61,Paid,2026-01-15 06:25:33.596700
1180,4866,3581,UPI,199.53,71.77,38.59,11.64,244.35,Paid,2026-02-19 15:27:51.543957
1181,3029,4810,UPI,401.43,0.0,0.0,20.07,421.5,Paid,2026-03-20 13:54:36.051603
1182,1906,3752,UPI,430.11,0.0,0.0,21.51,451.62,Paid,2025-11-02 23:47:47.617059
1183,1198,4714,UPI,336.14,0.0,0.0,16.81,352.95,Paid,2025-10-31 02:19:42.057181
1184,1638,4143,UPI,50.77,0.0,0.0,2.54,53.31,Paid,2026-02-16 02:08:56.537668
1185,4131,1349,Cash,473.74,0.0,79.13,19.73,414.34,Paid,2026-02-04 08:10:58.532967
1186,1236,1272,Wallet,487.6,0.0,0.0,24.38,0.0,Failed,2026-03-07 11:24:31.632662
1187,220,120,Wallet,205.79,0.0,33.31,8.62,181.1,Paid,2026-01-13 15:04:10.321719
1188,3035,1469,Wallet,135.61,0.0,0.0,6.78,142.39,Paid,2025-11-23 07:08:17.800875
1189,3754,2335,Cash,151.78,0.0,0.0,7.59,159.37,Paid,2025-10-27 08:04:31.979025
1190,3799,1098,UPI,58.21,0.0,4.27,2.7,56.64,Paid,2025-11-08 01:13:51.168528
1191,227,806,Cash,247.65,94.48,0.0,17.11,359.24,Paid,2025-11-30 07:03:37.504087
1192,3438,3208,Wallet,178.32,0.0,43.87,6.72,141.17,Paid,2025-11-25 11:31:53.911642
1193,1783,128,Card,452.72,0.0,0.0,22.64,475.36,Paid,2026-01-01 21:49:15.458667
1194,4108,1427,Card,269.57,0.0,0.0,13.48,0.0,Failed,2025-12-04 21:01:27.954401
1195,2149,4558,Cash,213.5,0.0,0.0,10.68,224.18,Paid,2026-03-22 08:36:31.914616
1196,4421,2624,UPI,271.68,0.0,14.13,12.88,270.43,Paid,2025-10-20 21:24:01.437299
1197,615,812,Cash,138.14,0.0,0.0,6.91,145.05,Paid,2026-03-10 19:43:08.290202
1198,3024,4511,Cash,214.83,0.0,55.07,7.99,167.75,Paid,2025-11-28 20:41:32.056868
1199,60,745,UPI,402.82,0.0,107.07,14.79,0.0,Failed,2026-01-21 09:16:03.131612
1200,2329,63,UPI,212.1,0.0,31.85,9.01,189.26,Paid,2026-03-17 13:17:52.672214
1201,2789,2800,Wallet,267.1,100.35,0.0,18.37,385.82,Paid,2026-02-22 22:21:28.684569
1202,3554,2624,Card,461.13,0.0,0.0,23.06,484.19,Paid,2026-01-27 01:27:58.419864
1203,339,3870,Card,135.99,34.82,34.59,6.81,0.0,Failed,2025-10-14 04:48:13.373158
1204,4941,4397,UPI,226.54,0.0,0.0,11.33,0.0,Failed,2026-01-12 15:08:24.008733
1205,3000,476,UPI,353.11,0.0,37.79,15.77,331.09,Paid,2026-03-15 17:07:40.340854
1206,986,4498,UPI,444.29,0.0,0.0,22.21,466.5,Paid,2025-10-08 13:03:04.512816
1207,2301,3026,Cash,292.69,0.0,0.0,14.63,307.32,Paid,2025-11-26 17:46:47.623640
1208,2978,1780,Cash,465.28,0.0,0.0,23.26,488.54,Paid,2025-12-06 13:24:29.652250
1209,895,4269,Card,188.43,94.14,55.35,11.36,238.58,Paid,2026-03-10 21:08:32.910277
1210,4235,3661,UPI,258.62,0.0,0.0,12.93,0.0,Failed,2025-10-24 22:38:24.641237
1211,3104,3015,UPI,278.83,0.0,0.0,13.94,292.77,Paid,2026-02-16 06:59:21.292802
1212,4107,1169,Cash,407.13,0.0,0.0,20.36,427.49,Paid,2026-04-05 09:38:00.279510
1213,3945,3824,UPI,160.75,0.0,0.0,8.04,168.79,Paid,2026-03-07 14:47:36.829264
1214,2269,1688,Card,431.3,63.54,0.0,24.74,519.58,Paid,2026-01-11 03:36:52.044869
1215,116,4090,Card,337.4,0.0,0.0,16.87,0.0,Failed,2025-11-16 12:38:43.980320
1216,4067,3163,Cash,453.34,0.0,0.0,22.67,476.01,Paid,2026-03-17 15:25:44.117059
1217,1107,1689,UPI,131.68,0.0,0.0,6.58,138.26,Paid,2026-01-31 14:54:51.499300
1218,4816,4070,Cash,330.17,0.0,0.0,16.51,346.68,Paid,2026-02-04 08:34:38.707353
1219,3670,1250,UPI,217.04,0.0,0.0,10.85,227.89,Paid,2025-10-23 15:42:55.885016
1220,4084,4558,UPI,116.6,0.0,0.0,5.83,122.43,Paid,2025-12-31 16:07:59.703253
1221,603,2823,UPI,123.3,0.0,0.0,6.17,0.0,Failed,2026-01-18 08:49:14.916175
1222,3678,1666,Wallet,244.31,0.0,72.95,8.57,179.93,Paid,2025-12-09 02:06:57.607095
1223,1822,1542,Cash,142.78,0.0,0.0,7.14,149.92,Paid,2025-10-27 01:06:28.998071
1224,564,2309,Cash,398.6,141.68,112.13,21.41,449.56,Paid,2026-01-11 02:09:36.952406
1225,3210,4689,UPI,309.31,0.0,0.0,15.47,324.78,Paid,2025-11-05 19:07:25.819354
1226,1157,4839,Wallet,161.86,0.0,0.0,8.09,169.95,Paid,2026-02-23 18:37:08.946621
1227,3580,1478,Card,185.8,0.0,0.0,9.29,195.09,Paid,2025-11-25 14:03:37.168830
1228,1750,1276,UPI,209.23,0.0,12.8,9.82,206.25,Paid,2025-12-23 01:20:12.886897
1229,4337,563,Wallet,165.04,0.0,11.71,7.67,161.0,Paid,2025-11-06 15:59:39.959105
1230,4179,4963,Card,436.37,0.0,28.84,20.38,427.91,Paid,2025-11-03 06:37:42.146385
1231,3608,1592,UPI,313.67,0.0,0.0,15.68,329.35,Paid,2025-12-31 05:19:30.888070
1232,4527,1733,UPI,60.16,0.0,3.3,2.84,59.7,Paid,2026-04-04 05:33:47.402797
1233,4897,2508,UPI,313.05,0.0,0.0,15.65,328.7,Paid,2025-12-19 07:42:21.818978
1234,3471,3014,UPI,297.07,0.0,72.37,11.23,235.93,Paid,2025-11-24 10:23:55.843856
1235,1888,2460,Card,230.31,0.0,17.2,10.66,223.77,Paid,2025-11-07 14:48:19.935970
1236,2959,1631,UPI,222.48,0.0,0.0,11.12,233.6,Refunded,2025-12-03 09:11:16.875539
1237,4293,2186,Wallet,441.87,0.0,129.93,15.6,327.54,Paid,2025-12-12 10:20:26.239004
1238,1717,1546,Cash,232.32,87.34,0.0,15.98,335.64,Refunded,2026-03-18 00:34:16.498598
1239,2383,3978,UPI,424.8,0.0,0.0,21.24,0.0,Failed,2025-11-06 23:04:37.158245
1240,3866,255,Cash,232.29,0.0,17.71,10.73,225.31,Paid,2026-02-28 04:35:36.747476
1241,3943,2723,UPI,65.83,0.0,0.0,3.29,69.12,Paid,2025-12-24 13:51:25.095484
1242,2143,3240,Cash,77.28,0.0,0.0,3.86,81.14,Paid,2025-10-10 23:01:32.142256
1243,1054,1444,UPI,157.3,16.37,37.09,6.83,143.41,Paid,2025-10-24 01:42:17.491779
1244,4531,603,UPI,372.42,61.28,0.0,21.69,455.39,Paid,2025-10-08 11:25:35.719845
1245,1457,3705,Wallet,391.36,0.0,0.0,19.57,0.0,Failed,2026-04-02 16:32:23.480049
1246,4097,2908,UPI,380.03,108.0,0.0,24.4,512.43,Paid,2025-12-12 21:12:33.731286
1247,4014,601,UPI,475.08,0.0,0.0,23.75,498.83,Paid,2025-11-22 17:16:22.819931
1248,2616,4554,UPI,421.91,0.0,0.0,21.1,443.01,Paid,2026-03-31 09:32:04.956742
1249,579,114,Card,456.27,185.53,0.0,32.09,0.0,Failed,2025-12-02 14:07:03.073849
1250,4457,2055,Cash,331.69,0.0,28.07,15.18,318.8,Paid,2026-03-30 01:54:16.009673
1251,3317,1134,Wallet,349.99,0.0,94.7,12.76,268.05,Paid,2025-12-29 06:37:38.504600
1252,4655,3061,UPI,425.78,0.0,0.0,21.29,447.07,Paid,2026-01-24 18:40:18.713557
1253,2067,13,UPI,433.05,204.88,0.0,31.9,669.83,Paid,2025-10-08 02:38:54.245447
1254,3828,4058,UPI,145.99,0.0,0.0,7.3,153.29,Paid,2026-02-21 09:25:44.938756
1255,734,1837,UPI,386.76,85.42,0.0,23.61,495.79,Refunded,2025-12-19 00:49:29.129473
1256,3270,4106,Card,72.16,0.0,0.0,3.61,75.77,Refunded,2025-11-11 02:51:47.672129
1257,816,4379,Wallet,91.46,33.61,0.0,6.25,131.32,Refunded,2025-12-13 19:24:24.503908
1258,4988,2903,UPI,147.32,34.5,0.0,9.09,190.91,Refunded,2026-01-16 20:58:29.313798
1259,639,990,UPI,142.05,25.63,0.0,8.38,176.06,Paid,2026-02-12 00:59:55.931504
1260,174,1677,Wallet,491.25,0.0,0.0,24.56,515.81,Paid,2026-03-17 17:46:12.443259
1261,3523,4874,UPI,87.79,0.0,0.0,4.39,92.18,Paid,2026-03-12 18:31:21.232961
1262,4504,264,Wallet,129.18,29.33,0.0,7.93,166.44,Paid,2026-01-05 19:59:29.893743
1263,2883,3090,Cash,302.76,0.0,16.6,14.31,300.47,Paid,2025-12-07 06:29:42.892987
1264,3089,1184,Cash,221.73,104.02,0.0,16.29,342.04,Paid,2025-11-28 04:48:40.787563
1265,4857,3229,Wallet,117.0,0.0,27.42,4.48,0.0,Failed,2026-03-08 03:14:42.988426
1266,4923,463,Card,274.68,0.0,0.0,13.73,288.41,Paid,2026-03-07 06:30:39.707957
1267,3922,1457,UPI,429.76,0.0,0.0,21.49,451.25,Paid,2026-03-07 10:19:11.850111
1268,1457,2817,UPI,475.56,50.82,0.0,26.32,0.0,Failed,2026-03-22 01:55:50.024564
1269,914,136,UPI,469.51,177.17,0.0,32.33,679.01,Refunded,2025-10-18 01:54:33.064359
1270,4866,69,UPI,377.24,0.0,0.0,18.86,396.1,Paid,2026-03-30 22:14:55.141901
1271,4038,1711,UPI,477.0,0.0,0.0,23.85,500.85,Paid,2026-03-26 22:57:03.563672
1272,4978,1010,UPI,99.22,28.42,0.0,6.38,134.02,Paid,2026-02-18 18:22:57.540521
1273,3127,621,UPI,338.88,0.0,37.03,15.09,316.94,Paid,2025-12-29 12:03:23.851701
1274,2759,1716,UPI,164.79,0.0,33.76,6.55,137.58,Paid,2026-01-10 20:53:43.145740
1275,2340,3895,UPI,341.05,0.0,0.0,17.05,358.1,Paid,2025-10-30 16:12:55.762177
1276,3037,4774,UPI,59.08,0.0,10.2,2.44,51.32,Paid,2025-10-09 15:58:51.069126
1277,3843,3912,UPI,482.23,0.0,49.59,21.63,454.27,Paid,2025-10-28 10:08:06.291794
1278,2234,728,Cash,270.66,0.0,0.0,13.53,284.19,Paid,2026-01-18 01:57:54.294251
1279,790,787,UPI,255.02,0.0,0.0,12.75,267.77,Paid,2026-02-22 15:16:58.673311
1280,1062,4009,UPI,149.69,0.0,0.0,7.48,0.0,Failed,2026-01-14 16:49:54.542939
1281,4513,3606,UPI,311.9,0.0,0.0,15.59,327.49,Paid,2025-10-09 05:53:14.859452
1282,2494,2327,UPI,304.24,0.0,0.0,15.21,319.45,Paid,2026-04-05 03:12:01.161078
1283,3284,2803,Cash,485.12,213.46,0.0,34.93,733.51,Paid,2026-01-20 22:49:51.610115
1284,4618,3504,UPI,132.92,30.07,0.0,8.15,171.14,Paid,2026-03-05 05:11:52.367477
1285,3122,2775,UPI,311.6,0.0,32.01,13.98,293.57,Paid,2025-10-25 03:33:32.676337
1286,1182,4278,UPI,346.88,120.75,0.0,23.38,491.01,Paid,2025-12-29 02:50:33.588835
1287,2624,3254,Card,78.61,0.0,19.2,2.97,62.38,Paid,2025-11-25 11:53:40.058499
1288,3240,134,Card,57.56,0.0,0.0,2.88,60.44,Paid,2025-11-19 00:51:46.290564
1289,3395,4123,UPI,274.91,0.0,0.0,13.75,288.66,Paid,2026-01-03 00:47:40.856918
1290,1694,1399,UPI,142.08,0.0,0.0,7.1,149.18,Paid,2026-03-14 13:17:07.311150
1291,2611,2514,UPI,489.83,0.0,0.0,24.49,514.32,Paid,2025-11-19 19:48:39.199919
1292,4164,1992,Cash,356.05,81.51,0.0,21.88,459.44,Paid,2025-11-17 08:42:11.313010
1293,1057,4165,UPI,173.71,0.0,0.0,8.69,182.4,Paid,2026-03-22 10:33:16.619234
1294,40,1462,Card,136.01,0.0,0.0,6.8,142.81,Paid,2026-01-30 02:38:05.434674
1295,824,4732,Wallet,123.45,0.0,0.0,6.17,129.62,Paid,2026-01-21 11:46:50.624130
1296,3697,876,Cash,261.14,0.0,0.0,13.06,274.2,Paid,2025-12-16 05:36:37.535170
1297,4201,4945,UPI,53.7,0.0,0.0,2.69,56.39,Paid,2025-12-12 16:21:38.123081
1298,1601,2814,Cash,201.43,0.0,35.36,8.3,174.37,Paid,2026-01-08 03:00:55.653798
1299,3471,430,Card,134.88,0.0,0.0,6.74,141.62,Paid,2025-10-23 10:20:16.291563
1300,4998,1892,Card,240.49,0.0,0.0,12.02,252.51,Paid,2025-12-21 01:30:55.366432
1301,1291,3469,UPI,235.97,0.0,0.0,11.8,247.77,Paid,2026-03-22 19:17:38.258597
1302,2738,4866,UPI,373.58,116.77,0.0,24.52,514.87,Paid,2026-01-19 15:32:42.572738
1303,2859,2536,UPI,125.85,0.0,0.0,6.29,132.14,Paid,2025-10-29 14:23:56.324802
1304,4872,282,Card,302.07,68.08,0.0,18.51,388.66,Paid,2025-12-02 12:54:41.240727
1305,183,4859,Cash,422.44,110.9,99.43,21.7,455.61,Paid,2026-03-20 17:07:45.669583
1306,405,2739,UPI,415.06,96.83,0.0,25.59,537.48,Paid,2026-02-22 12:50:24.629970
1307,4595,3413,Card,472.5,0.0,114.19,17.92,376.23,Paid,2025-10-08 22:51:57.466305
1308,1008,3290,UPI,104.09,0.0,0.0,5.2,0.0,Failed,2026-03-02 09:51:00.831212
1309,1741,3584,Card,85.32,0.0,0.0,4.27,89.59,Paid,2026-02-25 15:44:58.153721
1310,1128,4411,Cash,477.71,126.23,0.0,30.2,634.14,Paid,2025-10-28 21:43:06.188659
1311,3188,4234,Cash,399.53,197.23,0.0,29.84,626.6,Paid,2026-03-18 17:37:58.988460
1312,1669,1293,UPI,58.22,0.0,0.0,2.91,61.13,Paid,2026-03-21 06:41:37.995035
1313,4806,2969,UPI,286.72,0.0,0.0,14.34,301.06,Paid,2026-01-26 19:02:17.041549
1314,4583,4486,Card,114.6,0.0,0.0,5.73,120.33,Paid,2026-01-06 13:55:01.297890
1315,3707,1826,UPI,255.67,0.0,0.0,12.78,268.45,Paid,2026-01-16 21:23:50.570314
1316,551,1519,UPI,64.83,0.0,0.0,3.24,0.0,Failed,2026-01-16 17:51:15.451069
1317,4696,3280,UPI,235.33,0.0,0.0,11.77,247.1,Paid,2025-12-31 17:14:14.685632
1318,2267,3953,Cash,489.84,108.15,0.0,29.9,627.89,Paid,2026-03-21 00:21:37.755707
1319,4109,3374,Card,400.96,0.0,0.0,20.05,421.01,Paid,2026-01-09 12:09:15.435079
1320,936,3988,Card,160.64,0.0,0.0,8.03,168.67,Paid,2025-12-09 09:17:28.318907
1321,580,1868,Cash,170.98,59.34,0.0,11.52,241.84,Paid,2025-10-16 15:10:10.706205
1322,404,98,UPI,427.18,0.0,126.46,15.04,315.76,Refunded,2026-01-18 22:55:21.755104
1323,271,3257,Wallet,277.78,0.0,0.0,13.89,291.67,Paid,2025-11-24 15:35:41.541343
1324,52,4109,UPI,426.49,115.76,0.0,27.11,569.36,Paid,2025-12-12 23:00:46.868915
1325,4877,1605,UPI,57.76,21.13,0.0,3.94,82.83,Paid,2025-12-16 23:17:33.639408
1326,367,3133,UPI,364.62,0.0,0.0,18.23,382.85,Paid,2026-03-15 07:32:29.319309
1327,650,348,Wallet,481.92,0.0,141.53,17.02,357.41,Paid,2026-02-16 03:38:23.121874
1328,1787,2830,UPI,481.8,0.0,0.0,24.09,0.0,Failed,2025-11-04 04:04:04.596981
1329,1662,360,UPI,474.26,0.0,0.0,23.71,497.97,Paid,2025-10-16 01:34:21.207309
1330,3115,303,Wallet,129.69,0.0,0.0,6.48,136.17,Paid,2026-01-29 04:38:39.782777
1331,3080,3209,UPI,493.08,0.0,0.0,24.65,517.73,Paid,2026-03-06 02:59:49.137180
1332,3350,3086,UPI,487.98,115.65,0.0,30.18,633.81,Paid,2025-10-29 04:45:43.453784
1333,75,1448,UPI,129.09,0.0,37.34,4.59,96.34,Paid,2025-12-24 22:48:28.072613
1334,4607,205,Cash,132.3,0.0,21.22,5.55,116.63,Paid,2025-12-03 21:51:28.880395
1335,3450,4440,UPI,385.05,0.0,0.0,19.25,404.3,Paid,2025-12-14 15:23:25.161281
1336,759,1320,Cash,367.14,0.0,0.0,18.36,385.5,Paid,2026-02-12 22:06:08.496498
1337,1341,2674,UPI,274.68,0.0,0.0,13.73,288.41,Paid,2025-11-28 11:44:47.466988
1338,4696,3597,UPI,105.03,0.0,0.0,5.25,110.28,Paid,2026-02-03 03:48:31.162821
1339,2462,3408,UPI,145.23,51.0,0.0,9.81,206.04,Paid,2026-01-03 08:25:58.935430
1340,1470,3510,UPI,80.64,0.0,0.0,4.03,0.0,Failed,2026-01-22 17:01:15.015317
1341,2761,2895,Card,86.66,0.0,0.0,4.33,0.0,Failed,2026-01-03 19:41:48.950330
1342,2516,825,Cash,488.34,0.0,37.46,22.54,473.42,Paid,2026-03-31 12:12:12.858864
1343,2431,2043,UPI,268.48,0.0,0.0,13.42,281.9,Paid,2025-11-13 01:07:03.493274
1344,1394,2233,Card,262.5,117.22,0.0,18.99,0.0,Failed,2026-01-26 17:36:03.256465
1345,2382,169,UPI,136.53,0.0,0.0,6.83,143.36,Paid,2026-01-23 21:59:46.036668
1346,228,1720,UPI,110.43,0.0,28.09,4.12,86.46,Paid,2026-03-05 10:16:45.487967
1347,3098,4888,Wallet,474.09,190.56,0.0,33.23,697.88,Paid,2026-03-19 09:31:45.328992
1348,1227,2582,UPI,487.83,0.0,0.0,24.39,512.22,Paid,2026-01-23 23:13:29.425257
1349,1059,2562,Card,265.0,56.5,0.0,16.07,337.57,Paid,2026-02-25 22:30:08.683347
1350,3225,3713,Card,432.72,0.0,0.0,21.64,0.0,Failed,2026-03-27 18:08:37.827212
1351,3550,4356,UPI,299.55,0.0,40.31,12.96,272.2,Paid,2025-10-27 05:01:28.968195
1352,4441,119,UPI,185.25,63.46,30.29,10.92,229.34,Paid,2025-10-16 04:46:31.855175
1353,1213,1650,UPI,414.28,0.0,0.0,20.71,434.99,Paid,2026-02-05 08:48:26.792959
1354,388,3304,Wallet,278.82,98.67,0.0,18.87,396.36,Paid,2025-12-11 10:36:08.853831
1355,1381,932,UPI,267.94,0.0,0.0,13.4,0.0,Failed,2025-10-10 00:55:36.802603
1356,971,3522,Card,392.74,0.0,0.0,19.64,412.38,Paid,2025-11-13 07:45:56.154674
1357,4378,4865,Cash,230.98,0.0,29.58,10.07,211.47,Paid,2025-11-28 10:56:21.488405
1358,2185,2382,UPI,419.57,0.0,0.0,20.98,440.55,Paid,2025-10-06 14:49:06.950835
1359,2246,4023,Card,450.83,0.0,0.0,22.54,0.0,Failed,2025-10-08 16:39:52.761543
1360,3617,4043,UPI,416.38,122.51,98.15,22.04,462.78,Paid,2025-12-07 04:18:01.047289
1361,479,1433,Card,89.16,0.0,0.0,4.46,93.62,Paid,2026-02-09 01:30:39.388664
1362,104,2084,UPI,207.93,0.0,0.0,10.4,218.33,Paid,2025-10-12 16:33:34.429762
1363,56,131,Cash,128.22,0.0,0.0,6.41,134.63,Paid,2025-12-04 12:55:20.652043
1364,2706,4938,Wallet,283.3,92.86,39.72,16.82,353.26,Paid,2026-03-11 10:39:24.487144
1365,3826,1014,Cash,208.73,0.0,55.15,7.68,161.26,Paid,2025-11-12 05:05:10.778060
1366,3258,3510,UPI,315.07,128.58,74.96,18.43,387.12,Paid,2026-01-24 05:07:01.655105
1367,2202,1520,UPI,494.88,161.95,0.0,32.84,689.67,Refunded,2025-10-31 10:34:34.716321
1368,2250,3274,UPI,109.23,0.0,0.0,5.46,114.69,Paid,2025-10-17 05:05:17.129547
1369,2030,3409,UPI,178.78,47.25,0.0,11.3,237.33,Paid,2026-02-26 02:49:00.405417
1370,344,1587,UPI,223.33,0.0,41.63,9.09,190.79,Paid,2025-12-17 07:50:25.033207
1371,1310,3867,Cash,253.8,33.31,0.0,14.36,301.47,Paid,2026-01-07 10:30:23.012435
1372,3694,4622,Cash,299.24,0.0,0.0,14.96,314.2,Paid,2026-01-13 08:52:28.735427
1373,1608,3050,Card,481.39,0.0,0.0,24.07,505.46,Paid,2026-03-07 15:16:22.152918
1374,1532,3542,Card,423.69,0.0,65.51,17.91,376.09,Paid,2026-03-30 06:51:54.393623
1375,4905,1675,UPI,315.29,0.0,18.8,14.82,311.31,Paid,2025-12-18 00:38:33.082922
1376,2734,426,Cash,55.44,0.0,0.0,2.77,58.21,Paid,2026-01-06 22:20:45.584818
1377,84,3732,UPI,175.06,0.0,35.75,6.97,146.28,Paid,2025-12-19 22:35:28.125787
1378,3999,3369,UPI,450.66,0.0,0.0,22.53,473.19,Paid,2025-12-03 00:51:23.370499
1379,2600,1247,UPI,308.32,0.0,0.0,15.42,323.74,Paid,2026-01-02 15:20:47.233521
1380,2618,4736,Cash,305.06,71.47,0.0,18.83,395.36,Paid,2025-12-21 18:09:46.808417
1381,3916,152,Cash,177.03,0.0,19.98,7.85,164.9,Paid,2026-03-09 23:36:52.748285
1382,3798,4513,UPI,363.05,0.0,0.0,18.15,0.0,Failed,2026-02-02 10:34:08.801824
1383,2688,2994,UPI,363.05,0.0,50.35,15.63,328.33,Paid,2026-03-20 05:59:47.661853
1384,2835,3285,Cash,75.02,36.97,0.0,5.6,117.59,Paid,2026-02-27 10:18:55.566733
1385,3689,2367,UPI,170.27,0.0,0.0,8.51,178.78,Paid,2025-11-20 06:07:36.127293
1386,1748,2073,UPI,109.9,0.0,0.0,5.5,115.4,Paid,2026-02-13 04:47:46.310493
1387,4037,1760,UPI,405.87,0.0,21.59,19.21,403.49,Paid,2026-02-12 10:49:54.667493
1388,679,689,Card,430.5,0.0,0.0,21.53,452.03,Paid,2025-10-08 02:10:06.544967
1389,2906,1418,UPI,85.84,22.11,0.0,5.4,113.35,Refunded,2025-11-04 18:43:51.248929
1390,486,781,Wallet,344.05,0.0,97.82,12.31,258.54,Paid,2026-03-12 20:50:08.221731
1391,4400,20,Cash,252.5,0.0,27.97,11.23,0.0,Failed,2026-01-18 15:59:21.159604
1392,48,3493,Wallet,311.77,0.0,0.0,15.59,327.36,Paid,2025-10-18 22:33:30.316941
1393,3316,3912,Card,336.66,0.0,87.76,12.45,261.35,Paid,2026-01-04 13:37:20.838385
1394,4788,1465,UPI,468.15,79.51,104.34,22.17,0.0,Failed,2025-11-29 13:33:21.054082
1395,2598,4665,Card,388.67,0.0,0.0,19.43,408.1,Paid,2026-03-04 16:25:00.206200
1396,1713,4095,Cash,438.94,0.0,0.0,21.95,0.0,Failed,2026-03-04 10:31:42.662273
