Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
3132,3132,2025-08-30,Card,Paid,760
3133,3133,2026-01-17,Cash,Paid,940
3134,3134,2026-02-13,Card,Pending,275
3135,3135,2026-01-27,Cash,Paid,384
3136,3136,2025-11-08,UPI,Paid,548
3137,3137,2025-05-23,Cash,Paid,475
3138,3138,2025-09-29,Card,Pending,354
3139,3139,2025-07-11,UPI,Paid,231
3140,3140,2026-01-07,UPI,Paid,199
3141,3141,2025-12-26,Cash,Paid,526
3142,3142,2025-05-21,Card,Paid,698
3143,3143,2025-06-25,Card,Paid,210
3144,3144,2025-05-12,Cash,Paid,902
3145,3145,2025-08-04,UPI,Paid,197
3146,3146,2026-01-08,UPI,Paid,654
3147,3147,2026-01-12,UPI,Pending,93
3148,3148,2025-06-11,UPI,Paid,1041
3149,3149,2025-04-24,Card,Paid,1039
3150,3150,2026-02-16,Card,Paid,603
3151,3151,2025-04-11,Card,Paid,758
3152,3152,2026-02-11,Cash,Paid,161
3153,3153,2025-09-21,Cash,Paid,854
3154,3154,2026-03-28,Card,Paid,565
3155,3155,2025-04-15,Card,Paid,279
3156,3156,2025-08-15,Cash,Paid,1051
3157,3157,2025-04-08,UPI,Paid,664
3158,3158,2025-11-03,UPI,Paid,1024
3159,3159,2025-11-12,UPI,Paid,873
3160,3160,2025-12-14,UPI,Paid,930
3161,3161,2025-12-31,UPI,Pending,342
3162,3162,2025-08-09,Card,Paid,172
3163,3163,2026-03-25,Card,Paid,324
3164,3164,2026-02-06,UPI,Paid,694
3165,3165,2025-11-24,Cash,Pending,133
3166,3166,2025-10-18,Cash,Pending,433
3167,3167,2025-11-07,UPI,Pending,368
3168,3168,2026-01-31,Card,Paid,208
3169,3169,2025-05-04,UPI,Paid,739
3170,3170,2025-09-12,Cash,Pending,93
3171,3171,2025-07-26,Card,Pending,358
3172,3172,2025-12-11,UPI,Paid,914
3173,3173,2026-02-08,UPI,Paid,230
3174,3174,2025-09-16,UPI,Paid,1146
3175,3175,2025-12-15,Card,Paid,415
3176,3176,2026-02-04,Card,Paid,511
3177,3177,2025-04-16,Cash,Failed,0
3178,3178,2025-05-10,Card,Paid,333
3179,3179,2025-04-19,Cash,Paid,803
3180,3180,2025-09-03,Card,Paid,238
3181,3181,2025-05-20,UPI,Paid,749
3182,3182,2025-04-29,UPI,Paid,295
3183,3183,2025-09-06,Cash,Pending,432
3184,3184,2025-08-01,Cash,Paid,996
3185,3185,2025-06-09,UPI,Paid,1155
3186,3186,2025-05-18,UPI,Failed,0
3187,3187,2026-01-14,UPI,Paid,579
3188,3188,2025-11-17,UPI,Paid,226
3189,3189,2025-07-18,Card,Paid,151
3190,3190,2026-03-27,Cash,Paid,485
3191,3191,2025-12-23,Cash,Paid,827
3192,3192,2025-06-27,UPI,Paid,229
3193,3193,2026-02-26,Card,Paid,634
3194,3194,2025-10-23,UPI,Paid,431
3195,3195,2025-12-21,Card,Paid,621
3196,3196,2025-09-07,Cash,Paid,731
3197,3197,2026-03-25,Card,Paid,344
3198,3198,2026-03-21,Card,Paid,641
3199,3199,2026-03-20,Card,Failed,0
3200,3200,2025-07-15,Card,Paid,964
3201,3201,2025-08-17,Cash,Paid,194
3202,3202,2026-01-08,UPI,Pending,295
3203,3203,2025-12-01,UPI,Paid,906
3204,3204,2025-04-21,UPI,Pending,484
3205,3205,2025-07-10,Cash,Paid,409
3206,3206,2025-07-07,Card,Paid,268
3207,3207,2026-03-20,UPI,Paid,1136
3208,3208,2026-01-08,UPI,Pending,418
3209,3209,2025-10-17,Cash,Pending,459
3210,3210,2025-05-04,Card,Paid,806
3211,3211,2025-11-15,UPI,Paid,923
3212,3212,2025-08-01,Card,Paid,572
3213,3213,2026-02-20,UPI,Paid,951
3214,3214,2026-02-01,UPI,Paid,629
3215,3215,2026-03-09,Card,Paid,375
3216,3216,2025-08-11,UPI,Pending,434
3217,3217,2025-10-23,Cash,Paid,131
3218,3218,2025-08-24,Cash,Paid,362
3219,3219,2025-07-15,UPI,Pending,343
3220,3220,2025-12-18,UPI,Paid,188
3221,3221,2026-02-11,Card,Paid,1132
3222,3222,2025-04-16,UPI,Failed,0
3223,3223,2025-09-02,UPI,Paid,153
3224,3224,2026-03-23,UPI,Paid,281
3225,3225,2025-10-08,Card,Paid,805
3226,3226,2025-04-10,UPI,Paid,374
3227,3227,2025-04-12,UPI,Paid,290
3228,3228,2025-04-21,Card,Failed,0
3229,3229,2025-11-12,UPI,Failed,0
3230,3230,2025-06-15,UPI,Failed,0
3231,3231,2026-02-08,Card,Paid,1131
3232,3232,2026-02-11,UPI,Paid,374
3233,3233,2025-10-16,UPI,Paid,822
3234,3234,2025-12-31,UPI,Paid,373
3235,3235,2025-04-22,Cash,Paid,1194
3236,3236,2025-05-10,UPI,Paid,906
3237,3237,2025-06-26,Cash,Paid,973
3238,3238,2026-03-30,Card,Paid,655
3239,3239,2026-04-02,Cash,Paid,904
3240,3240,2025-10-17,UPI,Paid,456
3241,3241,2025-09-20,UPI,Paid,593
3242,3242,2025-12-07,UPI,Paid,262
3243,3243,2025-12-18,Cash,Paid,1027
3244,3244,2025-11-30,UPI,Paid,1100
3245,3245,2025-09-16,Cash,Paid,783
3246,3246,2025-07-14,UPI,Paid,323
3247,3247,2025-06-18,Card,Paid,667
3248,3248,2025-04-07,Card,Paid,804
3249,3249,2025-04-12,Card,Paid,101
3250,3250,2025-04-27,UPI,Paid,850
3251,3251,2025-09-04,Cash,Paid,665
3252,3252,2025-10-18,UPI,Paid,1107
3253,3253,2025-06-06,Cash,Paid,384
3254,3254,2025-10-12,Cash,Paid,383
3255,3255,2025-11-06,UPI,Paid,232
3256,3256,2025-07-29,UPI,Paid,884
3257,3257,2025-08-01,Card,Paid,276
3258,3258,2025-11-07,Card,Paid,580
3259,3259,2025-06-02,UPI,Paid,213
3260,3260,2026-01-18,Card,Paid,507
3261,3261,2025-11-16,Cash,Paid,776
3262,3262,2026-01-07,UPI,Paid,104
3263,3263,2025-06-25,UPI,Paid,993
3264,3264,2025-09-26,UPI,Failed,0
3265,3265,2025-05-24,Card,Paid,1007
3266,3266,2026-01-17,Cash,Paid,348
3267,3267,2025-05-05,UPI,Paid,502
3268,3268,2025-12-13,Card,Paid,232
3269,3269,2025-05-17,Cash,Pending,359
3270,3270,2025-11-29,UPI,Paid,484
3271,3271,2025-12-06,Cash,Paid,718
3272,3272,2025-06-23,Card,Paid,431
3273,3273,2026-02-09,UPI,Paid,785
3274,3274,2025-05-12,UPI,Paid,103
3275,3275,2025-06-25,UPI,Paid,579
3276,3276,2025-08-01,UPI,Paid,942
3277,3277,2025-08-29,UPI,Paid,234
3278,3278,2026-03-16,Cash,Paid,863
3279,3279,2026-02-20,Card,Paid,627
3280,3280,2025-12-23,UPI,Paid,922
3281,3281,2025-12-08,Card,Paid,240
3282,3282,2025-10-28,Card,Paid,545
3283,3283,2025-11-30,UPI,Paid,943
3284,3284,2025-12-01,Card,Paid,632
3285,3285,2025-10-15,UPI,Paid,311
3286,3286,2025-12-01,Cash,Paid,145
3287,3287,2026-01-08,UPI,Paid,1027
3288,3288,2025-08-20,UPI,Paid,747
3289,3289,2026-02-26,UPI,Paid,429
3290,3290,2026-01-26,Cash,Failed,0
3291,3291,2026-01-23,Card,Paid,717
3292,3292,2025-12-17,Cash,Paid,173
3293,3293,2025-09-14,Cash,Paid,1174
3294,3294,2025-10-26,Cash,Paid,505
3295,3295,2025-12-11,Card,Paid,1049
3296,3296,2026-01-13,UPI,Paid,1115
3297,3297,2025-09-04,Card,Pending,441
3298,3298,2025-07-30,UPI,Paid,631
3299,3299,2026-02-05,Cash,Paid,611
3300,3300,2025-05-26,UPI,Paid,1199
3301,3301,2025-07-16,UPI,Paid,832
3302,3302,2025-11-12,Card,Paid,469
3303,3303,2025-06-24,UPI,Paid,399
3304,3304,2025-06-18,Cash,Paid,320
3305,3305,2025-12-28,Cash,Paid,870
3306,3306,2025-06-08,UPI,Paid,1195
3307,3307,2025-06-15,Cash,Failed,0
3308,3308,2025-07-08,Cash,Paid,131
3309,3309,2025-12-04,UPI,Paid,736
3310,3310,2026-03-06,Card,Paid,140
3311,3311,2026-01-13,UPI,Paid,1062
3312,3312,2025-07-01,Card,Paid,893
3313,3313,2026-03-20,UPI,Paid,1136
3314,3314,2025-08-23,UPI,Paid,311
3315,3315,2026-03-27,Cash,Paid,1085
3316,3316,2025-07-10,Card,Paid,933
3317,3317,2025-11-12,Cash,Paid,599
3318,3318,2026-02-03,UPI,Paid,397
3319,3319,2025-06-24,Cash,Paid,916
3320,3320,2025-12-19,Cash,Paid,282
3321,3321,2026-04-03,UPI,Failed,0
3322,3322,2025-05-15,UPI,Paid,178
3323,3323,2025-10-05,UPI,Paid,749
3324,3324,2026-01-21,UPI,Paid,675
3325,3325,2025-05-25,Cash,Paid,937
3326,3326,2025-07-18,Cash,Paid,743
3327,3327,2026-02-28,UPI,Failed,0
3328,3328,2025-05-22,Card,Pending,329
3329,3329,2025-05-21,Cash,Paid,211
3330,3330,2026-01-05,Card,Paid,811
3331,3331,2025-07-25,UPI,Paid,205
3332,3332,2025-05-15,UPI,Paid,324
3333,3333,2026-01-14,Card,Paid,537
3334,3334,2026-01-03,UPI,Pending,204
3335,3335,2025-09-06,Card,Paid,194
3336,3336,2025-06-19,Card,Paid,337
3337,3337,2025-09-14,Card,Paid,1013
3338,3338,2025-08-14,Card,Paid,1064
3339,3339,2025-08-05,Cash,Pending,239
3340,3340,2026-04-04,Card,Paid,328
3341,3341,2026-03-03,UPI,Paid,779
3342,3342,2025-08-15,Cash,Pending,220
3343,3343,2025-11-23,UPI,Paid,1050
3344,3344,2026-02-08,UPI,Paid,202
3345,3345,2025-10-09,UPI,Paid,306
3346,3346,2026-03-11,Card,Paid,100
3347,3347,2025-06-25,Cash,Paid,815
3348,3348,2025-05-01,UPI,Paid,736
3349,3349,2025-05-27,UPI,Paid,1023
3350,3350,2025-07-20,Card,Paid,989
3351,3351,2026-03-16,UPI,Pending,374
3352,3352,2025-08-14,UPI,Paid,329
3353,3353,2026-03-12,UPI,Paid,951
3354,3354,2025-11-21,Card,Paid,925
3355,3355,2025-10-11,Card,Paid,1062
3356,3356,2025-12-16,UPI,Paid,161
3357,3357,2025-05-16,Card,Paid,309
3358,3358,2026-02-06,UPI,Paid,482
3359,3359,2025-09-22,UPI,Paid,182
3360,3360,2025-06-09,Card,Paid,422
3361,3361,2025-07-05,Card,Paid,615
3362,3362,2025-05-10,UPI,Paid,918
3363,3363,2026-02-06,Card,Paid,1091
3364,3364,2025-05-26,Card,Pending,415
3365,3365,2025-07-04,Cash,Paid,343
3366,3366,2026-02-21,UPI,Pending,356
3367,3367,2026-02-20,UPI,Paid,877
3368,3368,2025-12-24,UPI,Paid,607
3369,3369,2026-01-18,UPI,Paid,734
3370,3370,2025-04-19,Card,Paid,410
3371,3371,2026-03-05,UPI,Paid,740
3372,3372,2025-12-17,UPI,Paid,304
3373,3373,2025-06-08,UPI,Pending,187
3374,3374,2025-09-12,Card,Paid,734
3375,3375,2026-03-16,Card,Paid,223
3376,3376,2025-07-25,UPI,Paid,238
3377,3377,2026-01-25,UPI,Paid,459
3378,3378,2026-03-26,UPI,Paid,561
3379,3379,2025-07-10,UPI,Paid,365
3380,3380,2026-01-11,UPI,Paid,738
3381,3381,2025-05-31,Card,Paid,864
3382,3382,2025-12-17,Card,Paid,565
3383,3383,2026-03-18,Cash,Paid,272
3384,3384,2025-12-10,UPI,Failed,0
3385,3385,2026-03-10,Cash,Paid,620
3386,3386,2025-04-15,Cash,Paid,682
3387,3387,2025-10-23,UPI,Paid,858
3388,3388,2025-10-17,Cash,Paid,518
3389,3389,2025-12-27,Card,Paid,959
3390,3390,2025-10-04,UPI,Paid,222
3391,3391,2026-01-01,Card,Pending,141
3392,3392,2025-04-09,UPI,Paid,229
3393,3393,2025-04-20,Card,Paid,1071
3394,3394,2026-02-09,UPI,Paid,1129
3395,3395,2026-01-14,Card,Paid,985
3396,3396,2026-01-19,UPI,Paid,814
3397,3397,2025-09-10,Cash,Paid,963
3398,3398,2025-09-13,Card,Paid,974
3399,3399,2025-05-07,Cash,Paid,431
3400,3400,2025-07-28,UPI,Paid,786
3401,3401,2025-06-09,UPI,Paid,866
3402,3402,2025-09-16,Cash,Paid,703
3403,3403,2026-02-24,UPI,Pending,311
3404,3404,2026-02-28,Card,Failed,0
3405,3405,2025-12-24,UPI,Paid,943
3406,3406,2025-08-29,UPI,Paid,896
3407,3407,2025-11-30,UPI,Paid,780
3408,3408,2025-04-20,UPI,Paid,437
3409,3409,2025-10-09,Card,Paid,764
3410,3410,2025-09-28,UPI,Paid,679
3411,3411,2025-04-05,Card,Pending,80
3412,3412,2025-11-06,UPI,Paid,852
3413,3413,2025-09-30,Cash,Paid,330
3414,3414,2025-09-06,Card,Paid,1055
3415,3415,2025-11-09,UPI,Paid,419
3416,3416,2025-06-25,Cash,Paid,644
3417,3417,2025-09-26,UPI,Paid,124
3418,3418,2025-08-13,Cash,Paid,478
3419,3419,2025-09-16,Cash,Paid,1180
3420,3420,2026-02-10,UPI,Paid,119
3421,3421,2025-07-27,Cash,Paid,1119
3422,3422,2025-07-23,UPI,Paid,1200
3423,3423,2025-12-17,UPI,Paid,628
3424,3424,2025-04-07,UPI,Paid,939
3425,3425,2025-08-08,Card,Paid,996
3426,3426,2025-08-10,UPI,Paid,314
3427,3427,2026-04-03,Cash,Paid,720
3428,3428,2026-03-10,UPI,Paid,579
3429,3429,2025-12-09,UPI,Paid,244
3430,3430,2025-04-04,UPI,Paid,641
3431,3431,2026-03-03,UPI,Paid,105
3432,3432,2025-06-04,Cash,Failed,0
3433,3433,2025-12-14,Card,Pending,198
3434,3434,2026-02-08,UPI,Paid,1099
3435,3435,2025-09-09,Card,Paid,243
3436,3436,2025-09-30,UPI,Paid,280
3437,3437,2025-10-19,Card,Paid,761
3438,3438,2026-03-10,UPI,Paid,426
3439,3439,2025-07-06,UPI,Paid,1170
3440,3440,2026-02-20,Card,Paid,422
3441,3441,2025-10-18,UPI,Paid,632
3442,3442,2025-04-17,UPI,Paid,615
3443,3443,2025-11-07,UPI,Paid,277
3444,3444,2025-10-04,Card,Paid,496
3445,3445,2026-01-07,Card,Paid,711
3446,3446,2025-06-18,UPI,Paid,1118
3447,3447,2025-10-11,UPI,Paid,891
3448,3448,2025-07-16,Card,Paid,503
3449,3449,2025-12-22,UPI,Paid,579
3450,3450,2026-01-24,UPI,Paid,598
3451,3451,2025-12-28,UPI,Paid,903
3452,3452,2025-10-02,UPI,Paid,1023
3453,3453,2026-01-25,Card,Pending,425
3454,3454,2025-05-04,Card,Paid,640
3455,3455,2026-03-12,Card,Failed,0
3456,3456,2025-07-17,UPI,Paid,881
3457,3457,2025-12-18,UPI,Pending,203
3458,3458,2026-02-17,Cash,Paid,816
3459,3459,2025-05-28,UPI,Paid,553
3460,3460,2025-12-15,Cash,Paid,121
3461,3461,2025-06-23,Card,Pending,189
3462,3462,2025-12-29,Cash,Paid,986
3463,3463,2025-08-12,Cash,Paid,853
3464,3464,2026-03-09,Card,Paid,132
3465,3465,2026-02-05,UPI,Paid,766
3466,3466,2025-08-02,Cash,Paid,529
3467,3467,2025-09-06,UPI,Paid,1085
3468,3468,2025-05-01,UPI,Paid,750
3469,3469,2026-01-24,UPI,Paid,393
3470,3470,2026-02-21,Card,Paid,317
3471,3471,2025-08-22,UPI,Paid,1041
3472,3472,2025-11-12,Card,Paid,741
3473,3473,2025-05-03,UPI,Paid,914
3474,3474,2025-07-20,UPI,Paid,121
3475,3475,2025-12-10,Card,Paid,904
3476,3476,2025-08-19,Card,Paid,1112
3477,3477,2026-02-17,Card,Paid,530
3478,3478,2026-02-21,Card,Paid,298
3479,3479,2025-09-12,UPI,Failed,0
3480,3480,2025-09-06,UPI,Paid,982
3481,3481,2025-09-16,Cash,Paid,766
3482,3482,2025-04-09,Card,Paid,920
3483,3483,2025-09-19,UPI,Paid,1127
3484,3484,2025-06-06,UPI,Paid,777
3485,3485,2025-04-25,UPI,Paid,351
3486,3486,2025-10-29,UPI,Paid,295
3487,3487,2025-05-09,UPI,Paid,787
3488,3488,2026-02-02,Cash,Paid,160
3489,3489,2025-08-14,UPI,Paid,184
3490,3490,2025-07-04,Cash,Paid,549
3491,3491,2025-12-31,UPI,Paid,1006
3492,3492,2025-07-11,Cash,Pending,177
3493,3493,2025-05-24,UPI,Paid,1111
3494,3494,2026-03-30,Cash,Paid,347
3495,3495,2025-05-17,UPI,Paid,959
3496,3496,2025-10-16,Card,Pending,65
3497,3497,2025-07-01,UPI,Paid,1139
3498,3498,2026-01-20,UPI,Pending,92
3499,3499,2025-10-30,Card,Paid,157
3500,3500,2025-12-08,Cash,Paid,787
3501,3501,2026-03-27,Cash,Paid,375
3502,3502,2025-08-12,UPI,Paid,1061
3503,3503,2025-11-11,Cash,Paid,305
3504,3504,2025-09-26,UPI,Paid,590
3505,3505,2025-08-18,Cash,Paid,840
3506,3506,2025-08-24,UPI,Pending,289
3507,3507,2025-09-25,UPI,Paid,1147
3508,3508,2026-03-31,Card,Paid,937
3509,3509,2025-12-31,UPI,Paid,1137
3510,3510,2025-04-10,UPI,Paid,1127
3511,3511,2025-04-14,UPI,Paid,184
3512,3512,2025-10-18,UPI,Paid,578
3513,3513,2025-07-01,UPI,Paid,118
3514,3514,2025-04-22,Card,Paid,304
3515,3515,2025-07-05,Cash,Paid,699
3516,3516,2026-02-11,Cash,Paid,1018
3517,3517,2025-12-07,Card,Paid,1103
3518,3518,2025-11-02,Card,Paid,591
3519,3519,2025-06-24,Cash,Failed,0
3520,3520,2026-02-09,UPI,Paid,563
3521,3521,2026-03-25,UPI,Paid,937
3522,3522,2025-06-08,Card,Paid,429
3523,3523,2025-07-22,Cash,Paid,1141
3524,3524,2026-01-02,Cash,Paid,103
3525,3525,2025-08-17,UPI,Paid,1010
3526,3526,2025-07-05,UPI,Paid,105
3527,3527,2025-08-15,Card,Failed,0
3528,3528,2025-08-12,UPI,Paid,416
3529,3529,2025-09-18,UPI,Paid,568
3530,3530,2025-12-17,UPI,Paid,665
3531,3531,2025-04-05,UPI,Paid,717
3532,3532,2025-07-09,Cash,Paid,679
3533,3533,2025-07-30,UPI,Paid,986
3534,3534,2026-03-17,UPI,Paid,1061
3535,3535,2025-10-02,UPI,Paid,1144
3536,3536,2025-04-28,UPI,Paid,153
3537,3537,2025-12-09,Card,Paid,356
3538,3538,2026-01-28,UPI,Paid,871
3539,3539,2025-06-26,Cash,Paid,682
3540,3540,2025-12-03,UPI,Paid,1117
3541,3541,2025-12-09,UPI,Paid,539
3542,3542,2026-01-11,Card,Paid,280
3543,3543,2025-07-09,UPI,Paid,595
3544,3544,2025-11-25,UPI,Paid,1010
3545,3545,2025-07-08,Card,Paid,1159
3546,3546,2025-10-02,Card,Failed,0
3547,3547,2026-01-12,UPI,Paid,1158
3548,3548,2025-08-13,UPI,Pending,466
3549,3549,2026-01-07,Card,Paid,413
3550,3550,2026-02-05,Cash,Paid,1163
3551,3551,2025-07-14,Cash,Paid,1197
3552,3552,2025-07-24,UPI,Paid,356
3553,3553,2025-10-15,UPI,Paid,145
3554,3554,2026-01-28,Card,Paid,668
3555,3555,2026-02-20,UPI,Paid,1053
3556,3556,2025-05-19,UPI,Paid,381
3557,3557,2026-02-09,UPI,Paid,1164
3558,3558,2025-10-07,Card,Paid,1190
3559,3559,2026-01-11,Cash,Paid,238
3560,3560,2025-05-21,Cash,Paid,1114
3561,3561,2025-09-01,Cash,Failed,0
3562,3562,2026-02-27,UPI,Paid,263
3563,3563,2025-07-22,UPI,Paid,544
3564,3564,2026-03-27,Card,Paid,1096
3565,3565,2025-08-12,UPI,Paid,797
3566,3566,2025-12-07,Cash,Paid,787
3567,3567,2025-12-21,UPI,Pending,66
3568,3568,2025-04-14,UPI,Paid,774
3569,3569,2025-04-27,Cash,Paid,957
3570,3570,2025-11-30,Cash,Paid,115
3571,3571,2025-08-23,Cash,Failed,0
3572,3572,2025-04-30,UPI,Pending,195
3573,3573,2025-06-17,Card,Pending,369
3574,3574,2025-04-04,UPI,Paid,306
3575,3575,2025-04-29,UPI,Paid,267
3576,3576,2025-08-29,UPI,Failed,0
3577,3577,2025-08-19,UPI,Paid,207
3578,3578,2026-03-06,Card,Paid,1128
3579,3579,2025-05-11,UPI,Paid,697
3580,3580,2026-02-08,UPI,Paid,1011
3581,3581,2025-12-02,Card,Paid,442
3582,3582,2025-08-14,UPI,Paid,330
3583,3583,2025-12-08,Card,Paid,766
3584,3584,2025-08-05,UPI,Paid,984
3585,3585,2026-03-01,Card,Paid,129
3586,3586,2026-02-11,Card,Paid,1082
3587,3587,2025-07-27,Cash,Pending,387
3588,3588,2025-05-05,Card,Paid,363
3589,3589,2025-09-13,UPI,Pending,187
3590,3590,2025-10-25,Cash,Paid,705
3591,3591,2026-01-16,UPI,Paid,362
3592,3592,2025-08-11,Cash,Pending,329
3593,3593,2025-11-17,UPI,Paid,491
3594,3594,2025-10-14,Cash,Paid,277
3595,3595,2025-12-02,Cash,Paid,340
3596,3596,2025-07-09,UPI,Paid,800
3597,3597,2025-05-15,Card,Paid,573
3598,3598,2026-01-25,Cash,Paid,1028
3599,3599,2026-01-08,Card,Paid,1029
3600,3600,2025-12-20,UPI,Paid,608
3601,3601,2026-02-04,UPI,Paid,686
3602,3602,2025-11-17,UPI,Paid,713
3603,3603,2026-03-29,UPI,Failed,0
3604,3604,2025-08-10,Cash,Paid,541
3605,3605,2025-07-24,Card,Paid,503
3606,3606,2025-10-03,UPI,Paid,664
3607,3607,2025-09-09,Card,Paid,1140
3608,3608,2026-01-17,Cash,Paid,834
3609,3609,2026-01-09,UPI,Paid,280
3610,3610,2025-11-06,Cash,Pending,253
3611,3611,2026-01-13,UPI,Paid,1171
3612,3612,2026-01-23,Card,Paid,1074
3613,3613,2026-04-02,Card,Paid,735
3614,3614,2026-01-02,Cash,Paid,1194
3615,3615,2026-03-15,Card,Paid,508
3616,3616,2025-12-10,UPI,Paid,414
3617,3617,2025-05-24,Card,Failed,0
3618,3618,2025-06-24,Card,Paid,248
3619,3619,2026-03-24,UPI,Paid,372
3620,3620,2025-10-22,UPI,Paid,411
3621,3621,2025-11-12,UPI,Failed,0
3622,3622,2025-07-08,UPI,Pending,399
3623,3623,2026-03-03,UPI,Paid,294
3624,3624,2025-12-12,UPI,Paid,998
3625,3625,2025-04-25,UPI,Paid,508
3626,3626,2025-10-09,UPI,Paid,185
3627,3627,2025-09-29,Card,Failed,0
3628,3628,2025-08-06,Card,Paid,353
3629,3629,2025-10-18,Cash,Pending,367
3630,3630,2025-08-21,UPI,Paid,972
3631,3631,2026-03-21,UPI,Paid,140
3632,3632,2025-10-26,Card,Paid,1052
3633,3633,2025-11-30,Cash,Paid,181
3634,3634,2025-10-29,UPI,Pending,240
3635,3635,2025-06-08,UPI,Paid,928
3636,3636,2025-09-09,Cash,Paid,900
3637,3637,2026-03-24,UPI,Paid,1028
3638,3638,2025-10-08,UPI,Paid,533
3639,3639,2025-11-28,Cash,Paid,759
3640,3640,2025-11-15,UPI,Paid,125
3641,3641,2026-02-24,Card,Paid,865
3642,3642,2025-11-06,UPI,Paid,1140
3643,3643,2026-02-16,UPI,Pending,446
3644,3644,2025-09-05,UPI,Paid,517
3645,3645,2025-08-19,UPI,Paid,255
3646,3646,2025-11-08,Cash,Paid,349
3647,3647,2026-02-26,Cash,Paid,189
3648,3648,2026-01-27,UPI,Paid,871
3649,3649,2026-02-01,Cash,Paid,869
3650,3650,2025-08-28,UPI,Paid,195
3651,3651,2026-02-07,UPI,Paid,335
3652,3652,2026-04-03,UPI,Paid,453
3653,3653,2025-04-23,UPI,Paid,296
3654,3654,2025-07-31,Cash,Paid,432
3655,3655,2025-08-25,UPI,Pending,82
3656,3656,2026-02-27,Card,Paid,963
3657,3657,2025-08-19,Cash,Paid,493
3658,3658,2025-11-22,UPI,Paid,1198
3659,3659,2025-07-14,Cash,Paid,604
3660,3660,2025-11-07,Card,Pending,363
3661,3661,2025-12-05,UPI,Paid,311
3662,3662,2025-11-23,UPI,Paid,159
3663,3663,2025-08-22,Card,Paid,673
3664,3664,2025-06-24,UPI,Paid,407
3665,3665,2026-03-01,Card,Paid,557
3666,3666,2025-12-07,Card,Failed,0
3667,3667,2026-01-15,UPI,Paid,689
3668,3668,2025-10-24,Cash,Paid,881
3669,3669,2025-07-28,Card,Paid,463
3670,3670,2025-05-26,Card,Paid,148
3671,3671,2025-05-28,Card,Paid,992
3672,3672,2026-03-21,Card,Paid,145
3673,3673,2025-06-03,Cash,Paid,845
3674,3674,2025-12-21,UPI,Pending,122
3675,3675,2025-05-28,UPI,Paid,1067
3676,3676,2026-02-18,Card,Paid,129
3677,3677,2025-07-15,Cash,Paid,280
3678,3678,2025-04-11,Card,Paid,663
3679,3679,2026-01-03,Card,Paid,1149
3680,3680,2025-11-24,UPI,Pending,92
3681,3681,2025-11-10,UPI,Paid,286
3682,3682,2025-05-21,Card,Paid,948
3683,3683,2025-09-18,Card,Paid,426
3684,3684,2025-12-27,Card,Paid,831
3685,3685,2026-02-20,Cash,Paid,1024
3686,3686,2025-11-05,Cash,Paid,308
3687,3687,2026-02-09,UPI,Paid,341
3688,3688,2026-03-15,Cash,Paid,422
3689,3689,2025-08-20,Card,Paid,228
3690,3690,2025-04-07,UPI,Paid,155
3691,3691,2025-09-17,UPI,Paid,562
3692,3692,2026-01-08,UPI,Paid,1076
3693,3693,2026-02-10,UPI,Paid,294
3694,3694,2025-10-26,Card,Pending,429
3695,3695,2025-10-20,Card,Pending,398
3696,3696,2025-04-08,Cash,Paid,434
3697,3697,2025-12-12,Card,Paid,511
3698,3698,2025-06-01,Cash,Paid,1155
3699,3699,2026-02-24,UPI,Pending,345
3700,3700,2025-05-09,UPI,Paid,1126
3701,3701,2026-03-09,UPI,Paid,401
3702,3702,2025-09-01,UPI,Paid,908
3703,3703,2025-09-01,UPI,Paid,829
3704,3704,2026-04-03,Cash,Paid,1099
3705,3705,2026-02-24,UPI,Paid,728
3706,3706,2025-12-17,UPI,Paid,148
3707,3707,2025-11-25,Card,Paid,122
3708,3708,2025-05-04,Cash,Paid,295
3709,3709,2026-03-15,UPI,Paid,470
3710,3710,2026-03-30,UPI,Paid,843
3711,3711,2025-08-03,Card,Paid,1052
3712,3712,2025-09-04,UPI,Paid,382
3713,3713,2025-08-16,Cash,Paid,680
3714,3714,2025-05-30,UPI,Failed,0
3715,3715,2025-10-01,Card,Paid,1119
3716,3716,2025-07-18,Card,Paid,483
3717,3717,2025-10-29,UPI,Paid,558
3718,3718,2026-03-11,Cash,Paid,485
3719,3719,2025-10-22,Card,Paid,1145
3720,3720,2025-05-04,Card,Paid,172
3721,3721,2025-04-08,Card,Paid,1116
3722,3722,2025-10-06,Cash,Pending,267
3723,3723,2025-06-18,Card,Paid,1004
3724,3724,2026-01-19,UPI,Paid,263
3725,3725,2026-01-31,Card,Paid,486
3726,3726,2025-10-20,UPI,Paid,884
3727,3727,2025-06-30,UPI,Pending,373
3728,3728,2025-12-18,Card,Pending,495
3729,3729,2026-01-19,UPI,Pending,336
3730,3730,2025-09-05,UPI,Paid,869
3731,3731,2025-08-15,Cash,Paid,1174
3732,3732,2025-10-30,UPI,Paid,817
3733,3733,2025-06-07,UPI,Paid,967
3734,3734,2025-12-21,UPI,Pending,212
3735,3735,2026-01-16,Cash,Paid,297
3736,3736,2026-02-14,Card,Pending,377
3737,3737,2025-08-05,UPI,Paid,892
3738,3738,2026-02-03,UPI,Paid,253
3739,3739,2026-02-08,UPI,Pending,375
3740,3740,2025-04-29,Card,Paid,351
3741,3741,2025-10-15,UPI,Paid,395
