Order_ID,Customer_ID,Booking_ID,Order_Date,Order_Time,Order_Type,Table_Number,Order_Status,Total_Amount,Discount,Final_Amount
1056,2858,,2025-12-07,15:30:00.497758,Dine-in,10.0,Cancelled,921,0.0,921.0
1057,1381,689.0,2026-02-15,16:15:00.418247,Dine-in,14.0,Completed,253,0.0,253.0
1058,555,,2025-09-11,12:30:00.477467,Takeaway,,Completed,1108,0.0,1108.0
1059,813,861.0,2025-06-27,12:30:00.269192,Dine-in,1.0,Completed,112,19.86,92.14
1060,2508,,2025-07-18,20:15:00.615231,Takeaway,,Completed,1101,0.0,1101.0
1061,2114,3643.0,2025-07-29,19:00:00.365596,Dine-in,1.0,Completed,1125,0.0,1125.0
1062,3747,4236.0,2026-02-23,10:45:00.406157,Dine-in,11.0,Completed,514,0.0,514.0
1063,1307,3581.0,2025-09-07,21:15:00.707405,Takeaway,,Completed,728,67.22,660.78
1064,3563,2428.0,2026-02-25,21:30:00.286952,Takeaway,,Cancelled,601,0.0,601.0
1065,4583,2703.0,2025-12-18,23:15:00.690244,Takeaway,,Completed,200,0.0,200.0
1066,1443,,2025-08-26,15:30:00.078151,Dine-in,2.0,Completed,956,0.0,956.0
1067,4856,1353.0,2025-07-09,13:45:00.820474,Dine-in,13.0,Completed,815,59.73,755.27
1068,1587,1244.0,2025-12-06,16:30:00.199422,Dine-in,10.0,Pending,962,99.14,862.86
1069,4326,505.0,2026-03-24,11:00:00.701793,Dine-in,8.0,Completed,467,0.0,467.0
1070,1985,3670.0,2025-08-20,12:00:00.237488,Dine-in,17.0,Pending,256,0.0,256.0
1071,622,3985.0,2025-05-31,12:00:00.933693,Takeaway,,Completed,231,26.09,204.91
1072,2093,,2025-11-19,09:00:00.324627,Dine-in,15.0,Cancelled,676,0.0,676.0
1073,3751,,2025-07-15,13:15:00.257845,Dine-in,18.0,Completed,644,0.0,644.0
1074,2719,415.0,2026-01-14,19:00:00.005076,Takeaway,,Completed,546,0.0,546.0
1075,4741,,2025-08-01,11:45:00.585015,Takeaway,,Completed,899,0.0,899.0
1076,1307,4172.0,2026-01-25,17:30:00.848578,Dine-in,5.0,Completed,602,0.0,602.0
1077,4744,,2025-08-21,12:00:00.466141,Dine-in,19.0,Cancelled,425,0.0,425.0
1078,2434,,2025-06-22,18:00:00.104191,Takeaway,,Completed,493,0.0,493.0
1079,3893,3828.0,2025-06-21,21:00:00.720567,Takeaway,,Completed,283,0.0,283.0
1080,3597,2563.0,2026-03-13,11:15:00.284620,Dine-in,15.0,Completed,686,0.0,686.0
1081,583,2224.0,2025-12-07,16:30:00.459296,Takeaway,,Completed,1155,210.27,944.73
1082,254,,2026-01-23,20:45:00.708450,Takeaway,,Completed,767,0.0,767.0
1083,2352,2675.0,2025-04-23,11:30:00.997078,Dine-in,14.0,Cancelled,985,0.0,985.0
1084,982,,2025-12-21,16:30:00.223375,Dine-in,5.0,Completed,629,0.0,629.0
1085,4768,1550.0,2025-07-11,16:30:00.242244,Takeaway,,Completed,567,79.91,487.09
1086,3333,,2025-10-21,14:45:00.656393,Takeaway,,Completed,525,0.0,525.0
1087,2012,540.0,2025-07-04,22:00:00.865850,Takeaway,,Completed,793,79.23,713.77
1088,1588,2676.0,2026-01-15,20:00:00.972542,Takeaway,,Completed,1164,0.0,1164.0
1089,557,3362.0,2025-10-18,21:45:00.501572,Dine-in,4.0,Cancelled,523,72.02,450.98
1090,3500,,2026-01-30,21:45:00.341215,Dine-in,6.0,Completed,1178,89.21,1088.79
1091,1749,,2025-06-23,10:15:00.991699,Takeaway,,Completed,634,0.0,634.0
1092,65,923.0,2025-07-21,15:15:00.574448,Dine-in,5.0,Completed,398,0.0,398.0
1093,4663,,2026-03-06,14:30:00.439365,Takeaway,,Completed,1117,0.0,1117.0
1094,4456,1232.0,2025-10-26,10:30:00.425457,Takeaway,,Pending,994,0.0,994.0
1095,4916,3934.0,2025-05-31,16:15:00.039493,Dine-in,5.0,Completed,558,0.0,558.0
1096,3297,4023.0,2025-06-23,19:30:00.574307,Takeaway,,Completed,619,35.68,583.32
1097,2135,1983.0,2025-08-02,15:45:00.073345,Dine-in,17.0,Completed,261,0.0,261.0
1098,1258,1771.0,2025-09-23,23:00:00.098993,Takeaway,,Completed,778,0.0,778.0
1099,29,3015.0,2026-03-29,13:00:00.781260,Takeaway,,Cancelled,634,0.0,634.0
1100,1692,,2026-02-11,22:00:00.777041,Takeaway,,Completed,546,0.0,546.0
1101,2855,336.0,2025-07-18,19:00:00.597515,Dine-in,4.0,Pending,443,0.0,443.0
1102,3665,3972.0,2025-08-31,14:45:00.020674,Takeaway,,Completed,549,0.0,549.0
1103,567,2282.0,2025-07-04,15:15:00.261770,Dine-in,13.0,Completed,398,0.0,398.0
1104,2200,,2026-01-03,14:00:00.012169,Dine-in,20.0,Completed,1114,70.36,1043.64
1105,2794,963.0,2025-08-10,16:30:00.726879,Takeaway,,Cancelled,513,0.0,513.0
1106,612,,2026-02-17,12:00:00.279878,Dine-in,4.0,Completed,1145,0.0,1145.0
1107,4298,3419.0,2025-09-20,16:30:00.974492,Takeaway,,Completed,898,0.0,898.0
1108,4270,3517.0,2025-09-19,22:30:00.544943,Takeaway,,Completed,623,115.96,507.04
1109,3293,346.0,2025-08-24,13:30:00.895708,Takeaway,,Completed,194,13.53,180.47
1110,1912,71.0,2025-08-13,16:30:00.516579,Takeaway,,Cancelled,449,0.0,449.0
1111,4635,3627.0,2025-09-24,23:00:00.825518,Takeaway,,Completed,851,0.0,851.0
1112,2317,4680.0,2026-01-22,11:00:00.741373,Dine-in,5.0,Completed,166,30.98,135.02
1113,2903,2168.0,2025-10-30,09:30:00.185030,Takeaway,,Completed,1185,0.0,1185.0
1114,2300,1648.0,2026-01-05,10:00:00.166039,Dine-in,4.0,Cancelled,506,0.0,506.0
1115,2260,4904.0,2025-12-27,21:45:00.938671,Dine-in,7.0,Completed,642,69.37,572.63
1116,3710,4133.0,2025-10-14,10:00:00.644297,Dine-in,13.0,Cancelled,720,106.8,613.2
1117,772,1276.0,2025-07-04,19:00:00.996517,Dine-in,1.0,Completed,410,0.0,410.0
1118,2649,4521.0,2025-08-25,20:30:00.578086,Dine-in,10.0,Completed,946,0.0,946.0
1119,1527,2948.0,2025-11-19,13:30:00.622425,Dine-in,12.0,Completed,251,0.0,251.0
1120,1689,2963.0,2025-12-13,13:00:00.755586,Dine-in,18.0,Completed,715,132.98,582.02
1121,751,,2025-04-10,13:30:00.464471,Dine-in,6.0,Completed,968,141.3,826.7
1122,3122,,2025-07-24,21:45:00.475892,Dine-in,9.0,Cancelled,667,50.88,616.12
1123,3514,3305.0,2025-09-22,17:30:00.923392,Dine-in,16.0,Completed,729,0.0,729.0
1124,4326,,2025-10-19,12:30:00.109371,Dine-in,4.0,Completed,601,89.78,511.22
1125,3826,,2025-09-20,14:00:00.811641,Takeaway,,Completed,690,126.26,563.74
1126,2083,210.0,2025-10-30,20:15:00.823634,Dine-in,10.0,Completed,234,0.0,234.0
1127,1220,1727.0,2026-01-14,23:15:00.655527,Dine-in,15.0,Completed,162,17.21,144.79
1128,3174,,2025-06-18,22:00:00.153085,Takeaway,,Completed,113,0.0,113.0
1129,1990,4099.0,2025-06-23,23:15:00.196197,Takeaway,,Completed,1023,0.0,1023.0
1130,3574,1837.0,2026-02-23,13:15:00.848613,Dine-in,11.0,Completed,483,41.64,441.36
1131,3272,3002.0,2026-01-10,14:30:00.004759,Dine-in,4.0,Completed,400,0.0,400.0
1132,1688,2327.0,2025-09-21,19:45:00.592754,Dine-in,14.0,Completed,996,0.0,996.0
1133,920,,2026-02-27,09:00:00.160921,Takeaway,,Completed,466,0.0,466.0
1134,395,3010.0,2025-04-21,21:45:00.551971,Takeaway,,Completed,928,0.0,928.0
1135,4294,844.0,2025-10-24,09:00:00.004702,Takeaway,,Completed,148,0.0,148.0
1136,4095,,2025-08-02,16:15:00.865297,Takeaway,,Completed,128,0.0,128.0
1137,1657,,2025-07-25,09:45:00.889401,Takeaway,,Completed,758,0.0,758.0
1138,90,,2025-12-10,12:45:00.913508,Takeaway,,Pending,257,0.0,257.0
1139,982,,2025-04-05,23:15:00.517397,Dine-in,11.0,Completed,1119,0.0,1119.0
1140,3758,1148.0,2025-07-16,13:45:00.032182,Takeaway,,Completed,489,0.0,489.0
1141,1660,,2026-03-03,11:00:00.542782,Dine-in,4.0,Cancelled,117,22.48,94.52
1142,2082,,2026-03-12,11:00:00.869391,Dine-in,14.0,Completed,681,0.0,681.0
1143,877,3265.0,2025-06-01,19:00:00.672406,Dine-in,6.0,Completed,191,0.0,191.0
1144,716,612.0,2026-03-28,10:00:00.519681,Dine-in,8.0,Completed,504,0.0,504.0
1145,936,,2026-01-01,15:00:00.958704,Takeaway,,Completed,813,0.0,813.0
1146,3096,1082.0,2025-12-01,16:00:00.535336,Takeaway,,Completed,850,0.0,850.0
1147,897,,2025-05-16,09:45:00.333247,Dine-in,10.0,Completed,821,0.0,821.0
1148,248,,2025-09-20,16:30:00.614032,Dine-in,3.0,Completed,394,23.65,370.35
1149,2688,,2025-08-07,12:00:00.740109,Dine-in,2.0,Pending,303,0.0,303.0
1150,4109,4447.0,2026-03-17,23:30:00.881624,Takeaway,,Completed,483,0.0,483.0
1151,1167,19.0,2025-09-23,17:30:00.201780,Dine-in,17.0,Cancelled,490,61.34,428.66
1152,59,630.0,2025-07-18,09:45:00.263442,Takeaway,,Completed,471,0.0,471.0
1153,1909,,2025-08-10,15:00:00.382597,Dine-in,20.0,Completed,507,53.96,453.04
1154,4968,,2025-07-20,20:30:00.148820,Takeaway,,Cancelled,925,0.0,925.0
1155,814,,2025-10-09,09:15:00.132984,Takeaway,,Cancelled,535,0.0,535.0
1156,2418,3828.0,2025-12-16,12:45:00.280336,Dine-in,14.0,Completed,124,0.0,124.0
1157,580,3857.0,2026-02-03,20:45:00.690642,Takeaway,,Pending,641,0.0,641.0
1158,3031,,2026-03-04,18:30:00.892060,Dine-in,2.0,Completed,576,0.0,576.0
1159,3113,4574.0,2025-09-29,12:15:00.722967,Takeaway,,Completed,641,0.0,641.0
1160,4117,196.0,2025-12-27,09:30:00.659435,Dine-in,9.0,Pending,1161,169.05,991.95
1161,4632,,2025-07-08,21:45:00.037483,Dine-in,18.0,Completed,1157,0.0,1157.0
1162,460,2496.0,2026-01-11,14:15:00.097268,Dine-in,19.0,Completed,104,7.02,96.98
1163,4774,4598.0,2025-06-24,18:45:00.738693,Takeaway,,Cancelled,859,0.0,859.0
1164,2839,,2026-02-16,12:15:00.384637,Dine-in,11.0,Pending,306,0.0,306.0
1165,4586,1058.0,2026-03-01,10:00:00.125056,Takeaway,,Pending,171,0.0,171.0
1166,2454,1431.0,2026-01-08,23:30:00.390629,Takeaway,,Completed,202,0.0,202.0
1167,4235,798.0,2025-09-06,11:45:00.272806,Dine-in,4.0,Completed,721,0.0,721.0
1168,3603,,2026-03-22,20:00:00.700932,Dine-in,20.0,Completed,995,0.0,995.0
1169,3071,3347.0,2025-12-28,13:00:00.712558,Takeaway,,Completed,825,70.78,754.22
1170,1769,,2025-07-16,13:15:00.129837,Dine-in,5.0,Cancelled,919,121.59,797.41
1171,442,2153.0,2026-03-15,19:15:00.524648,Dine-in,9.0,Cancelled,751,142.55,608.45
1172,3670,,2026-03-03,18:30:00.288126,Takeaway,,Completed,483,0.0,483.0
1173,4406,4345.0,2025-05-16,19:45:00.871716,Dine-in,3.0,Completed,884,0.0,884.0
1174,2631,,2025-07-14,22:30:00.083558,Dine-in,17.0,Completed,1031,164.36,866.64
1175,3189,1254.0,2026-02-22,23:15:00.206581,Takeaway,,Cancelled,1023,0.0,1023.0
1176,4933,1538.0,2026-03-02,17:00:00.944132,Dine-in,11.0,Completed,845,79.15,765.85
1177,2518,,2025-08-31,10:00:00.615163,Takeaway,,Completed,311,0.0,311.0
1178,4014,1078.0,2025-07-19,12:15:00.036134,Takeaway,,Completed,1169,206.65,962.35
1179,1035,1731.0,2025-08-07,12:30:00.053092,Takeaway,,Completed,1004,0.0,1004.0
1180,4785,1880.0,2025-08-13,17:00:00.886778,Takeaway,,Completed,982,0.0,982.0
1181,2223,2018.0,2025-06-18,20:15:00.788123,Takeaway,,Completed,555,28.26,526.74
1182,4164,,2025-12-09,16:30:00.195254,Takeaway,,Completed,1045,131.19,913.81
1183,1237,1347.0,2026-03-14,17:45:00.146872,Dine-in,20.0,Completed,369,0.0,369.0
1184,870,,2025-11-02,11:30:00.266556,Dine-in,5.0,Completed,990,0.0,990.0
1185,3598,3362.0,2025-11-30,20:45:00.083441,Takeaway,,Completed,717,0.0,717.0
1186,4537,4618.0,2025-12-01,23:15:00.756552,Dine-in,16.0,Completed,851,0.0,851.0
1187,2162,,2025-07-09,19:15:00.062006,Dine-in,14.0,Completed,155,0.0,155.0
1188,234,306.0,2025-10-25,16:15:00.185132,Takeaway,,Completed,138,0.0,138.0
1189,2287,4969.0,2025-10-31,19:15:00.996168,Dine-in,18.0,Completed,112,0.0,112.0
1190,54,,2025-08-11,15:30:00.627402,Takeaway,,Completed,413,0.0,413.0
1191,1174,4948.0,2025-05-09,21:15:00.550155,Dine-in,11.0,Completed,130,0.0,130.0
1192,4281,2112.0,2025-11-09,19:00:00.273989,Takeaway,,Completed,258,0.0,258.0
1193,85,1529.0,2025-08-30,20:45:00.284589,Dine-in,20.0,Completed,625,0.0,625.0
1194,3479,158.0,2025-05-03,23:00:00.088713,Takeaway,,Completed,963,0.0,963.0
1195,928,2725.0,2025-08-16,14:15:00.046777,Dine-in,17.0,Completed,289,33.58,255.42
1196,573,1819.0,2026-01-13,14:15:00.484333,Dine-in,4.0,Cancelled,702,36.57,665.43
1197,1711,1190.0,2025-09-17,18:00:00.975897,Takeaway,,Completed,1019,0.0,1019.0
1198,298,,2025-07-10,17:15:00.209392,Dine-in,11.0,Completed,463,0.0,463.0
1199,3886,1502.0,2025-04-22,15:15:00.392568,Dine-in,17.0,Pending,986,0.0,986.0
1200,3262,3849.0,2025-11-16,12:15:00.355283,Takeaway,,Completed,310,49.37,260.63
1201,885,1906.0,2025-08-14,15:45:00.503479,Dine-in,12.0,Pending,960,0.0,960.0
1202,4436,,2025-09-20,13:45:00.943752,Takeaway,,Completed,122,0.0,122.0
1203,251,2940.0,2026-02-12,20:45:00.633872,Dine-in,11.0,Cancelled,958,0.0,958.0
1204,2937,167.0,2025-12-22,12:30:00.183419,Dine-in,5.0,Cancelled,276,0.0,276.0
1205,2440,3454.0,2025-08-24,16:15:00.274229,Takeaway,,Pending,1095,68.99,1026.01
1206,3622,4815.0,2025-12-21,17:15:00.128773,Dine-in,6.0,Cancelled,1004,197.89,806.11
1207,1449,4999.0,2025-12-21,10:15:00.322175,Dine-in,1.0,Completed,818,162.72,655.28
1208,2355,,2026-02-09,20:15:00.188921,Takeaway,,Completed,936,0.0,936.0
1209,2538,,2026-03-24,09:45:00.151086,Takeaway,,Completed,760,0.0,760.0
1210,2550,1618.0,2025-12-24,23:45:00.436564,Dine-in,18.0,Completed,728,101.25,626.75
1211,1956,3684.0,2025-09-03,21:00:00.098826,Takeaway,,Pending,414,0.0,414.0
1212,4675,545.0,2025-10-06,22:45:00.601617,Dine-in,9.0,Completed,596,101.61,494.39
1213,4252,,2025-04-25,21:45:00.869834,Dine-in,20.0,Completed,802,0.0,802.0
1214,2678,4981.0,2026-01-06,20:45:00.406228,Takeaway,,Pending,939,0.0,939.0
1215,3665,,2026-01-08,16:00:00.816807,Dine-in,8.0,Completed,326,0.0,326.0
1216,546,3399.0,2026-02-15,09:00:00.576307,Takeaway,,Completed,999,0.0,999.0
1217,1290,3899.0,2025-07-09,23:30:00.232036,Dine-in,7.0,Completed,1023,0.0,1023.0
1218,586,952.0,2025-07-20,21:30:00.737415,Dine-in,12.0,Completed,645,0.0,645.0
1219,2249,,2026-02-20,19:45:00.923747,Takeaway,,Completed,911,0.0,911.0
1220,3697,,2025-09-21,13:00:00.804815,Takeaway,,Completed,1155,0.0,1155.0
1221,3066,232.0,2026-02-05,12:30:00.874326,Takeaway,,Completed,1051,0.0,1051.0
1222,624,432.0,2025-07-02,13:30:00.523745,Takeaway,,Completed,144,0.0,144.0
1223,1817,2942.0,2025-12-17,15:15:00.328532,Dine-in,14.0,Completed,1123,0.0,1123.0
1224,3681,,2025-06-22,19:45:00.040620,Takeaway,,Completed,708,0.0,708.0
1225,4147,3980.0,2025-07-30,22:30:00.736747,Takeaway,,Cancelled,1020,0.0,1020.0
1226,4232,4840.0,2025-04-14,11:45:00.610696,Dine-in,14.0,Completed,937,0.0,937.0
1227,1185,,2025-04-25,19:00:00.639635,Dine-in,14.0,Completed,379,21.25,357.75
1228,4645,2746.0,2025-10-08,17:30:00.018471,Takeaway,,Pending,797,53.62,743.38
1229,1092,2752.0,2025-11-13,23:45:00.422727,Dine-in,13.0,Completed,695,0.0,695.0
1230,947,3380.0,2025-10-21,14:45:00.382016,Dine-in,10.0,Completed,420,0.0,420.0
1231,1826,3654.0,2025-06-06,21:00:00.640287,Dine-in,15.0,Completed,149,0.0,149.0
1232,377,4528.0,2025-10-15,16:45:00.810807,Dine-in,9.0,Completed,385,0.0,385.0
1233,3470,3757.0,2026-02-15,11:15:00.873176,Dine-in,14.0,Pending,596,0.0,596.0
1234,3230,442.0,2025-08-16,11:30:00.079369,Takeaway,,Pending,312,0.0,312.0
1235,1017,,2025-07-27,13:00:00.451698,Dine-in,11.0,Completed,740,0.0,740.0
1236,3232,708.0,2025-12-03,22:00:00.753853,Takeaway,,Pending,1045,0.0,1045.0
1237,4949,1139.0,2025-12-07,18:30:00.205533,Takeaway,,Completed,286,26.96,259.04
1238,4981,385.0,2026-01-07,12:15:00.040663,Dine-in,4.0,Completed,1001,0.0,1001.0
1239,4633,2875.0,2025-09-24,19:30:00.388156,Dine-in,16.0,Completed,346,46.66,299.34
1240,2977,2313.0,2025-10-25,15:00:00.120267,Dine-in,18.0,Completed,508,27.22,480.78
1241,863,1035.0,2025-10-10,21:00:00.712420,Takeaway,,Completed,645,86.23,558.77
1242,1330,2666.0,2025-11-14,15:15:00.852598,Takeaway,,Completed,517,0.0,517.0
1243,2918,,2026-03-22,17:15:00.934710,Takeaway,,Completed,744,109.46,634.54
1244,943,,2026-02-06,21:00:00.064063,Dine-in,10.0,Cancelled,441,0.0,441.0
1245,1895,3579.0,2025-09-01,10:00:00.330608,Takeaway,,Completed,943,178.3,764.7
1246,502,,2025-06-03,12:15:00.926211,Takeaway,,Cancelled,471,0.0,471.0
1247,4227,,2025-11-07,22:00:00.513499,Takeaway,,Completed,1004,0.0,1004.0
1248,4535,3483.0,2026-01-18,15:30:00.112642,Dine-in,20.0,Completed,1152,151.51,1000.49
1249,3912,790.0,2026-02-10,12:15:00.922904,Dine-in,18.0,Completed,631,39.4,591.6
1250,4068,3338.0,2025-04-16,18:00:00.173409,Dine-in,12.0,Completed,884,0.0,884.0
1251,3203,,2026-03-24,13:00:00.202445,Dine-in,15.0,Completed,740,0.0,740.0
1252,1222,,2025-10-03,19:45:00.388444,Takeaway,,Completed,1065,0.0,1065.0
1253,1798,,2025-08-05,19:00:00.641845,Takeaway,,Completed,963,0.0,963.0
1254,2297,2280.0,2025-05-21,10:00:00.362416,Dine-in,1.0,Completed,107,0.0,107.0
1255,2926,,2025-04-10,17:00:00.486263,Dine-in,20.0,Completed,862,79.72,782.28
1256,3910,2807.0,2025-11-21,11:45:00.304524,Takeaway,,Completed,292,0.0,292.0
1257,1313,,2025-10-26,19:15:00.989040,Takeaway,,Completed,661,0.0,661.0
1258,4987,,2025-08-17,13:45:00.009117,Dine-in,20.0,Completed,237,0.0,237.0
1259,2699,,2026-03-02,20:45:00.860443,Takeaway,,Completed,1016,0.0,1016.0
1260,4406,3179.0,2026-02-13,23:00:00.106581,Dine-in,6.0,Completed,643,105.44,537.56
1261,917,1906.0,2025-10-19,10:15:00.417343,Dine-in,12.0,Pending,1073,183.76,889.24
1262,1825,3830.0,2026-02-11,15:15:00.270815,Dine-in,17.0,Completed,331,0.0,331.0
1263,2893,1972.0,2025-07-27,18:15:00.225285,Takeaway,,Completed,607,0.0,607.0
1264,2401,,2025-04-11,12:15:00.098690,Dine-in,17.0,Completed,962,0.0,962.0
1265,4565,3486.0,2025-09-24,22:45:00.404871,Takeaway,,Completed,125,20.9,104.1
1266,990,,2025-12-23,17:00:00.137989,Takeaway,,Completed,1093,145.75,947.25
1267,2794,,2025-05-07,17:45:00.705457,Dine-in,17.0,Completed,852,82.55,769.45
1268,383,,2025-11-25,23:45:00.952345,Dine-in,13.0,Pending,517,0.0,517.0
1269,3234,1112.0,2025-12-12,15:30:00.583598,Dine-in,13.0,Completed,104,0.0,104.0
1270,529,593.0,2025-07-09,09:30:00.143980,Takeaway,,Completed,1135,0.0,1135.0
1271,4012,,2026-02-17,09:30:00.397564,Takeaway,,Completed,313,0.0,313.0
1272,683,,2025-10-09,18:45:00.316548,Dine-in,9.0,Completed,279,55.23,223.77
1273,4373,,2025-09-14,16:00:00.462433,Takeaway,,Completed,103,0.0,103.0
1274,1294,,2026-01-17,20:15:00.669384,Dine-in,5.0,Completed,359,0.0,359.0
1275,1094,,2025-04-21,10:15:00.472880,Dine-in,1.0,Completed,172,0.0,172.0
1276,1552,3112.0,2025-07-07,23:30:00.182355,Dine-in,14.0,Pending,108,0.0,108.0
1277,3373,2306.0,2025-10-07,17:15:00.419079,Dine-in,5.0,Completed,405,0.0,405.0
1278,4590,772.0,2026-01-19,16:30:00.408343,Takeaway,,Cancelled,795,0.0,795.0
1279,3595,,2025-08-28,11:15:00.951985,Dine-in,17.0,Pending,638,0.0,638.0
1280,1159,,2026-02-11,23:30:00.823442,Dine-in,14.0,Cancelled,140,0.0,140.0
1281,2701,905.0,2025-12-27,20:15:00.648739,Dine-in,17.0,Completed,880,0.0,880.0
1282,3028,3947.0,2025-05-23,21:15:00.166676,Takeaway,,Completed,1196,0.0,1196.0
1283,2328,,2025-12-10,16:15:00.291687,Takeaway,,Completed,588,0.0,588.0
1284,1908,,2025-06-24,18:45:00.095489,Takeaway,,Completed,847,166.16,680.84
1285,4400,,2025-09-13,22:45:00.742810,Takeaway,,Completed,1011,54.69,956.31
1286,4303,1082.0,2026-03-25,19:30:00.435660,Dine-in,9.0,Completed,744,126.84,617.16
1287,3020,,2026-01-24,22:15:00.610607,Dine-in,5.0,Completed,1006,115.82,890.18
1288,1579,,2025-12-17,12:00:00.272720,Takeaway,,Pending,621,0.0,621.0
1289,2584,,2025-05-08,22:30:00.231616,Dine-in,5.0,Completed,256,0.0,256.0
1290,2221,,2026-02-27,20:45:00.366034,Takeaway,,Completed,849,0.0,849.0
1291,539,,2025-04-12,12:45:00.399420,Dine-in,20.0,Completed,119,0.0,119.0
1292,2448,4385.0,2025-09-08,12:30:00.832637,Dine-in,7.0,Completed,710,0.0,710.0
1293,4310,606.0,2025-05-05,22:30:00.654794,Takeaway,,Pending,186,0.0,186.0
1294,4751,356.0,2025-06-30,20:15:00.256876,Dine-in,2.0,Pending,1079,0.0,1079.0
1295,1160,2636.0,2026-04-01,21:00:00.513632,Dine-in,17.0,Completed,821,0.0,821.0
1296,4297,2214.0,2025-06-08,10:30:00.127981,Takeaway,,Pending,1068,91.18,976.82
1297,1235,,2025-04-13,11:30:00.119613,Dine-in,17.0,Completed,1003,0.0,1003.0
1298,4884,3686.0,2025-11-06,11:00:00.260260,Takeaway,,Completed,313,50.53,262.47
1299,4264,2839.0,2026-01-16,23:15:00.341004,Dine-in,9.0,Pending,444,0.0,444.0
1300,86,3042.0,2025-07-10,17:00:00.004989,Takeaway,,Completed,423,0.0,423.0
1301,2090,,2025-07-27,13:30:00.804517,Takeaway,,Completed,990,0.0,990.0
1302,1033,258.0,2025-07-26,19:15:00.296622,Dine-in,7.0,Completed,966,0.0,966.0
1303,549,2543.0,2026-01-20,10:00:00.982663,Takeaway,,Completed,1161,126.28,1034.72
1304,1095,,2025-05-02,17:00:00.985164,Dine-in,1.0,Completed,187,0.0,187.0
1305,4320,,2025-05-12,23:45:00.548963,Dine-in,9.0,Completed,580,0.0,580.0
1306,4060,4450.0,2026-01-01,11:15:00.622748,Takeaway,,Completed,590,0.0,590.0
1307,882,4144.0,2025-04-29,13:15:00.620552,Takeaway,,Cancelled,780,0.0,780.0
1308,3869,2011.0,2025-08-24,09:15:00.062527,Dine-in,16.0,Completed,672,0.0,672.0
1309,1835,2723.0,2025-12-09,10:30:00.331515,Takeaway,,Pending,352,0.0,352.0
1310,765,1488.0,2025-06-07,16:45:00.365402,Dine-in,2.0,Pending,1143,204.31,938.69
1311,2381,2922.0,2026-03-23,18:00:00.634928,Takeaway,,Cancelled,735,144.42,590.58
1312,4432,,2026-01-08,10:00:00.374883,Takeaway,,Pending,142,0.0,142.0
1313,3723,1779.0,2025-07-09,18:15:00.675868,Takeaway,,Completed,1012,0.0,1012.0
1314,2533,,2025-08-24,10:45:00.023603,Takeaway,,Completed,485,0.0,485.0
1315,4764,1968.0,2025-09-09,14:30:00.208794,Dine-in,9.0,Completed,510,37.38,472.62
1316,3855,4005.0,2025-12-08,13:45:00.286114,Takeaway,,Cancelled,1137,0.0,1137.0
1317,4439,,2025-09-04,12:00:00.088558,Dine-in,15.0,Pending,696,0.0,696.0
1318,1671,42.0,2025-11-08,13:15:00.243165,Takeaway,,Pending,358,0.0,358.0
1319,1024,,2025-10-06,21:15:00.069241,Dine-in,20.0,Completed,143,0.0,143.0
1320,1798,3611.0,2026-03-03,20:00:00.724720,Takeaway,,Completed,1026,0.0,1026.0
1321,1325,,2026-01-16,15:45:00.110291,Dine-in,19.0,Completed,678,79.99,598.01
1322,1394,4230.0,2025-10-28,16:30:00.394714,Dine-in,18.0,Completed,1148,96.97,1051.03
1323,3011,3367.0,2025-07-01,18:00:00.592338,Dine-in,3.0,Completed,144,0.0,144.0
1324,3250,581.0,2025-06-19,20:30:00.383929,Dine-in,15.0,Completed,843,0.0,843.0
1325,4012,,2025-12-09,18:15:00.066548,Takeaway,,Pending,640,0.0,640.0
1326,828,,2025-08-02,22:45:00.425271,Takeaway,,Completed,323,0.0,323.0
1327,1426,,2026-03-30,10:00:00.087216,Takeaway,,Completed,260,0.0,260.0
1328,4678,,2026-02-19,09:45:00.727154,Dine-in,19.0,Completed,855,50.44,804.56
1329,2877,1987.0,2025-12-21,11:00:00.480644,Takeaway,,Pending,696,0.0,696.0
1330,1668,2180.0,2026-03-22,10:30:00.958710,Takeaway,,Completed,1186,138.99,1047.01
1331,1372,,2026-02-23,13:15:00.368823,Takeaway,,Completed,940,0.0,940.0
1332,3543,,2025-06-01,14:15:00.576322,Takeaway,,Completed,339,26.36,312.64
1333,1144,,2025-11-04,15:15:00.563526,Takeaway,,Cancelled,646,0.0,646.0
1334,1679,648.0,2025-09-29,22:00:00.524650,Dine-in,17.0,Completed,1162,219.05,942.95
1335,1347,2367.0,2026-02-27,22:45:00.061042,Takeaway,,Pending,267,46.33,220.67
1336,3953,779.0,2025-11-27,21:00:00.421874,Dine-in,17.0,Completed,145,0.0,145.0
1337,2074,,2025-10-10,11:00:00.800368,Takeaway,,Cancelled,895,168.49,726.51
1338,4706,4362.0,2025-07-26,18:45:00.991973,Takeaway,,Completed,1172,65.99,1106.01
1339,28,764.0,2025-11-23,13:15:00.151171,Dine-in,15.0,Completed,265,51.59,213.41
1340,2012,1535.0,2025-10-24,19:15:00.705972,Dine-in,8.0,Completed,205,0.0,205.0
1341,2471,2269.0,2025-11-18,10:15:00.509426,Takeaway,,Pending,462,0.0,462.0
1342,2359,,2025-08-30,21:15:00.390553,Takeaway,,Completed,678,0.0,678.0
1343,1637,1381.0,2025-08-12,18:00:00.003721,Dine-in,1.0,Completed,362,25.72,336.28
