Ride_ID,Booking_ID,Customer_ID,Driver_ID,Vehicle_ID,Pickup_Location,Drop_Location,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Ride_Distance_km,Estimated_Duration_min,Actual_Duration_min,Ride_Status,Cancellation_Reason,Booking_Time,Pickup_Time,Drop_Time
1480,1212,3227,872,294,"Udhna, Surat","Viman Nagar, Pune",21.205345,72.766462,21.137579,72.896033,16.49,52,53,Completed,,2026-04-05 23:40:02.713032,2026-04-05 23:43:02.713032,2026-04-06 00:36:02.713032
1481,1497,2442,904,568,"Borivali, Mumbai","Adajan, Surat",21.10583,72.769061,21.117991,72.760572,7.34,25,27,Completed,,2026-02-23 23:56:22.484936,2026-02-24 00:02:22.484936,2026-02-24 00:29:22.484936
1482,2026,605,888,372,"Dadar, Mumbai","Saket, Delhi",21.132914,72.832097,21.200857,72.827401,14.59,30,37,Cancelled,Long waiting time,2025-12-23 08:59:08.686609,2025-12-23 09:03:08.686609,
1483,1859,4426,976,348,"Powai, Mumbai","Viman Nagar, Pune",21.244428,72.875362,21.17149,72.823593,4.93,16,26,Completed,,2025-10-05 13:56:34.886438,2025-10-05 14:09:34.886438,2025-10-05 14:35:34.886438
1484,4220,4490,230,700,"Viman Nagar, Pune","Udhna, Surat",21.139429,72.789825,21.148457,72.877737,13.44,30,26,Completed,,2026-02-11 06:44:02.096735,2026-02-11 06:48:02.096735,2026-02-11 07:14:02.096735
1485,3241,4600,316,253,"Dwarka, Delhi","Powai, Mumbai",21.133185,72.894729,21.17388,72.839783,9.45,31,32,Completed,,2026-01-12 08:03:10.447932,2026-01-12 08:15:10.447932,2026-01-12 08:47:10.447932
1486,2646,465,651,698,"Navrangpura, Ahmedabad","Whitefield, Bangalore",21.1783,72.873423,21.240035,72.834236,7.23,26,22,Cancelled,Long waiting time,2025-11-11 13:28:37.292790,2025-11-11 13:34:37.292790,
1487,88,2709,895,724,"Electronic City, Bangalore","Wakad, Pune",21.113738,72.771642,21.149713,72.757701,5.33,10,9,Completed,,2025-12-27 11:29:54.726884,2025-12-27 11:37:54.726884,2025-12-27 11:46:54.726884
1488,3354,3521,647,715,"Dwarka, Delhi","Dwarka, Delhi",21.144762,72.832062,21.155584,72.768678,8.18,28,23,Cancelled,Driver not available,2026-04-01 16:54:06.500101,2026-04-01 16:57:06.500101,
1489,3064,2614,725,507,"Bopal, Ahmedabad","Dwarka, Delhi",21.129499,72.859775,21.110263,72.814017,7.25,17,24,Completed,,2026-03-10 08:30:37.713348,2026-03-10 08:34:37.713348,2026-03-10 08:58:37.713348
1490,4559,3417,341,345,"Electronic City, Bangalore","Udhna, Surat",21.238606,72.88207,21.205713,72.829011,2.79,5,1,Completed,,2026-02-05 23:57:43.383554,2026-02-06 00:02:43.383554,2026-02-06 00:03:43.383554
1491,600,4083,501,252,"Connaught Place, Delhi","Viman Nagar, Pune",21.111136,72.785834,21.177094,72.867408,11.29,28,24,Completed,,2025-12-09 06:32:28.016845,2025-12-09 06:34:28.016845,2025-12-09 06:58:28.016845
1492,258,3849,887,644,"Kothrud, Pune","Kothrud, Pune",21.100328,72.759688,21.244643,72.759414,5.06,19,19,Completed,,2025-10-28 14:51:01.126657,2025-10-28 14:54:01.126657,2025-10-28 15:13:01.126657
1493,242,1602,607,599,"Bopal, Ahmedabad","Powai, Mumbai",21.153968,72.827138,21.222371,72.764976,18.5,58,63,No-Show,Driver cancelled,2026-02-17 15:34:42.113091,2026-02-17 15:39:42.113091,
1494,4205,2556,871,295,"Andheri, Mumbai","Powai, Mumbai",21.21907,72.862501,21.167872,72.757922,9.75,21,25,No-Show,Customer cancelled,2026-02-06 00:29:01.985326,2026-02-06 00:33:01.985326,
1495,3533,690,707,759,"Indiranagar, Bangalore","Dwarka, Delhi",21.132038,72.79101,21.242911,72.81407,7.42,28,24,Completed,,2026-03-30 16:05:57.001047,2026-03-30 16:20:57.001047,2026-03-30 16:44:57.001047
1496,1837,3391,240,632,"Karol Bagh, Delhi","Connaught Place, Delhi",21.107545,72.882455,21.249394,72.870213,8.13,28,36,Completed,,2026-01-04 02:48:46.081318,2026-01-04 03:01:46.081318,2026-01-04 03:37:46.081318
1497,3309,310,139,17,"Powai, Mumbai","Whitefield, Bangalore",21.162413,72.884085,21.216478,72.887669,2.47,7,17,Completed,,2026-02-10 06:18:41.487283,2026-02-10 06:27:41.487283,2026-02-10 06:44:41.487283
1498,3417,4491,608,113,"Bandra, Mumbai","Andheri, Mumbai",21.180264,72.817271,21.171834,72.849247,9.12,33,37,Cancelled,Long waiting time,2025-12-24 07:48:24.550797,2025-12-24 07:59:24.550797,
1499,4463,4059,5,438,"Dadar, Mumbai","Rohini, Delhi",21.245726,72.760987,21.1154,72.854245,11.23,40,49,Completed,,2026-01-17 22:07:03.825325,2026-01-17 22:21:03.825325,2026-01-17 23:10:03.825325
1500,3990,3885,831,392,"Karol Bagh, Delhi","Dadar, Mumbai",21.125643,72.829532,21.114574,72.776653,5.81,13,8,Completed,,2026-01-14 14:41:55.291467,2026-01-14 14:48:55.291467,2026-01-14 14:56:55.291467
1501,3254,1531,58,215,"Satellite, Ahmedabad","Connaught Place, Delhi",21.160634,72.83871,21.171031,72.832537,15.45,61,62,Cancelled,Customer cancelled,2025-10-08 11:55:50.666535,2025-10-08 12:00:50.666535,
1502,3267,2853,28,401,"Bopal, Ahmedabad","Wakad, Pune",21.151751,72.782982,21.196689,72.817895,12.02,33,28,Completed,,2026-03-10 21:35:32.918423,2026-03-10 21:37:32.918423,2026-03-10 22:05:32.918423
1503,1294,555,150,155,"Bopal, Ahmedabad","Kothrud, Pune",21.229717,72.795009,21.127671,72.750103,7.76,18,13,Completed,,2025-11-16 16:36:50.891302,2025-11-16 16:49:50.891302,2025-11-16 17:02:50.891302
1504,4909,1041,188,346,"Dwarka, Delhi","Whitefield, Bangalore",21.236606,72.821589,21.145575,72.882272,19.92,60,58,Cancelled,Payment issue,2025-12-28 20:55:57.402085,2025-12-28 21:09:57.402085,
1505,3392,2706,202,61,"Hinjewadi, Pune","Andheri, Mumbai",21.155211,72.880924,21.12528,72.833007,19.18,54,58,Completed,,2026-03-02 17:41:50.969715,2026-03-02 17:47:50.969715,2026-03-02 18:45:50.969715
1506,952,3668,275,33,"Karol Bagh, Delhi","Katargam, Surat",21.189152,72.894951,21.166976,72.899501,11.1,29,34,Completed,,2025-10-23 19:15:13.435484,2025-10-23 19:21:13.435484,2025-10-23 19:55:13.435484
1507,2004,879,304,581,"Dwarka, Delhi","Katargam, Surat",21.177034,72.890468,21.195675,72.794084,9.36,30,27,Completed,,2025-12-18 22:01:26.736179,2025-12-18 22:06:26.736179,2025-12-18 22:33:26.736179
1508,4530,2716,270,556,"Vesu, Surat","Saket, Delhi",21.163544,72.757332,21.196095,72.850564,9.06,32,30,Cancelled,Driver not available,2026-02-11 07:37:39.539051,2026-02-11 07:39:39.539051,
1509,3364,1274,421,551,"Maninagar, Ahmedabad","Vesu, Surat",21.117363,72.899088,21.113143,72.759113,13.8,32,40,Completed,,2025-11-28 10:43:37.525601,2025-11-28 10:46:37.525601,2025-11-28 11:26:37.525601
1510,1864,3209,317,421,"Udhna, Surat","Connaught Place, Delhi",21.192307,72.848866,21.248675,72.886481,11.79,33,40,Completed,,2025-10-13 21:02:14.385313,2025-10-13 21:15:14.385313,2025-10-13 21:55:14.385313
1511,1716,146,956,768,"Whitefield, Bangalore","Maninagar, Ahmedabad",21.229666,72.79052,21.188864,72.85952,12.25,25,20,Cancelled,Long waiting time,2026-01-10 07:04:48.836537,2026-01-10 07:14:48.836537,
1512,3795,4985,815,459,"Electronic City, Bangalore","Vesu, Surat",21.101188,72.838766,21.125463,72.897889,13.25,42,47,Completed,,2026-03-16 03:48:10.984207,2026-03-16 04:00:10.984207,2026-03-16 04:47:10.984207
1513,4555,4812,280,770,"Maninagar, Ahmedabad","Wakad, Pune",21.156953,72.846005,21.142662,72.76961,19.16,64,71,Cancelled,Driver cancelled,2026-04-02 09:13:44.779706,2026-04-02 09:25:44.779706,
1514,2835,1425,264,701,"Connaught Place, Delhi","Udhna, Surat",21.188681,72.868442,21.246049,72.776237,6.62,21,19,Completed,,2026-01-22 15:07:37.146480,2026-01-22 15:22:37.146480,2026-01-22 15:41:37.146480
1515,3605,2252,457,33,"Kothrud, Pune","Navrangpura, Ahmedabad",21.238119,72.77487,21.193418,72.891826,16.69,56,61,Cancelled,Driver cancelled,2026-02-07 08:52:01.310524,2026-02-07 09:05:01.310524,
1516,2082,4889,215,179,"Indiranagar, Bangalore","Maninagar, Ahmedabad",21.21688,72.830904,21.123465,72.827553,14.01,43,45,Completed,,2026-04-01 09:30:17.322089,2026-04-01 09:43:17.322089,2026-04-01 10:28:17.322089
1517,2532,4210,67,296,"Kothrud, Pune","Wakad, Pune",21.208253,72.844916,21.237504,72.851357,7.73,29,29,Completed,,2025-10-31 20:49:09.900431,2025-10-31 21:03:09.900431,2025-10-31 21:32:09.900431
1518,2119,3741,452,97,"Vesu, Surat","Dwarka, Delhi",21.191151,72.851158,21.112535,72.761882,4.9,11,7,Completed,,2025-11-24 03:28:24.240134,2025-11-24 03:32:24.240134,2025-11-24 03:39:24.240134
1519,1293,4661,90,711,"Wakad, Pune","Bopal, Ahmedabad",21.175062,72.876856,21.142384,72.770666,12.13,30,39,Completed,,2025-12-31 02:10:06.920034,2025-12-31 02:17:06.920034,2025-12-31 02:56:06.920034
1520,252,1609,251,722,"Wakad, Pune","Powai, Mumbai",21.170082,72.81862,21.111774,72.785479,5.42,15,11,Completed,,2025-11-02 22:42:35.332547,2025-11-02 22:47:35.332547,2025-11-02 22:58:35.332547
1521,3751,518,912,795,"Karol Bagh, Delhi","Hinjewadi, Pune",21.249198,72.770622,21.186907,72.890285,5.77,21,31,Completed,,2026-02-22 04:21:21.846260,2026-02-22 04:29:21.846260,2026-02-22 05:00:21.846260
1522,4337,210,568,295,"Katargam, Surat","Dwarka, Delhi",21.216428,72.831736,21.217042,72.846684,9.62,38,47,Completed,,2025-10-19 08:03:58.520096,2025-10-19 08:12:58.520096,2025-10-19 08:59:58.520096
1523,1488,3113,365,377,"Vesu, Surat","Kothrud, Pune",21.221224,72.834506,21.116558,72.811605,11.21,30,33,Completed,,2026-03-04 19:31:41.130448,2026-03-04 19:41:41.130448,2026-03-04 20:14:41.130448
1524,1609,1405,987,148,"Saket, Delhi","Adajan, Surat",21.248372,72.819306,21.11378,72.792189,13.82,38,44,Completed,,2026-01-20 16:59:28.549148,2026-01-20 17:06:28.549148,2026-01-20 17:50:28.549148
1525,2636,362,37,610,"Navrangpura, Ahmedabad","Andheri, Mumbai",21.17176,72.873073,21.215222,72.856513,14.4,31,26,Completed,,2026-02-17 23:14:07.654524,2026-02-17 23:17:07.654524,2026-02-17 23:43:07.654524
1526,3273,4978,34,200,"Andheri, Mumbai","Kothrud, Pune",21.129355,72.805042,21.187404,72.891742,10.27,39,46,Cancelled,Driver cancelled,2026-03-13 12:55:39.575953,2026-03-13 13:01:39.575953,
1527,2342,370,722,424,"Satellite, Ahmedabad","Karol Bagh, Delhi",21.17954,72.822761,21.222775,72.898601,15.48,46,44,Completed,,2025-11-28 14:16:34.559468,2025-11-28 14:19:34.559468,2025-11-28 15:03:34.559468
1528,1179,3347,82,429,"Borivali, Mumbai","Kothrud, Pune",21.202684,72.750621,21.153791,72.833326,2.46,5,6,Cancelled,Payment issue,2025-10-27 10:27:54.832825,2025-10-27 10:36:54.832825,
1529,3738,3283,753,464,"BTM Layout, Bangalore","Connaught Place, Delhi",21.231454,72.765387,21.207437,72.831851,10.18,22,20,Completed,,2026-02-09 17:33:24.116765,2026-02-09 17:42:24.116765,2026-02-09 18:02:24.116765
1530,3816,3791,727,357,"Dwarka, Delhi","Maninagar, Ahmedabad",21.176775,72.759422,21.180212,72.881587,2.6,7,12,Completed,,2025-10-15 07:57:15.058812,2025-10-15 08:06:15.058812,2025-10-15 08:18:15.058812
1531,4115,1899,918,464,"Satellite, Ahmedabad","Andheri, Mumbai",21.247932,72.757932,21.175952,72.864213,10.0,35,43,Completed,,2026-02-03 05:58:03.010807,2026-02-03 06:10:03.010807,2026-02-03 06:53:03.010807
1532,3158,4233,136,125,"Dadar, Mumbai","Satellite, Ahmedabad",21.134622,72.899646,21.19328,72.764616,17.86,61,71,Completed,,2026-03-07 22:08:00.879521,2026-03-07 22:14:00.879521,2026-03-07 23:25:00.879521
1533,544,4228,659,23,"Powai, Mumbai","Dadar, Mumbai",21.18289,72.822196,21.164034,72.767656,4.94,12,18,Completed,,2025-11-15 05:38:08.600613,2025-11-15 05:48:08.600613,2025-11-15 06:06:08.600613
1534,4255,2881,868,782,"Bopal, Ahmedabad","Karol Bagh, Delhi",21.131033,72.8663,21.126257,72.826059,18.64,47,57,Cancelled,Long waiting time,2025-10-15 12:44:05.334579,2025-10-15 12:54:05.334579,
1535,543,1905,905,345,"Maninagar, Ahmedabad","Vesu, Surat",21.227554,72.75444,21.162316,72.773788,19.18,73,70,Cancelled,Driver not available,2026-01-07 02:10:34.174751,2026-01-07 02:16:34.174751,
1536,2304,1963,722,34,"Whitefield, Bangalore","Karol Bagh, Delhi",21.128196,72.853004,21.15009,72.890252,17.9,56,66,Completed,,2025-10-25 19:19:50.407651,2025-10-25 19:34:50.407651,2025-10-25 20:40:50.407651
1537,1531,4602,899,43,"Adajan, Surat","Maninagar, Ahmedabad",21.181577,72.875664,21.223019,72.791447,13.74,40,43,Completed,,2026-03-31 13:46:55.571242,2026-03-31 13:51:55.571242,2026-03-31 14:34:55.571242
1538,266,2015,503,586,"Bandra, Mumbai","Electronic City, Bangalore",21.132039,72.750572,21.167037,72.8821,7.07,24,33,No-Show,Customer cancelled,2025-10-12 18:48:00.212603,2025-10-12 19:03:00.212603,
1539,2382,1765,879,660,"Udhna, Surat","Kothrud, Pune",21.189242,72.80834,21.203391,72.782051,17.3,61,62,Completed,,2025-12-20 21:32:44.311646,2025-12-20 21:37:44.311646,2025-12-20 22:39:44.311646
1540,4256,4544,97,188,"Adajan, Surat","Borivali, Mumbai",21.220924,72.818705,21.13314,72.767446,15.89,37,41,Completed,,2025-10-10 13:17:08.025522,2025-10-10 13:22:08.025522,2025-10-10 14:03:08.025522
1541,3545,3977,296,178,"Wakad, Pune","Maninagar, Ahmedabad",21.100674,72.792992,21.103598,72.87969,16.28,58,61,Completed,,2026-03-19 09:46:21.716926,2026-03-19 09:53:21.716926,2026-03-19 10:54:21.716926
1542,333,1163,669,512,"Bandra, Mumbai","Borivali, Mumbai",21.139682,72.864126,21.175945,72.7669,8.13,22,23,Completed,,2025-12-27 04:02:07.515699,2025-12-27 04:05:07.515699,2025-12-27 04:28:07.515699
1543,489,2619,372,762,"Dadar, Mumbai","BTM Layout, Bangalore",21.143857,72.812995,21.154571,72.76732,18.61,42,41,Completed,,2026-01-06 20:07:56.903683,2026-01-06 20:21:56.903683,2026-01-06 21:02:56.903683
1544,4755,4098,351,657,"Electronic City, Bangalore","Kothrud, Pune",21.148169,72.883336,21.128538,72.89177,3.71,9,9,Completed,,2026-03-05 00:26:29.690970,2026-03-05 00:34:29.690970,2026-03-05 00:43:29.690970
1545,410,3148,571,704,"Saket, Delhi","Kothrud, Pune",21.228673,72.843339,21.224172,72.777558,13.0,30,33,Completed,,2025-12-20 04:55:18.555253,2025-12-20 05:01:18.555253,2025-12-20 05:34:18.555253
1546,2353,901,226,674,"Satellite, Ahmedabad","Indiranagar, Bangalore",21.188713,72.879349,21.182384,72.894648,4.29,14,20,Completed,,2025-10-24 23:17:33.105907,2025-10-24 23:22:33.105907,2025-10-24 23:42:33.105907
1547,3103,3949,658,263,"Maninagar, Ahmedabad","Adajan, Surat",21.170299,72.806072,21.157522,72.855056,11.78,41,50,Completed,,2026-03-04 23:23:21.289000,2026-03-04 23:30:21.289000,2026-03-05 00:20:21.289000
1548,2759,966,470,724,"BTM Layout, Bangalore","Electronic City, Bangalore",21.201787,72.78741,21.232832,72.813134,4.43,16,12,Completed,,2025-10-11 06:55:09.278541,2025-10-11 07:09:09.278541,2025-10-11 07:21:09.278541
1549,2984,2916,726,161,"Maninagar, Ahmedabad","Dwarka, Delhi",21.115945,72.781001,21.240699,72.873207,2.45,8,8,Completed,,2025-11-06 10:07:11.102811,2025-11-06 10:12:11.102811,2025-11-06 10:20:11.102811
1550,989,2390,762,393,"Viman Nagar, Pune","Saket, Delhi",21.167561,72.808039,21.197801,72.783323,6.7,17,13,Completed,,2025-11-21 14:21:27.801938,2025-11-21 14:31:27.801938,2025-11-21 14:44:27.801938
1551,4622,4756,251,304,"Kothrud, Pune","Electronic City, Bangalore",21.133891,72.882238,21.21557,72.828425,11.43,30,32,Completed,,2025-12-08 12:58:18.794502,2025-12-08 13:01:18.794502,2025-12-08 13:33:18.794502
1552,4994,2993,669,265,"Viman Nagar, Pune","Connaught Place, Delhi",21.15631,72.750106,21.236281,72.895113,2.15,4,-1,Completed,,2025-11-16 07:41:06.028419,2025-11-16 07:51:06.028419,2025-11-16 07:50:06.028419
1553,1814,4420,301,107,"Whitefield, Bangalore","Saket, Delhi",21.233602,72.811022,21.198354,72.831397,11.12,26,30,Cancelled,Long waiting time,2025-11-13 18:14:28.621775,2025-11-13 18:26:28.621775,
1554,1331,4258,943,330,"Dwarka, Delhi","Bopal, Ahmedabad",21.129296,72.76528,21.120163,72.872607,16.84,58,56,Completed,,2026-03-15 14:15:43.658988,2026-03-15 14:28:43.658988,2026-03-15 15:24:43.658988
1555,2964,4465,114,150,"Katargam, Surat","Bandra, Mumbai",21.137369,72.758629,21.17062,72.850897,19.72,71,75,Completed,,2025-11-05 11:54:04.230421,2025-11-05 12:06:04.230421,2025-11-05 13:21:04.230421
1556,2389,1249,698,796,"Andheri, Mumbai","Dadar, Mumbai",21.183011,72.839557,21.110324,72.872814,6.07,14,17,Completed,,2026-02-11 00:11:35.663693,2026-02-11 00:13:35.663693,2026-02-11 00:30:35.663693
1557,2588,67,801,233,"Powai, Mumbai","Karol Bagh, Delhi",21.142316,72.832551,21.177878,72.819929,8.95,27,24,Completed,,2025-12-28 08:02:51.019840,2025-12-28 08:15:51.019840,2025-12-28 08:39:51.019840
1558,857,3278,24,447,"Dadar, Mumbai","Navrangpura, Ahmedabad",21.233761,72.751795,21.124169,72.848572,9.03,35,38,Completed,,2025-11-27 04:46:21.826623,2025-11-27 05:01:21.826623,2025-11-27 05:39:21.826623
1559,4152,2541,732,771,"Hinjewadi, Pune","Hinjewadi, Pune",21.108116,72.85838,21.132346,72.87023,4.91,19,19,Cancelled,Driver not available,2026-01-03 09:03:01.359318,2026-01-03 09:18:01.359318,
1560,3171,2058,54,367,"Dwarka, Delhi","Borivali, Mumbai",21.246208,72.86418,21.114596,72.848339,8.34,24,34,Completed,,2026-03-20 11:09:35.474744,2026-03-20 11:13:35.474744,2026-03-20 11:47:35.474744
1561,3572,4767,145,90,"Wakad, Pune","Karol Bagh, Delhi",21.190738,72.871246,21.179286,72.893392,18.47,54,55,Completed,,2026-02-22 06:09:35.439204,2026-02-22 06:12:35.439204,2026-02-22 07:07:35.439204
1562,4214,2720,776,493,"Andheri, Mumbai","Viman Nagar, Pune",21.152715,72.750133,21.170659,72.807301,18.57,55,62,Cancelled,Driver cancelled,2025-12-25 00:29:27.784105,2025-12-25 00:44:27.784105,
1563,3674,1977,721,230,"Whitefield, Bangalore","Borivali, Mumbai",21.163923,72.773736,21.103765,72.774262,3.37,12,8,Completed,,2025-10-19 18:17:39.403290,2025-10-19 18:28:39.403290,2025-10-19 18:36:39.403290
1564,3499,1990,433,392,"Vesu, Surat","Electronic City, Bangalore",21.211976,72.881819,21.233333,72.836227,17.48,45,46,Completed,,2026-02-08 04:33:38.709394,2026-02-08 04:37:38.709394,2026-02-08 05:23:38.709394
1565,1102,3786,122,760,"Adajan, Surat","Bandra, Mumbai",21.230179,72.85695,21.117961,72.899136,16.57,42,44,Completed,,2025-12-12 08:37:13.578853,2025-12-12 08:45:13.578853,2025-12-12 09:29:13.578853
1566,4167,4592,20,97,"Hinjewadi, Pune","Hinjewadi, Pune",21.105495,72.791555,21.172945,72.815063,14.09,33,29,Cancelled,Driver cancelled,2025-10-24 13:02:46.325921,2025-10-24 13:10:46.325921,
1567,1854,1759,587,591,"Dadar, Mumbai","Navrangpura, Ahmedabad",21.15363,72.830894,21.179038,72.768888,3.26,8,4,Completed,,2025-11-23 13:31:50.024019,2025-11-23 13:43:50.024019,2025-11-23 13:47:50.024019
1568,541,4012,322,396,"Viman Nagar, Pune","Wakad, Pune",21.102333,72.813737,21.218731,72.878748,2.48,7,16,Completed,,2026-01-08 03:28:40.602366,2026-01-08 03:41:40.602366,2026-01-08 03:57:40.602366
1569,2671,4842,421,333,"Connaught Place, Delhi","Indiranagar, Bangalore",21.123462,72.886873,21.182502,72.861885,10.0,30,27,Completed,,2025-12-21 02:59:03.419404,2025-12-21 03:12:03.419404,2025-12-21 03:39:03.419404
1570,1699,3333,906,671,"Rohini, Delhi","Satellite, Ahmedabad",21.218264,72.82595,21.114968,72.840402,10.94,29,36,Completed,,2025-11-08 16:40:25.518053,2025-11-08 16:53:25.518053,2025-11-08 17:29:25.518053
1571,1363,4080,691,785,"Dadar, Mumbai","Wakad, Pune",21.169205,72.88473,21.147111,72.870745,1.91,4,2,Completed,,2025-12-12 23:40:23.670310,2025-12-12 23:45:23.670310,2025-12-12 23:47:23.670310
1572,2180,4298,472,541,"Kothrud, Pune","Whitefield, Bangalore",21.111472,72.830339,21.239086,72.788358,4.65,12,19,Completed,,2025-11-07 03:14:38.570192,2025-11-07 03:26:38.570192,2025-11-07 03:45:38.570192
1573,3915,955,825,374,"Udhna, Surat","Maninagar, Ahmedabad",21.126375,72.841498,21.11747,72.882775,18.04,36,43,Completed,,2026-01-02 11:07:02.290872,2026-01-02 11:22:02.290872,2026-01-02 12:05:02.290872
1574,2111,4209,107,684,"Indiranagar, Bangalore","Rohini, Delhi",21.148756,72.878126,21.209052,72.762503,5.25,15,21,Completed,,2025-11-10 23:50:28.795356,2025-11-11 00:05:28.795356,2025-11-11 00:26:28.795356
1575,3550,2121,398,405,"Rohini, Delhi","BTM Layout, Bangalore",21.109031,72.893769,21.116379,72.885475,17.11,62,68,Completed,,2025-12-24 20:48:12.014203,2025-12-24 20:55:12.014203,2025-12-24 22:03:12.014203
1576,4084,1842,860,629,"Electronic City, Bangalore","Dwarka, Delhi",21.124146,72.845942,21.209086,72.88907,15.68,54,51,Completed,,2025-12-02 06:52:00.783614,2025-12-02 07:02:00.783614,2025-12-02 07:53:00.783614
1577,3433,1149,4,190,"Dadar, Mumbai","Adajan, Surat",21.192612,72.775547,21.180078,72.754698,18.93,58,59,Completed,,2025-12-09 02:14:15.078628,2025-12-09 02:23:15.078628,2025-12-09 03:22:15.078628
1578,50,1821,245,340,"Navrangpura, Ahmedabad","Kothrud, Pune",21.146029,72.771841,21.118412,72.851182,17.49,64,67,Completed,,2025-12-03 11:32:35.168181,2025-12-03 11:40:35.168181,2025-12-03 12:47:35.168181
1579,2817,957,976,80,"Wakad, Pune","Satellite, Ahmedabad",21.114696,72.761877,21.169207,72.76683,12.73,33,28,Cancelled,Long waiting time,2025-10-13 08:31:40.816118,2025-10-13 08:36:40.816118,
1580,166,1375,159,164,"Saket, Delhi","Saket, Delhi",21.132831,72.788687,21.215191,72.803375,10.21,32,27,Completed,,2025-12-03 00:12:22.210007,2025-12-03 00:16:22.210007,2025-12-03 00:43:22.210007
1581,1995,1338,314,475,"Vesu, Surat","Karol Bagh, Delhi",21.203048,72.818074,21.248819,72.806149,15.53,41,44,Completed,,2025-11-26 04:15:11.842338,2025-11-26 04:19:11.842338,2025-11-26 05:03:11.842338
1582,2830,32,660,93,"Powai, Mumbai","Navrangpura, Ahmedabad",21.237978,72.766234,21.215664,72.768111,19.41,45,50,Completed,,2026-01-16 09:25:09.899160,2026-01-16 09:27:09.899160,2026-01-16 10:17:09.899160
1583,191,757,54,514,"Bandra, Mumbai","Vesu, Surat",21.18299,72.792454,21.214233,72.795152,7.69,26,21,No-Show,Customer cancelled,2026-01-07 16:15:56.304812,2026-01-07 16:23:56.304812,
1584,1826,3067,937,428,"Udhna, Surat","Wakad, Pune",21.19072,72.867424,21.192761,72.862653,14.47,47,42,Cancelled,Long waiting time,2025-10-08 22:29:06.917666,2025-10-08 22:34:06.917666,
