Booking_ID,Customer_ID,Booking_Time,Ride_Type,Pickup_Location,Drop_Location,Estimated_Fare,Estimated_Distance_km,Estimated_Time_min,Booking_Status,Cancellation_Time,Cancellation_By
741,2442,2025-12-09 09:34:26.301489,Instant,"Satellite, Ahmedabad","Andheri, Mumbai",359.77,18.88,71,Completed,,
742,2094,2026-01-26 08:43:57.613974,Instant,"Kothrud, Pune","Andheri, Mumbai",97.94,7.23,16,Completed,,
743,1256,2026-03-30 07:41:48.768193,Scheduled,"Whitefield, Bangalore","Dwarka, Delhi",202.31,16.94,60,Completed,,
744,3733,2026-03-03 04:39:24.583788,Instant,"Adajan, Surat","Dadar, Mumbai",170.74,11.84,30,Confirmed,,
745,4728,2025-12-11 01:41:08.876558,Instant,"Indiranagar, Bangalore","Katargam, Surat",30.02,1.61,5,Completed,,
746,3106,2026-01-15 23:32:13.824864,Instant,"Udhna, Surat","Udhna, Surat",211.29,16.94,44,Completed,,
747,4464,2026-01-07 06:59:20.287669,Instant,"Connaught Place, Delhi","Satellite, Ahmedabad",52.09,4.92,15,Completed,,
748,2370,2025-12-14 04:08:28.550317,Instant,"Kothrud, Pune","Vesu, Surat",201.12,13.6,44,Cancelled,2025-12-14 04:13:28.550317,Driver
749,1274,2025-10-24 03:32:48.121392,Instant,"Bandra, Mumbai","Andheri, Mumbai",60.94,5.83,12,Completed,,
750,2408,2025-12-27 12:15:24.163635,Instant,"Adajan, Surat","Bandra, Mumbai",27.25,2.19,7,Cancelled,2025-12-27 12:22:24.163635,Customer
751,2941,2025-12-27 21:48:36.830662,Instant,"Connaught Place, Delhi","Andheri, Mumbai",31.86,2.42,6,Completed,,
752,4500,2025-10-05 15:24:02.647087,Instant,"Adajan, Surat","Udhna, Surat",226.11,19.3,59,Cancelled,2025-10-05 15:27:02.647087,System
753,2566,2026-02-04 04:19:29.805141,Scheduled,"Kothrud, Pune","Andheri, Mumbai",82.08,8.0,30,Completed,,
754,737,2025-11-22 06:43:36.482840,Scheduled,"Bandra, Mumbai","Kothrud, Pune",343.96,24.65,62,Completed,,
755,165,2025-12-29 17:19:08.293372,Instant,"Dadar, Mumbai","Katargam, Surat",83.21,6.8,20,Cancelled,2025-12-29 17:23:08.293372,System
756,2180,2026-03-06 00:36:25.817705,Scheduled,"Indiranagar, Bangalore","Satellite, Ahmedabad",169.06,15.32,35,Cancelled,2026-03-06 00:37:25.817705,System
757,4760,2025-10-13 04:21:54.902772,Instant,"Kothrud, Pune","Andheri, Mumbai",212.67,19.92,68,Cancelled,2025-10-13 04:29:54.902772,Driver
758,2282,2026-01-11 20:50:03.305792,Instant,"Kothrud, Pune","Adajan, Surat",80.87,4.48,12,Completed,,
759,1274,2025-12-17 05:08:16.444539,Instant,"Navrangpura, Ahmedabad","Navrangpura, Ahmedabad",354.94,19.64,65,Completed,,
760,4882,2026-01-13 20:07:35.697822,Instant,"Kothrud, Pune","Udhna, Surat",372.15,23.18,87,Confirmed,,
761,1533,2026-01-24 01:28:24.543786,Instant,"Udhna, Surat","Katargam, Surat",220.07,14.14,28,Completed,,
762,201,2025-10-12 11:12:52.268997,Instant,"Dwarka, Delhi","Satellite, Ahmedabad",106.71,9.65,20,Cancelled,2025-10-12 11:13:52.268997,Customer
763,857,2025-10-26 20:06:21.672821,Instant,"Hinjewadi, Pune","Vesu, Surat",226.68,21.68,59,Completed,,
764,2017,2026-02-27 13:09:34.089893,Instant,"Hinjewadi, Pune","Hinjewadi, Pune",311.52,21.55,80,Completed,,
765,863,2026-03-12 06:16:30.194444,Instant,"Kothrud, Pune","Vesu, Surat",179.81,17.15,34,Completed,,
766,2441,2026-01-18 03:47:49.604812,Scheduled,"Whitefield, Bangalore","Hinjewadi, Pune",131.26,9.37,20,Completed,,
767,4059,2026-03-24 07:23:44.654212,Instant,"Connaught Place, Delhi","Katargam, Surat",51.65,2.91,10,Cancelled,2026-03-24 07:33:44.654212,Customer
768,1861,2026-02-04 18:15:49.507743,Scheduled,"Vesu, Surat","Satellite, Ahmedabad",357.37,22.32,48,Confirmed,,
769,4237,2026-01-24 05:04:04.783664,Scheduled,"Satellite, Ahmedabad","Indiranagar, Bangalore",155.81,11.8,41,Completed,,
770,4984,2025-10-17 20:44:50.803349,Scheduled,"Whitefield, Bangalore","Whitefield, Bangalore",103.09,5.37,14,Completed,,
771,2098,2026-01-25 09:50:06.046584,Instant,"Bandra, Mumbai","Connaught Place, Delhi",224.7,13.31,38,Completed,,
772,1238,2025-10-22 08:11:28.972573,Instant,"Udhna, Surat","Navrangpura, Ahmedabad",149.69,8.67,21,Completed,,
773,1339,2025-11-02 07:46:08.308864,Instant,"Indiranagar, Bangalore","Connaught Place, Delhi",360.66,20.48,45,Completed,,
774,3705,2026-03-16 16:11:12.587392,Instant,"Connaught Place, Delhi","Hinjewadi, Pune",40.36,2.62,9,Confirmed,,
775,1321,2026-02-05 18:48:39.206057,Scheduled,"Andheri, Mumbai","Navrangpura, Ahmedabad",403.8,22.14,66,Completed,,
776,666,2025-10-13 07:34:24.220716,Instant,"Satellite, Ahmedabad","Whitefield, Bangalore",99.57,5.01,18,Completed,,
777,201,2025-11-26 10:30:02.658533,Instant,"Kothrud, Pune","Dwarka, Delhi",257.03,13.42,41,Confirmed,,
778,1331,2026-02-18 22:21:45.266533,Instant,"Dadar, Mumbai","Andheri, Mumbai",100.18,6.16,13,Completed,,
779,1190,2025-12-26 11:54:48.265063,Scheduled,"Kothrud, Pune","Dadar, Mumbai",78.35,7.45,27,Completed,,
780,3178,2025-12-31 10:20:03.580809,Scheduled,"Katargam, Surat","Bandra, Mumbai",89.27,5.09,12,Completed,,
781,218,2025-12-09 16:13:28.860111,Scheduled,"Andheri, Mumbai","Andheri, Mumbai",289.4,17.4,41,Completed,,
782,1735,2026-02-06 21:16:21.438712,Instant,"Dadar, Mumbai","Connaught Place, Delhi",295.27,18.78,66,Completed,,
783,481,2025-11-18 03:29:30.812926,Scheduled,"Dwarka, Delhi","Indiranagar, Bangalore",53.23,4.17,14,Completed,,
784,4390,2025-12-24 17:00:54.560097,Instant,"Satellite, Ahmedabad","Adajan, Surat",377.98,21.11,76,Completed,,
785,496,2025-11-22 07:17:59.936142,Instant,"Udhna, Surat","Navrangpura, Ahmedabad",220.17,15.12,31,Cancelled,2025-11-22 07:21:59.936142,Customer
786,4169,2026-02-01 01:31:17.101142,Instant,"Andheri, Mumbai","Adajan, Surat",126.37,6.71,15,Completed,,
787,1913,2026-03-17 17:25:10.092167,Scheduled,"Dadar, Mumbai","Whitefield, Bangalore",136.33,12.45,32,Completed,,
788,1840,2025-11-07 22:54:13.717546,Instant,"Adajan, Surat","Vesu, Surat",239.72,13.42,27,Completed,,
789,1645,2026-01-06 17:51:32.755192,Instant,"Indiranagar, Bangalore","Dadar, Mumbai",153.22,14.11,44,Completed,,
790,4177,2026-03-29 08:07:21.376354,Instant,"Navrangpura, Ahmedabad","Connaught Place, Delhi",111.75,9.28,23,Completed,,
791,821,2026-01-14 14:06:49.400111,Instant,"Whitefield, Bangalore","Indiranagar, Bangalore",295.29,24.87,51,Completed,,
792,1907,2026-01-12 12:00:37.026531,Instant,"Whitefield, Bangalore","Dadar, Mumbai",241.19,20.2,50,Cancelled,2026-01-12 12:10:37.026531,Driver
793,4616,2025-12-11 17:02:50.555621,Instant,"Dwarka, Delhi","Dadar, Mumbai",89.17,6.45,23,Cancelled,2025-12-11 17:08:50.555621,Driver
794,118,2026-01-09 12:20:09.802130,Instant,"Indiranagar, Bangalore","Hinjewadi, Pune",153.96,12.22,47,Completed,,
795,4457,2025-11-20 16:03:18.265138,Instant,"Katargam, Surat","Dadar, Mumbai",290.97,23.76,54,Completed,,
796,4837,2026-03-29 12:06:51.686305,Instant,"Dadar, Mumbai","Satellite, Ahmedabad",129.27,7.74,25,Confirmed,,
797,2008,2025-10-18 18:42:15.815686,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",231.66,14.21,40,Completed,,
798,1273,2026-04-02 23:36:45.913184,Instant,"Adajan, Surat","Vesu, Surat",298.17,20.26,45,Completed,,
799,1486,2025-12-16 15:32:08.865403,Instant,"Hinjewadi, Pune","Dadar, Mumbai",346.01,24.6,58,Completed,,
800,2472,2025-11-06 05:34:57.260847,Instant,"Kothrud, Pune","Dwarka, Delhi",31.18,3.09,9,Completed,,
801,2091,2025-10-30 22:22:56.317481,Scheduled,"Satellite, Ahmedabad","Hinjewadi, Pune",136.89,9.52,27,Completed,,
802,616,2026-02-15 03:42:50.364321,Instant,"Whitefield, Bangalore","Andheri, Mumbai",400.54,23.72,68,Cancelled,2026-02-15 03:46:50.364321,System
803,435,2025-11-22 06:15:05.552720,Scheduled,"Dadar, Mumbai","Andheri, Mumbai",129.81,7.39,26,Completed,,
804,2521,2025-10-12 05:11:49.283704,Instant,"Navrangpura, Ahmedabad","Indiranagar, Bangalore",77.38,6.68,14,Completed,,
805,4784,2026-02-25 12:04:14.010019,Instant,"Dwarka, Delhi","Satellite, Ahmedabad",73.71,6.81,18,Cancelled,2026-02-25 12:10:14.010019,Driver
806,1108,2026-02-08 03:16:03.626433,Scheduled,"Satellite, Ahmedabad","Udhna, Surat",210.12,19.83,43,Completed,,
807,692,2025-12-17 22:15:31.282258,Instant,"Adajan, Surat","Vesu, Surat",201.75,18.42,57,Cancelled,2025-12-17 22:23:31.282258,System
808,1600,2026-03-02 16:51:13.668786,Instant,"Adajan, Surat","Andheri, Mumbai",152.57,14.3,55,Cancelled,2026-03-02 16:54:13.668786,System
809,614,2025-12-22 00:32:25.467386,Instant,"Whitefield, Bangalore","Katargam, Surat",47.51,4.58,9,Completed,,
810,4241,2025-11-11 23:39:58.611705,Instant,"Dadar, Mumbai","Katargam, Surat",43.0,3.41,13,Completed,,
811,3507,2026-03-06 13:32:04.301869,Instant,"Andheri, Mumbai","Kothrud, Pune",95.24,9.28,35,Completed,,
812,203,2026-02-14 15:11:18.444247,Instant,"Dwarka, Delhi","Connaught Place, Delhi",122.73,12.0,34,Completed,,
813,1920,2025-12-04 07:37:48.829316,Instant,"Indiranagar, Bangalore","Katargam, Surat",171.46,13.9,51,Completed,,
814,2304,2026-02-16 13:12:31.371216,Instant,"Bandra, Mumbai","Dadar, Mumbai",106.58,7.18,27,Completed,,
815,1042,2026-03-04 20:22:06.171520,Instant,"Hinjewadi, Pune","Connaught Place, Delhi",212.99,11.2,26,Completed,,
816,529,2026-01-03 07:43:23.907525,Instant,"Adajan, Surat","Andheri, Mumbai",69.25,4.38,14,Completed,,
817,4784,2026-02-05 14:20:28.319760,Instant,"Indiranagar, Bangalore","Bandra, Mumbai",32.67,3.22,6,Cancelled,2026-02-05 14:30:28.319760,System
818,4312,2025-11-16 08:30:14.305852,Instant,"Katargam, Surat","Dadar, Mumbai",36.43,2.83,8,Completed,,
819,817,2025-12-22 15:39:31.405588,Instant,"Navrangpura, Ahmedabad","Dadar, Mumbai",105.99,6.59,21,Completed,,
820,3633,2026-02-26 07:12:32.515456,Instant,"Hinjewadi, Pune","Satellite, Ahmedabad",168.95,16.78,64,Completed,,
821,2772,2025-10-18 07:02:24.484973,Instant,"Hinjewadi, Pune","Kothrud, Pune",365.35,24.16,81,Completed,,
822,2853,2025-12-15 20:38:48.979535,Instant,"Katargam, Surat","Vesu, Surat",325.31,21.12,72,Completed,,
823,2660,2026-01-17 21:32:06.747585,Instant,"Kothrud, Pune","Satellite, Ahmedabad",158.69,7.99,21,Cancelled,2026-01-17 21:38:06.747585,Customer
824,1894,2025-11-03 20:55:41.449956,Instant,"Indiranagar, Bangalore","Dwarka, Delhi",30.33,2.37,7,Completed,,
825,988,2026-01-01 07:23:17.011323,Scheduled,"Katargam, Surat","Indiranagar, Bangalore",156.44,12.89,32,Completed,,
826,1092,2025-10-07 12:47:55.180125,Scheduled,"Katargam, Surat","Indiranagar, Bangalore",42.26,2.21,6,Completed,,
827,1110,2025-10-23 00:50:58.370092,Instant,"Whitefield, Bangalore","Indiranagar, Bangalore",119.7,9.84,23,Completed,,
828,2772,2026-03-02 12:19:12.844338,Instant,"Andheri, Mumbai","Udhna, Surat",359.66,18.16,51,Cancelled,2026-03-02 12:25:12.844338,Driver
829,2892,2025-10-23 12:41:38.044990,Instant,"Satellite, Ahmedabad","Vesu, Surat",289.39,21.81,82,Cancelled,2025-10-23 12:43:38.044990,Driver
830,4731,2026-01-19 11:30:25.655475,Instant,"Bandra, Mumbai","Navrangpura, Ahmedabad",142.01,8.28,24,Completed,,
831,985,2026-01-30 12:36:40.391689,Instant,"Dadar, Mumbai","Udhna, Surat",231.5,14.47,30,Completed,,
832,1944,2026-01-13 14:27:36.708403,Instant,"Vesu, Surat","Navrangpura, Ahmedabad",110.11,5.91,16,Completed,,
833,2121,2025-12-01 17:11:34.531681,Scheduled,"Bandra, Mumbai","Dwarka, Delhi",42.11,2.4,7,Completed,,
834,349,2025-11-28 00:07:40.899944,Instant,"Whitefield, Bangalore","Dadar, Mumbai",374.28,20.25,49,Completed,,
835,2304,2026-03-25 02:40:55.929663,Instant,"Dadar, Mumbai","Connaught Place, Delhi",260.63,22.13,74,Cancelled,2026-03-25 02:44:55.929663,Customer
836,237,2026-02-23 10:58:06.074256,Scheduled,"Bandra, Mumbai","Andheri, Mumbai",158.15,8.93,19,Cancelled,2026-02-23 11:08:06.074256,Driver
837,4734,2026-01-28 20:04:12.114574,Instant,"Udhna, Surat","Dadar, Mumbai",312.0,17.53,69,Confirmed,,
838,1804,2025-11-12 14:44:19.584541,Instant,"Vesu, Surat","Adajan, Surat",171.8,16.11,46,Completed,,
839,152,2025-10-09 08:12:23.122149,Instant,"Hinjewadi, Pune","Indiranagar, Bangalore",140.85,13.95,52,Confirmed,,
840,4534,2026-02-26 17:21:37.507376,Scheduled,"Whitefield, Bangalore","Bandra, Mumbai",39.16,2.45,7,Completed,,
841,2949,2026-03-28 22:16:57.969948,Instant,"Bandra, Mumbai","Bandra, Mumbai",367.08,21.68,62,Completed,,
842,2974,2026-03-03 12:33:36.641494,Instant,"Kothrud, Pune","Connaught Place, Delhi",111.14,9.1,19,Completed,,
843,712,2025-12-13 07:13:40.277438,Instant,"Indiranagar, Bangalore","Satellite, Ahmedabad",111.37,8.48,30,Completed,,
844,4291,2025-10-08 00:49:33.902277,Instant,"Indiranagar, Bangalore","Dadar, Mumbai",321.65,20.12,60,Cancelled,2025-10-08 00:51:33.902277,Customer
845,2824,2026-03-26 08:24:42.110519,Instant,"Connaught Place, Delhi","Katargam, Surat",69.69,4.83,14,Completed,,
846,555,2025-10-31 19:41:11.947471,Scheduled,"Adajan, Surat","Navrangpura, Ahmedabad",162.16,8.6,17,Completed,,
847,3521,2026-02-09 09:51:08.742305,Instant,"Indiranagar, Bangalore","Vesu, Surat",219.0,11.86,37,Cancelled,2026-02-09 09:58:08.742305,Customer
848,3243,2025-10-30 00:20:08.392131,Instant,"Andheri, Mumbai","Dadar, Mumbai",244.87,17.51,54,Completed,,
849,493,2026-02-17 02:29:17.737355,Instant,"Whitefield, Bangalore","Satellite, Ahmedabad",94.31,5.43,14,Completed,,
850,4567,2026-02-06 15:49:41.950336,Instant,"Whitefield, Bangalore","Bandra, Mumbai",146.69,11.69,29,Completed,,
851,3547,2026-01-02 21:45:37.156007,Instant,"Navrangpura, Ahmedabad","Andheri, Mumbai",47.22,3.12,8,Cancelled,2026-01-02 21:48:37.156007,Driver
852,2312,2025-11-08 17:18:24.125180,Instant,"Dadar, Mumbai","Adajan, Surat",284.34,23.56,77,Confirmed,,
853,4038,2026-02-06 19:09:47.560536,Instant,"Udhna, Surat","Andheri, Mumbai",56.78,5.13,14,Completed,,
854,3974,2025-12-26 16:31:50.729965,Scheduled,"Udhna, Surat","Connaught Place, Delhi",329.08,21.62,56,Completed,,
855,427,2026-03-13 12:26:36.855118,Instant,"Vesu, Surat","Dadar, Mumbai",187.65,9.68,38,Cancelled,2026-03-13 12:36:36.855118,Driver
856,1,2025-11-21 03:36:42.681220,Instant,"Udhna, Surat","Connaught Place, Delhi",313.11,23.72,50,Cancelled,2025-11-21 03:39:42.681220,Customer
857,3740,2025-11-19 13:53:49.198940,Instant,"Udhna, Surat","Udhna, Surat",35.27,1.78,6,Completed,,
858,4782,2026-01-04 08:25:32.271065,Instant,"Andheri, Mumbai","Whitefield, Bangalore",145.79,11.39,33,Cancelled,2026-01-04 08:31:32.271065,System
859,4825,2025-11-17 23:22:59.189198,Instant,"Vesu, Surat","Satellite, Ahmedabad",195.78,15.19,40,Completed,,
860,3179,2025-12-23 02:32:39.940090,Instant,"Navrangpura, Ahmedabad","Indiranagar, Bangalore",37.92,2.82,9,Completed,,
861,592,2025-12-12 16:21:15.612379,Scheduled,"Navrangpura, Ahmedabad","Andheri, Mumbai",331.22,17.63,50,Confirmed,,
862,4380,2026-01-16 20:36:24.959088,Instant,"Connaught Place, Delhi","Satellite, Ahmedabad",134.92,7.9,28,Completed,,
863,2236,2026-03-19 00:03:57.310298,Instant,"Connaught Place, Delhi","Connaught Place, Delhi",91.98,5.78,23,Completed,,
864,4091,2025-11-15 14:15:53.106067,Instant,"Udhna, Surat","Bandra, Mumbai",136.46,9.31,30,Completed,,
865,1410,2025-12-22 08:06:35.453489,Scheduled,"Dadar, Mumbai","Katargam, Surat",173.4,8.82,32,Completed,,
866,2607,2026-03-15 23:07:40.366495,Scheduled,"Indiranagar, Bangalore","Adajan, Surat",325.49,18.98,59,Completed,,
867,4982,2025-11-15 13:17:04.714156,Instant,"Vesu, Surat","Kothrud, Pune",152.66,10.26,25,Cancelled,2025-11-15 13:23:04.714156,Customer
868,3518,2026-03-26 12:17:41.094259,Instant,"Andheri, Mumbai","Dadar, Mumbai",159.25,13.91,48,Completed,,
869,494,2026-01-10 12:55:56.003171,Instant,"Bandra, Mumbai","Indiranagar, Bangalore",23.99,1.56,5,Completed,,
870,2037,2026-01-24 06:33:45.994465,Instant,"Kothrud, Pune","Satellite, Ahmedabad",97.17,6.33,17,Completed,,
871,4966,2026-03-03 01:39:05.688115,Scheduled,"Satellite, Ahmedabad","Connaught Place, Delhi",32.01,2.36,5,Completed,,
872,2818,2026-01-17 21:02:23.209203,Instant,"Dadar, Mumbai","Hinjewadi, Pune",246.07,20.59,78,Completed,,
873,534,2025-11-01 23:52:17.178633,Scheduled,"Vesu, Surat","Andheri, Mumbai",374.83,22.08,47,Completed,,
874,4488,2026-03-18 10:43:33.984183,Scheduled,"Whitefield, Bangalore","Andheri, Mumbai",61.61,5.41,21,Cancelled,2026-03-18 10:46:33.984183,Customer
875,3110,2026-02-02 23:00:53.898866,Instant,"Katargam, Surat","Bandra, Mumbai",204.98,12.03,33,Completed,,
876,1613,2025-10-31 03:02:41.264799,Instant,"Dwarka, Delhi","Bandra, Mumbai",242.0,12.93,48,Cancelled,2025-10-31 03:10:41.264799,Customer
877,4370,2025-12-21 01:00:50.574656,Instant,"Bandra, Mumbai","Dwarka, Delhi",428.74,23.51,87,Completed,,
878,1816,2026-01-20 15:45:27.254220,Instant,"Hinjewadi, Pune","Bandra, Mumbai",113.06,9.9,30,Completed,,
879,1930,2026-04-02 03:20:41.972219,Instant,"Udhna, Surat","Andheri, Mumbai",202.4,14.58,34,Completed,,
880,2053,2025-10-14 01:38:17.599050,Instant,"Udhna, Surat","Andheri, Mumbai",105.24,5.82,11,Completed,,
881,2527,2026-03-03 12:50:15.870209,Instant,"Dwarka, Delhi","Kothrud, Pune",123.41,8.84,18,Confirmed,,
882,2436,2026-02-08 14:06:39.029511,Instant,"Indiranagar, Bangalore","Katargam, Surat",178.26,9.04,21,Completed,,
883,4744,2025-11-03 05:23:59.747520,Instant,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",290.81,17.3,45,Completed,,
884,3837,2025-10-29 13:02:41.552041,Instant,"Indiranagar, Bangalore","Katargam, Surat",38.74,2.2,4,Completed,,
885,4049,2026-03-06 21:28:24.804347,Instant,"Kothrud, Pune","Andheri, Mumbai",292.5,20.1,78,Cancelled,2026-03-06 21:30:24.804347,Driver
886,2712,2025-11-29 03:02:51.830782,Instant,"Vesu, Surat","Whitefield, Bangalore",162.02,10.68,40,Completed,,
887,4287,2026-03-12 23:32:34.112451,Instant,"Kothrud, Pune","Adajan, Surat",182.59,12.4,29,Completed,,
888,3937,2026-01-11 23:57:11.425133,Instant,"Andheri, Mumbai","Dadar, Mumbai",60.45,3.74,9,Completed,,
889,3491,2025-12-23 13:19:54.795657,Instant,"Dadar, Mumbai","Dwarka, Delhi",199.88,11.52,44,Completed,,
890,4263,2025-10-09 05:35:19.288374,Instant,"Adajan, Surat","Vesu, Surat",112.56,8.6,22,Cancelled,2025-10-09 05:39:19.288374,Customer
891,1223,2025-10-12 19:37:05.403798,Scheduled,"Andheri, Mumbai","Indiranagar, Bangalore",216.35,18.0,65,Completed,,
892,3798,2026-01-31 09:39:20.348696,Instant,"Satellite, Ahmedabad","Indiranagar, Bangalore",292.92,14.69,58,Completed,,
893,2353,2025-12-11 14:16:15.274391,Scheduled,"Bandra, Mumbai","Vesu, Surat",132.78,7.56,21,Completed,,
894,1031,2025-11-27 23:15:27.909455,Scheduled,"Adajan, Surat","Indiranagar, Bangalore",43.78,3.9,11,Cancelled,2025-11-27 23:21:27.909455,System
895,3024,2026-03-09 00:15:20.855054,Instant,"Whitefield, Bangalore","Kothrud, Pune",69.11,3.93,15,Cancelled,2026-03-09 00:19:20.855054,Driver
896,4085,2025-10-29 04:55:18.569021,Instant,"Adajan, Surat","Dadar, Mumbai",142.73,12.9,45,Confirmed,,
897,4404,2025-10-16 07:55:35.815809,Instant,"Connaught Place, Delhi","Dadar, Mumbai",193.94,10.67,24,Cancelled,2025-10-16 07:59:35.815809,System
898,1746,2026-02-11 13:44:15.335140,Instant,"Andheri, Mumbai","Dwarka, Delhi",188.49,12.21,39,Completed,,
899,4639,2025-12-21 02:36:46.588665,Instant,"Whitefield, Bangalore","Navrangpura, Ahmedabad",37.7,2.39,8,Completed,,
900,3617,2026-02-01 08:19:17.387723,Instant,"Hinjewadi, Pune","Udhna, Surat",147.51,14.73,49,Completed,,
901,3856,2025-10-10 07:53:41.249281,Instant,"Navrangpura, Ahmedabad","Satellite, Ahmedabad",311.02,22.38,74,Completed,,
902,4781,2025-11-05 19:41:56.664820,Instant,"Kothrud, Pune","Vesu, Surat",192.74,15.82,56,Confirmed,,
903,2889,2025-10-23 11:34:02.057043,Scheduled,"Satellite, Ahmedabad","Katargam, Surat",207.46,19.36,67,Confirmed,,
904,4726,2025-12-06 03:48:12.581484,Instant,"Vesu, Surat","Andheri, Mumbai",154.81,15.28,34,Completed,,
905,1769,2026-01-24 17:45:12.136315,Instant,"Vesu, Surat","Kothrud, Pune",17.64,1.56,5,Completed,,
906,1328,2026-01-26 16:02:46.180981,Instant,"Connaught Place, Delhi","Dadar, Mumbai",201.83,11.84,40,Cancelled,2026-01-26 16:06:46.180981,Driver
907,4955,2025-12-24 23:06:19.561768,Instant,"Navrangpura, Ahmedabad","Satellite, Ahmedabad",175.45,12.73,45,Completed,,
908,1833,2026-02-16 18:20:49.271650,Instant,"Whitefield, Bangalore","Whitefield, Bangalore",178.5,12.41,26,Completed,,
909,4049,2026-01-30 00:51:43.853207,Instant,"Udhna, Surat","Kothrud, Pune",218.15,19.08,66,Completed,,
910,4291,2026-01-18 02:34:46.274570,Instant,"Connaught Place, Delhi","Dwarka, Delhi",248.11,18.05,46,Completed,,
911,2784,2026-01-30 21:32:13.686320,Instant,"Navrangpura, Ahmedabad","Dadar, Mumbai",55.89,3.7,13,Completed,,
912,3495,2026-01-18 20:20:45.019560,Scheduled,"Katargam, Surat","Connaught Place, Delhi",309.69,19.34,56,Confirmed,,
913,2497,2026-01-31 04:35:33.900598,Instant,"Dwarka, Delhi","Satellite, Ahmedabad",155.82,10.2,38,Cancelled,2026-01-31 04:36:33.900598,Customer
914,3274,2025-10-11 21:24:34.521535,Instant,"Adajan, Surat","Connaught Place, Delhi",220.92,20.41,73,Cancelled,2025-10-11 21:33:34.521535,Driver
915,4791,2026-03-07 05:44:10.397842,Instant,"Adajan, Surat","Indiranagar, Bangalore",111.45,10.85,26,Confirmed,,
916,4684,2026-01-10 08:13:47.825888,Instant,"Dwarka, Delhi","Connaught Place, Delhi",325.43,19.09,71,Completed,,
917,2451,2025-12-31 23:40:23.913233,Instant,"Dadar, Mumbai","Bandra, Mumbai",193.94,17.91,51,Confirmed,,
918,2721,2025-11-28 18:17:57.823102,Scheduled,"Indiranagar, Bangalore","Indiranagar, Bangalore",264.84,22.57,70,Confirmed,,
919,2190,2026-01-28 13:59:32.740699,Instant,"Indiranagar, Bangalore","Katargam, Surat",273.69,17.92,66,Cancelled,2026-01-28 14:01:32.740699,Driver
920,1239,2026-04-04 10:00:03.345459,Instant,"Vesu, Surat","Andheri, Mumbai",64.25,3.49,8,Completed,,
921,3389,2026-04-05 08:53:27.202825,Instant,"Kothrud, Pune","Dadar, Mumbai",219.75,19.95,77,Completed,,
922,3927,2026-01-31 08:38:40.992334,Scheduled,"Kothrud, Pune","Adajan, Surat",90.74,7.0,26,Completed,,
923,952,2025-10-20 14:04:35.182414,Instant,"Dadar, Mumbai","Dadar, Mumbai",296.28,22.5,57,Completed,,
924,2093,2026-01-08 20:17:28.335686,Instant,"Connaught Place, Delhi","Dadar, Mumbai",174.79,9.85,25,Completed,,
925,2001,2025-11-28 21:16:48.005257,Instant,"Hinjewadi, Pune","Andheri, Mumbai",391.03,24.22,52,Completed,,
926,413,2026-03-11 10:13:07.014087,Instant,"Whitefield, Bangalore","Indiranagar, Bangalore",88.17,6.44,22,Completed,,
927,1862,2025-11-20 14:48:31.604369,Instant,"Dwarka, Delhi","Hinjewadi, Pune",262.65,14.15,38,Completed,,
