order_id,customer_id,order_date,order_status,payment_mode,total_amount
ORD04724,CUST01367,2025-11-01,Returned,COD,4340
ORD04725,CUST01367,2021-04-02,Delivered,Card,1455
ORD04726,CUST01368,2022-09-06,Delivered,UPI,1013
ORD04727,CUST01368,2025-09-02,Shipped,UPI,1421
ORD04728,CUST01368,2021-07-25,Placed,Card,3067
ORD04729,CUST01369,2022-10-08,Delivered,UPI,1236
ORD04730,CUST01369,2021-08-31,Delivered,Card,2937
ORD04731,CUST01369,2021-08-09,Delivered,Card,2449
ORD04732,CUST01370,2025-01-28,Delivered,Card,3070
ORD04733,CUST01370,2023-10-23,Delivered,UPI,3382
ORD04734,CUST01371,2021-07-27,Returned,UPI,3445
ORD04735,CUST01371,2025-05-21,Cancelled,COD,3886
ORD04736,CUST01371,2023-04-14,Delivered,Card,2608
ORD04737,CUST01372,2024-01-12,Cancelled,UPI,1201
ORD04738,CUST01372,2024-03-15,Delivered,UPI,4682
ORD04739,CUST01372,2023-01-07,Delivered,UPI,4554
ORD04740,CUST01372,2022-02-04,Shipped,COD,2764
ORD04741,CUST01373,2022-01-11,Shipped,UPI,601
ORD04742,CUST01373,2022-12-10,Returned,COD,3564
ORD04743,CUST01373,2021-03-12,Delivered,UPI,3717
ORD04744,CUST01373,2022-08-03,Cancelled,UPI,1596
ORD04745,CUST01374,2022-06-07,Delivered,COD,1211
ORD04746,CUST01374,2025-12-27,Delivered,COD,4918
ORD04747,CUST01374,2024-10-11,Delivered,UPI,612
ORD04748,CUST01374,2022-08-21,Delivered,UPI,2899
ORD04749,CUST01374,2022-09-10,Placed,UPI,4860
ORD04750,CUST01375,2021-08-17,Delivered,COD,3076
ORD04751,CUST01375,2025-10-31,Delivered,COD,4689
ORD04752,CUST01376,2025-08-23,Shipped,UPI,4456
ORD04753,CUST01376,2025-10-03,Delivered,UPI,2034
ORD04754,CUST01376,2022-03-07,Delivered,UPI,1681
ORD04755,CUST01377,2025-12-17,Delivered,COD,4933
ORD04756,CUST01377,2021-07-28,Delivered,UPI,1537
ORD04757,CUST01377,2022-12-13,Delivered,COD,745
ORD04758,CUST01377,2021-03-06,Delivered,Card,4625
ORD04759,CUST01377,2025-04-28,Delivered,UPI,1661
ORD04760,CUST01378,2023-02-21,Delivered,Card,4936
ORD04761,CUST01378,2023-07-13,Delivered,UPI,573
ORD04762,CUST01378,2023-06-08,Delivered,Card,3302
ORD04763,CUST01378,2022-12-31,Delivered,COD,1803
ORD04764,CUST01379,2022-06-03,Delivered,COD,4633
ORD04765,CUST01379,2022-01-18,Delivered,UPI,2998
ORD04766,CUST01379,2025-12-28,Delivered,Card,2807
ORD04767,CUST01380,2021-01-03,Delivered,Card,2594
ORD04768,CUST01380,2024-02-13,Delivered,COD,4438
ORD04769,CUST01380,2021-12-03,Shipped,Card,3658
ORD04770,CUST01381,2021-03-05,Cancelled,UPI,3043
ORD04771,CUST01381,2025-12-05,Shipped,Card,3601
ORD04772,CUST01381,2023-09-12,Delivered,COD,1909
ORD04773,CUST01382,2021-03-02,Placed,Card,2655
ORD04774,CUST01382,2021-10-09,Cancelled,Card,810
ORD04775,CUST01382,2021-05-11,Placed,UPI,4702
ORD04776,CUST01382,2024-10-16,Returned,COD,4209
ORD04777,CUST01382,2021-06-02,Delivered,UPI,1789
ORD04778,CUST01383,2024-12-21,Delivered,COD,3690
ORD04779,CUST01383,2021-11-09,Delivered,Card,3211
ORD04780,CUST01383,2023-01-06,Shipped,Card,1003
ORD04781,CUST01383,2021-02-15,Shipped,UPI,3084
ORD04782,CUST01384,2022-05-03,Shipped,Card,2731
ORD04783,CUST01384,2025-04-13,Delivered,Card,647
ORD04784,CUST01384,2024-07-04,Delivered,UPI,4474
ORD04785,CUST01384,2024-03-16,Shipped,UPI,2170
ORD04786,CUST01384,2021-01-18,Delivered,UPI,2978
ORD04787,CUST01385,2023-04-05,Delivered,UPI,4421
ORD04788,CUST01385,2021-10-04,Returned,UPI,1894
ORD04789,CUST01385,2024-09-26,Returned,Card,4975
ORD04790,CUST01385,2025-05-25,Delivered,COD,2017
ORD04791,CUST01386,2024-06-12,Delivered,COD,4246
ORD04792,CUST01386,2023-03-06,Delivered,UPI,592
ORD04793,CUST01386,2024-02-27,Delivered,Card,2022
ORD04794,CUST01386,2025-03-15,Delivered,UPI,1863
ORD04795,CUST01386,2021-06-30,Shipped,UPI,2385
ORD04796,CUST01387,2025-11-13,Cancelled,UPI,2836
ORD04797,CUST01387,2023-09-04,Shipped,COD,611
ORD04798,CUST01387,2025-03-18,Cancelled,Card,2270
ORD04799,CUST01387,2022-05-30,Delivered,UPI,4128
ORD04800,CUST01388,2021-07-28,Delivered,UPI,2848
ORD04801,CUST01388,2022-09-28,Shipped,Card,2555
ORD04802,CUST01388,2022-04-23,Delivered,UPI,2206
ORD04803,CUST01388,2022-12-05,Shipped,UPI,3681
ORD04804,CUST01388,2024-02-19,Delivered,UPI,1710
ORD04805,CUST01389,2021-11-01,Cancelled,UPI,847
ORD04806,CUST01389,2025-11-10,Shipped,UPI,4902
ORD04807,CUST01389,2021-12-31,Delivered,COD,2481
ORD04808,CUST01390,2022-01-10,Cancelled,COD,4646
ORD04809,CUST01390,2024-10-16,Delivered,COD,4826
ORD04810,CUST01390,2025-06-13,Shipped,Card,1144
ORD04811,CUST01391,2025-07-30,Delivered,COD,4715
ORD04812,CUST01391,2023-09-05,Delivered,UPI,632
ORD04813,CUST01391,2021-01-13,Cancelled,Card,4768
ORD04814,CUST01392,2023-11-14,Placed,UPI,4681
ORD04815,CUST01392,2023-08-20,Placed,COD,4457
ORD04816,CUST01392,2025-04-19,Shipped,UPI,1892
ORD04817,CUST01393,2021-08-09,Delivered,Card,2004
ORD04818,CUST01393,2025-02-24,Delivered,COD,3529
ORD04819,CUST01393,2022-03-20,Cancelled,UPI,4907
ORD04820,CUST01394,2024-10-03,Delivered,UPI,2465
ORD04821,CUST01394,2025-11-30,Returned,UPI,4413
ORD04822,CUST01394,2021-12-19,Delivered,UPI,1342
ORD04823,CUST01394,2023-06-01,Delivered,COD,2917
ORD04824,CUST01395,2025-09-11,Delivered,UPI,4285
ORD04825,CUST01395,2022-04-17,Shipped,Card,4659
ORD04826,CUST01395,2021-09-07,Returned,Card,4333
ORD04827,CUST01395,2025-06-30,Delivered,Card,3369
ORD04828,CUST01395,2025-03-03,Shipped,UPI,4153
ORD04829,CUST01396,2021-10-23,Delivered,COD,2095
ORD04830,CUST01396,2022-12-11,Delivered,Card,1038
ORD04831,CUST01396,2025-12-22,Placed,Card,1842
ORD04832,CUST01396,2025-06-14,Delivered,UPI,4624
ORD04833,CUST01396,2024-09-21,Placed,Card,1105
ORD04834,CUST01397,2022-03-08,Placed,UPI,3456
ORD04835,CUST01397,2022-07-11,Shipped,COD,3483
ORD04836,CUST01397,2022-05-08,Shipped,UPI,1642
ORD04837,CUST01397,2025-08-12,Cancelled,COD,2709
ORD04838,CUST01397,2024-08-28,Delivered,UPI,4284
ORD04839,CUST01398,2025-05-14,Shipped,UPI,3004
ORD04840,CUST01398,2025-12-12,Shipped,COD,2787
ORD04841,CUST01399,2024-02-12,Shipped,COD,2836
ORD04842,CUST01399,2021-11-20,Delivered,COD,2118
ORD04843,CUST01399,2021-06-20,Cancelled,UPI,3177
ORD04844,CUST01399,2023-05-20,Delivered,Card,2540
ORD04845,CUST01399,2023-05-24,Returned,Card,4794
ORD04846,CUST01400,2025-05-15,Shipped,Card,3477
ORD04847,CUST01400,2022-07-19,Delivered,COD,4662
ORD04848,CUST01401,2021-10-06,Cancelled,COD,3820
ORD04849,CUST01401,2024-09-19,Delivered,UPI,2051
ORD04850,CUST01401,2025-02-01,Shipped,UPI,3874
ORD04851,CUST01402,2021-02-25,Shipped,UPI,3008
ORD04852,CUST01402,2023-07-03,Cancelled,UPI,1482
ORD04853,CUST01402,2021-04-01,Delivered,UPI,4744
ORD04854,CUST01403,2025-09-09,Delivered,UPI,1477
ORD04855,CUST01403,2023-10-09,Shipped,UPI,2230
ORD04856,CUST01403,2023-11-05,Placed,COD,610
ORD04857,CUST01404,2023-11-11,Returned,COD,4812
ORD04858,CUST01404,2025-04-09,Placed,UPI,4056
ORD04859,CUST01404,2024-09-20,Delivered,COD,4839
ORD04860,CUST01404,2021-08-09,Delivered,UPI,2524
ORD04861,CUST01404,2022-12-23,Delivered,UPI,1804
ORD04862,CUST01405,2021-10-11,Delivered,UPI,4130
ORD04863,CUST01405,2021-08-11,Delivered,Card,3445
ORD04864,CUST01406,2025-11-15,Placed,Card,1301
ORD04865,CUST01406,2022-08-24,Delivered,UPI,3262
ORD04866,CUST01407,2025-10-31,Shipped,COD,4224
ORD04867,CUST01407,2021-12-03,Delivered,COD,1345
ORD04868,CUST01408,2025-12-22,Delivered,Card,3010
ORD04869,CUST01408,2021-03-19,Returned,Card,2833
ORD04870,CUST01409,2024-01-05,Delivered,COD,4375
ORD04871,CUST01409,2021-01-09,Delivered,COD,3711
ORD04872,CUST01409,2024-08-04,Returned,UPI,3880
ORD04873,CUST01409,2023-06-04,Shipped,Card,938
ORD04874,CUST01409,2023-11-02,Delivered,Card,3444
ORD04875,CUST01410,2025-09-12,Cancelled,COD,2838
ORD04876,CUST01410,2022-03-17,Placed,UPI,4843
ORD04877,CUST01410,2021-01-18,Delivered,UPI,2233
ORD04878,CUST01410,2024-02-25,Delivered,Card,3380
ORD04879,CUST01410,2022-07-20,Returned,Card,2395
ORD04880,CUST01411,2025-02-07,Delivered,Card,3259
ORD04881,CUST01411,2022-05-05,Delivered,UPI,4057
ORD04882,CUST01412,2022-08-16,Delivered,Card,3983
ORD04883,CUST01412,2025-07-21,Delivered,UPI,2843
ORD04884,CUST01412,2021-04-17,Delivered,Card,2568
ORD04885,CUST01412,2025-05-01,Shipped,COD,4136
ORD04886,CUST01412,2023-10-12,Placed,UPI,4876
ORD04887,CUST01413,2025-07-11,Delivered,UPI,3593
ORD04888,CUST01413,2022-07-23,Delivered,COD,3908
ORD04889,CUST01413,2022-12-09,Delivered,UPI,4415
ORD04890,CUST01413,2024-02-04,Cancelled,UPI,658
ORD04891,CUST01413,2024-06-02,Delivered,UPI,574
ORD04892,CUST01414,2025-06-16,Delivered,Card,4864
ORD04893,CUST01414,2025-09-13,Shipped,Card,945
ORD04894,CUST01414,2025-05-30,Delivered,UPI,2413
ORD04895,CUST01415,2024-01-25,Delivered,Card,3452
ORD04896,CUST01415,2024-03-10,Delivered,COD,4357
ORD04897,CUST01415,2023-02-04,Returned,UPI,3540
ORD04898,CUST01416,2021-11-28,Shipped,Card,2577
ORD04899,CUST01416,2021-10-15,Shipped,COD,4035
ORD04900,CUST01416,2021-04-13,Delivered,COD,1618
ORD04901,CUST01416,2022-02-20,Cancelled,Card,697
ORD04902,CUST01416,2021-07-19,Placed,UPI,894
ORD04903,CUST01417,2022-04-26,Shipped,UPI,3938
ORD04904,CUST01417,2023-08-02,Delivered,UPI,2971
ORD04905,CUST01417,2024-05-26,Cancelled,Card,522
ORD04906,CUST01418,2021-12-22,Delivered,UPI,3924
ORD04907,CUST01418,2022-05-25,Delivered,Card,3755
ORD04908,CUST01419,2024-12-14,Shipped,Card,3859
ORD04909,CUST01419,2024-08-17,Delivered,UPI,1457
ORD04910,CUST01419,2025-06-15,Delivered,UPI,4026
ORD04911,CUST01420,2024-08-18,Delivered,Card,613
ORD04912,CUST01420,2023-09-30,Cancelled,UPI,2088
ORD04913,CUST01421,2025-08-13,Shipped,Card,4557
ORD04914,CUST01421,2021-03-20,Delivered,COD,1136
ORD04915,CUST01421,2023-09-04,Delivered,UPI,1267
ORD04916,CUST01422,2021-06-20,Cancelled,Card,3949
ORD04917,CUST01422,2024-08-21,Delivered,COD,4541
ORD04918,CUST01422,2021-05-03,Delivered,UPI,2123
ORD04919,CUST01423,2024-01-06,Delivered,UPI,2099
ORD04920,CUST01423,2025-11-27,Returned,UPI,3205
ORD04921,CUST01423,2023-06-27,Placed,UPI,1486
ORD04922,CUST01423,2022-05-20,Placed,Card,2471
ORD04923,CUST01423,2024-03-24,Delivered,UPI,2322
ORD04924,CUST01424,2025-09-13,Returned,Card,1191
ORD04925,CUST01424,2021-10-25,Delivered,COD,4440
ORD04926,CUST01424,2025-07-15,Delivered,COD,4975
ORD04927,CUST01425,2022-03-13,Delivered,Card,2477
ORD04928,CUST01425,2024-07-25,Delivered,UPI,3272
ORD04929,CUST01425,2023-11-16,Shipped,Card,1321
ORD04930,CUST01425,2024-09-24,Returned,Card,4845
ORD04931,CUST01425,2021-07-11,Shipped,COD,719
ORD04932,CUST01426,2025-08-04,Delivered,COD,4303
ORD04933,CUST01426,2023-05-13,Cancelled,UPI,2217
ORD04934,CUST01427,2025-06-25,Shipped,UPI,613
ORD04935,CUST01427,2025-03-21,Returned,UPI,1075
ORD04936,CUST01427,2023-11-17,Delivered,UPI,3194
ORD04937,CUST01428,2025-10-24,Shipped,COD,3193
ORD04938,CUST01428,2024-07-12,Delivered,UPI,4154
ORD04939,CUST01428,2024-12-06,Shipped,UPI,3754
ORD04940,CUST01428,2024-12-21,Shipped,COD,995
ORD04941,CUST01428,2022-05-25,Delivered,Card,579
ORD04942,CUST01429,2022-01-22,Delivered,COD,2695
ORD04943,CUST01429,2023-03-07,Returned,Card,4896
ORD04944,CUST01429,2023-07-13,Delivered,Card,1687
ORD04945,CUST01430,2021-02-11,Cancelled,UPI,3115
ORD04946,CUST01430,2021-01-13,Delivered,UPI,3676
ORD04947,CUST01430,2025-07-04,Delivered,UPI,2898
ORD04948,CUST01430,2022-04-08,Returned,UPI,655
ORD04949,CUST01430,2022-03-16,Shipped,UPI,1998
ORD04950,CUST01431,2023-12-10,Cancelled,UPI,1479
ORD04951,CUST01431,2021-11-25,Placed,UPI,1141
ORD04952,CUST01431,2021-09-13,Delivered,Card,3901
ORD04953,CUST01431,2023-01-03,Shipped,UPI,1830
ORD04954,CUST01431,2024-06-04,Shipped,UPI,4013
ORD04955,CUST01432,2022-05-10,Delivered,COD,2681
ORD04956,CUST01432,2025-09-16,Returned,Card,3660
ORD04957,CUST01432,2022-12-20,Delivered,COD,3547
ORD04958,CUST01433,2025-11-05,Returned,UPI,3679
ORD04959,CUST01433,2024-11-14,Returned,Card,3137
ORD04960,CUST01434,2024-10-25,Cancelled,Card,3143
ORD04961,CUST01434,2021-05-05,Placed,Card,1138
ORD04962,CUST01434,2024-05-11,Cancelled,UPI,4726
ORD04963,CUST01435,2021-03-23,Delivered,COD,2946
ORD04964,CUST01435,2023-05-11,Delivered,COD,3721
ORD04965,CUST01436,2021-10-05,Delivered,Card,3865
ORD04966,CUST01436,2022-02-05,Delivered,UPI,4498
ORD04967,CUST01437,2024-11-19,Delivered,Card,1842
ORD04968,CUST01437,2025-04-29,Delivered,UPI,3535
ORD04969,CUST01437,2023-10-15,Cancelled,UPI,1486
ORD04970,CUST01438,2025-02-22,Returned,UPI,2238
ORD04971,CUST01438,2022-11-24,Returned,UPI,1786
ORD04972,CUST01438,2024-05-07,Delivered,UPI,1617
ORD04973,CUST01438,2023-10-12,Delivered,COD,4242
ORD04974,CUST01439,2023-11-08,Delivered,UPI,1129
ORD04975,CUST01439,2025-09-23,Shipped,Card,4065
ORD04976,CUST01440,2025-05-21,Shipped,UPI,2487
ORD04977,CUST01440,2024-04-20,Delivered,Card,2479
ORD04978,CUST01440,2025-12-03,Shipped,Card,1022
ORD04979,CUST01441,2025-10-21,Shipped,UPI,1839
ORD04980,CUST01441,2025-04-08,Returned,COD,4312
ORD04981,CUST01441,2024-08-29,Delivered,UPI,4237
ORD04982,CUST01441,2023-11-08,Delivered,COD,2526
ORD04983,CUST01442,2022-05-03,Shipped,UPI,3911
ORD04984,CUST01442,2021-04-20,Delivered,Card,4944
ORD04985,CUST01442,2025-08-29,Delivered,UPI,4814
ORD04986,CUST01442,2022-09-12,Placed,Card,2926
ORD04987,CUST01442,2021-08-17,Delivered,UPI,630
ORD04988,CUST01443,2022-11-10,Delivered,Card,683
ORD04989,CUST01443,2024-07-26,Shipped,UPI,1041
ORD04990,CUST01443,2022-01-06,Returned,UPI,1126
ORD04991,CUST01443,2024-12-03,Shipped,UPI,2094
ORD04992,CUST01443,2024-10-09,Returned,UPI,1708
ORD04993,CUST01444,2021-07-15,Delivered,UPI,4841
ORD04994,CUST01444,2022-06-24,Delivered,COD,3756
ORD04995,CUST01444,2022-05-25,Shipped,Card,1969
ORD04996,CUST01444,2021-04-22,Delivered,COD,2324
ORD04997,CUST01445,2025-10-07,Delivered,COD,1489
ORD04998,CUST01445,2021-01-11,Cancelled,COD,573
ORD04999,CUST01445,2021-05-25,Returned,Card,2391
ORD05000,CUST01446,2025-05-21,Cancelled,Card,1449
ORD05001,CUST01446,2025-05-26,Delivered,Card,3504
ORD05002,CUST01446,2025-05-31,Returned,UPI,4353
ORD05003,CUST01446,2022-10-02,Placed,UPI,604
ORD05004,CUST01446,2021-12-31,Shipped,UPI,1047
ORD05005,CUST01447,2021-05-07,Shipped,UPI,2401
ORD05006,CUST01447,2023-06-11,Returned,UPI,3474
ORD05007,CUST01447,2023-07-31,Returned,Card,2417
ORD05008,CUST01447,2021-11-04,Delivered,UPI,1862
ORD05009,CUST01447,2023-11-13,Delivered,UPI,4966
ORD05010,CUST01448,2022-07-20,Delivered,Card,889
ORD05011,CUST01448,2022-10-25,Delivered,UPI,2685
ORD05012,CUST01448,2021-02-02,Shipped,UPI,1840
ORD05013,CUST01448,2024-01-19,Shipped,Card,2890
ORD05014,CUST01448,2025-08-13,Placed,UPI,2835
ORD05015,CUST01449,2022-09-16,Shipped,UPI,4793
ORD05016,CUST01449,2023-09-20,Delivered,UPI,2865
ORD05017,CUST01449,2022-02-15,Delivered,UPI,3954
ORD05018,CUST01450,2021-01-06,Delivered,UPI,2595
ORD05019,CUST01450,2021-03-28,Returned,UPI,4466
ORD05020,CUST01450,2023-09-07,Returned,Card,3956
ORD05021,CUST01450,2025-11-06,Delivered,UPI,2539
ORD05022,CUST01451,2025-02-02,Cancelled,COD,3166
ORD05023,CUST01451,2022-08-18,Returned,UPI,1651
ORD05024,CUST01451,2025-11-11,Shipped,UPI,4021
ORD05025,CUST01451,2021-03-31,Cancelled,UPI,624
ORD05026,CUST01452,2024-04-11,Placed,COD,3204
ORD05027,CUST01452,2021-03-07,Delivered,COD,1943
ORD05028,CUST01452,2022-04-27,Placed,Card,3262
ORD05029,CUST01453,2024-03-07,Delivered,UPI,1222
ORD05030,CUST01453,2022-06-11,Delivered,UPI,3743
ORD05031,CUST01453,2024-07-22,Shipped,UPI,2487
ORD05032,CUST01453,2023-02-25,Delivered,Card,1031
ORD05033,CUST01453,2022-04-01,Cancelled,UPI,4523
ORD05034,CUST01454,2023-08-15,Delivered,UPI,4016
ORD05035,CUST01454,2023-08-08,Delivered,UPI,708
ORD05036,CUST01455,2024-04-15,Delivered,UPI,2898
ORD05037,CUST01455,2021-01-29,Delivered,Card,2214
ORD05038,CUST01456,2021-03-18,Returned,Card,934
ORD05039,CUST01456,2022-11-08,Shipped,Card,1366
ORD05040,CUST01456,2021-07-01,Delivered,COD,902
ORD05041,CUST01456,2024-12-04,Cancelled,UPI,2560
ORD05042,CUST01457,2021-05-25,Delivered,Card,4857
ORD05043,CUST01457,2025-04-20,Delivered,UPI,931
ORD05044,CUST01458,2024-11-03,Cancelled,UPI,3159
ORD05045,CUST01458,2024-05-11,Delivered,Card,991
ORD05046,CUST01458,2023-11-28,Returned,Card,1077
ORD05047,CUST01458,2025-08-20,Returned,Card,3248
ORD05048,CUST01459,2022-10-17,Delivered,Card,2939
ORD05049,CUST01459,2025-10-22,Delivered,Card,4251
ORD05050,CUST01459,2022-05-24,Delivered,COD,3509
ORD05051,CUST01459,2022-04-23,Shipped,COD,576
ORD05052,CUST01460,2022-09-09,Delivered,UPI,3611
ORD05053,CUST01460,2025-12-12,Delivered,Card,3410
ORD05054,CUST01460,2023-03-14,Delivered,COD,3143
ORD05055,CUST01461,2022-07-20,Placed,COD,4986
ORD05056,CUST01461,2022-05-09,Returned,COD,4969
ORD05057,CUST01461,2021-08-01,Returned,UPI,3521
ORD05058,CUST01461,2021-12-20,Delivered,COD,2452
ORD05059,CUST01462,2022-04-12,Placed,Card,2801
ORD05060,CUST01462,2023-06-09,Cancelled,Card,4824
ORD05061,CUST01463,2022-08-13,Delivered,UPI,2388
ORD05062,CUST01463,2024-06-11,Delivered,Card,771
ORD05063,CUST01463,2023-03-04,Placed,UPI,4577
ORD05064,CUST01463,2021-04-28,Delivered,UPI,4327
ORD05065,CUST01464,2021-03-19,Shipped,COD,2396
ORD05066,CUST01464,2021-06-21,Shipped,UPI,1380
ORD05067,CUST01465,2024-03-14,Delivered,UPI,1772
ORD05068,CUST01465,2024-04-09,Delivered,Card,2176
ORD05069,CUST01465,2022-12-16,Cancelled,UPI,3898
ORD05070,CUST01465,2022-10-09,Placed,UPI,4356
ORD05071,CUST01465,2023-03-15,Shipped,Card,2201
ORD05072,CUST01466,2021-02-19,Delivered,UPI,4279
ORD05073,CUST01466,2021-12-25,Delivered,UPI,658
ORD05074,CUST01467,2022-09-10,Delivered,COD,4524
ORD05075,CUST01467,2021-10-17,Delivered,Card,4206
ORD05076,CUST01467,2025-11-12,Returned,UPI,3186
ORD05077,CUST01467,2021-02-18,Delivered,Card,4282
ORD05078,CUST01468,2023-05-19,Delivered,COD,2905
ORD05079,CUST01468,2025-10-16,Delivered,UPI,3349
ORD05080,CUST01468,2025-04-29,Placed,UPI,634
ORD05081,CUST01468,2024-12-24,Delivered,UPI,1787
ORD05082,CUST01468,2025-04-04,Shipped,UPI,1238
ORD05083,CUST01469,2024-11-20,Delivered,UPI,4207
ORD05084,CUST01469,2022-04-24,Delivered,COD,4218
ORD05085,CUST01470,2021-09-08,Cancelled,UPI,4479
ORD05086,CUST01470,2022-05-01,Delivered,Card,4337
ORD05087,CUST01470,2025-08-22,Delivered,Card,1166
ORD05088,CUST01471,2022-08-08,Cancelled,Card,1172
ORD05089,CUST01471,2022-12-07,Cancelled,Card,4662
ORD05090,CUST01471,2024-12-04,Shipped,UPI,3275
ORD05091,CUST01472,2022-02-16,Delivered,Card,4734
ORD05092,CUST01472,2022-12-29,Delivered,UPI,1567
ORD05093,CUST01472,2024-03-04,Returned,Card,2684
ORD05094,CUST01472,2022-10-20,Delivered,Card,3360
ORD05095,CUST01472,2025-09-17,Returned,UPI,1852
ORD05096,CUST01473,2025-01-14,Placed,Card,3682
ORD05097,CUST01473,2024-01-02,Delivered,COD,2388
ORD05098,CUST01474,2025-09-07,Delivered,Card,4812
ORD05099,CUST01474,2021-08-30,Shipped,UPI,3609
ORD05100,CUST01474,2025-03-09,Delivered,COD,1378
ORD05101,CUST01474,2023-05-24,Delivered,UPI,4136
ORD05102,CUST01475,2021-09-02,Delivered,UPI,2559
ORD05103,CUST01475,2023-07-03,Delivered,Card,3362
ORD05104,CUST01476,2021-03-31,Delivered,UPI,888
ORD05105,CUST01476,2022-07-24,Delivered,UPI,1038
ORD05106,CUST01476,2021-07-13,Returned,COD,4819
ORD05107,CUST01477,2024-05-19,Delivered,Card,4523
ORD05108,CUST01477,2023-10-11,Delivered,COD,4785
ORD05109,CUST01477,2025-02-19,Shipped,UPI,2691
ORD05110,CUST01478,2025-05-06,Shipped,UPI,3210
ORD05111,CUST01478,2024-11-30,Cancelled,COD,1441
ORD05112,CUST01479,2022-05-11,Delivered,COD,3170
ORD05113,CUST01479,2021-08-22,Delivered,Card,1736
ORD05114,CUST01479,2022-06-26,Shipped,UPI,4827
ORD05115,CUST01480,2021-01-10,Shipped,UPI,2187
ORD05116,CUST01480,2022-09-08,Shipped,Card,858
ORD05117,CUST01481,2024-02-11,Delivered,Card,1761
ORD05118,CUST01481,2021-03-29,Delivered,Card,2541
ORD05119,CUST01482,2025-02-01,Delivered,COD,1621
ORD05120,CUST01482,2022-03-18,Placed,COD,1813
ORD05121,CUST01482,2023-11-04,Returned,UPI,1392
ORD05122,CUST01482,2024-07-19,Delivered,UPI,1324
ORD05123,CUST01482,2022-04-14,Delivered,Card,4315
ORD05124,CUST01483,2022-01-14,Placed,Card,2166
ORD05125,CUST01483,2024-03-16,Cancelled,UPI,2708
ORD05126,CUST01483,2022-08-22,Returned,UPI,2368
ORD05127,CUST01484,2021-02-19,Delivered,UPI,3275
ORD05128,CUST01484,2024-10-04,Shipped,Card,4326
ORD05129,CUST01484,2021-08-26,Placed,Card,1895
ORD05130,CUST01485,2022-10-20,Delivered,COD,2678
ORD05131,CUST01485,2022-02-14,Shipped,UPI,2641
ORD05132,CUST01485,2023-07-11,Delivered,UPI,3200
ORD05133,CUST01486,2025-05-11,Delivered,UPI,4567
ORD05134,CUST01486,2023-06-30,Delivered,UPI,2169
ORD05135,CUST01486,2021-02-09,Delivered,Card,4770
ORD05136,CUST01486,2023-07-16,Delivered,Card,3476
ORD05137,CUST01486,2021-03-22,Delivered,Card,3172
ORD05138,CUST01487,2023-04-18,Cancelled,COD,2336
ORD05139,CUST01487,2024-06-26,Delivered,UPI,3956
ORD05140,CUST01487,2022-10-09,Delivered,Card,4032
ORD05141,CUST01488,2022-12-15,Returned,COD,1758
ORD05142,CUST01488,2025-06-21,Returned,Card,533
ORD05143,CUST01488,2023-02-24,Returned,COD,2565
ORD05144,CUST01489,2023-12-31,Placed,Card,4451
ORD05145,CUST01489,2022-07-21,Cancelled,UPI,1222
ORD05146,CUST01489,2021-09-28,Cancelled,COD,4594
ORD05147,CUST01489,2025-10-24,Delivered,UPI,3887
ORD05148,CUST01489,2022-01-05,Delivered,Card,940
ORD05149,CUST01490,2025-11-29,Delivered,Card,3163
ORD05150,CUST01490,2021-10-28,Delivered,UPI,503
ORD05151,CUST01490,2025-11-11,Shipped,UPI,1791
ORD05152,CUST01491,2021-04-11,Shipped,Card,2456
ORD05153,CUST01491,2025-03-06,Delivered,COD,1287
ORD05154,CUST01492,2024-11-13,Shipped,UPI,1194
ORD05155,CUST01492,2022-04-03,Returned,Card,2528
ORD05156,CUST01492,2023-08-28,Delivered,UPI,1648
ORD05157,CUST01492,2021-04-04,Delivered,COD,2049
ORD05158,CUST01493,2021-01-18,Returned,UPI,4415
ORD05159,CUST01493,2022-06-05,Delivered,COD,4469
ORD05160,CUST01494,2024-04-26,Delivered,UPI,3310
ORD05161,CUST01494,2023-04-19,Delivered,UPI,4743
ORD05162,CUST01494,2022-07-25,Delivered,Card,2333
ORD05163,CUST01494,2021-04-02,Returned,COD,3091
ORD05164,CUST01494,2022-09-13,Delivered,UPI,856
ORD05165,CUST01495,2023-07-23,Delivered,UPI,1563
ORD05166,CUST01495,2022-08-19,Shipped,COD,2487
ORD05167,CUST01495,2024-04-21,Shipped,COD,3733
ORD05168,CUST01495,2023-03-26,Returned,COD,1682
ORD05169,CUST01496,2021-07-28,Delivered,UPI,790
ORD05170,CUST01496,2025-06-11,Shipped,Card,3139
ORD05171,CUST01496,2023-06-30,Delivered,Card,1588
ORD05172,CUST01497,2022-03-03,Delivered,COD,2994
