return_id,order_id,product_id,return_date,return_reason,refund_amount
RET001710,ORD04586,PROD00087,2023-02-21,Wrong Item Delivered,3106
RET001711,ORD04587,PROD04646,2024-10-29,Defective Product,3255
RET001712,ORD04589,PROD04947,2022-02-26,Wrong Item Delivered,2422
RET001713,ORD04591,PROD03015,2022-03-15,Defective Product,6411
RET001714,ORD04599,PROD01859,2025-01-06,Size Issue,1573
RET001715,ORD04602,PROD01284,2023-06-28,Late Delivery,744
RET001716,ORD04606,PROD04207,2024-03-22,Size Issue,560
RET001717,ORD04608,PROD03959,2024-12-20,Defective Product,6954
RET001718,ORD04609,PROD04438,2022-06-25,Size Issue,4515
RET001719,ORD04612,PROD04340,2022-01-04,Size Issue,540
RET001720,ORD04613,PROD01490,2022-09-28,Changed Mind,3263
RET001721,ORD04615,PROD00822,2023-03-09,Defective Product,1553
RET001722,ORD04616,PROD03686,2022-12-24,Size Issue,679
RET001723,ORD04619,PROD02968,2022-11-11,Quality Not Good,548
RET001724,ORD04623,PROD05000,2022-04-02,Quality Not Good,1183
RET001725,ORD04627,PROD01534,2024-10-18,Size Issue,5381
RET001726,ORD04631,PROD02743,2022-10-31,Wrong Item Delivered,6300
RET001727,ORD04655,PROD03305,2025-08-23,Changed Mind,4380
RET001728,ORD04656,PROD04472,2025-10-27,Changed Mind,687
RET001729,ORD04659,PROD00713,2023-09-05,Changed Mind,5360
RET001730,ORD04665,PROD01402,2022-08-13,Size Issue,3837
RET001731,ORD04666,PROD00909,2022-07-05,Defective Product,1632
RET001732,ORD04668,PROD03336,2023-06-18,Changed Mind,4317
RET001733,ORD04668,PROD03208,2023-02-03,Late Delivery,1324
RET001734,ORD04671,PROD04619,2024-12-22,Size Issue,2614
RET001735,ORD04671,PROD02801,2025-11-09,Wrong Item Delivered,4440
RET001736,ORD04674,PROD02225,2024-05-09,Defective Product,3522
RET001737,ORD04680,PROD04899,2022-06-04,Changed Mind,1408
RET001738,ORD04681,PROD00321,2025-10-08,Defective Product,2822
RET001739,ORD04682,PROD02329,2022-01-29,Wrong Item Delivered,7062
RET001740,ORD04682,PROD03290,2024-07-29,Changed Mind,6618
RET001741,ORD04683,PROD00188,2024-12-16,Defective Product,4790
RET001742,ORD04691,PROD01353,2023-02-26,Size Issue,1236
RET001743,ORD04693,PROD00516,2025-06-30,Wrong Item Delivered,7674
RET001744,ORD04695,PROD04618,2024-03-28,Wrong Item Delivered,1218
RET001745,ORD04698,PROD04909,2025-06-23,Defective Product,1586
RET001746,ORD04698,PROD00970,2025-03-25,Wrong Item Delivered,3567
RET001747,ORD04698,PROD03758,2023-10-06,Size Issue,1554
RET001748,ORD04706,PROD00642,2025-04-28,Size Issue,1072
RET001749,ORD04707,PROD02689,2024-09-04,Quality Not Good,1391
RET001750,ORD04720,PROD01391,2024-02-16,Size Issue,4201
RET001751,ORD04726,PROD01224,2023-04-28,Changed Mind,479
RET001752,ORD04726,PROD02038,2024-05-15,Defective Product,4668
RET001753,ORD04728,PROD02445,2024-10-18,Defective Product,5166
RET001754,ORD04729,PROD00730,2024-05-21,Size Issue,5315
RET001755,ORD04730,PROD00498,2024-11-18,Wrong Item Delivered,1678
RET001756,ORD04734,PROD02257,2022-02-13,Late Delivery,2431
RET001757,ORD04735,PROD01922,2024-07-16,Quality Not Good,3842
RET001758,ORD04738,PROD04756,2024-04-22,Size Issue,2280
RET001759,ORD04739,PROD02236,2023-10-12,Size Issue,788
RET001760,ORD04741,PROD04346,2024-03-13,Late Delivery,3028
RET001761,ORD04742,PROD04989,2023-05-25,Size Issue,908
RET001762,ORD04743,PROD04054,2025-06-18,Changed Mind,3899
RET001763,ORD04744,PROD04036,2024-03-28,Size Issue,4467
RET001764,ORD04745,PROD01522,2024-03-07,Wrong Item Delivered,663
RET001765,ORD04746,PROD01366,2022-01-27,Defective Product,1900
RET001766,ORD04748,PROD04657,2025-07-22,Size Issue,647
RET001767,ORD04749,PROD00942,2025-10-15,Size Issue,936
RET001768,ORD04754,PROD02821,2024-02-11,Defective Product,1354
RET001769,ORD04758,PROD02721,2023-09-11,Changed Mind,8155
RET001770,ORD04759,PROD01601,2025-10-22,Size Issue,4559
RET001771,ORD04760,PROD03343,2024-04-27,Defective Product,8301
RET001772,ORD04760,PROD04627,2022-04-07,Size Issue,931
RET001773,ORD04761,PROD02827,2024-11-11,Defective Product,3044
RET001774,ORD04764,PROD03909,2023-08-04,Size Issue,4058
RET001775,ORD04767,PROD04640,2023-05-10,Size Issue,6336
RET001776,ORD04768,PROD01021,2023-09-17,Changed Mind,1630
RET001777,ORD04773,PROD02192,2022-12-19,Changed Mind,1063
RET001778,ORD04773,PROD03159,2022-12-10,Size Issue,581
RET001779,ORD04777,PROD04939,2022-04-23,Defective Product,2878
RET001780,ORD04780,PROD02835,2025-04-30,Size Issue,2052
RET001781,ORD04780,PROD02367,2024-01-21,Quality Not Good,794
RET001782,ORD04783,PROD02109,2025-09-06,Size Issue,4662
RET001783,ORD04785,PROD03305,2023-12-13,Quality Not Good,2977
RET001784,ORD04787,PROD01359,2025-02-16,Size Issue,1092
RET001785,ORD04787,PROD04447,2025-05-15,Wrong Item Delivered,1536
RET001786,ORD04787,PROD03865,2024-06-05,Defective Product,2158
RET001787,ORD04792,PROD03710,2023-11-27,Size Issue,2048
RET001788,ORD04792,PROD00327,2022-08-11,Size Issue,3396
RET001789,ORD04795,PROD03266,2024-11-04,Size Issue,3649
RET001790,ORD04801,PROD00983,2025-12-31,Defective Product,4086
RET001791,ORD04805,PROD00007,2022-04-06,Size Issue,839
RET001792,ORD04810,PROD02389,2023-04-23,Defective Product,1094
RET001793,ORD04816,PROD04824,2023-08-21,Changed Mind,2217
RET001794,ORD04817,PROD03161,2023-01-23,Defective Product,5391
RET001795,ORD04819,PROD03289,2025-09-01,Size Issue,1773
RET001796,ORD04820,PROD03621,2025-06-06,Quality Not Good,2650
RET001797,ORD04821,PROD00146,2022-05-14,Size Issue,4987
RET001798,ORD04822,PROD02304,2023-07-27,Late Delivery,1994
RET001799,ORD04825,PROD03207,2023-09-30,Wrong Item Delivered,7980
RET001800,ORD04826,PROD00018,2023-07-17,Quality Not Good,1264
RET001801,ORD04829,PROD00430,2025-03-21,Quality Not Good,1770
RET001802,ORD04830,PROD03614,2025-10-03,Defective Product,2652
RET001803,ORD04832,PROD00367,2022-03-26,Size Issue,2401
RET001804,ORD04833,PROD01357,2025-02-16,Size Issue,955
RET001805,ORD04834,PROD02493,2025-10-13,Late Delivery,3161
RET001806,ORD04834,PROD04675,2022-05-05,Changed Mind,1421
RET001807,ORD04837,PROD03844,2022-10-01,Size Issue,7284
RET001808,ORD04842,PROD03563,2022-08-06,Changed Mind,3985
RET001809,ORD04847,PROD03449,2025-07-23,Size Issue,4157
RET001810,ORD04850,PROD02677,2022-09-23,Size Issue,3348
RET001811,ORD04852,PROD02562,2024-08-10,Quality Not Good,1971
RET001812,ORD04853,PROD00683,2024-08-16,Changed Mind,842
RET001813,ORD04858,PROD01710,2022-09-05,Defective Product,1092
RET001814,ORD04865,PROD02829,2024-09-07,Wrong Item Delivered,2790
RET001815,ORD04866,PROD03768,2024-08-30,Quality Not Good,5336
RET001816,ORD04869,PROD01940,2022-02-18,Size Issue,5395
RET001817,ORD04872,PROD00361,2023-08-05,Size Issue,3451
RET001818,ORD04874,PROD00489,2025-02-12,Size Issue,2838
RET001819,ORD04878,PROD04277,2023-02-14,Late Delivery,2864
RET001820,ORD04879,PROD03112,2023-03-05,Wrong Item Delivered,6096
RET001821,ORD04880,PROD01335,2025-04-13,Size Issue,4231
RET001822,ORD04883,PROD00469,2024-08-06,Defective Product,2256
RET001823,ORD04888,PROD01510,2022-11-03,Defective Product,2682
RET001824,ORD04889,PROD02060,2025-12-29,Size Issue,754
RET001825,ORD04896,PROD02006,2024-07-05,Defective Product,741
RET001826,ORD04898,PROD01264,2023-03-06,Size Issue,2576
RET001827,ORD04898,PROD03183,2022-01-12,Defective Product,1844
RET001828,ORD04902,PROD04404,2025-06-16,Size Issue,1807
RET001829,ORD04904,PROD00089,2023-10-18,Defective Product,5416
RET001830,ORD04909,PROD01381,2024-09-21,Defective Product,5252
RET001831,ORD04913,PROD04751,2024-10-11,Defective Product,2004
RET001832,ORD04918,PROD04614,2023-06-21,Wrong Item Delivered,2685
RET001833,ORD04918,PROD00351,2025-06-22,Quality Not Good,2514
RET001834,ORD04922,PROD03072,2022-03-06,Late Delivery,2513
RET001835,ORD04923,PROD03261,2025-06-13,Defective Product,7557
RET001836,ORD04924,PROD00013,2023-07-14,Changed Mind,2685
RET001837,ORD04925,PROD00083,2024-10-05,Quality Not Good,1514
RET001838,ORD04927,PROD03566,2024-06-12,Changed Mind,3205
RET001839,ORD04928,PROD04164,2025-02-04,Wrong Item Delivered,1360
RET001840,ORD04932,PROD02296,2023-02-05,Wrong Item Delivered,3921
RET001841,ORD04933,PROD02855,2025-07-26,Defective Product,492
RET001842,ORD04934,PROD02048,2022-05-27,Size Issue,2068
RET001843,ORD04935,PROD04422,2023-05-09,Defective Product,3528
RET001844,ORD04936,PROD01589,2023-02-01,Changed Mind,2382
RET001845,ORD04936,PROD04416,2024-05-03,Size Issue,1669
RET001846,ORD04938,PROD03478,2022-11-02,Defective Product,2394
RET001847,ORD04941,PROD02585,2024-06-06,Wrong Item Delivered,1567
RET001848,ORD04942,PROD01745,2022-05-20,Defective Product,4106
RET001849,ORD04945,PROD02839,2023-06-14,Quality Not Good,2879
RET001850,ORD04945,PROD00872,2024-06-11,Changed Mind,1329
RET001851,ORD04947,PROD01703,2022-09-11,Defective Product,5334
RET001852,ORD04948,PROD00773,2025-10-24,Size Issue,1295
RET001853,ORD04950,PROD00182,2022-08-14,Defective Product,8409
RET001854,ORD04951,PROD00055,2025-04-20,Size Issue,883
RET001855,ORD04954,PROD04164,2025-11-03,Quality Not Good,937
RET001856,ORD04960,PROD02860,2023-11-25,Quality Not Good,1278
RET001857,ORD04963,PROD04615,2022-06-04,Wrong Item Delivered,8688
RET001858,ORD04965,PROD00516,2022-05-09,Size Issue,4532
RET001859,ORD04972,PROD03278,2022-09-09,Quality Not Good,1404
RET001860,ORD04973,PROD04927,2025-03-05,Defective Product,4128
RET001861,ORD04975,PROD04762,2024-12-05,Quality Not Good,3310
RET001862,ORD04975,PROD00127,2022-04-10,Changed Mind,1466
RET001863,ORD04977,PROD04043,2025-02-26,Size Issue,4260
RET001864,ORD04979,PROD01291,2023-04-08,Changed Mind,694
RET001865,ORD04979,PROD03987,2022-03-02,Changed Mind,609
RET001866,ORD04981,PROD04900,2024-08-09,Late Delivery,1104
RET001867,ORD04984,PROD02334,2025-06-13,Size Issue,3010
RET001868,ORD04985,PROD01658,2023-07-31,Defective Product,3322
RET001869,ORD04988,PROD02898,2024-12-21,Size Issue,2654
RET001870,ORD04992,PROD01802,2025-05-05,Quality Not Good,1656
RET001871,ORD04992,PROD04576,2024-06-15,Wrong Item Delivered,798
RET001872,ORD04997,PROD02106,2024-03-03,Late Delivery,2197
RET001873,ORD05000,PROD00592,2023-09-09,Size Issue,4607
RET001874,ORD05001,PROD04065,2024-01-17,Late Delivery,3097
RET001875,ORD05002,PROD01293,2022-12-01,Defective Product,2508
RET001876,ORD05004,PROD02281,2024-10-17,Defective Product,645
RET001877,ORD05007,PROD01624,2024-04-08,Defective Product,4364
RET001878,ORD05011,PROD01859,2022-06-20,Changed Mind,4221
RET001879,ORD05015,PROD00465,2022-06-21,Changed Mind,2288
RET001880,ORD05019,PROD00452,2022-03-03,Wrong Item Delivered,2554
RET001881,ORD05021,PROD04976,2025-07-29,Defective Product,2881
RET001882,ORD05026,PROD01991,2022-05-12,Defective Product,1164
RET001883,ORD05028,PROD03491,2023-10-22,Wrong Item Delivered,7014
RET001884,ORD05029,PROD04713,2025-04-11,Defective Product,2444
RET001885,ORD05034,PROD00549,2022-01-01,Size Issue,2616
RET001886,ORD05035,PROD04306,2022-01-12,Defective Product,5030
RET001887,ORD05036,PROD01544,2025-09-19,Defective Product,4854
RET001888,ORD05038,PROD04770,2024-11-21,Size Issue,5099
RET001889,ORD05040,PROD00991,2023-05-29,Defective Product,5360
RET001890,ORD05041,PROD02474,2023-02-02,Quality Not Good,1803
RET001891,ORD05042,PROD01977,2022-07-28,Changed Mind,1192
RET001892,ORD05047,PROD04080,2022-02-18,Defective Product,4714
RET001893,ORD05052,PROD03935,2023-07-28,Late Delivery,940
RET001894,ORD05057,PROD02410,2024-12-20,Changed Mind,5738
RET001895,ORD05058,PROD03018,2023-12-01,Late Delivery,6592
RET001896,ORD05061,PROD00516,2022-10-18,Size Issue,7617
RET001897,ORD05061,PROD04907,2025-11-17,Changed Mind,1512
RET001898,ORD05062,PROD00392,2023-03-21,Wrong Item Delivered,4094
RET001899,ORD05064,PROD03825,2024-01-07,Quality Not Good,1052
RET001900,ORD05067,PROD02823,2022-07-31,Size Issue,1384
RET001901,ORD05069,PROD03053,2023-09-26,Size Issue,2410
RET001902,ORD05069,PROD00002,2025-04-13,Defective Product,6906
RET001903,ORD05070,PROD03651,2023-06-22,Quality Not Good,837
RET001904,ORD05074,PROD02779,2023-08-21,Size Issue,8585
RET001905,ORD05076,PROD01221,2025-02-21,Quality Not Good,757
RET001906,ORD05076,PROD01302,2023-06-29,Late Delivery,5157
RET001907,ORD05078,PROD00394,2024-03-26,Wrong Item Delivered,4566
RET001908,ORD05079,PROD03802,2023-12-28,Wrong Item Delivered,1070
RET001909,ORD05081,PROD00089,2022-05-30,Size Issue,6256
RET001910,ORD05082,PROD03753,2025-08-25,Defective Product,3102
RET001911,ORD05082,PROD02783,2025-04-05,Quality Not Good,2405
RET001912,ORD05083,PROD01786,2022-03-30,Wrong Item Delivered,4170
RET001913,ORD05086,PROD00500,2024-11-08,Changed Mind,718
RET001914,ORD05087,PROD02510,2022-03-22,Size Issue,3528
RET001915,ORD05087,PROD01956,2025-08-23,Defective Product,6744
RET001916,ORD05093,PROD03369,2022-04-05,Late Delivery,1418
RET001917,ORD05096,PROD01041,2023-08-01,Quality Not Good,1965
RET001918,ORD05100,PROD01461,2024-06-19,Changed Mind,4488
RET001919,ORD05100,PROD04457,2022-12-19,Changed Mind,2373
RET001920,ORD05106,PROD04690,2023-03-30,Wrong Item Delivered,4342
RET001921,ORD05107,PROD02781,2025-01-28,Late Delivery,1765
RET001922,ORD05118,PROD03981,2024-03-26,Size Issue,1132
RET001923,ORD05118,PROD01779,2024-11-16,Defective Product,2126
RET001924,ORD05119,PROD03412,2024-04-22,Defective Product,1896
RET001925,ORD05125,PROD00403,2022-05-24,Size Issue,2925
RET001926,ORD05127,PROD00751,2024-04-12,Changed Mind,1746
RET001927,ORD05128,PROD02369,2023-11-05,Defective Product,1996
RET001928,ORD05129,PROD00685,2022-04-06,Size Issue,1147
RET001929,ORD05129,PROD02979,2022-09-29,Defective Product,2692
RET001930,ORD05132,PROD04605,2024-03-08,Defective Product,8061
RET001931,ORD05134,PROD01471,2022-07-17,Quality Not Good,1809
RET001932,ORD05137,PROD04336,2024-07-10,Size Issue,5782
RET001933,ORD05139,PROD04167,2023-01-18,Wrong Item Delivered,908
RET001934,ORD05141,PROD04967,2023-03-22,Late Delivery,1080
RET001935,ORD05141,PROD00396,2022-01-09,Late Delivery,5177
RET001936,ORD05156,PROD02386,2025-09-08,Wrong Item Delivered,7626
RET001937,ORD05157,PROD00985,2023-03-19,Late Delivery,4176
RET001938,ORD05157,PROD01409,2025-08-14,Size Issue,1331
RET001939,ORD05158,PROD01946,2025-09-09,Size Issue,1505
RET001940,ORD05160,PROD00751,2022-09-29,Quality Not Good,3719
RET001941,ORD05165,PROD03000,2022-01-23,Quality Not Good,5401
RET001942,ORD05166,PROD03726,2023-11-29,Size Issue,4231
RET001943,ORD05166,PROD02380,2023-01-09,Changed Mind,2227
RET001944,ORD05171,PROD02446,2025-07-07,Defective Product,3753
RET001945,ORD05174,PROD01102,2023-03-25,Defective Product,8619
RET001946,ORD05181,PROD03702,2023-01-21,Wrong Item Delivered,1437
RET001947,ORD05183,PROD00733,2025-04-06,Wrong Item Delivered,5151
RET001948,ORD05184,PROD03502,2022-11-26,Late Delivery,669
RET001949,ORD05184,PROD02039,2023-08-20,Defective Product,2581
RET001950,ORD05189,PROD04993,2024-06-04,Size Issue,3319
RET001951,ORD05198,PROD01327,2024-03-05,Changed Mind,5127
RET001952,ORD05200,PROD00861,2023-01-30,Quality Not Good,4734
RET001953,ORD05201,PROD04943,2022-10-02,Defective Product,910
RET001954,ORD05204,PROD04914,2022-03-09,Quality Not Good,772
RET001955,ORD05210,PROD00246,2023-02-15,Size Issue,4431
RET001956,ORD05218,PROD04665,2025-04-01,Size Issue,3700
RET001957,ORD05218,PROD03314,2023-02-06,Size Issue,6081
RET001958,ORD05220,PROD04698,2022-11-23,Defective Product,2774
RET001959,ORD05223,PROD02899,2025-01-11,Quality Not Good,336
RET001960,ORD05226,PROD01003,2022-06-27,Size Issue,1132
RET001961,ORD05227,PROD00269,2024-10-08,Changed Mind,1692
RET001962,ORD05228,PROD01500,2024-05-26,Late Delivery,1525
RET001963,ORD05231,PROD00911,2023-12-13,Wrong Item Delivered,6870
RET001964,ORD05231,PROD02676,2025-08-20,Quality Not Good,3238
RET001965,ORD05232,PROD04538,2022-07-19,Defective Product,2635
RET001966,ORD05235,PROD00564,2024-12-04,Changed Mind,3764
RET001967,ORD05235,PROD01523,2025-03-20,Changed Mind,1838
RET001968,ORD05239,PROD04867,2025-12-15,Wrong Item Delivered,2376
RET001969,ORD05243,PROD00607,2024-08-04,Size Issue,606
RET001970,ORD05249,PROD01069,2022-04-25,Defective Product,2672
RET001971,ORD05250,PROD04421,2025-10-28,Wrong Item Delivered,1992
RET001972,ORD05252,PROD04891,2022-02-13,Size Issue,1286
RET001973,ORD05258,PROD02008,2023-06-02,Size Issue,6743
RET001974,ORD05260,PROD02177,2024-08-31,Defective Product,825
RET001975,ORD05262,PROD04149,2025-01-19,Size Issue,1980
RET001976,ORD05265,PROD03108,2024-08-02,Size Issue,739
RET001977,ORD05266,PROD03097,2025-06-24,Wrong Item Delivered,557
RET001978,ORD05267,PROD03522,2023-02-26,Quality Not Good,1853
RET001979,ORD05269,PROD03659,2025-09-02,Defective Product,2082
RET001980,ORD05270,PROD01632,2022-08-17,Defective Product,8505
RET001981,ORD05272,PROD00583,2024-01-24,Quality Not Good,4410
RET001982,ORD05273,PROD02186,2025-01-02,Wrong Item Delivered,4887
RET001983,ORD05273,PROD02094,2025-03-12,Size Issue,1266
RET001984,ORD05279,PROD02761,2025-05-23,Quality Not Good,1803
RET001985,ORD05279,PROD00278,2022-11-05,Late Delivery,2426
RET001986,ORD05279,PROD04633,2022-04-26,Size Issue,3936
RET001987,ORD05282,PROD04826,2023-05-23,Defective Product,647
RET001988,ORD05284,PROD01473,2023-11-14,Defective Product,5748
RET001989,ORD05286,PROD03956,2025-05-31,Late Delivery,707
RET001990,ORD05293,PROD00313,2022-12-14,Defective Product,5160
RET001991,ORD05296,PROD00009,2025-03-18,Wrong Item Delivered,2301
RET001992,ORD05300,PROD01370,2023-05-26,Changed Mind,3052
RET001993,ORD05301,PROD00278,2023-07-18,Late Delivery,4765
RET001994,ORD05316,PROD01869,2024-10-13,Defective Product,3434
RET001995,ORD05316,PROD03161,2022-08-04,Wrong Item Delivered,3594
RET001996,ORD05316,PROD00972,2022-05-22,Wrong Item Delivered,4041
RET001997,ORD05317,PROD02324,2024-12-30,Size Issue,1521
RET001998,ORD05317,PROD01571,2025-02-10,Size Issue,4520
RET001999,ORD05317,PROD04001,2023-04-04,Wrong Item Delivered,2505
RET002000,ORD05319,PROD01090,2025-08-04,Changed Mind,1470
RET002001,ORD05323,PROD02427,2024-01-13,Changed Mind,3542
RET002002,ORD05324,PROD04802,2023-12-19,Late Delivery,2726
RET002003,ORD05329,PROD01479,2024-09-18,Changed Mind,607
RET002004,ORD05331,PROD01492,2022-12-20,Wrong Item Delivered,790
RET002005,ORD05331,PROD00645,2023-08-27,Defective Product,1692
RET002006,ORD05332,PROD04630,2023-01-03,Wrong Item Delivered,4368
RET002007,ORD05332,PROD04468,2022-08-06,Size Issue,4312
RET002008,ORD05336,PROD03802,2022-09-23,Quality Not Good,1054
RET002009,ORD05341,PROD00924,2022-08-16,Defective Product,4680
RET002010,ORD05345,PROD00037,2023-04-17,Defective Product,5514
RET002011,ORD05349,PROD01001,2022-11-16,Changed Mind,1899
RET002012,ORD05355,PROD03642,2025-08-21,Defective Product,6438
RET002013,ORD05356,PROD00766,2024-10-12,Changed Mind,4270
RET002014,ORD05358,PROD03042,2024-01-07,Late Delivery,287
RET002015,ORD05363,PROD02249,2025-02-08,Defective Product,1792
RET002016,ORD05364,PROD04184,2025-10-05,Changed Mind,1076
RET002017,ORD05369,PROD04494,2023-06-30,Size Issue,1205
RET002018,ORD05370,PROD00178,2022-02-14,Changed Mind,3825
RET002019,ORD05372,PROD00634,2023-08-13,Changed Mind,676
RET002020,ORD05375,PROD04092,2023-09-18,Size Issue,4273
RET002021,ORD05376,PROD03064,2023-11-18,Late Delivery,1934
RET002022,ORD05376,PROD03899,2023-02-15,Size Issue,920
RET002023,ORD05378,PROD02448,2025-11-12,Quality Not Good,3469
RET002024,ORD05381,PROD03527,2023-01-29,Size Issue,797
RET002025,ORD05383,PROD01341,2024-12-05,Size Issue,1025
RET002026,ORD05392,PROD01775,2025-08-01,Wrong Item Delivered,2751
RET002027,ORD05395,PROD04721,2022-11-19,Quality Not Good,2740
RET002028,ORD05398,PROD01853,2024-08-02,Quality Not Good,2314
RET002029,ORD05399,PROD03542,2023-11-14,Defective Product,548
RET002030,ORD05403,PROD04688,2025-12-18,Late Delivery,4571
RET002031,ORD05410,PROD01597,2023-11-21,Defective Product,1352
RET002032,ORD05410,PROD01162,2025-08-16,Size Issue,519
RET002033,ORD05414,PROD00642,2022-09-26,Quality Not Good,1683
RET002034,ORD05420,PROD04587,2023-03-19,Quality Not Good,1395
RET002035,ORD05425,PROD03742,2025-01-27,Size Issue,1142
