product_id,stock_in,stock_out,current_stock,warehouse_location,last_updated
PROD01436,267,17,250,Ahmedabad Warehouse,2024-03-09
PROD01437,329,24,305,Ahmedabad Warehouse,2024-11-27
PROD01438,156,125,31,Delhi Warehouse,2024-11-29
PROD01439,334,228,106,Hyderabad Warehouse,2024-06-15
PROD01440,267,143,124,Hyderabad Warehouse,2024-06-19
PROD01441,70,0,70,Bangalore Warehouse,2023-07-04
PROD01442,491,119,372,Bangalore Warehouse,2024-07-20
PROD01443,425,284,141,Mumbai Warehouse,2025-07-19
PROD01444,433,66,367,Mumbai Warehouse,2025-06-23
PROD01445,123,4,119,Mumbai Warehouse,2024-10-05
PROD01446,355,201,154,Delhi Warehouse,2024-09-09
PROD01447,386,204,182,Mumbai Warehouse,2023-10-14
PROD01448,414,16,398,Bangalore Warehouse,2023-01-24
PROD01449,166,53,113,Ahmedabad Warehouse,2023-03-26
PROD01450,315,32,283,Bangalore Warehouse,2024-11-29
PROD01451,342,306,36,Hyderabad Warehouse,2023-10-08
PROD01452,106,40,66,Ahmedabad Warehouse,2023-03-23
PROD01453,289,230,59,Hyderabad Warehouse,2025-02-21
PROD01454,439,427,12,Delhi Warehouse,2025-07-23
PROD01455,343,3,340,Hyderabad Warehouse,2025-04-07
PROD01456,480,194,286,Hyderabad Warehouse,2024-05-15
PROD01457,464,66,398,Bangalore Warehouse,2025-05-06
PROD01458,412,383,29,Mumbai Warehouse,2023-03-19
PROD01459,230,45,185,Bangalore Warehouse,2023-12-12
PROD01460,425,213,212,Ahmedabad Warehouse,2024-09-08
PROD01461,196,75,121,Mumbai Warehouse,2023-11-25
PROD01462,459,105,354,Delhi Warehouse,2024-05-18
PROD01463,307,134,173,Mumbai Warehouse,2024-05-23
PROD01464,119,2,117,Ahmedabad Warehouse,2024-06-11
PROD01465,141,28,113,Mumbai Warehouse,2025-10-25
PROD01466,432,111,321,Delhi Warehouse,2023-11-04
PROD01467,222,41,181,Bangalore Warehouse,2024-02-19
PROD01468,145,101,44,Bangalore Warehouse,2023-04-02
PROD01469,76,57,19,Bangalore Warehouse,2024-03-14
PROD01470,374,177,197,Bangalore Warehouse,2024-06-08
PROD01471,459,380,79,Delhi Warehouse,2023-07-18
PROD01472,71,61,10,Bangalore Warehouse,2023-11-06
PROD01473,351,56,295,Bangalore Warehouse,2023-07-23
PROD01474,498,302,196,Delhi Warehouse,2024-09-01
PROD01475,117,64,53,Hyderabad Warehouse,2025-03-05
PROD01476,280,132,148,Hyderabad Warehouse,2023-12-09
PROD01477,146,131,15,Mumbai Warehouse,2024-07-03
PROD01478,252,2,250,Delhi Warehouse,2025-05-28
PROD01479,355,311,44,Hyderabad Warehouse,2024-05-06
PROD01480,116,74,42,Mumbai Warehouse,2025-11-11
PROD01481,357,259,98,Hyderabad Warehouse,2025-03-01
PROD01482,106,23,83,Bangalore Warehouse,2023-08-16
PROD01483,424,39,385,Mumbai Warehouse,2023-11-05
PROD01484,123,62,61,Mumbai Warehouse,2023-02-06
PROD01485,380,11,369,Hyderabad Warehouse,2024-05-21
PROD01486,88,34,54,Ahmedabad Warehouse,2023-09-10
PROD01487,436,379,57,Hyderabad Warehouse,2025-04-15
PROD01488,148,20,128,Mumbai Warehouse,2023-07-09
PROD01489,177,140,37,Bangalore Warehouse,2024-08-08
PROD01490,185,81,104,Hyderabad Warehouse,2023-12-06
PROD01491,494,439,55,Mumbai Warehouse,2024-05-05
PROD01492,443,296,147,Bangalore Warehouse,2024-03-30
PROD01493,220,28,192,Delhi Warehouse,2023-04-03
PROD01494,101,3,98,Ahmedabad Warehouse,2023-08-07
PROD01495,397,233,164,Ahmedabad Warehouse,2024-09-30
PROD01496,454,190,264,Bangalore Warehouse,2023-09-15
PROD01497,294,124,170,Hyderabad Warehouse,2023-07-16
PROD01498,75,4,71,Hyderabad Warehouse,2023-05-04
PROD01499,310,283,27,Delhi Warehouse,2025-06-26
PROD01500,377,117,260,Delhi Warehouse,2024-12-06
PROD01501,368,29,339,Ahmedabad Warehouse,2024-05-25
PROD01502,175,175,0,Mumbai Warehouse,2024-09-29
PROD01503,293,43,250,Mumbai Warehouse,2023-07-13
PROD01504,126,59,67,Mumbai Warehouse,2025-01-04
PROD01505,249,104,145,Hyderabad Warehouse,2023-07-21
PROD01506,307,106,201,Bangalore Warehouse,2023-12-10
PROD01507,181,34,147,Mumbai Warehouse,2025-09-20
PROD01508,363,213,150,Bangalore Warehouse,2023-02-03
PROD01509,407,88,319,Delhi Warehouse,2024-04-26
PROD01510,55,45,10,Delhi Warehouse,2023-07-08
PROD01511,401,168,233,Ahmedabad Warehouse,2024-09-02
PROD01512,345,96,249,Mumbai Warehouse,2025-01-10
PROD01513,488,155,333,Bangalore Warehouse,2023-08-12
PROD01514,281,88,193,Delhi Warehouse,2023-03-16
PROD01515,369,211,158,Hyderabad Warehouse,2024-10-31
PROD01516,496,485,11,Mumbai Warehouse,2024-01-17
PROD01517,447,108,339,Bangalore Warehouse,2025-09-10
PROD01518,52,12,40,Ahmedabad Warehouse,2023-03-05
PROD01519,144,13,131,Ahmedabad Warehouse,2025-09-14
PROD01520,346,262,84,Hyderabad Warehouse,2025-07-08
PROD01521,281,3,278,Hyderabad Warehouse,2025-02-14
PROD01522,399,107,292,Bangalore Warehouse,2024-12-02
PROD01523,384,308,76,Ahmedabad Warehouse,2023-01-10
PROD01524,434,206,228,Ahmedabad Warehouse,2025-01-11
PROD01525,466,329,137,Mumbai Warehouse,2025-07-29
PROD01526,67,51,16,Bangalore Warehouse,2024-09-24
PROD01527,437,233,204,Hyderabad Warehouse,2024-09-02
PROD01528,154,20,134,Bangalore Warehouse,2025-07-27
PROD01529,478,247,231,Ahmedabad Warehouse,2023-01-26
PROD01530,373,350,23,Bangalore Warehouse,2024-10-30
PROD01531,460,212,248,Ahmedabad Warehouse,2024-05-13
PROD01532,115,99,16,Bangalore Warehouse,2025-01-18
PROD01533,186,92,94,Mumbai Warehouse,2024-11-09
PROD01534,67,67,0,Ahmedabad Warehouse,2023-11-01
PROD01535,60,56,4,Ahmedabad Warehouse,2025-01-26
PROD01536,285,115,170,Bangalore Warehouse,2024-09-30
PROD01537,389,290,99,Delhi Warehouse,2025-05-31
PROD01538,435,279,156,Delhi Warehouse,2023-06-29
PROD01539,155,86,69,Mumbai Warehouse,2024-12-22
PROD01540,280,42,238,Hyderabad Warehouse,2024-01-29
PROD01541,96,0,96,Mumbai Warehouse,2023-09-05
PROD01542,320,283,37,Ahmedabad Warehouse,2025-02-25
PROD01543,352,190,162,Ahmedabad Warehouse,2025-09-27
PROD01544,84,30,54,Bangalore Warehouse,2023-05-08
PROD01545,443,397,46,Bangalore Warehouse,2023-12-27
PROD01546,258,146,112,Ahmedabad Warehouse,2025-08-30
PROD01547,336,117,219,Hyderabad Warehouse,2023-01-27
PROD01548,333,179,154,Ahmedabad Warehouse,2024-06-16
PROD01549,459,219,240,Delhi Warehouse,2024-09-20
PROD01550,61,60,1,Delhi Warehouse,2025-05-26
PROD01551,421,145,276,Bangalore Warehouse,2023-11-02
PROD01552,69,23,46,Bangalore Warehouse,2025-03-01
PROD01553,246,174,72,Bangalore Warehouse,2023-03-11
PROD01554,452,14,438,Hyderabad Warehouse,2023-07-20
PROD01555,230,76,154,Ahmedabad Warehouse,2024-09-02
PROD01556,464,299,165,Ahmedabad Warehouse,2023-09-16
PROD01557,329,32,297,Hyderabad Warehouse,2023-06-23
PROD01558,497,151,346,Delhi Warehouse,2023-05-26
PROD01559,221,21,200,Hyderabad Warehouse,2024-10-03
PROD01560,127,24,103,Mumbai Warehouse,2024-07-29
PROD01561,422,159,263,Ahmedabad Warehouse,2023-02-04
PROD01562,156,64,92,Bangalore Warehouse,2023-08-30
PROD01563,223,96,127,Hyderabad Warehouse,2024-05-07
PROD01564,104,41,63,Bangalore Warehouse,2025-02-17
PROD01565,458,217,241,Mumbai Warehouse,2024-10-15
PROD01566,228,84,144,Bangalore Warehouse,2024-12-29
PROD01567,408,41,367,Bangalore Warehouse,2025-03-13
PROD01568,130,2,128,Mumbai Warehouse,2024-09-29
PROD01569,406,366,40,Bangalore Warehouse,2023-01-14
PROD01570,147,129,18,Delhi Warehouse,2023-12-20
PROD01571,452,338,114,Delhi Warehouse,2024-03-31
PROD01572,306,45,261,Ahmedabad Warehouse,2025-11-26
PROD01573,498,165,333,Mumbai Warehouse,2024-01-28
PROD01574,414,282,132,Bangalore Warehouse,2025-01-31
PROD01575,75,46,29,Hyderabad Warehouse,2025-03-24
PROD01576,399,252,147,Mumbai Warehouse,2024-01-08
PROD01577,372,82,290,Bangalore Warehouse,2024-10-25
PROD01578,52,52,0,Delhi Warehouse,2024-06-07
PROD01579,463,326,137,Bangalore Warehouse,2024-07-18
PROD01580,307,127,180,Bangalore Warehouse,2023-09-13
PROD01581,238,15,223,Delhi Warehouse,2023-06-18
PROD01582,354,196,158,Ahmedabad Warehouse,2023-10-20
PROD01583,426,24,402,Mumbai Warehouse,2023-08-11
PROD01584,146,92,54,Delhi Warehouse,2024-01-07
PROD01585,196,129,67,Hyderabad Warehouse,2025-11-15
PROD01586,252,218,34,Ahmedabad Warehouse,2023-03-31
PROD01587,424,207,217,Hyderabad Warehouse,2023-08-11
PROD01588,458,126,332,Delhi Warehouse,2025-12-16
PROD01589,475,163,312,Bangalore Warehouse,2025-05-29
PROD01590,439,391,48,Bangalore Warehouse,2024-02-24
PROD01591,374,103,271,Delhi Warehouse,2025-01-28
PROD01592,275,130,145,Mumbai Warehouse,2024-09-02
PROD01593,408,179,229,Mumbai Warehouse,2024-05-08
PROD01594,229,157,72,Bangalore Warehouse,2024-12-05
PROD01595,392,223,169,Delhi Warehouse,2024-11-26
PROD01596,131,69,62,Ahmedabad Warehouse,2023-04-15
PROD01597,197,26,171,Delhi Warehouse,2025-06-23
PROD01598,105,87,18,Mumbai Warehouse,2023-03-03
PROD01599,210,178,32,Mumbai Warehouse,2024-03-07
PROD01600,471,364,107,Bangalore Warehouse,2023-01-01
PROD01601,168,148,20,Bangalore Warehouse,2024-02-03
PROD01602,422,280,142,Bangalore Warehouse,2024-09-23
PROD01603,338,56,282,Delhi Warehouse,2024-11-07
PROD01604,482,476,6,Ahmedabad Warehouse,2025-11-16
PROD01605,437,130,307,Ahmedabad Warehouse,2023-11-26
PROD01606,165,127,38,Hyderabad Warehouse,2024-11-03
PROD01607,176,144,32,Ahmedabad Warehouse,2024-12-02
PROD01608,193,164,29,Delhi Warehouse,2024-10-05
PROD01609,63,29,34,Ahmedabad Warehouse,2024-07-30
PROD01610,303,164,139,Bangalore Warehouse,2025-09-08
PROD01611,454,431,23,Mumbai Warehouse,2023-02-02
PROD01612,238,22,216,Delhi Warehouse,2024-07-05
PROD01613,86,76,10,Bangalore Warehouse,2025-06-02
PROD01614,423,105,318,Ahmedabad Warehouse,2024-08-26
PROD01615,442,237,205,Bangalore Warehouse,2023-09-28
PROD01616,367,339,28,Hyderabad Warehouse,2023-06-10
PROD01617,159,9,150,Bangalore Warehouse,2025-12-28
PROD01618,85,64,21,Bangalore Warehouse,2024-03-14
PROD01619,377,194,183,Hyderabad Warehouse,2023-01-18
PROD01620,269,233,36,Mumbai Warehouse,2023-01-12
PROD01621,259,72,187,Mumbai Warehouse,2025-01-07
PROD01622,138,65,73,Hyderabad Warehouse,2024-04-11
PROD01623,379,300,79,Hyderabad Warehouse,2024-08-24
PROD01624,248,108,140,Hyderabad Warehouse,2024-08-14
PROD01625,145,29,116,Hyderabad Warehouse,2025-01-04
PROD01626,381,375,6,Hyderabad Warehouse,2025-12-04
PROD01627,362,36,326,Ahmedabad Warehouse,2024-03-13
PROD01628,402,44,358,Hyderabad Warehouse,2024-08-15
PROD01629,87,17,70,Delhi Warehouse,2025-03-18
PROD01630,258,243,15,Delhi Warehouse,2024-10-07
PROD01631,429,323,106,Bangalore Warehouse,2023-04-09
PROD01632,280,174,106,Mumbai Warehouse,2025-07-22
PROD01633,84,48,36,Ahmedabad Warehouse,2023-07-24
PROD01634,212,96,116,Delhi Warehouse,2023-11-06
PROD01635,339,155,184,Hyderabad Warehouse,2024-02-14
PROD01636,379,259,120,Ahmedabad Warehouse,2024-05-12
PROD01637,349,85,264,Mumbai Warehouse,2024-11-01
PROD01638,356,60,296,Delhi Warehouse,2024-12-26
PROD01639,322,111,211,Bangalore Warehouse,2024-08-08
PROD01640,130,37,93,Bangalore Warehouse,2025-06-25
PROD01641,223,193,30,Hyderabad Warehouse,2023-05-26
PROD01642,273,12,261,Hyderabad Warehouse,2025-01-25
PROD01643,456,114,342,Mumbai Warehouse,2024-01-15
PROD01644,297,87,210,Mumbai Warehouse,2025-06-03
PROD01645,291,59,232,Hyderabad Warehouse,2023-08-27
PROD01646,77,22,55,Mumbai Warehouse,2025-12-08
PROD01647,497,43,454,Hyderabad Warehouse,2023-11-26
PROD01648,215,33,182,Hyderabad Warehouse,2023-03-15
PROD01649,228,126,102,Mumbai Warehouse,2024-08-15
PROD01650,81,64,17,Delhi Warehouse,2025-04-20
PROD01651,358,316,42,Delhi Warehouse,2025-06-07
PROD01652,311,224,87,Bangalore Warehouse,2024-12-09
PROD01653,473,278,195,Delhi Warehouse,2025-08-31
PROD01654,347,160,187,Hyderabad Warehouse,2023-03-15
PROD01655,224,23,201,Delhi Warehouse,2025-10-03
PROD01656,434,298,136,Delhi Warehouse,2023-07-14
PROD01657,251,66,185,Bangalore Warehouse,2025-05-25
PROD01658,284,262,22,Delhi Warehouse,2025-09-29
PROD01659,255,70,185,Delhi Warehouse,2024-10-13
PROD01660,234,8,226,Hyderabad Warehouse,2024-08-01
PROD01661,392,112,280,Mumbai Warehouse,2023-07-21
PROD01662,331,309,22,Mumbai Warehouse,2023-05-01
PROD01663,495,85,410,Bangalore Warehouse,2024-08-17
PROD01664,258,113,145,Hyderabad Warehouse,2025-12-25
PROD01665,62,18,44,Mumbai Warehouse,2023-09-22
PROD01666,483,478,5,Mumbai Warehouse,2023-10-04
PROD01667,164,154,10,Ahmedabad Warehouse,2024-02-08
PROD01668,154,59,95,Delhi Warehouse,2024-11-05
PROD01669,100,17,83,Ahmedabad Warehouse,2023-11-21
PROD01670,307,96,211,Ahmedabad Warehouse,2025-06-14
PROD01671,167,112,55,Delhi Warehouse,2024-11-22
PROD01672,298,205,93,Hyderabad Warehouse,2023-12-06
PROD01673,228,7,221,Bangalore Warehouse,2025-12-18
PROD01674,81,28,53,Delhi Warehouse,2024-02-04
PROD01675,353,324,29,Bangalore Warehouse,2023-04-04
PROD01676,260,186,74,Delhi Warehouse,2024-02-06
PROD01677,481,463,18,Delhi Warehouse,2025-05-17
PROD01678,436,258,178,Delhi Warehouse,2023-07-03
PROD01679,134,53,81,Ahmedabad Warehouse,2025-10-31
PROD01680,348,136,212,Ahmedabad Warehouse,2024-07-12
PROD01681,110,105,5,Hyderabad Warehouse,2023-05-05
PROD01682,74,51,23,Mumbai Warehouse,2024-02-04
PROD01683,184,90,94,Mumbai Warehouse,2024-06-09
PROD01684,289,216,73,Mumbai Warehouse,2024-03-01
PROD01685,90,17,73,Mumbai Warehouse,2024-02-10
PROD01686,131,112,19,Bangalore Warehouse,2024-08-24
PROD01687,57,41,16,Ahmedabad Warehouse,2025-08-15
PROD01688,128,110,18,Ahmedabad Warehouse,2025-02-04
PROD01689,287,55,232,Hyderabad Warehouse,2025-08-05
PROD01690,491,239,252,Delhi Warehouse,2024-08-05
PROD01691,484,133,351,Mumbai Warehouse,2024-06-13
PROD01692,177,101,76,Hyderabad Warehouse,2024-03-02
PROD01693,306,122,184,Mumbai Warehouse,2024-05-26
PROD01694,303,169,134,Bangalore Warehouse,2024-06-21
PROD01695,185,173,12,Bangalore Warehouse,2023-03-24
PROD01696,221,101,120,Bangalore Warehouse,2025-03-17
PROD01697,429,366,63,Bangalore Warehouse,2025-03-22
PROD01698,465,37,428,Ahmedabad Warehouse,2024-08-01
PROD01699,283,5,278,Ahmedabad Warehouse,2025-05-23
PROD01700,50,41,9,Hyderabad Warehouse,2025-02-21
PROD01701,107,81,26,Ahmedabad Warehouse,2023-12-28
PROD01702,360,146,214,Delhi Warehouse,2025-06-28
PROD01703,361,324,37,Ahmedabad Warehouse,2025-07-08
PROD01704,219,6,213,Mumbai Warehouse,2025-11-30
PROD01705,489,338,151,Ahmedabad Warehouse,2023-01-02
PROD01706,81,69,12,Delhi Warehouse,2023-06-24
PROD01707,123,99,24,Hyderabad Warehouse,2024-07-17
PROD01708,140,3,137,Bangalore Warehouse,2024-04-05
PROD01709,52,21,31,Hyderabad Warehouse,2025-06-13
PROD01710,156,109,47,Bangalore Warehouse,2024-04-19
PROD01711,134,97,37,Mumbai Warehouse,2025-11-29
PROD01712,499,335,164,Hyderabad Warehouse,2025-10-29
PROD01713,290,205,85,Ahmedabad Warehouse,2023-10-19
PROD01714,300,223,77,Hyderabad Warehouse,2023-09-19
PROD01715,460,14,446,Delhi Warehouse,2025-01-05
PROD01716,498,357,141,Bangalore Warehouse,2024-03-25
PROD01717,177,27,150,Delhi Warehouse,2023-10-31
PROD01718,219,70,149,Delhi Warehouse,2025-07-16
PROD01719,136,78,58,Hyderabad Warehouse,2024-03-11
PROD01720,465,334,131,Bangalore Warehouse,2023-09-03
PROD01721,393,42,351,Ahmedabad Warehouse,2025-07-12
PROD01722,168,162,6,Bangalore Warehouse,2024-03-14
PROD01723,432,348,84,Bangalore Warehouse,2025-04-12
PROD01724,417,307,110,Bangalore Warehouse,2023-11-01
PROD01725,122,78,44,Ahmedabad Warehouse,2025-03-05
PROD01726,272,179,93,Bangalore Warehouse,2024-12-03
PROD01727,155,112,43,Mumbai Warehouse,2024-01-03
PROD01728,430,325,105,Hyderabad Warehouse,2023-11-28
PROD01729,262,66,196,Hyderabad Warehouse,2023-03-13
PROD01730,301,23,278,Hyderabad Warehouse,2023-04-15
PROD01731,82,33,49,Ahmedabad Warehouse,2023-03-11
PROD01732,297,144,153,Mumbai Warehouse,2024-12-30
PROD01733,203,155,48,Delhi Warehouse,2024-05-10
PROD01734,472,50,422,Bangalore Warehouse,2024-09-29
PROD01735,81,70,11,Delhi Warehouse,2023-07-10
PROD01736,139,105,34,Ahmedabad Warehouse,2025-05-12
PROD01737,213,25,188,Bangalore Warehouse,2024-02-05
PROD01738,192,52,140,Ahmedabad Warehouse,2024-11-11
PROD01739,318,119,199,Hyderabad Warehouse,2023-04-16
PROD01740,193,192,1,Bangalore Warehouse,2025-03-31
PROD01741,75,70,5,Ahmedabad Warehouse,2023-06-25
PROD01742,301,154,147,Hyderabad Warehouse,2023-08-29
PROD01743,374,15,359,Delhi Warehouse,2023-07-26
PROD01744,185,172,13,Mumbai Warehouse,2023-12-31
PROD01745,271,87,184,Hyderabad Warehouse,2023-05-20
PROD01746,392,242,150,Mumbai Warehouse,2024-04-09
PROD01747,413,74,339,Mumbai Warehouse,2024-02-27
PROD01748,255,204,51,Mumbai Warehouse,2024-10-01
PROD01749,391,241,150,Ahmedabad Warehouse,2024-05-04
PROD01750,426,374,52,Hyderabad Warehouse,2025-08-05
PROD01751,498,359,139,Mumbai Warehouse,2025-04-27
PROD01752,314,243,71,Delhi Warehouse,2025-06-18
PROD01753,415,55,360,Hyderabad Warehouse,2023-03-28
PROD01754,178,60,118,Delhi Warehouse,2025-01-28
PROD01755,416,298,118,Hyderabad Warehouse,2024-12-27
PROD01756,243,34,209,Delhi Warehouse,2024-11-17
PROD01757,486,83,403,Delhi Warehouse,2024-02-04
PROD01758,411,115,296,Mumbai Warehouse,2025-06-09
PROD01759,484,385,99,Delhi Warehouse,2023-05-26
PROD01760,193,189,4,Bangalore Warehouse,2025-08-09
PROD01761,461,318,143,Bangalore Warehouse,2024-09-29
PROD01762,234,161,73,Ahmedabad Warehouse,2025-05-13
PROD01763,56,4,52,Hyderabad Warehouse,2025-12-04
PROD01764,192,147,45,Ahmedabad Warehouse,2024-10-28
PROD01765,497,465,32,Bangalore Warehouse,2024-11-23
PROD01766,121,106,15,Delhi Warehouse,2025-12-30
PROD01767,382,195,187,Mumbai Warehouse,2025-06-22
PROD01768,495,1,494,Bangalore Warehouse,2025-09-05
PROD01769,167,26,141,Delhi Warehouse,2025-08-31
PROD01770,411,265,146,Ahmedabad Warehouse,2025-10-05
PROD01771,81,61,20,Mumbai Warehouse,2023-08-14
PROD01772,329,74,255,Hyderabad Warehouse,2023-05-16
PROD01773,163,31,132,Ahmedabad Warehouse,2024-06-04
PROD01774,103,72,31,Hyderabad Warehouse,2025-02-01
PROD01775,234,85,149,Delhi Warehouse,2023-09-18
PROD01776,179,163,16,Delhi Warehouse,2023-12-17
PROD01777,242,67,175,Bangalore Warehouse,2024-09-16
PROD01778,92,66,26,Hyderabad Warehouse,2024-04-03
PROD01779,144,75,69,Delhi Warehouse,2023-09-23
PROD01780,54,21,33,Mumbai Warehouse,2023-01-12
PROD01781,53,34,19,Mumbai Warehouse,2023-05-15
PROD01782,170,163,7,Bangalore Warehouse,2025-12-25
PROD01783,310,3,307,Delhi Warehouse,2024-01-10
PROD01784,212,72,140,Hyderabad Warehouse,2023-11-19
PROD01785,189,97,92,Mumbai Warehouse,2023-04-03
PROD01786,226,200,26,Bangalore Warehouse,2024-05-31
PROD01787,490,275,215,Hyderabad Warehouse,2025-03-27
PROD01788,461,391,70,Mumbai Warehouse,2024-09-13
PROD01789,120,68,52,Delhi Warehouse,2023-05-02
PROD01790,321,301,20,Delhi Warehouse,2024-06-21
PROD01791,388,226,162,Mumbai Warehouse,2025-02-12
PROD01792,191,119,72,Delhi Warehouse,2025-01-15
PROD01793,484,400,84,Delhi Warehouse,2025-07-10
PROD01794,285,213,72,Delhi Warehouse,2025-09-10
PROD01795,385,325,60,Mumbai Warehouse,2025-05-29
PROD01796,301,106,195,Bangalore Warehouse,2023-01-23
PROD01797,432,364,68,Ahmedabad Warehouse,2024-12-15
PROD01798,373,23,350,Bangalore Warehouse,2024-04-29
PROD01799,500,452,48,Ahmedabad Warehouse,2023-05-27
PROD01800,331,247,84,Ahmedabad Warehouse,2023-06-29
PROD01801,310,262,48,Delhi Warehouse,2025-09-25
PROD01802,68,37,31,Delhi Warehouse,2024-01-31
PROD01803,259,141,118,Mumbai Warehouse,2025-05-22
PROD01804,270,121,149,Mumbai Warehouse,2025-06-30
PROD01805,444,351,93,Mumbai Warehouse,2024-01-28
PROD01806,168,156,12,Hyderabad Warehouse,2023-11-08
PROD01807,142,99,43,Delhi Warehouse,2025-08-19
PROD01808,71,48,23,Hyderabad Warehouse,2025-08-03
PROD01809,342,113,229,Delhi Warehouse,2023-12-10
PROD01810,315,185,130,Ahmedabad Warehouse,2025-09-13
PROD01811,253,165,88,Bangalore Warehouse,2025-12-21
PROD01812,290,60,230,Bangalore Warehouse,2025-09-12
PROD01813,422,115,307,Mumbai Warehouse,2024-08-03
PROD01814,259,217,42,Bangalore Warehouse,2023-08-23
PROD01815,283,278,5,Delhi Warehouse,2025-10-08
PROD01816,160,50,110,Hyderabad Warehouse,2023-09-05
PROD01817,233,87,146,Delhi Warehouse,2024-05-16
PROD01818,377,134,243,Ahmedabad Warehouse,2023-03-06
PROD01819,490,3,487,Delhi Warehouse,2025-01-09
PROD01820,481,161,320,Mumbai Warehouse,2025-11-02
PROD01821,431,291,140,Delhi Warehouse,2025-02-27
PROD01822,123,55,68,Delhi Warehouse,2023-08-17
PROD01823,372,1,371,Bangalore Warehouse,2023-08-27
PROD01824,226,140,86,Mumbai Warehouse,2024-09-13
PROD01825,114,45,69,Ahmedabad Warehouse,2025-04-14
PROD01826,261,90,171,Ahmedabad Warehouse,2025-04-26
PROD01827,106,11,95,Mumbai Warehouse,2024-03-29
PROD01828,95,93,2,Ahmedabad Warehouse,2023-05-15
PROD01829,209,50,159,Hyderabad Warehouse,2024-02-26
PROD01830,103,54,49,Hyderabad Warehouse,2025-10-23
PROD01831,425,100,325,Delhi Warehouse,2025-01-23
PROD01832,397,317,80,Hyderabad Warehouse,2025-03-07
PROD01833,472,86,386,Bangalore Warehouse,2024-07-15
PROD01834,470,277,193,Mumbai Warehouse,2025-01-04
PROD01835,173,50,123,Hyderabad Warehouse,2023-10-21
PROD01836,236,20,216,Bangalore Warehouse,2023-07-04
PROD01837,141,28,113,Delhi Warehouse,2024-02-17
PROD01838,165,33,132,Bangalore Warehouse,2023-08-06
PROD01839,446,246,200,Bangalore Warehouse,2025-02-12
PROD01840,384,151,233,Bangalore Warehouse,2023-03-15
PROD01841,467,391,76,Ahmedabad Warehouse,2023-09-05
PROD01842,338,168,170,Bangalore Warehouse,2025-03-25
PROD01843,389,372,17,Hyderabad Warehouse,2024-11-19
PROD01844,344,341,3,Ahmedabad Warehouse,2023-05-22
PROD01845,480,281,199,Hyderabad Warehouse,2025-03-11
PROD01846,436,391,45,Hyderabad Warehouse,2025-07-29
PROD01847,374,242,132,Hyderabad Warehouse,2023-09-16
PROD01848,260,197,63,Hyderabad Warehouse,2025-09-11
PROD01849,348,128,220,Ahmedabad Warehouse,2023-01-28
PROD01850,353,179,174,Delhi Warehouse,2025-08-05
