payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY006318,ORD04234,2025-05-24,UPI,Success,3865
PAY006319,ORD04235,2021-06-29,Card,Success,4005
PAY006320,ORD04236,2021-08-08,Card,Success,3635
PAY006321,ORD04236,2021-08-08,Card,Failed,3635
PAY006322,ORD04237,2021-12-19,UPI,Success,551
PAY006323,ORD04238,2024-04-24,UPI,Success,970
PAY006324,ORD04238,2024-04-24,UPI,Success,970
PAY006325,ORD04239,2025-04-08,UPI,Success,2091
PAY006326,ORD04240,2024-06-13,Card,Success,4043
PAY006327,ORD04240,2024-06-11,UPI,Success,4043
PAY006328,ORD04241,2024-12-27,UPI,Success,2679
PAY006329,ORD04241,2024-12-31,UPI,Success,2679
PAY006330,ORD04242,2022-09-14,UPI,Success,2520
PAY006331,ORD04242,2022-09-14,Card,Failed,2520
PAY006332,ORD04243,2025-01-07,Card,Success,2279
PAY006333,ORD04243,2025-01-12,Card,Success,2279
PAY006334,ORD04244,2022-12-27,UPI,Failed,4629
PAY006335,ORD04245,2025-11-11,Card,Success,4386
PAY006336,ORD04245,2025-11-10,UPI,Failed,4386
PAY006337,ORD04246,2021-04-30,UPI,Failed,3257
PAY006338,ORD04246,2021-04-28,COD,Success,3257
PAY006339,ORD04247,2022-11-13,Card,Success,4585
PAY006340,ORD04248,2025-05-13,Card,Success,1825
PAY006341,ORD04249,2021-01-28,UPI,Success,1117
PAY006342,ORD04250,2025-12-16,UPI,Success,4697
PAY006343,ORD04251,2022-08-20,Card,Failed,4763
PAY006344,ORD04252,2025-10-25,Card,Pending,2410
PAY006345,ORD04252,2025-10-25,COD,Success,2410
PAY006346,ORD04253,2025-09-03,UPI,Success,3053
PAY006347,ORD04253,2025-09-03,UPI,Success,3053
PAY006348,ORD04254,2021-04-16,UPI,Failed,3099
PAY006349,ORD04254,2021-04-12,UPI,Failed,3099
PAY006350,ORD04255,2022-01-15,Card,Success,4996
PAY006351,ORD04256,2025-08-29,Card,Success,1288
PAY006352,ORD04257,2023-11-10,Card,Success,2737
PAY006353,ORD04257,2023-11-15,Card,Success,2737
PAY006354,ORD04258,2021-01-15,UPI,Success,3277
PAY006355,ORD04259,2025-07-05,UPI,Success,1070
PAY006356,ORD04259,2025-07-09,COD,Success,1070
PAY006357,ORD04260,2021-01-27,Card,Success,1840
PAY006358,ORD04261,2021-07-15,COD,Success,580
PAY006359,ORD04261,2021-07-10,UPI,Success,580
PAY006360,ORD04262,2024-12-18,COD,Success,4131
PAY006361,ORD04262,2024-12-21,Card,Failed,4131
PAY006362,ORD04263,2024-07-03,Card,Failed,3012
PAY006363,ORD04264,2021-05-29,UPI,Success,2679
PAY006364,ORD04264,2021-05-31,UPI,Success,2679
PAY006365,ORD04265,2021-12-23,Card,Failed,4866
PAY006366,ORD04265,2021-12-21,UPI,Success,4866
PAY006367,ORD04266,2024-04-08,COD,Success,4883
PAY006368,ORD04266,2024-04-07,UPI,Success,4883
PAY006369,ORD04267,2023-06-15,UPI,Success,1128
PAY006370,ORD04267,2023-06-17,UPI,Success,1128
PAY006371,ORD04268,2025-01-18,UPI,Success,4430
PAY006372,ORD04268,2025-01-13,COD,Success,4430
PAY006373,ORD04269,2024-10-14,COD,Success,649
PAY006374,ORD04270,2021-07-19,UPI,Success,4773
PAY006375,ORD04271,2022-10-04,UPI,Pending,3322
PAY006376,ORD04271,2022-10-03,UPI,Success,3322
PAY006377,ORD04272,2025-08-11,UPI,Success,996
PAY006378,ORD04273,2022-01-20,UPI,Success,4682
PAY006379,ORD04274,2023-05-29,Card,Success,4732
PAY006380,ORD04275,2024-11-26,UPI,Success,3397
PAY006381,ORD04276,2024-04-14,UPI,Success,1391
PAY006382,ORD04277,2021-10-20,COD,Failed,3385
PAY006383,ORD04277,2021-10-23,Card,Success,3385
PAY006384,ORD04278,2025-08-03,COD,Success,1424
PAY006385,ORD04278,2025-08-07,UPI,Success,1424
PAY006386,ORD04279,2021-05-19,UPI,Success,4837
PAY006387,ORD04280,2026-01-02,Card,Success,2133
PAY006388,ORD04281,2023-10-11,UPI,Success,3275
PAY006389,ORD04282,2025-04-15,UPI,Success,1509
PAY006390,ORD04283,2022-10-06,Card,Failed,1031
PAY006391,ORD04284,2024-01-15,UPI,Success,1705
PAY006392,ORD04285,2021-12-02,COD,Pending,4812
PAY006393,ORD04285,2021-12-01,Card,Success,4812
PAY006394,ORD04286,2024-02-27,UPI,Success,3663
PAY006395,ORD04287,2022-08-21,UPI,Success,1481
PAY006396,ORD04287,2022-08-22,Card,Success,1481
PAY006397,ORD04288,2024-09-25,UPI,Success,1630
PAY006398,ORD04289,2021-01-29,Card,Failed,4705
PAY006399,ORD04289,2021-01-30,Card,Failed,4705
PAY006400,ORD04290,2023-12-24,UPI,Failed,1714
PAY006401,ORD04291,2021-12-20,COD,Success,1046
PAY006402,ORD04292,2022-05-03,UPI,Success,4679
PAY006403,ORD04293,2025-04-27,UPI,Failed,2786
PAY006404,ORD04293,2025-04-26,Card,Success,2786
PAY006405,ORD04294,2025-08-03,Card,Success,2277
PAY006406,ORD04295,2022-06-24,UPI,Failed,2613
PAY006407,ORD04295,2022-06-23,COD,Failed,2613
PAY006408,ORD04296,2024-03-21,UPI,Success,1803
PAY006409,ORD04297,2022-05-17,UPI,Success,3141
PAY006410,ORD04298,2021-05-12,Card,Success,2528
PAY006411,ORD04299,2024-06-10,Card,Failed,4593
PAY006412,ORD04299,2024-06-11,UPI,Failed,4593
PAY006413,ORD04300,2022-06-06,Card,Failed,503
PAY006414,ORD04300,2022-06-02,UPI,Success,503
PAY006415,ORD04301,2023-12-08,UPI,Success,1761
PAY006416,ORD04301,2023-12-07,Card,Success,1761
PAY006417,ORD04302,2021-10-25,Card,Success,828
PAY006418,ORD04302,2021-10-30,Card,Failed,828
PAY006419,ORD04303,2024-10-18,UPI,Failed,4374
PAY006420,ORD04303,2024-10-17,Card,Success,4374
PAY006421,ORD04304,2023-11-15,UPI,Success,2512
PAY006422,ORD04304,2023-11-20,UPI,Success,2512
PAY006423,ORD04305,2024-05-11,UPI,Success,3732
PAY006424,ORD04306,2023-11-07,COD,Success,2575
PAY006425,ORD04306,2023-11-05,Card,Failed,2575
PAY006426,ORD04307,2024-01-23,UPI,Success,3777
PAY006427,ORD04308,2023-05-09,UPI,Success,4162
PAY006428,ORD04309,2025-11-10,UPI,Success,2923
PAY006429,ORD04309,2025-11-13,UPI,Success,2923
PAY006430,ORD04310,2022-07-19,UPI,Success,2155
PAY006431,ORD04311,2024-04-18,Card,Pending,2074
PAY006432,ORD04311,2024-04-21,Card,Failed,2074
PAY006433,ORD04312,2021-11-01,UPI,Success,3989
PAY006434,ORD04313,2024-06-03,UPI,Failed,1087
PAY006435,ORD04313,2024-06-03,COD,Success,1087
PAY006436,ORD04314,2022-07-02,COD,Success,3395
PAY006437,ORD04315,2023-10-14,Card,Failed,3872
PAY006438,ORD04315,2023-10-14,UPI,Success,3872
PAY006439,ORD04316,2024-08-14,COD,Pending,2252
PAY006440,ORD04316,2024-08-15,UPI,Failed,2252
PAY006441,ORD04317,2023-11-11,Card,Success,4983
PAY006442,ORD04317,2023-11-13,Card,Failed,4983
PAY006443,ORD04318,2024-10-31,UPI,Success,806
PAY006444,ORD04319,2024-09-01,COD,Success,3786
PAY006445,ORD04320,2025-05-10,COD,Success,4645
PAY006446,ORD04320,2025-05-07,UPI,Success,4645
PAY006447,ORD04321,2024-01-03,Card,Pending,1806
PAY006448,ORD04321,2024-01-06,COD,Success,1806
PAY006449,ORD04322,2023-12-29,UPI,Success,3136
PAY006450,ORD04323,2021-03-11,Card,Success,1122
PAY006451,ORD04324,2025-03-21,UPI,Success,1930
PAY006452,ORD04325,2023-10-02,UPI,Success,1327
PAY006453,ORD04325,2023-10-06,COD,Success,1327
PAY006454,ORD04326,2023-06-16,UPI,Success,4110
PAY006455,ORD04326,2023-06-13,COD,Success,4110
PAY006456,ORD04327,2022-09-29,Card,Success,4862
PAY006457,ORD04327,2022-09-28,COD,Success,4862
PAY006458,ORD04328,2022-10-12,UPI,Success,1046
PAY006459,ORD04328,2022-10-13,Card,Success,1046
PAY006460,ORD04329,2025-02-07,Card,Success,1389
PAY006461,ORD04330,2024-10-16,Card,Success,3671
PAY006462,ORD04330,2024-10-17,UPI,Success,3671
PAY006463,ORD04331,2022-08-18,Card,Failed,3511
PAY006464,ORD04332,2025-06-25,UPI,Success,1035
PAY006465,ORD04332,2025-06-25,Card,Success,1035
PAY006466,ORD04333,2024-01-28,UPI,Success,1264
PAY006467,ORD04334,2025-11-06,COD,Success,1066
PAY006468,ORD04334,2025-11-03,UPI,Success,1066
PAY006469,ORD04335,2024-10-28,UPI,Success,2649
PAY006470,ORD04335,2024-10-29,UPI,Success,2649
PAY006471,ORD04336,2025-08-27,UPI,Pending,4488
PAY006472,ORD04337,2023-08-15,Card,Success,4834
PAY006473,ORD04337,2023-08-16,UPI,Failed,4834
PAY006474,ORD04338,2022-08-24,UPI,Success,1562
PAY006475,ORD04339,2024-06-16,UPI,Success,2447
PAY006476,ORD04340,2025-07-06,UPI,Success,538
PAY006477,ORD04341,2023-06-03,UPI,Success,559
PAY006478,ORD04342,2022-03-09,UPI,Success,4971
PAY006479,ORD04342,2022-03-05,UPI,Success,4971
PAY006480,ORD04343,2024-10-25,COD,Success,2434
PAY006481,ORD04344,2022-03-22,UPI,Success,4920
PAY006482,ORD04344,2022-03-24,COD,Failed,4920
PAY006483,ORD04345,2024-04-19,UPI,Success,2585
PAY006484,ORD04346,2022-01-26,UPI,Success,2101
PAY006485,ORD04347,2022-10-08,Card,Success,4887
PAY006486,ORD04348,2025-12-20,UPI,Success,1667
PAY006487,ORD04348,2025-12-20,UPI,Success,1667
PAY006488,ORD04349,2023-01-21,UPI,Failed,2367
PAY006489,ORD04350,2024-11-06,Card,Success,932
PAY006490,ORD04350,2024-11-05,Card,Success,932
PAY006491,ORD04351,2022-12-15,Card,Success,2917
PAY006492,ORD04352,2021-11-02,UPI,Success,2606
PAY006493,ORD04353,2022-12-11,COD,Success,2478
PAY006494,ORD04354,2024-04-04,UPI,Failed,980
PAY006495,ORD04355,2025-05-20,COD,Success,1457
PAY006496,ORD04355,2025-05-20,Card,Success,1457
PAY006497,ORD04356,2022-11-27,UPI,Success,2417
PAY006498,ORD04356,2022-11-30,COD,Failed,2417
PAY006499,ORD04357,2024-07-12,Card,Success,3826
PAY006500,ORD04358,2022-04-15,COD,Success,2013
PAY006501,ORD04358,2022-04-18,Card,Success,2013
PAY006502,ORD04359,2021-05-15,Card,Success,2749
PAY006503,ORD04360,2023-10-16,Card,Success,567
PAY006504,ORD04360,2023-10-16,COD,Success,567
PAY006505,ORD04361,2021-01-08,Card,Success,855
PAY006506,ORD04362,2025-08-16,UPI,Success,3441
PAY006507,ORD04362,2025-08-18,UPI,Success,3441
PAY006508,ORD04363,2022-11-30,COD,Failed,1990
PAY006509,ORD04363,2022-11-29,Card,Success,1990
PAY006510,ORD04364,2023-05-17,COD,Pending,1493
PAY006511,ORD04364,2023-05-16,UPI,Success,1493
PAY006512,ORD04365,2025-04-09,UPI,Success,1339
PAY006513,ORD04366,2023-01-05,UPI,Success,2807
PAY006514,ORD04366,2023-01-09,Card,Success,2807
PAY006515,ORD04367,2024-06-09,COD,Failed,848
PAY006516,ORD04368,2021-12-20,UPI,Success,2847
PAY006517,ORD04368,2021-12-24,UPI,Success,2847
PAY006518,ORD04369,2022-01-05,UPI,Success,4417
PAY006519,ORD04369,2022-01-06,UPI,Success,4417
PAY006520,ORD04370,2022-11-15,UPI,Success,1849
PAY006521,ORD04371,2024-08-15,UPI,Success,1446
PAY006522,ORD04371,2024-08-18,COD,Success,1446
PAY006523,ORD04372,2022-11-09,UPI,Success,3660
PAY006524,ORD04373,2023-07-08,UPI,Success,4371
PAY006525,ORD04373,2023-07-12,UPI,Success,4371
PAY006526,ORD04374,2023-07-04,Card,Success,3055
PAY006527,ORD04374,2023-07-06,UPI,Success,3055
PAY006528,ORD04375,2023-01-01,UPI,Pending,1603
PAY006529,ORD04376,2022-01-07,UPI,Success,2422
PAY006530,ORD04376,2022-01-05,COD,Failed,2422
PAY006531,ORD04377,2024-04-14,UPI,Success,3458
PAY006532,ORD04378,2024-11-14,Card,Success,3814
PAY006533,ORD04378,2024-11-11,COD,Success,3814
PAY006534,ORD04379,2025-03-30,Card,Pending,3381
PAY006535,ORD04380,2025-03-10,Card,Success,4642
PAY006536,ORD04380,2025-03-05,UPI,Success,4642
PAY006537,ORD04381,2021-09-26,UPI,Success,1124
PAY006538,ORD04381,2021-09-28,UPI,Success,1124
PAY006539,ORD04382,2023-02-11,COD,Success,3748
PAY006540,ORD04383,2021-10-22,Card,Failed,4120
PAY006541,ORD04383,2021-10-22,Card,Success,4120
PAY006542,ORD04384,2021-06-15,UPI,Success,2896
PAY006543,ORD04384,2021-06-16,UPI,Success,2896
PAY006544,ORD04385,2024-08-20,UPI,Success,554
PAY006545,ORD04386,2021-08-07,UPI,Success,4758
PAY006546,ORD04386,2021-08-08,COD,Success,4758
PAY006547,ORD04387,2023-11-09,Card,Success,3813
PAY006548,ORD04388,2024-06-23,UPI,Success,4303
PAY006549,ORD04388,2024-06-23,Card,Success,4303
PAY006550,ORD04389,2022-04-11,UPI,Success,675
PAY006551,ORD04390,2021-09-09,Card,Pending,3336
PAY006552,ORD04390,2021-09-07,Card,Success,3336
PAY006553,ORD04391,2025-01-23,Card,Success,4530
PAY006554,ORD04391,2025-01-24,UPI,Failed,4530
PAY006555,ORD04392,2025-04-11,UPI,Failed,1390
PAY006556,ORD04393,2021-06-30,COD,Success,2110
PAY006557,ORD04394,2022-10-03,COD,Success,3302
PAY006558,ORD04395,2025-05-08,COD,Success,2021
PAY006559,ORD04396,2026-01-01,Card,Success,582
PAY006560,ORD04396,2025-12-30,UPI,Success,582
PAY006561,ORD04397,2024-04-13,UPI,Success,1247
PAY006562,ORD04397,2024-04-17,Card,Failed,1247
PAY006563,ORD04398,2024-06-25,Card,Success,2209
PAY006564,ORD04398,2024-06-26,Card,Failed,2209
PAY006565,ORD04399,2025-10-04,Card,Success,1279
PAY006566,ORD04399,2025-10-04,UPI,Failed,1279
PAY006567,ORD04400,2024-05-31,Card,Failed,4099
PAY006568,ORD04400,2024-05-30,UPI,Success,4099
PAY006569,ORD04401,2023-01-18,UPI,Success,4287
PAY006570,ORD04401,2023-01-18,UPI,Success,4287
PAY006571,ORD04402,2022-03-06,UPI,Success,635
PAY006572,ORD04402,2022-03-07,UPI,Failed,635
PAY006573,ORD04403,2024-04-25,COD,Success,849
PAY006574,ORD04403,2024-04-22,UPI,Success,849
PAY006575,ORD04404,2024-09-11,Card,Failed,2873
PAY006576,ORD04405,2025-01-17,UPI,Success,4047
PAY006577,ORD04406,2025-06-26,UPI,Success,769
PAY006578,ORD04407,2024-11-11,COD,Success,543
PAY006579,ORD04408,2023-06-12,Card,Success,2413
PAY006580,ORD04408,2023-06-11,Card,Success,2413
PAY006581,ORD04409,2021-05-22,Card,Success,4086
PAY006582,ORD04410,2023-09-21,UPI,Failed,1561
PAY006583,ORD04410,2023-09-21,Card,Success,1561
PAY006584,ORD04411,2025-02-07,UPI,Success,1577
PAY006585,ORD04411,2025-02-04,Card,Failed,1577
PAY006586,ORD04412,2022-12-26,COD,Success,3898
PAY006587,ORD04413,2023-12-18,Card,Success,1763
PAY006588,ORD04413,2023-12-18,UPI,Success,1763
PAY006589,ORD04414,2024-02-11,COD,Failed,3257
PAY006590,ORD04415,2021-04-27,COD,Success,3557
PAY006591,ORD04415,2021-04-28,UPI,Success,3557
PAY006592,ORD04416,2024-03-29,Card,Success,1494
PAY006593,ORD04416,2024-03-30,UPI,Success,1494
PAY006594,ORD04417,2023-08-10,Card,Success,2540
PAY006595,ORD04417,2023-08-09,Card,Success,2540
PAY006596,ORD04418,2024-06-23,Card,Success,833
PAY006597,ORD04419,2021-11-05,COD,Success,1644
PAY006598,ORD04419,2021-11-05,UPI,Success,1644
PAY006599,ORD04420,2021-03-06,UPI,Success,2039
PAY006600,ORD04421,2024-04-13,COD,Success,3910
PAY006601,ORD04421,2024-04-14,UPI,Success,3910
PAY006602,ORD04422,2024-11-26,Card,Success,4566
PAY006603,ORD04422,2024-11-23,Card,Success,4566
PAY006604,ORD04423,2024-06-28,UPI,Success,4662
PAY006605,ORD04423,2024-06-30,COD,Success,4662
PAY006606,ORD04424,2024-09-21,UPI,Success,924
PAY006607,ORD04425,2025-06-16,Card,Success,4255
PAY006608,ORD04426,2022-07-18,Card,Success,1993
PAY006609,ORD04426,2022-07-21,UPI,Success,1993
PAY006610,ORD04427,2022-08-29,UPI,Success,1714
PAY006611,ORD04428,2024-03-14,COD,Success,1516
PAY006612,ORD04429,2022-07-31,COD,Success,1676
PAY006613,ORD04430,2023-10-04,UPI,Success,2528
PAY006614,ORD04431,2024-03-14,UPI,Success,2597
PAY006615,ORD04431,2024-03-15,COD,Failed,2597
PAY006616,ORD04432,2025-08-17,UPI,Failed,2705
PAY006617,ORD04432,2025-08-17,Card,Success,2705
PAY006618,ORD04433,2023-09-02,UPI,Success,3090
PAY006619,ORD04433,2023-09-07,COD,Success,3090
PAY006620,ORD04434,2024-09-13,UPI,Failed,1622
PAY006621,ORD04434,2024-09-10,UPI,Success,1622
PAY006622,ORD04435,2022-07-10,UPI,Success,1766
PAY006623,ORD04436,2024-04-25,COD,Success,2532
PAY006624,ORD04437,2023-07-30,Card,Success,757
PAY006625,ORD04437,2023-08-02,Card,Success,757
PAY006626,ORD04438,2023-05-16,Card,Success,2155
PAY006627,ORD04438,2023-05-17,Card,Success,2155
PAY006628,ORD04439,2022-04-25,UPI,Success,3428
PAY006629,ORD04440,2022-07-13,Card,Success,1809
PAY006630,ORD04441,2023-04-07,UPI,Success,2605
PAY006631,ORD04441,2023-04-08,COD,Success,2605
PAY006632,ORD04442,2022-05-26,Card,Success,4846
PAY006633,ORD04443,2025-05-17,Card,Success,2307
PAY006634,ORD04444,2025-01-16,Card,Success,4989
PAY006635,ORD04445,2021-10-20,COD,Pending,4808
PAY006636,ORD04445,2021-10-23,COD,Success,4808
PAY006637,ORD04446,2023-04-12,UPI,Pending,3073
PAY006638,ORD04446,2023-04-12,UPI,Success,3073
PAY006639,ORD04447,2024-05-23,UPI,Failed,2342
PAY006640,ORD04448,2024-10-05,UPI,Success,4747
PAY006641,ORD04448,2024-10-10,UPI,Success,4747
PAY006642,ORD04449,2022-07-31,Card,Success,2912
PAY006643,ORD04449,2022-08-02,UPI,Success,2912
PAY006644,ORD04450,2023-04-26,COD,Success,3951
PAY006645,ORD04451,2023-07-26,UPI,Failed,2087
PAY006646,ORD04451,2023-07-30,COD,Success,2087
PAY006647,ORD04452,2024-01-30,UPI,Success,588
PAY006648,ORD04453,2024-01-19,UPI,Pending,621
PAY006649,ORD04454,2025-09-26,Card,Success,2961
PAY006650,ORD04454,2025-09-28,UPI,Success,2961
PAY006651,ORD04455,2023-12-12,UPI,Success,1631
PAY006652,ORD04455,2023-12-13,Card,Success,1631
PAY006653,ORD04456,2021-09-18,UPI,Failed,3650
PAY006654,ORD04456,2021-09-19,Card,Success,3650
PAY006655,ORD04457,2021-03-07,UPI,Success,2204
PAY006656,ORD04458,2022-04-22,UPI,Success,2728
PAY006657,ORD04458,2022-04-23,Card,Success,2728
PAY006658,ORD04459,2023-02-24,UPI,Success,3922
PAY006659,ORD04460,2024-11-07,UPI,Success,4447
PAY006660,ORD04461,2025-04-27,Card,Success,1545
PAY006661,ORD04462,2025-07-10,COD,Success,1981
PAY006662,ORD04462,2025-07-08,Card,Success,1981
PAY006663,ORD04463,2021-06-18,UPI,Success,2950
PAY006664,ORD04463,2021-06-20,COD,Success,2950
PAY006665,ORD04464,2022-04-18,UPI,Success,1205
PAY006666,ORD04464,2022-04-20,Card,Success,1205
PAY006667,ORD04465,2025-09-28,COD,Pending,555
PAY006668,ORD04466,2024-05-04,UPI,Success,1655
PAY006669,ORD04467,2023-10-15,UPI,Success,2944
PAY006670,ORD04467,2023-10-15,UPI,Success,2944
PAY006671,ORD04468,2022-04-02,UPI,Success,3096
PAY006672,ORD04469,2022-11-09,UPI,Success,3748
PAY006673,ORD04469,2022-11-11,UPI,Success,3748
PAY006674,ORD04470,2021-02-06,Card,Failed,1640
PAY006675,ORD04471,2024-04-13,UPI,Success,1596
PAY006676,ORD04471,2024-04-08,Card,Success,1596
PAY006677,ORD04472,2023-01-09,UPI,Success,1851
PAY006678,ORD04472,2023-01-09,COD,Success,1851
PAY006679,ORD04473,2022-07-14,UPI,Success,1100
PAY006680,ORD04474,2021-12-12,Card,Failed,3388
PAY006681,ORD04475,2022-08-08,Card,Success,1846
PAY006682,ORD04475,2022-08-09,COD,Success,1846
PAY006683,ORD04476,2024-04-18,UPI,Success,1953
PAY006684,ORD04477,2025-02-27,UPI,Success,3332
PAY006685,ORD04478,2023-11-29,Card,Success,3305
PAY006686,ORD04479,2021-07-11,UPI,Success,3322
PAY006687,ORD04480,2023-08-31,Card,Success,2878
PAY006688,ORD04480,2023-08-27,Card,Failed,2878
PAY006689,ORD04481,2024-08-15,UPI,Pending,4220
PAY006690,ORD04482,2025-01-05,Card,Success,3012
PAY006691,ORD04483,2024-04-30,UPI,Success,2463
PAY006692,ORD04483,2024-04-30,UPI,Failed,2463
PAY006693,ORD04484,2022-07-10,COD,Success,817
PAY006694,ORD04485,2021-10-01,COD,Success,2211
PAY006695,ORD04485,2021-10-03,Card,Success,2211
PAY006696,ORD04486,2021-08-01,COD,Success,2223
PAY006697,ORD04487,2022-10-13,UPI,Failed,4461
PAY006698,ORD04487,2022-10-10,UPI,Success,4461
PAY006699,ORD04488,2023-12-06,Card,Failed,4654
PAY006700,ORD04488,2023-12-06,UPI,Success,4654
PAY006701,ORD04489,2025-09-23,UPI,Success,4669
PAY006702,ORD04489,2025-09-23,UPI,Success,4669
PAY006703,ORD04490,2022-04-13,UPI,Success,3215
PAY006704,ORD04490,2022-04-16,Card,Success,3215
PAY006705,ORD04491,2023-07-11,COD,Pending,1771
PAY006706,ORD04492,2022-10-26,UPI,Success,3811
PAY006707,ORD04493,2021-02-04,UPI,Success,4082
PAY006708,ORD04493,2021-02-06,COD,Success,4082
PAY006709,ORD04494,2022-11-21,Card,Success,3991
PAY006710,ORD04494,2022-11-18,UPI,Success,3991
PAY006711,ORD04495,2024-08-14,Card,Success,511
PAY006712,ORD04495,2024-08-13,Card,Success,511
PAY006713,ORD04496,2023-09-03,Card,Success,4235
PAY006714,ORD04496,2023-09-08,UPI,Success,4235
PAY006715,ORD04497,2023-02-23,UPI,Failed,3286
PAY006716,ORD04498,2024-03-01,Card,Failed,4136
PAY006717,ORD04499,2021-11-23,COD,Success,3050
PAY006718,ORD04500,2022-04-20,COD,Success,3790
PAY006719,ORD04500,2022-04-21,UPI,Success,3790
PAY006720,ORD04501,2022-11-13,Card,Failed,4470
PAY006721,ORD04501,2022-11-16,UPI,Failed,4470
PAY006722,ORD04502,2021-03-17,UPI,Failed,2021
PAY006723,ORD04503,2023-03-31,UPI,Success,3758
PAY006724,ORD04504,2024-08-14,COD,Success,547
PAY006725,ORD04504,2024-08-13,UPI,Success,547
PAY006726,ORD04505,2024-02-20,UPI,Failed,2422
PAY006727,ORD04505,2024-02-24,Card,Success,2422
PAY006728,ORD04506,2024-11-28,COD,Success,644
PAY006729,ORD04506,2024-11-26,UPI,Success,644
PAY006730,ORD04507,2023-01-14,Card,Success,1007
PAY006731,ORD04508,2021-11-25,UPI,Success,1940
PAY006732,ORD04508,2021-11-20,UPI,Success,1940
PAY006733,ORD04509,2024-07-16,Card,Success,855
PAY006734,ORD04510,2024-01-29,Card,Success,3571
PAY006735,ORD04510,2024-01-24,UPI,Success,3571
PAY006736,ORD04511,2024-04-27,UPI,Success,1326
PAY006737,ORD04512,2023-09-30,Card,Success,3120
PAY006738,ORD04512,2023-09-27,UPI,Success,3120
PAY006739,ORD04513,2022-10-15,Card,Pending,4032
PAY006740,ORD04514,2024-12-18,Card,Success,3122
PAY006741,ORD04515,2023-02-11,UPI,Success,4084
PAY006742,ORD04515,2023-02-11,Card,Success,4084
PAY006743,ORD04516,2021-07-28,UPI,Success,4104
PAY006744,ORD04517,2021-04-27,UPI,Pending,4518
PAY006745,ORD04518,2023-07-21,UPI,Success,2615
PAY006746,ORD04518,2023-07-23,Card,Success,2615
PAY006747,ORD04519,2021-04-08,Card,Success,1068
PAY006748,ORD04520,2023-11-20,COD,Failed,4691
PAY006749,ORD04521,2023-05-19,UPI,Success,891
PAY006750,ORD04522,2025-11-11,COD,Pending,4353
PAY006751,ORD04523,2024-05-10,UPI,Success,1406
PAY006752,ORD04523,2024-05-11,Card,Success,1406
PAY006753,ORD04524,2022-01-07,Card,Success,1623
PAY006754,ORD04524,2022-01-08,Card,Success,1623
PAY006755,ORD04525,2022-12-01,UPI,Success,3351
PAY006756,ORD04526,2024-11-27,UPI,Success,3556
PAY006757,ORD04526,2024-11-28,COD,Success,3556
PAY006758,ORD04527,2023-05-06,Card,Success,2234
PAY006759,ORD04528,2021-10-19,UPI,Failed,4447
PAY006760,ORD04529,2025-05-03,UPI,Success,2206
PAY006761,ORD04529,2025-05-01,UPI,Success,2206
PAY006762,ORD04530,2021-07-02,Card,Failed,600
PAY006763,ORD04531,2021-05-13,UPI,Success,4069
PAY006764,ORD04532,2025-11-06,UPI,Success,4394
PAY006765,ORD04533,2023-05-14,Card,Success,2571
