status_id,application_id,status,updated_at
ST11767,APP02942,Embassy Review,2024-05-25
ST11768,APP02942,Approved,2024-05-30
ST11769,APP02943,Submitted,2024-08-29
ST11770,APP02943,Under Review,2024-09-01
ST11771,APP02943,Embassy Review,2024-09-03
ST11772,APP02943,Approved,2024-09-07
ST11773,APP02944,Submitted,2022-07-07
ST11774,APP02944,Under Review,2022-07-14
ST11775,APP02944,Embassy Review,2022-07-20
ST11776,APP02944,Rejected,2022-07-25
ST11777,APP02945,Submitted,2023-03-03
ST11778,APP02945,Under Review,2023-03-09
ST11779,APP02945,Embassy Review,2023-03-13
ST11780,APP02945,Approved,2023-03-20
ST11781,APP02946,Submitted,2022-01-07
ST11782,APP02946,Under Review,2022-01-09
ST11783,APP02946,Embassy Review,2022-01-16
ST11784,APP02946,Rejected,2022-01-23
ST11785,APP02947,Submitted,2025-02-14
ST11786,APP02947,Under Review,2025-02-17
ST11787,APP02947,Embassy Review,2025-02-23
ST11788,APP02947,Approved,2025-02-28
ST11789,APP02948,Submitted,2025-01-19
ST11790,APP02948,Under Review,2025-01-25
ST11791,APP02948,Embassy Review,2025-01-28
ST11792,APP02948,Rejected,2025-02-05
ST11793,APP02949,Submitted,2023-09-03
ST11794,APP02949,Under Review,2023-09-09
ST11795,APP02949,Embassy Review,2023-09-12
ST11796,APP02949,Rejected,2023-09-21
ST11797,APP02950,Submitted,2024-01-24
ST11798,APP02950,Under Review,2024-01-31
ST11799,APP02950,Embassy Review,2024-02-07
ST11800,APP02950,Approved,2024-02-12
ST11801,APP02951,Submitted,2024-08-28
ST11802,APP02951,Under Review,2024-09-02
ST11803,APP02951,Embassy Review,2024-09-08
ST11804,APP02951,Rejected,2024-09-14
ST11805,APP02952,Submitted,2025-10-24
ST11806,APP02952,Under Review,2025-10-30
ST11807,APP02952,Embassy Review,2025-11-01
ST11808,APP02952,Approved,2025-11-05
ST11809,APP02953,Submitted,2022-11-19
ST11810,APP02953,Under Review,2022-11-24
ST11811,APP02953,Embassy Review,2022-11-28
ST11812,APP02953,Approved,2022-12-07
ST11813,APP02954,Submitted,2024-02-27
ST11814,APP02954,Under Review,2024-03-01
ST11815,APP02954,Embassy Review,2024-03-07
ST11816,APP02954,Approved,2024-03-11
ST11817,APP02955,Submitted,2022-03-16
ST11818,APP02955,Under Review,2022-03-21
ST11819,APP02955,Embassy Review,2022-03-24
ST11820,APP02955,Approved,2022-03-28
ST11821,APP02956,Submitted,2024-04-12
ST11822,APP02956,Under Review,2024-04-18
ST11823,APP02956,Embassy Review,2024-04-22
ST11824,APP02956,Rejected,2024-05-01
ST11825,APP02957,Submitted,2022-12-16
ST11826,APP02957,Under Review,2022-12-22
ST11827,APP02957,Embassy Review,2022-12-24
ST11828,APP02957,Rejected,2022-12-31
ST11829,APP02958,Submitted,2024-07-30
ST11830,APP02958,Under Review,2024-08-01
ST11831,APP02958,Embassy Review,2024-08-05
ST11832,APP02958,Approved,2024-08-14
ST11833,APP02959,Submitted,2023-04-24
ST11834,APP02959,Under Review,2023-04-26
ST11835,APP02959,Embassy Review,2023-05-01
ST11836,APP02959,Rejected,2023-05-06
ST11837,APP02960,Submitted,2023-03-07
ST11838,APP02960,Under Review,2023-03-10
ST11839,APP02960,Embassy Review,2023-03-16
ST11840,APP02960,Rejected,2023-03-25
ST11841,APP02961,Submitted,2022-04-21
ST11842,APP02961,Under Review,2022-04-26
ST11843,APP02961,Embassy Review,2022-05-01
ST11844,APP02961,Rejected,2022-05-08
ST11845,APP02962,Submitted,2025-01-04
ST11846,APP02962,Under Review,2025-01-09
ST11847,APP02962,Embassy Review,2025-01-16
ST11848,APP02962,Approved,2025-01-26
ST11849,APP02963,Submitted,2022-11-21
ST11850,APP02963,Under Review,2022-11-27
ST11851,APP02963,Embassy Review,2022-12-04
ST11852,APP02963,Rejected,2022-12-14
ST11853,APP02964,Submitted,2022-05-02
ST11854,APP02964,Under Review,2022-05-05
ST11855,APP02964,Embassy Review,2022-05-12
ST11856,APP02964,Approved,2022-05-22
ST11857,APP02965,Submitted,2025-12-09
ST11858,APP02965,Under Review,2025-12-13
ST11859,APP02965,Embassy Review,2025-12-15
ST11860,APP02965,Approved,2025-12-19
ST11861,APP02966,Submitted,2022-02-10
ST11862,APP02966,Under Review,2022-02-17
ST11863,APP02966,Embassy Review,2022-02-19
ST11864,APP02966,Rejected,2022-02-22
ST11865,APP02967,Submitted,2022-04-01
ST11866,APP02967,Under Review,2022-04-03
ST11867,APP02967,Embassy Review,2022-04-10
ST11868,APP02967,Approved,2022-04-20
ST11869,APP02968,Submitted,2024-06-26
ST11870,APP02968,Under Review,2024-07-02
ST11871,APP02968,Embassy Review,2024-07-07
ST11872,APP02968,Rejected,2024-07-16
ST11873,APP02969,Submitted,2022-11-07
ST11874,APP02969,Under Review,2022-11-09
ST11875,APP02969,Embassy Review,2022-11-12
ST11876,APP02969,Approved,2022-11-15
ST11877,APP02970,Submitted,2025-07-06
ST11878,APP02970,Under Review,2025-07-12
ST11879,APP02970,Embassy Review,2025-07-18
ST11880,APP02970,Approved,2025-07-21
ST11881,APP02971,Submitted,2025-10-10
ST11882,APP02971,Under Review,2025-10-14
ST11883,APP02971,Embassy Review,2025-10-17
ST11884,APP02971,Rejected,2025-10-21
ST11885,APP02972,Submitted,2024-07-07
ST11886,APP02972,Under Review,2024-07-09
ST11887,APP02972,Embassy Review,2024-07-16
ST11888,APP02972,Rejected,2024-07-25
ST11889,APP02973,Submitted,2024-10-10
ST11890,APP02973,Under Review,2024-10-15
ST11891,APP02973,Embassy Review,2024-10-19
ST11892,APP02973,Approved,2024-10-26
ST11893,APP02974,Submitted,2023-10-11
ST11894,APP02974,Under Review,2023-10-15
ST11895,APP02974,Embassy Review,2023-10-21
ST11896,APP02974,Rejected,2023-10-26
ST11897,APP02975,Submitted,2023-09-27
ST11898,APP02975,Under Review,2023-09-29
ST11899,APP02975,Embassy Review,2023-10-05
ST11900,APP02975,Approved,2023-10-15
ST11901,APP02976,Submitted,2024-11-29
ST11902,APP02976,Under Review,2024-12-03
ST11903,APP02976,Embassy Review,2024-12-09
ST11904,APP02976,Rejected,2024-12-12
ST11905,APP02977,Submitted,2025-05-30
ST11906,APP02977,Under Review,2025-06-01
ST11907,APP02977,Embassy Review,2025-06-05
ST11908,APP02977,Approved,2025-06-10
ST11909,APP02978,Submitted,2022-08-06
ST11910,APP02978,Under Review,2022-08-10
ST11911,APP02978,Embassy Review,2022-08-14
ST11912,APP02978,Rejected,2022-08-18
ST11913,APP02979,Submitted,2023-03-10
ST11914,APP02979,Under Review,2023-03-12
ST11915,APP02979,Embassy Review,2023-03-19
ST11916,APP02979,Rejected,2023-03-29
ST11917,APP02980,Submitted,2023-06-13
ST11918,APP02980,Under Review,2023-06-15
ST11919,APP02980,Embassy Review,2023-06-19
ST11920,APP02980,Rejected,2023-06-22
ST11921,APP02981,Submitted,2025-01-16
ST11922,APP02981,Under Review,2025-01-19
ST11923,APP02981,Embassy Review,2025-01-21
ST11924,APP02981,Approved,2025-01-27
ST11925,APP02982,Submitted,2023-07-14
ST11926,APP02982,Under Review,2023-07-20
ST11927,APP02982,Embassy Review,2023-07-23
ST11928,APP02982,Rejected,2023-07-28
ST11929,APP02983,Submitted,2022-04-28
ST11930,APP02983,Under Review,2022-05-01
ST11931,APP02983,Embassy Review,2022-05-07
ST11932,APP02983,Approved,2022-05-11
ST11933,APP02984,Submitted,2022-11-21
ST11934,APP02984,Under Review,2022-11-25
ST11935,APP02984,Embassy Review,2022-11-27
ST11936,APP02984,Rejected,2022-12-01
ST11937,APP02985,Submitted,2025-10-17
ST11938,APP02985,Under Review,2025-10-21
ST11939,APP02985,Embassy Review,2025-10-24
ST11940,APP02985,Rejected,2025-10-29
ST11941,APP02986,Submitted,2025-07-07
ST11942,APP02986,Under Review,2025-07-10
ST11943,APP02986,Embassy Review,2025-07-14
ST11944,APP02986,Approved,2025-07-20
ST11945,APP02987,Submitted,2022-12-06
ST11946,APP02987,Under Review,2022-12-11
ST11947,APP02987,Embassy Review,2022-12-16
ST11948,APP02987,Rejected,2022-12-25
ST11949,APP02988,Submitted,2024-11-03
ST11950,APP02988,Under Review,2024-11-06
ST11951,APP02988,Embassy Review,2024-11-09
ST11952,APP02988,Rejected,2024-11-17
ST11953,APP02989,Submitted,2024-06-26
ST11954,APP02989,Under Review,2024-07-03
ST11955,APP02989,Embassy Review,2024-07-07
ST11956,APP02989,Approved,2024-07-13
ST11957,APP02990,Submitted,2022-06-20
ST11958,APP02990,Under Review,2022-06-23
ST11959,APP02990,Embassy Review,2022-06-26
ST11960,APP02990,Approved,2022-07-04
ST11961,APP02991,Submitted,2025-06-05
ST11962,APP02991,Under Review,2025-06-10
ST11963,APP02991,Embassy Review,2025-06-12
ST11964,APP02991,Approved,2025-06-20
ST11965,APP02992,Submitted,2022-11-04
ST11966,APP02992,Under Review,2022-11-09
ST11967,APP02992,Embassy Review,2022-11-16
ST11968,APP02992,Rejected,2022-11-21
ST11969,APP02993,Submitted,2025-04-25
ST11970,APP02993,Under Review,2025-05-01
ST11971,APP02993,Embassy Review,2025-05-06
ST11972,APP02993,Rejected,2025-05-16
ST11973,APP02994,Submitted,2025-06-18
ST11974,APP02994,Under Review,2025-06-22
ST11975,APP02994,Embassy Review,2025-06-28
ST11976,APP02994,Approved,2025-07-07
ST11977,APP02995,Submitted,2025-03-20
ST11978,APP02995,Under Review,2025-03-24
ST11979,APP02995,Embassy Review,2025-03-29
ST11980,APP02995,Approved,2025-04-02
ST11981,APP02996,Submitted,2025-11-05
ST11982,APP02996,Under Review,2025-11-10
ST11983,APP02996,Embassy Review,2025-11-12
ST11984,APP02996,Approved,2025-11-17
ST11985,APP02997,Submitted,2025-04-24
ST11986,APP02997,Under Review,2025-05-01
ST11987,APP02997,Embassy Review,2025-05-05
ST11988,APP02997,Rejected,2025-05-12
ST11989,APP02998,Submitted,2025-12-06
ST11990,APP02998,Under Review,2025-12-13
ST11991,APP02998,Embassy Review,2025-12-19
ST11992,APP02998,Approved,2025-12-25
ST11993,APP02999,Submitted,2022-06-20
ST11994,APP02999,Under Review,2022-06-24
ST11995,APP02999,Embassy Review,2022-06-30
ST11996,APP02999,Approved,2022-07-10
ST11997,APP03000,Submitted,2022-07-22
ST11998,APP03000,Under Review,2022-07-26
ST11999,APP03000,Embassy Review,2022-07-31
ST12000,APP03000,Approved,2022-08-10
ST12001,APP03001,Submitted,2023-08-20
ST12002,APP03001,Under Review,2023-08-23
ST12003,APP03001,Embassy Review,2023-08-30
ST12004,APP03001,Approved,2023-09-07
ST12005,APP03002,Submitted,2023-09-27
ST12006,APP03002,Under Review,2023-10-02
ST12007,APP03002,Embassy Review,2023-10-06
ST12008,APP03002,Rejected,2023-10-09
ST12009,APP03003,Submitted,2022-01-22
ST12010,APP03003,Under Review,2022-01-28
ST12011,APP03003,Embassy Review,2022-02-03
ST12012,APP03003,Approved,2022-02-12
ST12013,APP03004,Submitted,2023-09-19
ST12014,APP03004,Under Review,2023-09-22
ST12015,APP03004,Embassy Review,2023-09-28
ST12016,APP03004,Approved,2023-10-03
ST12017,APP03005,Submitted,2022-12-03
ST12018,APP03005,Under Review,2022-12-05
ST12019,APP03005,Embassy Review,2022-12-10
ST12020,APP03005,Rejected,2022-12-13
ST12021,APP03006,Submitted,2022-03-24
ST12022,APP03006,Under Review,2022-03-29
ST12023,APP03006,Embassy Review,2022-04-02
ST12024,APP03006,Approved,2022-04-07
ST12025,APP03007,Submitted,2025-01-27
ST12026,APP03007,Under Review,2025-02-03
ST12027,APP03007,Embassy Review,2025-02-06
ST12028,APP03007,Approved,2025-02-12
ST12029,APP03008,Submitted,2024-07-26
ST12030,APP03008,Under Review,2024-07-31
ST12031,APP03008,Embassy Review,2024-08-05
ST12032,APP03008,Approved,2024-08-11
ST12033,APP03009,Submitted,2025-05-31
ST12034,APP03009,Under Review,2025-06-03
ST12035,APP03009,Embassy Review,2025-06-10
ST12036,APP03009,Rejected,2025-06-14
ST12037,APP03010,Submitted,2023-02-24
ST12038,APP03010,Under Review,2023-03-03
ST12039,APP03010,Embassy Review,2023-03-08
ST12040,APP03010,Approved,2023-03-18
ST12041,APP03011,Submitted,2023-07-04
ST12042,APP03011,Under Review,2023-07-06
ST12043,APP03011,Embassy Review,2023-07-12
ST12044,APP03011,Rejected,2023-07-18
ST12045,APP03012,Submitted,2023-10-24
ST12046,APP03012,Under Review,2023-10-29
ST12047,APP03012,Embassy Review,2023-11-05
ST12048,APP03012,Approved,2023-11-12
ST12049,APP03013,Submitted,2024-03-09
ST12050,APP03013,Under Review,2024-03-16
ST12051,APP03013,Embassy Review,2024-03-20
ST12052,APP03013,Rejected,2024-03-27
ST12053,APP03014,Submitted,2023-06-26
ST12054,APP03014,Under Review,2023-06-29
ST12055,APP03014,Embassy Review,2023-07-05
ST12056,APP03014,Approved,2023-07-10
ST12057,APP03015,Submitted,2023-11-20
ST12058,APP03015,Under Review,2023-11-24
ST12059,APP03015,Embassy Review,2023-11-29
ST12060,APP03015,Approved,2023-12-03
ST12061,APP03016,Submitted,2025-11-19
ST12062,APP03016,Under Review,2025-11-25
ST12063,APP03016,Embassy Review,2025-12-02
ST12064,APP03016,Rejected,2025-12-06
ST12065,APP03017,Submitted,2024-06-09
ST12066,APP03017,Under Review,2024-06-13
ST12067,APP03017,Embassy Review,2024-06-15
ST12068,APP03017,Rejected,2024-06-20
ST12069,APP03018,Submitted,2022-09-04
ST12070,APP03018,Under Review,2022-09-06
ST12071,APP03018,Embassy Review,2022-09-13
ST12072,APP03018,Rejected,2022-09-18
ST12073,APP03019,Submitted,2024-08-24
ST12074,APP03019,Under Review,2024-08-31
ST12075,APP03019,Embassy Review,2024-09-03
ST12076,APP03019,Rejected,2024-09-10
ST12077,APP03020,Submitted,2023-05-13
ST12078,APP03020,Under Review,2023-05-15
ST12079,APP03020,Embassy Review,2023-05-21
ST12080,APP03020,Rejected,2023-05-31
ST12081,APP03021,Submitted,2022-05-04
ST12082,APP03021,Under Review,2022-05-11
ST12083,APP03021,Embassy Review,2022-05-17
ST12084,APP03021,Approved,2022-05-22
ST12085,APP03022,Submitted,2023-10-27
ST12086,APP03022,Under Review,2023-10-30
ST12087,APP03022,Embassy Review,2023-11-02
ST12088,APP03022,Rejected,2023-11-09
ST12089,APP03023,Submitted,2022-03-24
ST12090,APP03023,Under Review,2022-03-26
ST12091,APP03023,Embassy Review,2022-03-31
ST12092,APP03023,Rejected,2022-04-07
ST12093,APP03024,Submitted,2023-11-15
ST12094,APP03024,Under Review,2023-11-21
ST12095,APP03024,Embassy Review,2023-11-28
ST12096,APP03024,Rejected,2023-12-03
ST12097,APP03025,Submitted,2024-05-17
ST12098,APP03025,Under Review,2024-05-19
ST12099,APP03025,Embassy Review,2024-05-25
ST12100,APP03025,Rejected,2024-05-28
ST12101,APP03026,Submitted,2023-03-10
ST12102,APP03026,Under Review,2023-03-14
ST12103,APP03026,Embassy Review,2023-03-20
ST12104,APP03026,Approved,2023-03-29
ST12105,APP03027,Submitted,2024-06-17
ST12106,APP03027,Under Review,2024-06-19
ST12107,APP03027,Embassy Review,2024-06-26
ST12108,APP03027,Rejected,2024-07-03
ST12109,APP03028,Submitted,2025-02-22
ST12110,APP03028,Under Review,2025-02-27
ST12111,APP03028,Embassy Review,2025-03-06
ST12112,APP03028,Rejected,2025-03-14
ST12113,APP03029,Submitted,2025-11-25
ST12114,APP03029,Under Review,2025-11-27
ST12115,APP03029,Embassy Review,2025-11-29
ST12116,APP03029,Approved,2025-12-04
ST12117,APP03030,Submitted,2025-07-22
ST12118,APP03030,Under Review,2025-07-28
ST12119,APP03030,Embassy Review,2025-08-01
ST12120,APP03030,Approved,2025-08-05
ST12121,APP03031,Submitted,2022-12-14
ST12122,APP03031,Under Review,2022-12-21
ST12123,APP03031,Embassy Review,2022-12-26
ST12124,APP03031,Approved,2023-01-04
ST12125,APP03032,Submitted,2024-04-27
ST12126,APP03032,Under Review,2024-05-01
ST12127,APP03032,Embassy Review,2024-05-05
ST12128,APP03032,Approved,2024-05-12
ST12129,APP03033,Submitted,2022-12-06
ST12130,APP03033,Under Review,2022-12-12
ST12131,APP03033,Embassy Review,2022-12-19
ST12132,APP03033,Rejected,2022-12-28
ST12133,APP03034,Submitted,2022-03-09
ST12134,APP03034,Under Review,2022-03-13
ST12135,APP03034,Embassy Review,2022-03-19
ST12136,APP03034,Rejected,2022-03-24
ST12137,APP03035,Submitted,2022-03-10
ST12138,APP03035,Under Review,2022-03-12
ST12139,APP03035,Embassy Review,2022-03-19
ST12140,APP03035,Rejected,2022-03-24
ST12141,APP03036,Submitted,2022-12-12
ST12142,APP03036,Under Review,2022-12-15
ST12143,APP03036,Embassy Review,2022-12-18
ST12144,APP03036,Rejected,2022-12-21
ST12145,APP03037,Submitted,2023-03-31
ST12146,APP03037,Under Review,2023-04-07
ST12147,APP03037,Embassy Review,2023-04-14
ST12148,APP03037,Approved,2023-04-20
ST12149,APP03038,Submitted,2025-02-02
ST12150,APP03038,Under Review,2025-02-05
ST12151,APP03038,Embassy Review,2025-02-07
ST12152,APP03038,Rejected,2025-02-15
ST12153,APP03039,Submitted,2024-06-09
ST12154,APP03039,Under Review,2024-06-15
ST12155,APP03039,Embassy Review,2024-06-18
ST12156,APP03039,Rejected,2024-06-26
ST12157,APP03040,Submitted,2023-04-22
ST12158,APP03040,Under Review,2023-04-25
ST12159,APP03040,Embassy Review,2023-05-02
ST12160,APP03040,Rejected,2023-05-07
ST12161,APP03041,Submitted,2024-11-17
ST12162,APP03041,Under Review,2024-11-21
ST12163,APP03041,Embassy Review,2024-11-24
ST12164,APP03041,Rejected,2024-12-03
ST12165,APP03042,Submitted,2025-01-24
ST12166,APP03042,Under Review,2025-01-31
ST12167,APP03042,Embassy Review,2025-02-05
ST12168,APP03042,Rejected,2025-02-10
ST12169,APP03043,Submitted,2023-12-20
ST12170,APP03043,Under Review,2023-12-26
ST12171,APP03043,Embassy Review,2023-12-29
ST12172,APP03043,Approved,2024-01-02
ST12173,APP03044,Submitted,2025-01-12
ST12174,APP03044,Under Review,2025-01-19
ST12175,APP03044,Embassy Review,2025-01-25
ST12176,APP03044,Approved,2025-01-30
ST12177,APP03045,Submitted,2025-05-27
ST12178,APP03045,Under Review,2025-05-30
ST12179,APP03045,Embassy Review,2025-06-04
ST12180,APP03045,Rejected,2025-06-08
ST12181,APP03046,Submitted,2022-03-27
ST12182,APP03046,Under Review,2022-04-03
ST12183,APP03046,Embassy Review,2022-04-10
ST12184,APP03046,Approved,2022-04-16
ST12185,APP03047,Submitted,2024-03-16
ST12186,APP03047,Under Review,2024-03-18
ST12187,APP03047,Embassy Review,2024-03-21
ST12188,APP03047,Rejected,2024-03-28
ST12189,APP03048,Submitted,2025-11-13
ST12190,APP03048,Under Review,2025-11-16
ST12191,APP03048,Embassy Review,2025-11-22
ST12192,APP03048,Rejected,2025-11-28
ST12193,APP03049,Submitted,2024-09-16
ST12194,APP03049,Under Review,2024-09-20
ST12195,APP03049,Embassy Review,2024-09-22
ST12196,APP03049,Approved,2024-09-30
ST12197,APP03050,Submitted,2025-12-15
ST12198,APP03050,Under Review,2025-12-19
ST12199,APP03050,Embassy Review,2025-12-25
ST12200,APP03050,Rejected,2026-01-01
ST12201,APP03051,Submitted,2024-08-17
ST12202,APP03051,Under Review,2024-08-20
ST12203,APP03051,Embassy Review,2024-08-24
ST12204,APP03051,Approved,2024-08-27
ST12205,APP03052,Submitted,2023-07-27
ST12206,APP03052,Under Review,2023-08-01
ST12207,APP03052,Embassy Review,2023-08-04
ST12208,APP03052,Approved,2023-08-08
ST12209,APP03053,Submitted,2022-04-25
ST12210,APP03053,Under Review,2022-04-27
ST12211,APP03053,Embassy Review,2022-05-03
ST12212,APP03053,Rejected,2022-05-13
ST12213,APP03054,Submitted,2022-04-04
ST12214,APP03054,Under Review,2022-04-09
ST12215,APP03054,Embassy Review,2022-04-15
ST12216,APP03054,Approved,2022-04-23
ST12217,APP03055,Submitted,2024-01-12
ST12218,APP03055,Under Review,2024-01-15
ST12219,APP03055,Embassy Review,2024-01-22
ST12220,APP03055,Approved,2024-01-30
ST12221,APP03056,Submitted,2022-04-21
ST12222,APP03056,Under Review,2022-04-26
ST12223,APP03056,Embassy Review,2022-05-02
ST12224,APP03056,Approved,2022-05-08
ST12225,APP03057,Submitted,2024-04-23
ST12226,APP03057,Under Review,2024-04-30
ST12227,APP03057,Embassy Review,2024-05-03
ST12228,APP03057,Rejected,2024-05-08
ST12229,APP03058,Submitted,2024-03-25
ST12230,APP03058,Under Review,2024-03-31
ST12231,APP03058,Embassy Review,2024-04-02
ST12232,APP03058,Rejected,2024-04-08
ST12233,APP03059,Submitted,2025-11-26
ST12234,APP03059,Under Review,2025-12-03
ST12235,APP03059,Embassy Review,2025-12-08
ST12236,APP03059,Rejected,2025-12-17
ST12237,APP03060,Submitted,2022-03-24
ST12238,APP03060,Under Review,2022-03-29
ST12239,APP03060,Embassy Review,2022-04-01
ST12240,APP03060,Approved,2022-04-10
ST12241,APP03061,Submitted,2024-06-16
ST12242,APP03061,Under Review,2024-06-21
ST12243,APP03061,Embassy Review,2024-06-24
ST12244,APP03061,Approved,2024-07-01
ST12245,APP03062,Submitted,2022-02-04
ST12246,APP03062,Under Review,2022-02-06
