application_id,applicant_id,visa_type,destination_country,application_date,travel_date,duration_days,application_status
APP03348,A1342,Student,Germany,2023-09-23,2023-12-22,544,Rejected
APP03349,A1342,Student,Austria,2023-08-09,2023-11-07,693,Approved
APP03350,A1343,Transit,Switzerland,2023-12-23,2024-03-22,3,Approved
APP03351,A1343,Business,Denmark,2022-03-06,2022-06-04,12,Rejected
APP03352,A1344,Tourist,Norway,2024-12-13,2025-03-13,5,Approved
APP03353,A1344,Work,Austria,2025-07-13,2025-08-12,155,Pending
APP03354,A1344,Tourist,France,2025-01-01,2025-02-15,6,Approved
APP03355,A1344,Student,Norway,2023-08-26,2023-10-10,346,Rejected
APP03356,A1345,Tourist,Denmark,2022-09-09,2022-10-09,24,Approved
APP03357,A1345,Business,Canada,2023-12-22,2024-02-05,8,Approved
APP03358,A1345,Work,Belgium,2025-10-20,2025-12-19,153,Rejected
APP03359,A1345,Work,Switzerland,2025-04-04,2025-07-03,212,Approved
APP03360,A1346,Student,Switzerland,2025-07-18,2025-10-16,480,Pending
APP03361,A1346,Tourist,Norway,2025-03-30,2025-05-29,23,Pending
APP03362,A1347,Student,Singapore,2024-04-26,2024-07-25,458,Rejected
APP03363,A1348,Business,Denmark,2024-03-07,2024-05-06,46,Approved
APP03364,A1348,Work,Singapore,2022-10-06,2023-01-04,97,Approved
APP03365,A1348,Transit,Switzerland,2024-04-09,2024-07-08,3,Approved
APP03366,A1349,Business,Belgium,2023-07-07,2023-10-05,19,Pending
APP03367,A1349,Tourist,Canada,2024-02-09,2024-04-09,5,Approved
APP03368,A1350,Student,Sweden,2023-08-31,2023-10-30,267,Approved
APP03369,A1350,Transit,UAE,2023-02-06,2023-02-21,2,Approved
APP03370,A1350,Transit,Denmark,2025-11-03,2025-12-03,2,Rejected
APP03371,A1351,Student,Denmark,2023-05-31,2023-06-30,269,Pending
APP03372,A1351,Transit,Sweden,2024-04-23,2024-06-07,4,Pending
APP03373,A1352,Business,Sweden,2024-08-02,2024-10-01,7,Rejected
APP03374,A1352,Business,Singapore,2022-05-13,2022-06-27,23,Approved
APP03375,A1353,Work,UAE,2025-10-20,2025-11-19,358,Approved
APP03376,A1353,Business,Canada,2023-05-15,2023-06-14,36,Approved
APP03377,A1354,Work,Belgium,2022-07-30,2022-08-29,265,Approved
APP03378,A1354,Student,Switzerland,2024-08-02,2024-09-01,669,Rejected
APP03379,A1355,Student,South Korea,2025-07-22,2025-08-06,364,Approved
APP03380,A1356,Transit,Singapore,2025-07-06,2025-07-21,5,Rejected
APP03381,A1357,Transit,Australia,2023-02-28,2023-04-14,5,Rejected
APP03382,A1357,Transit,Switzerland,2024-09-11,2024-10-26,3,Approved
APP03383,A1357,Tourist,UK,2022-10-29,2022-12-13,27,Approved
APP03384,A1357,Business,Austria,2025-06-01,2025-06-16,56,Approved
APP03385,A1358,Student,Spain,2024-12-17,2025-01-16,579,Approved
APP03386,A1358,Tourist,New Zealand,2023-11-17,2023-12-17,13,Approved
APP03387,A1358,Transit,Switzerland,2025-08-18,2025-09-17,2,Approved
APP03388,A1358,Student,Austria,2022-07-04,2022-08-18,323,Approved
APP03389,A1359,Business,USA,2025-01-05,2025-02-19,27,Rejected
APP03390,A1359,Transit,Germany,2024-09-22,2024-10-07,1,Rejected
APP03391,A1360,Transit,Canada,2025-02-23,2025-03-10,5,Pending
APP03392,A1361,Transit,Germany,2024-10-26,2024-11-25,1,Approved
APP03393,A1361,Work,Australia,2025-09-12,2025-09-27,222,Approved
APP03394,A1361,Business,Switzerland,2024-02-24,2024-03-25,50,Pending
APP03395,A1362,Work,UK,2022-04-30,2022-05-15,228,Approved
APP03396,A1362,Transit,Japan,2023-07-13,2023-10-11,4,Approved
APP03397,A1362,Work,France,2022-11-14,2022-11-29,342,Rejected
APP03398,A1363,Tourist,USA,2023-05-15,2023-08-13,17,Approved
APP03399,A1363,Business,Norway,2022-09-02,2022-11-01,43,Approved
APP03400,A1363,Tourist,New Zealand,2025-02-17,2025-04-03,15,Approved
APP03401,A1363,Work,Denmark,2023-03-07,2023-03-22,170,Rejected
APP03402,A1364,Work,Germany,2022-02-27,2022-05-28,285,Approved
APP03403,A1364,Transit,Sweden,2025-05-16,2025-06-15,4,Rejected
APP03404,A1365,Work,South Korea,2022-04-28,2022-06-12,114,Rejected
APP03405,A1365,Work,Canada,2024-01-03,2024-02-17,207,Approved
APP03406,A1365,Work,USA,2022-02-03,2022-03-05,120,Pending
APP03407,A1366,Business,Italy,2023-08-22,2023-09-21,36,Rejected
APP03408,A1366,Transit,Italy,2024-12-26,2025-01-10,1,Pending
APP03409,A1367,Transit,UAE,2024-01-07,2024-03-07,3,Rejected
APP03410,A1367,Business,Denmark,2022-05-28,2022-08-26,58,Rejected
APP03411,A1368,Tourist,Canada,2024-01-08,2024-02-22,15,Pending
APP03412,A1369,Transit,South Korea,2023-06-10,2023-07-10,2,Approved
APP03413,A1369,Student,UK,2024-01-31,2024-03-31,410,Pending
APP03414,A1370,Student,Austria,2022-05-01,2022-06-30,433,Approved
APP03415,A1370,Tourist,Switzerland,2025-01-09,2025-02-08,25,Approved
APP03416,A1370,Student,Singapore,2023-05-13,2023-06-12,639,Approved
APP03417,A1370,Transit,UAE,2023-03-25,2023-04-24,1,Rejected
APP03418,A1371,Tourist,Australia,2025-11-09,2026-01-08,8,Pending
APP03419,A1371,Work,UAE,2024-10-23,2025-01-21,226,Pending
APP03420,A1372,Business,USA,2024-08-19,2024-09-18,52,Rejected
APP03421,A1372,Transit,Germany,2024-05-24,2024-06-08,2,Pending
APP03422,A1372,Transit,France,2025-07-06,2025-10-04,2,Approved
APP03423,A1372,Student,Belgium,2024-09-15,2024-10-30,580,Approved
APP03424,A1373,Work,Germany,2025-06-04,2025-08-03,205,Pending
APP03425,A1374,Work,Austria,2022-07-10,2022-08-24,334,Rejected
APP03426,A1375,Business,UAE,2022-11-02,2022-11-17,44,Approved
APP03427,A1375,Student,Denmark,2023-12-08,2024-01-22,190,Approved
APP03428,A1375,Business,Germany,2022-08-21,2022-11-19,60,Pending
APP03429,A1375,Tourist,Denmark,2025-01-05,2025-03-06,23,Pending
APP03430,A1376,Student,Norway,2022-11-08,2022-12-08,197,Approved
APP03431,A1377,Tourist,USA,2022-08-14,2022-11-12,18,Approved
APP03432,A1377,Business,UAE,2024-05-09,2024-08-07,24,Pending
APP03433,A1377,Work,France,2025-05-29,2025-07-28,276,Pending
APP03434,A1377,Tourist,Italy,2025-08-30,2025-11-28,21,Pending
APP03435,A1378,Student,Canada,2024-03-10,2024-03-25,712,Approved
APP03436,A1379,Tourist,Sweden,2022-04-10,2022-04-25,20,Approved
APP03437,A1380,Tourist,Germany,2025-04-21,2025-07-20,20,Rejected
APP03438,A1381,Transit,Sweden,2023-04-22,2023-05-07,4,Approved
APP03439,A1381,Business,Singapore,2024-12-08,2025-03-08,58,Pending
APP03440,A1381,Transit,Denmark,2024-09-03,2024-09-18,4,Approved
APP03441,A1382,Tourist,Switzerland,2024-02-24,2024-03-10,14,Approved
APP03442,A1383,Business,New Zealand,2022-12-01,2023-03-01,17,Rejected
APP03443,A1384,Transit,Singapore,2023-11-22,2024-01-21,5,Approved
APP03444,A1385,Business,Japan,2022-08-19,2022-10-18,50,Rejected
APP03445,A1386,Business,Netherlands,2022-06-29,2022-09-27,26,Approved
APP03446,A1387,Transit,Netherlands,2023-12-13,2024-01-12,3,Rejected
APP03447,A1388,Tourist,Denmark,2025-11-04,2026-01-03,9,Approved
APP03448,A1388,Student,Sweden,2024-12-20,2025-02-03,242,Rejected
APP03449,A1388,Tourist,Norway,2023-11-24,2023-12-24,7,Approved
APP03450,A1389,Work,USA,2025-08-12,2025-10-11,312,Rejected
APP03451,A1389,Tourist,USA,2023-07-29,2023-10-27,12,Approved
APP03452,A1389,Work,USA,2022-12-25,2023-01-24,215,Approved
APP03453,A1390,Transit,Belgium,2023-01-04,2023-03-05,2,Rejected
APP03454,A1391,Tourist,Norway,2022-10-05,2022-11-04,14,Pending
APP03455,A1391,Work,South Korea,2025-01-23,2025-02-22,151,Pending
APP03456,A1392,Student,UK,2023-04-06,2023-07-05,458,Rejected
APP03457,A1392,Tourist,Singapore,2023-07-16,2023-07-31,20,Approved
APP03458,A1393,Student,Denmark,2025-07-12,2025-08-26,233,Pending
APP03459,A1393,Tourist,Austria,2022-07-27,2022-09-10,23,Approved
APP03460,A1393,Business,Switzerland,2022-10-24,2022-12-08,28,Rejected
APP03461,A1393,Work,France,2022-12-03,2023-01-17,171,Pending
APP03462,A1394,Work,Germany,2024-12-19,2025-02-02,258,Approved
APP03463,A1394,Student,Switzerland,2025-05-05,2025-06-19,582,Rejected
APP03464,A1395,Tourist,Singapore,2022-09-04,2022-11-03,21,Pending
APP03465,A1395,Business,Australia,2025-04-19,2025-05-19,27,Rejected
APP03466,A1395,Work,Sweden,2025-06-22,2025-08-21,152,Pending
APP03467,A1396,Tourist,Canada,2022-10-28,2022-12-27,23,Pending
APP03468,A1397,Student,USA,2024-03-23,2024-05-22,320,Rejected
APP03469,A1397,Transit,Sweden,2022-08-12,2022-10-11,1,Rejected
APP03470,A1397,Student,Belgium,2022-09-24,2022-12-23,661,Rejected
APP03471,A1397,Student,Germany,2024-03-20,2024-05-04,595,Approved
APP03472,A1398,Transit,UAE,2024-03-21,2024-04-20,4,Pending
APP03473,A1398,Work,Australia,2022-04-11,2022-06-10,154,Rejected
APP03474,A1398,Student,UK,2025-11-22,2025-12-22,531,Rejected
APP03475,A1399,Transit,USA,2022-12-07,2023-01-06,2,Rejected
APP03476,A1399,Business,Italy,2024-07-13,2024-10-11,52,Approved
APP03477,A1399,Business,Sweden,2023-10-04,2023-10-19,43,Approved
APP03478,A1399,Tourist,Spain,2022-05-17,2022-06-16,10,Approved
APP03479,A1400,Work,France,2022-11-16,2023-02-14,340,Rejected
APP03480,A1400,Tourist,USA,2025-08-04,2025-09-03,22,Rejected
APP03481,A1400,Transit,Canada,2025-01-16,2025-03-02,2,Rejected
APP03482,A1401,Work,Norway,2022-01-09,2022-02-23,143,Rejected
APP03483,A1401,Business,Australia,2022-10-07,2022-12-06,27,Rejected
APP03484,A1401,Work,Singapore,2025-08-21,2025-10-20,233,Pending
APP03485,A1401,Work,Italy,2025-10-26,2025-12-25,173,Rejected
APP03486,A1402,Work,New Zealand,2025-06-05,2025-07-20,329,Rejected
APP03487,A1403,Transit,Canada,2022-09-25,2022-11-09,1,Approved
APP03488,A1403,Business,Norway,2022-02-25,2022-03-27,45,Pending
APP03489,A1403,Student,Belgium,2025-07-13,2025-09-11,673,Approved
APP03490,A1404,Work,Netherlands,2023-01-08,2023-02-22,307,Pending
APP03491,A1404,Tourist,South Korea,2024-04-20,2024-05-20,16,Approved
APP03492,A1405,Work,USA,2022-07-05,2022-07-20,97,Rejected
APP03493,A1406,Work,New Zealand,2025-05-06,2025-06-05,233,Approved
APP03494,A1407,Work,Canada,2022-06-28,2022-07-13,252,Pending
APP03495,A1408,Transit,Norway,2024-08-23,2024-09-07,2,Approved
APP03496,A1409,Tourist,USA,2025-12-22,2026-01-21,22,Approved
APP03497,A1409,Business,Belgium,2023-08-30,2023-10-29,9,Approved
APP03498,A1410,Work,USA,2025-03-29,2025-05-28,171,Pending
APP03499,A1411,Student,Norway,2024-01-19,2024-02-03,628,Pending
APP03500,A1411,Work,Singapore,2024-02-29,2024-04-14,156,Rejected
APP03501,A1411,Work,Switzerland,2025-04-09,2025-06-08,271,Rejected
APP03502,A1412,Business,South Korea,2023-02-05,2023-02-20,47,Approved
APP03503,A1412,Tourist,Singapore,2025-11-10,2025-12-25,6,Pending
APP03504,A1412,Transit,South Korea,2025-10-06,2026-01-04,4,Pending
APP03505,A1412,Work,France,2023-07-03,2023-08-02,171,Rejected
APP03506,A1413,Tourist,Japan,2025-03-01,2025-03-31,29,Rejected
APP03507,A1413,Work,Germany,2022-04-15,2022-04-30,129,Pending
APP03508,A1413,Student,Germany,2024-01-26,2024-02-25,628,Rejected
APP03509,A1414,Student,France,2022-10-07,2022-10-22,596,Pending
APP03510,A1415,Work,Sweden,2025-01-13,2025-03-14,242,Rejected
APP03511,A1415,Student,Austria,2022-09-18,2022-12-17,330,Approved
APP03512,A1415,Student,Japan,2025-08-25,2025-11-23,687,Rejected
APP03513,A1415,Tourist,Netherlands,2023-10-11,2023-11-10,26,Pending
APP03514,A1416,Transit,Japan,2023-03-15,2023-05-14,3,Approved
APP03515,A1416,Student,Italy,2024-02-19,2024-04-19,600,Approved
APP03516,A1416,Work,UAE,2023-10-09,2023-11-08,288,Pending
APP03517,A1417,Business,Japan,2025-06-11,2025-08-10,54,Rejected
APP03518,A1417,Tourist,UK,2025-02-16,2025-03-18,9,Pending
APP03519,A1417,Tourist,Australia,2022-07-16,2022-10-14,6,Pending
APP03520,A1418,Transit,Netherlands,2022-01-09,2022-04-09,1,Approved
APP03521,A1419,Student,South Korea,2022-08-12,2022-09-11,377,Rejected
APP03522,A1419,Business,New Zealand,2023-03-05,2023-03-20,14,Rejected
APP03523,A1420,Tourist,Australia,2024-05-03,2024-05-18,5,Approved
APP03524,A1420,Business,Singapore,2025-07-14,2025-08-13,20,Approved
APP03525,A1421,Transit,USA,2024-11-16,2024-12-31,1,Approved
APP03526,A1421,Business,Austria,2022-02-20,2022-03-22,10,Approved
APP03527,A1421,Work,Australia,2022-03-31,2022-05-15,140,Rejected
APP03528,A1421,Work,New Zealand,2024-01-27,2024-04-26,184,Pending
APP03529,A1422,Transit,Japan,2024-05-08,2024-06-22,2,Pending
APP03530,A1422,Tourist,Sweden,2024-03-08,2024-03-23,17,Approved
APP03531,A1423,Tourist,UAE,2022-02-10,2022-05-11,16,Pending
APP03532,A1423,Business,South Korea,2023-10-19,2023-11-18,34,Approved
APP03533,A1424,Work,Canada,2024-04-16,2024-07-15,262,Approved
APP03534,A1425,Transit,Norway,2023-12-02,2024-01-16,3,Rejected
APP03535,A1425,Business,Canada,2022-02-23,2022-05-24,60,Approved
APP03536,A1426,Student,Denmark,2023-02-07,2023-02-22,545,Approved
APP03537,A1426,Student,Denmark,2024-12-22,2025-02-05,214,Pending
APP03538,A1426,Transit,Netherlands,2024-04-17,2024-05-02,3,Pending
APP03539,A1426,Transit,Australia,2024-09-06,2024-10-06,3,Approved
APP03540,A1427,Transit,UAE,2023-09-03,2023-09-18,3,Approved
APP03541,A1428,Tourist,UK,2023-09-28,2023-11-12,16,Approved
APP03542,A1428,Business,Singapore,2024-08-27,2024-09-26,10,Rejected
APP03543,A1428,Transit,Belgium,2024-06-28,2024-08-12,3,Approved
APP03544,A1428,Tourist,USA,2022-12-30,2023-02-28,12,Pending
APP03545,A1429,Transit,France,2022-03-15,2022-04-14,4,Approved
APP03546,A1430,Work,New Zealand,2022-02-28,2022-05-29,272,Pending
APP03547,A1431,Tourist,Switzerland,2025-01-28,2025-02-27,22,Pending
APP03548,A1431,Work,Sweden,2022-10-10,2022-12-09,146,Rejected
APP03549,A1431,Student,France,2025-10-31,2026-01-29,592,Approved
APP03550,A1432,Business,Japan,2023-01-05,2023-01-20,49,Rejected
APP03551,A1432,Transit,Canada,2022-10-09,2022-10-24,3,Rejected
APP03552,A1433,Tourist,New Zealand,2022-03-29,2022-04-28,26,Approved
APP03553,A1433,Business,UK,2024-11-28,2024-12-13,17,Pending
APP03554,A1433,Work,Norway,2025-05-11,2025-06-10,184,Approved
APP03555,A1433,Tourist,Singapore,2025-11-01,2025-12-16,19,Approved
APP03556,A1434,Transit,France,2023-03-11,2023-04-10,3,Pending
APP03557,A1434,Student,Germany,2023-10-07,2023-12-06,301,Pending
APP03558,A1435,Tourist,Norway,2025-04-05,2025-04-20,25,Pending
APP03559,A1436,Work,Switzerland,2025-07-30,2025-09-28,227,Rejected
APP03560,A1436,Business,Sweden,2025-05-15,2025-08-13,30,Approved
APP03561,A1437,Transit,Canada,2025-06-19,2025-08-18,4,Pending
APP03562,A1437,Student,Belgium,2022-10-17,2022-12-01,618,Rejected
APP03563,A1437,Business,Netherlands,2023-09-06,2023-12-05,23,Rejected
APP03564,A1437,Transit,USA,2025-09-02,2025-10-02,3,Pending
APP03565,A1438,Business,Austria,2022-09-21,2022-10-06,41,Pending
APP03566,A1438,Work,Australia,2024-05-24,2024-07-23,149,Pending
APP03567,A1438,Business,New Zealand,2023-04-04,2023-07-03,31,Approved
APP03568,A1439,Tourist,Belgium,2024-01-02,2024-02-16,8,Approved
APP03569,A1440,Work,Austria,2022-02-10,2022-04-11,338,Rejected
APP03570,A1440,Transit,USA,2024-04-28,2024-06-12,5,Approved
APP03571,A1440,Work,South Korea,2022-09-29,2022-10-14,129,Pending
APP03572,A1441,Student,Belgium,2023-07-12,2023-08-26,403,Approved
APP03573,A1442,Business,Australia,2023-09-13,2023-12-12,52,Pending
APP03574,A1443,Student,Belgium,2024-10-04,2024-12-03,476,Pending
APP03575,A1443,Transit,USA,2025-04-15,2025-07-14,1,Rejected
APP03576,A1444,Student,UK,2024-09-08,2024-11-07,526,Approved
APP03577,A1445,Student,Austria,2023-09-26,2023-11-10,301,Approved
APP03578,A1445,Tourist,Switzerland,2023-08-09,2023-08-24,26,Approved
APP03579,A1446,Work,Denmark,2023-06-03,2023-07-03,317,Approved
APP03580,A1446,Transit,Austria,2024-08-14,2024-09-13,1,Rejected
APP03581,A1446,Business,Australia,2023-07-13,2023-08-12,7,Pending
APP03582,A1446,Business,USA,2024-12-05,2025-01-19,16,Approved
APP03583,A1447,Work,Germany,2023-09-04,2023-12-03,198,Rejected
APP03584,A1448,Work,Australia,2025-12-22,2026-01-21,97,Pending
APP03585,A1449,Tourist,Netherlands,2023-09-10,2023-12-09,19,Approved
APP03586,A1449,Work,Switzerland,2024-03-30,2024-05-29,265,Rejected
APP03587,A1449,Business,UK,2023-07-31,2023-08-30,47,Pending
APP03588,A1450,Tourist,Austria,2023-08-08,2023-10-07,6,Approved
APP03589,A1450,Transit,Canada,2022-05-28,2022-07-12,1,Rejected
APP03590,A1450,Tourist,UK,2022-12-30,2023-01-29,29,Approved
APP03591,A1450,Transit,UAE,2022-12-24,2023-03-24,4,Rejected
APP03592,A1451,Transit,Denmark,2022-09-26,2022-12-25,2,Rejected
APP03593,A1451,Tourist,Belgium,2023-06-11,2023-09-09,26,Pending
APP03594,A1452,Work,Spain,2022-10-02,2022-12-31,268,Rejected
APP03595,A1452,Student,USA,2024-04-24,2024-06-08,519,Pending
APP03596,A1452,Work,Sweden,2025-06-02,2025-08-01,327,Approved
APP03597,A1453,Tourist,UK,2023-10-04,2024-01-02,26,Approved
APP03598,A1453,Work,Germany,2022-10-06,2022-11-20,346,Approved
APP03599,A1453,Transit,South Korea,2025-09-04,2025-10-04,1,Approved
APP03600,A1453,Tourist,Austria,2025-08-15,2025-10-14,10,Rejected
APP03601,A1454,Tourist,South Korea,2022-08-17,2022-09-16,16,Approved
APP03602,A1455,Student,Australia,2022-10-26,2022-12-10,575,Rejected
APP03603,A1456,Business,Belgium,2024-01-05,2024-01-20,53,Approved
APP03604,A1456,Business,France,2023-01-07,2023-04-07,7,Pending
APP03605,A1456,Work,UAE,2025-05-11,2025-06-10,150,Approved
APP03606,A1456,Transit,Italy,2024-11-08,2024-12-23,1,Pending
APP03607,A1457,Tourist,Norway,2024-05-23,2024-06-07,30,Approved
APP03608,A1457,Transit,New Zealand,2023-02-04,2023-04-05,2,Approved
APP03609,A1457,Tourist,Japan,2023-12-09,2024-01-08,8,Approved
APP03610,A1457,Tourist,Netherlands,2025-04-08,2025-05-08,26,Approved
APP03611,A1458,Transit,UAE,2025-08-31,2025-10-15,5,Rejected
APP03612,A1459,Business,Sweden,2025-12-04,2026-01-18,36,Pending
APP03613,A1460,Business,Austria,2024-10-15,2024-12-14,50,Approved
APP03614,A1461,Work,Germany,2025-01-23,2025-02-07,357,Pending
APP03615,A1462,Tourist,Germany,2025-02-02,2025-02-17,22,Approved
APP03616,A1462,Tourist,Belgium,2023-09-23,2023-11-07,7,Approved
APP03617,A1462,Work,USA,2023-10-30,2023-11-14,260,Pending
APP03618,A1462,Business,Germany,2024-10-08,2024-12-07,14,Approved
APP03619,A1463,Tourist,Norway,2022-09-10,2022-10-10,7,Approved
APP03620,A1463,Student,Germany,2023-04-13,2023-05-13,417,Approved
APP03621,A1463,Work,Canada,2024-08-22,2024-10-21,243,Rejected
APP03622,A1464,Tourist,Belgium,2023-03-19,2023-06-17,14,Pending
APP03623,A1464,Business,New Zealand,2024-09-29,2024-10-29,53,Approved
APP03624,A1464,Tourist,Germany,2025-10-16,2025-10-31,23,Pending
APP03625,A1464,Student,Switzerland,2024-12-21,2025-03-21,387,Approved
APP03626,A1465,Student,Netherlands,2024-08-23,2024-10-22,638,Rejected
APP03627,A1465,Work,Belgium,2025-09-03,2025-10-18,301,Rejected
APP03628,A1466,Tourist,South Korea,2022-01-23,2022-02-07,16,Pending
APP03629,A1467,Work,France,2022-01-03,2022-02-02,151,Approved
APP03630,A1467,Work,Canada,2023-03-28,2023-05-12,311,Approved
APP03631,A1468,Transit,Sweden,2022-01-25,2022-02-09,2,Rejected
APP03632,A1469,Business,France,2024-07-30,2024-10-28,21,Rejected
APP03633,A1469,Transit,Germany,2022-04-18,2022-06-02,5,Approved
APP03634,A1469,Tourist,UAE,2023-02-03,2023-04-04,8,Approved
APP03635,A1469,Work,France,2023-09-30,2023-11-29,266,Rejected
APP03636,A1470,Work,Austria,2023-07-15,2023-08-29,140,Rejected
APP03637,A1470,Transit,Japan,2023-08-28,2023-10-12,1,Pending
APP03638,A1470,Student,Canada,2025-11-23,2025-12-23,205,Approved
APP03639,A1470,Work,UAE,2023-11-21,2024-02-19,90,Approved
APP03640,A1471,Student,Singapore,2023-10-29,2023-11-13,662,Approved
APP03641,A1471,Transit,UK,2023-07-10,2023-07-25,2,Rejected
APP03642,A1472,Work,Norway,2022-08-30,2022-11-28,182,Approved
APP03643,A1473,Business,Germany,2025-12-28,2026-02-26,26,Pending
APP03644,A1473,Tourist,Australia,2023-08-13,2023-11-11,15,Approved
APP03645,A1473,Tourist,USA,2025-08-18,2025-10-02,6,Rejected
APP03646,A1473,Work,Japan,2022-07-04,2022-07-19,285,Approved
APP03647,A1474,Work,Japan,2022-07-18,2022-10-16,355,Approved
APP03648,A1474,Work,Sweden,2023-06-12,2023-08-11,296,Pending
APP03649,A1474,Business,Spain,2025-07-07,2025-09-05,23,Pending
APP03650,A1475,Student,Italy,2022-01-23,2022-03-09,401,Approved
APP03651,A1476,Work,Singapore,2024-05-11,2024-06-10,212,Rejected
APP03652,A1476,Tourist,Switzerland,2025-08-03,2025-08-18,18,Rejected
APP03653,A1476,Work,Norway,2022-06-10,2022-09-08,111,Pending
APP03654,A1476,Student,South Korea,2023-04-02,2023-04-17,717,Approved
APP03655,A1477,Business,Netherlands,2022-05-12,2022-08-10,41,Rejected
APP03656,A1477,Transit,France,2022-03-08,2022-04-22,3,Approved
APP03657,A1477,Business,Norway,2022-02-14,2022-03-01,16,Rejected
APP03658,A1477,Transit,Japan,2022-03-06,2022-03-21,3,Approved
APP03659,A1478,Tourist,Singapore,2025-10-02,2025-10-17,17,Approved
APP03660,A1478,Work,Spain,2024-11-03,2025-02-01,208,Rejected
APP03661,A1479,Work,Denmark,2023-07-24,2023-09-22,244,Rejected
APP03662,A1479,Business,Denmark,2024-02-01,2024-03-17,37,Rejected
APP03663,A1479,Student,Sweden,2023-01-23,2023-02-07,255,Rejected
APP03664,A1479,Tourist,UAE,2025-06-27,2025-08-11,15,Approved
APP03665,A1480,Tourist,UK,2023-08-30,2023-10-29,15,Approved
